direction,arm,judge,scope,subset,n,value,delta,lo,hi,halfwidth,meets_threshold
0,A ridge_late op-cinque temporal,ADE vs log,s_ego deciles 1-9,pre_onset,1291,1.6727561950683594,-0.29368263483047485,-0.4235145415483369,-0.16766276435667382,0.12792588859583154,True
0,A ridge_late op-lebowski temporal,ADE vs log,s_ego deciles 1-9,pre_onset,1291,1.6484378576278687,-0.318000853061676,-0.4491251130934466,-0.19743604611928375,0.1258445334870814,True
0,cls ego K1024,ADE vs log,s_ego deciles 1-9,pre_onset,1291,2.3061699867248535,0.33973121643066406,0.11033467662862523,0.6829205820448996,0.28629295270813715,False
0,cls_late op-cinque temporal,ADE vs log,s_ego deciles 1-9,pre_onset,1291,2.173590898513794,0.20715206861495972,-0.057271143222061734,0.5273344149715337,0.2923027790967977,False
0,cls_late op-lebowski temporal,ADE vs log,s_ego deciles 1-9,pre_onset,1291,2.148696184158325,0.1822575479745865,-0.08474328320736439,0.549467329403675,0.3171053063055197,False
