direction,arm,judge,scope,subset,n,value,delta,lo,hi,halfwidth
0,cls_late op-cinque temporal,ADE vs log,s_ego deciles 1-9,all,95724,1.6322498321533203,0.22098247706890106,0.11728182031294221,0.3335453189780876,0.10813174933257269
0,cls_late op-cinque temporal,ADE vs log,all deciles (side column),all,106360,1.8790650367736816,0.03971065208315849,-0.06695043555431766,0.15742841654952572,0.1121894260519217
0,cls_late op-cinque temporal,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,1291,,-0.14096683263778687,-0.429809688873043,0.16578649465853557,0.2977980917657893
0,cls_late op-cinque temporal,RFS,rater frames (subset),all,479,7.6526077439992735,0.5975776724928028,0.40294573839922626,0.808919696846304,0.2029869792235389
0,cls_late op-cinque temporal,RFS,decile 10 only,all,90,7.171752428539839,1.2563057883197761,0.7431345740915973,1.7693292461487367,0.5130973360285697
0,cls_late op-cinque temporal,ADE vs rater_best,decile 10 only,all,90,4.471957206726074,-1.1263689994812012,-1.912672454400195,-0.17743653767638773,0.8676179583619036
0,cls_late op-lebowski temporal,ADE vs log,s_ego deciles 1-9,pre_onset,1291,2.148696184158325,0.1822575479745865,-0.08474328320736439,0.549467329403675,0.3171053063055197
0,cls_late op-lebowski temporal,ADE vs log,all deciles (side column),pre_onset,1510,2.4854977130889893,0.10283053666353226,-0.3180755170309044,0.7299646958360549,0.5240201064334797
0,cls_late op-lebowski temporal,ADE vs log,s_ego deciles 1-9,straight_yaw,42497,1.667156457901001,0.3320143520832062,0.212605717484195,0.46697776303235833,0.12718602277408167
0,cls_late op-lebowski temporal,ADE vs log,all deciles (side column),straight_yaw,46580,1.8896678686141968,0.16471876204013824,0.04508859020104446,0.2964181515563892,0.12566478067767237
0,cls_late op-lebowski temporal,ADE vs log,s_ego deciles 1-9,all,95724,1.6148864030838013,0.20361897349357605,0.10637574133560178,0.3063338123934993,0.09997903552894877
0,cls_late op-lebowski temporal,ADE vs log,all deciles (side column),all,106360,1.8665926456451416,0.02723836526274681,-0.07725384442613256,0.13852858629221612,0.10789121535917434
0,cls_late op-lebowski temporal,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,1291,,-0.1497568041086197,-0.43625663293253636,0.17876884037179663,0.3075127366521665
0,cls_late op-lebowski temporal,RFS,rater frames (subset),all,479,7.703487033288038,0.6484569617815681,0.4427854416655788,0.8532427960272139,0.20522867718081753
0,cls_late op-lebowski temporal,RFS,decile 10 only,all,90,7.302340489468553,1.3868938492484895,0.878456966653077,1.8879176783025835,0.5047303558247532
0,cls_late op-lebowski temporal,ADE vs rater_best,decile 10 only,all,90,4.472289562225342,-1.126036524772644,-2.0594445999132263,-0.0072743288344811925,1.0260851355393725
