level,route,seed,arm,context,lag_s,first_error_mps_n,first_error_mps_mean,first_error_mps_median,first_error_mps_p10,first_error_mps_p90,mean8_error_mps_n,mean8_error_mps_mean,mean8_error_mps_median,mean8_error_mps_p10,mean8_error_mps_p90,target_error_mps_n,target_error_mps_mean,target_error_mps_median,target_error_mps_p10,target_error_mps_p90
1,25378,0,D,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,0,D,turn,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,0,D,cruise,nan,226,0.2112523533325057,0.0776861275266878,-0.2043496098097255,0.8380081890628062,226,0.5947028610354023,0.18850523288087295,-1.167597996912963,3.188292051056145,226,0.33907228359147634,0.15596552581600331,-0.08624325121387066,1.2493745748344398
1,17569,0,B,all,0.0,505,0.2641484597477609,0.1704084846410554,-0.2056834109413566,0.8601296918820196,505,0.22499339103282037,0.18291387521737423,-2.07687656222285,2.5035969993964415,505,1.6745112908423456,0.6057017187525124,-0.1671175818797785,7.259789787394509
1,17569,0,B,launch,nan,30,0.6941984168088058,0.6391169637635683,0.272850097415903,1.0395040694906366,30,3.2160429514344435,3.29456998632,1.9586748296991814,4.2936789211698665,30,5.484579197701123,8.14062681956389,1.0105302395462894,8.584397293520535
1,17569,0,B,target_stop,nan,94,-0.0843826969744304,0.02589697266117263,-0.35350630008473477,0.11867202276216712,94,-0.17015032849600378,0.21819517678523154,-2.2055462381434165,1.0391422294621768,94,-2.3013046513913094,-0.0006172378478650137,-9.161297452358477,0.0
1,17569,0,B,decelerate,nan,1,-1.5366086520925006,-1.5366086520925006,-1.5366086520925006,-1.5366086520925006,1,-2.56559776640356,-2.56559776640356,-2.56559776640356,-2.56559776640356,1,-3.5397662597296664,-3.5397662597296664,-3.5397662597296664,-3.5397662597296664
1,17569,0,B,turn,nan,49,0.7508138995611024,0.7064561050023523,0.3965467142702812,1.1761116435364698,49,1.9831882774661758,1.6336665034225692,-0.32700056400127436,4.996931232307251,49,4.807047703461219,4.655051989757772,2.5294753966976313,7.315467016974239
1,17569,0,B,cruise,nan,331,0.25754598416178254,0.1933245343686396,-0.1683457334582421,0.807572402425504,331,-0.18572846834523787,-0.047533431187360975,-2.335048750911495,1.4488331621432824,331,2.010295746118622,0.6621656682090435,-0.040006898349240316,6.744736792027082
1,17569,2,C,all,0.2,424,0.11430414016965088,0.12632206164657367,-0.7779205706642738,0.880211992205913,424,-0.28606118381426876,-0.13585151711110255,-4.058077497523384,3.450945299263009,424,0.5670775805243946,0.4071804984927505,-4.296986875269707,6.254827464646391
1,17569,2,C,launch,nan,22,0.6002183145414786,0.607784589704258,0.5800028141609974,0.6557381064813654,22,3.986427664693866,4.0453205839191355,3.8529638912414654,4.62533185093307,22,1.3507601733376509,0.9997661445510484,0.9801272820603079,1.0566363732480213
1,17569,2,C,target_stop,nan,67,-1.1195037788078823,-0.8722729736181991,-2.201640358708214,-0.29941975653535574,67,-2.8988626235468624,-3.2841207012142277,-5.1491342721426525,0.08685236680819164,67,-5.244756081058975,-4.722628971444017,-8.452421799841602,-1.832485541295482
1,17569,2,C,decelerate,nan,2,-1.0826108003028438,-1.0826108003028438,-1.1092657873305425,-1.0559558132751452,2,-0.8491424749133984,-0.8491424749133984,-1.2941854186492012,-0.40409953117759556,2,-2.4472391752378058,-2.4472391752378058,-4.99892449019646,0.10444613972084849
1,17569,2,C,turn,nan,43,0.27986616828541,0.24645027143405684,-0.055165655428109514,0.9065057778307035,43,-1.2574463460957426,-1.5523180250405346,-2.5077342843083565,0.2122942453122582,43,2.1634433539482356,0.8828205145311312,0.11855260963719232,5.556942161717109
1,17569,2,C,cruise,nan,290,0.34619959329820904,0.3179933093816869,-0.2126607572342724,0.9469552339273902,290,0.14138249327264996,0.19281687505717882,-3.790100544161479,2.96232492075754,290,1.634445661691613,0.5832792552365698,-0.11483905015884445,7.294946841522706
1,2091,2,C,all,0.2,1016,0.1865360920260653,0.14567931792363725,-0.08034486419137998,0.6435424800503133,1016,1.77730750304479,1.9112430674028142,-0.5908928538487185,4.235471996005114,1016,0.4362759713443365,0.15920944002763537,-0.06899646146604024,1.3687547263203972
1,2091,2,C,launch,nan,312,0.36088196030535985,0.3469512233362156,0.18346822926624487,0.5262894012973076,312,3.2087321731599197,3.1874286689701883,1.696957157248831,4.608714401225965,312,1.0599291602885852,1.1402263471537766,0.577878231968398,1.3905168921624917
1,2091,2,C,target_stop,nan,442,-0.08589049124707086,0.011322071007072356,-0.5881111998187574,0.147426655354322,442,1.2493522916248698,1.5436214728611917,-1.0250996284601472,2.708325630270381,442,-0.49852101309510205,-0.00011227828221190713,-1.8199608372021923,0.0
1,2091,2,C,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,2091,2,C,turn,nan,39,1.078565178089798,1.2153669920676675,0.49840974741364236,1.4138606338380504,39,4.219829288799407,4.499213850045116,3.0408874844410696,4.9826712897829255,39,5.349859165230278,5.929554620594491,1.347514966487442,7.860469571013172
1,2091,2,C,cruise,nan,223,0.32656974470364686,0.19303912911119736,-0.20484345450699984,1.0612824416707787,223,0.3938696408351666,0.25760115566586006,-1.8871447133760635,2.3470981126464032,223,0.5572209382056571,0.49049498875812425,-0.014335224982853305,1.4336772737319181
1,25378,0,B,all,0.1,261,0.20095821299352173,0.13525513427260982,-0.430339371390021,0.8442002064909309,261,0.538692758431764,0.05491997444993579,-0.9768967325253612,3.1073446133968643,261,-0.3244640310524671,0.3277521983244238,-6.139490926658063,1.3966928011367807
1,25378,0,B,launch,nan,12,0.7387176906624547,0.7343717339031081,0.7090834077797699,0.7671285654250237,12,4.656823007045019,4.613132067503144,4.537694146727647,4.743854797649513,12,1.0748718895477605,1.0536431387449483,1.021153149824548,1.106091239791971
1,25378,0,B,target_stop,nan,27,-0.5488860576843572,-0.4219365975291547,-1.2510422674800588,-0.16135197306291366,27,-0.7821272700144335,-0.8469844284936618,-1.061181312082482,-0.39121837270498605,27,-7.7140103751042695,-7.414166340590208,-9.130333062973857,-6.993362892711911
1,25378,0,B,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,0,B,turn,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,0,B,cruise,nan,222,0.26308740928305113,0.20690541463006218,-0.3695677249041953,0.8666882333234281,222,0.47673139710153084,0.16467727907989627,-0.8942154424085157,2.570106219974204,222,0.4986247988673345,0.38918549354192633,-0.209008882783926,1.4463081013905745
1,25378,1,D,all,0.1,265,0.20492065462549225,0.10621547361643024,-0.32708898975774753,0.7904839212411966,265,0.8434138749626814,0.3220688034122876,-1.2515488254417235,4.613282676817951,265,-0.06710757772672254,0.2252443049467665,-0.22007526438476394,1.5962965179062674
1,25378,1,D,launch,nan,20,0.7196738280114623,0.7132857322472014,0.6780127660946244,0.755673580248517,20,4.692318943077272,4.659020317675777,4.559114341480416,4.883085725914718,20,1.0426878933535957,1.0301893677069414,0.9803840944082289,1.0855039203984134
1,25378,1,D,target_stop,nan,16,-0.7040574886559547,-0.7163341057268955,-0.9180168370033472,-0.49182315929446174,16,-2.2038055375733365,-2.2198588943330275,-3.1908627759632204,-1.1287771568396505,16,-9.251584228181803,-9.156065930484655,-10.73093007722521,-7.718622977036464
1,25378,1,D,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,1,D,turn,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,1,D,cruise,nan,229,0.22347343551974447,0.09520322125418801,-0.25144661450712125,0.8597100729008735,229,0.7201711205447097,0.27383551167107356,-0.8037835525678627,2.9651208367442505,229,0.4776772126037356,0.2205057312912988,-0.09203360487208839,1.6494450865965382
1,25378,1,B,all,0.1,252,0.23408440959024698,0.20103839821352798,-0.47623627892231035,0.8948375307071579,252,0.7110446529995985,0.36337444948025954,-0.9111666064021371,2.8526772292696028,252,-0.3409948059084008,0.40896099252728924,-5.566671702497352,1.1046464671586265
1,25378,1,B,launch,nan,12,0.741104686976619,0.7353168541158952,0.7079115190391342,0.7711648497950696,12,4.635040214144865,4.602613501983382,4.533403023138722,4.6957571357028005,12,1.073569806214427,1.0537212303836068,1.021153149824548,1.1076537397919712
1,25378,1,B,target_stop,nan,24,-0.599734385736482,-0.4602366427241278,-1.378012923887692,-0.21031032563307264,24,-0.8246771980413802,-0.8434397216170946,-1.2343676447509182,-0.39436269465049073,24,-7.975172871336052,-7.793762245099755,-9.088604673474807,-6.913430732928215
1,25378,1,B,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,1,B,turn,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,1,B,cruise,nan,216,0.29856314921619614,0.2518208785346099,-0.4308485712840513,0.9043499964156614,216,0.6636806608294149,0.43281700232952547,-0.775882200374328,2.57468660527478,216,0.42866027846562554,0.43268092750166165,-0.1706265834789411,1.1112632555627353
1,17569,2,D,all,0.2,418,0.17142991455777676,0.12353436015457575,-0.6200017816903195,1.0231638582953877,418,0.432756684847843,0.3942914013180707,-4.194828386133266,4.233559127300483,418,0.5812805510060431,0.34735711527197033,-1.7898258099415996,4.5119961246822475
1,17569,2,D,launch,nan,21,0.620814793805921,0.6206714951947693,0.5831610748366775,0.6594869029667153,21,4.1360290065686565,4.059259747123435,3.8970487247552414,4.619237588386991,21,1.011403163510925,0.9996048758952367,0.9798086588311213,1.0524497182712549
1,17569,2,D,target_stop,nan,61,-0.9854619545167168,-0.7308936559468613,-2.4660265404539086,-0.17326239357737894,61,-1.5580135723671418,-1.2650013924327794,-5.513306584659898,0.9449474761546384,61,-3.933275966080408,-3.2152553749456083,-8.105895755081232,-0.5314908177242221
1,17569,2,D,decelerate,nan,1,-1.1375936385498715,-1.1375936385498715,-1.1375936385498715,-1.1375936385498715,1,-0.25605888211433747,-0.25605888211433747,-0.25605888211433747,-0.25605888211433747,1,0.7061559634971273,0.7061559634971273,0.7061559634971273,0.7061559634971273
1,17569,2,D,turn,nan,62,0.43521926930289534,0.325739520869361,-0.026921019143674573,1.2366865226945278,62,1.4716333575909042,2.2235036079015145,-1.9929550210765876,4.6097485842136985,62,3.1996758917950356,3.3924008599695585,0.1324232869275331,6.803967997143508
1,17569,2,D,cruise,nan,273,0.340248248287606,0.2196737055898197,-0.2593627554381365,1.0810561157663647,273,0.3593014789535915,0.284795162774925,-4.162201632834745,4.041721966331932,273,0.9618299507798984,0.41568334478596114,-0.06479078135748002,3.3781871461547177
1,25378,2,A,all,0.1,240,0.04169937570519998,-0.01308516968770368,-0.6555020210380159,0.8417066932704211,240,0.3605946887767488,-0.016952033037563652,-1.8859831231227389,2.9534842470564064,240,-1.1764979938387206,0.18108694598501618,-7.813014133808675,1.3375259258415013
1,25378,2,A,launch,nan,12,0.7364092055897019,0.7330695698822147,0.7053703799409381,0.7669631497193351,12,4.647298862398433,4.604207142722116,4.509406158516812,4.738027990287195,12,1.0740825511412908,1.0534790462060908,1.023047271811671,1.1062741936809455
1,25378,2,A,target_stop,nan,42,-0.6370050183599297,-0.6064855020095687,-0.9114781297202089,-0.2641612609092929,42,-1.5115447265515496,-1.634246975967394,-2.168700210635513,-0.6470858452724294,42,-8.088148308670801,-7.872714148192775,-8.971095612894501,-7.26076181597048
1,25378,2,A,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,2,A,turn,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,2,A,cruise,nan,186,0.15013521759832593,0.041349895351507016,-0.5390183863235944,0.9034880023037184,186,0.5067742874881914,0.24239491517101186,-1.2616378806009054,2.6895084141263688,186,0.23899849370529688,0.29199946812982036,-0.6214804561372835,1.5061232372597027
1,17569,1,B,all,0.0,644,0.6115857060729889,0.5631478492529391,-0.2327286529228151,1.7701619450566397,644,0.5457418346715097,0.3753912407502399,-2.215519687659049,3.1933553263273082,644,1.1596141982797252,0.15728533176222692,-2.3750687928680363,6.5984200238218955
1,17569,1,B,launch,nan,26,0.8226113393224153,0.640596134028819,0.5675440460078189,1.4272836468405745,26,3.596926830045426,3.9894576661549266,2.2156568413125592,4.5898085966566295,26,4.467372607543791,2.957761819911417,1.004112557920096,8.669337669391563
1,17569,1,B,target_stop,nan,237,0.8698808635482049,1.0723993230484081,-0.41688275326732016,2.292394669123061,237,0.4564736661115872,0.5250165492422798,-1.1571662242853458,1.8040716825389156,237,-1.6316470932028015,-0.0034005877488067792,-6.473124483014318,0.0
1,17569,1,B,decelerate,nan,1,-1.084743625699188,-1.084743625699188,-1.084743625699188,-1.084743625699188,1,-3.1025012269330245,-3.1025012269330245,-3.1025012269330245,-3.1025012269330245,1,0.15482437771537239,0.15482437771537239,0.15482437771537239,0.15482437771537239
1,17569,1,B,turn,nan,62,0.8328651279731921,0.810301729863705,0.213360285812797,1.4909591024057527,62,2.691137769551997,3.2533572517192484,-0.6921760279113596,5.023692365558851,62,4.706198105955993,4.37143753182795,2.9246177560150914,7.256762191620926
1,17569,1,B,cruise,nan,318,0.36402088339326666,0.17523951694846374,-0.1856162907302261,1.066578159598328,318,-0.04400835033479834,0.07431959158774526,-2.7195086498734073,2.30101293916087,318,2.2811355661574884,1.0301997475899254,-0.04285589029361434,6.822298969912893
1,25378,2,D,all,0.1,264,0.19891257185524805,0.10989091473030754,-0.3481432837755808,0.8106471882126063,264,0.7594665121594719,0.18175090857121923,-1.1835324876872524,4.584934262011173,264,-0.2935288018975044,0.2615072503183553,-3.787949022548876,1.5520384275748156
1,25378,2,D,launch,nan,20,0.7170649011741428,0.7109242617534514,0.6764516563793765,0.7470798417592044,20,4.69197218421752,4.652878450615227,4.553313986695276,4.8924643767536695,20,1.0511466031899526,1.029975819376938,0.9905688243783713,1.0870664633441538
1,25378,2,D,target_stop,nan,25,-0.5495000516849886,-0.5814852842741987,-0.9904038900531802,-0.10974363135966474,25,-1.7466048550544448,-1.2754916397390472,-3.266737657997037,-0.8454048288683712,25,-8.471167514662993,-7.935652378761787,-10.69721567890288,-7.129092541392812
1,25378,2,D,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,2,D,turn,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,2,D,cruise,nan,219,0.23702795542660887,0.11455122641431892,-0.24858339658870107,0.912534273341605,219,0.6864147803749374,0.19556725452264523,-0.7624390797899512,3.29475923954802,219,0.51719019224582,0.2908917297122686,-0.07965123887685016,1.6953678897583149
1,25378,2,B,all,0.1,248,0.1368173259327116,0.03752198531583417,-0.457281050319028,0.8118848099981821,248,0.6196435473436602,0.20718320931468526,-1.0296575551950367,2.8352721234194957,248,-0.8239448866843591,0.37206581166883224,-7.358679066759451,1.1831602461878485
1,25378,2,B,launch,nan,12,0.7377410210369136,0.7333636555184402,0.7053510779653093,0.7650451429533734,12,4.640045057184101,4.599079807357178,4.534836570298946,4.717301121556173,12,1.0683614728810937,1.0534791158353523,1.0156344542842228,1.0984619826383915
1,25378,2,B,target_stop,nan,40,-0.4769010946620352,-0.3980275055497988,-0.9336231942177944,-0.10457260254208334,40,-0.8970259407312614,-0.9110586458023899,-1.3618758337221715,-0.5208819679881725,40,-7.859193825483636,-7.467956864572059,-9.163101116361588,-7.172433207010268
1,25378,2,B,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,2,B,turn,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,2,B,cruise,nan,196,0.2252747365579128,0.18526755025788777,-0.4149160946118613,0.8544010202457155,196,0.6830209014503519,0.4371871096725508,-0.8498502949482591,2.635976100591778,196,0.4959647114645477,0.44745243680609237,-0.18962028096799166,1.3549760591787248
1,17569,2,B,all,0.0,508,0.3721264662950361,0.19152661330907317,-0.10418007598486226,1.0626443990227372,508,0.23029062913438264,0.19943040450110663,-2.064837388454177,2.675772305912427,508,0.9867212911853603,0.3711868829841234,-1.897802693881944,6.2031231871456445
1,17569,2,B,launch,nan,26,1.0951125796207153,0.6445016228165443,0.32165624117644476,2.530708897755596,26,3.0828843665988095,3.64856454813748,1.4558971888352432,4.267794679374665,26,4.692004900008461,5.65835569104626,1.004578217735942,8.592064706606514
1,17569,2,B,target_stop,nan,125,0.02829771253889271,0.03985346175534494,-0.35762331155428934,0.1692733556419699,125,0.025180705703679505,0.12870235200636357,-1.2670996013106428,1.0913136263929823,125,-2.7139901960133233,-0.004987286015444034,-9.157210986691695,0.0
1,17569,2,B,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,17569,2,B,turn,nan,72,0.6974803118936292,0.7128634288950222,0.2622646318504975,1.1252939071003374,72,1.4028729741754413,0.9918347635930633,-1.3319742447509975,4.86850814355701,72,3.4668446583235086,3.3968146300101574,0.538728910647156,6.374976339962073
1,17569,2,B,cruise,nan,285,0.3747772676632872,0.20868244183525864,-0.05993324910808066,1.0071119897981669,285,-0.2362168290698048,0.035706619115960514,-2.7830810695874,1.9860353867747593,285,1.645257009208126,0.6550456582561672,-0.042797890157366326,6.320684602626884
1,25378,2,C,all,0.1,264,0.1934584313669543,0.052129610180192465,-0.28139997237343123,0.7971242693630916,264,0.7663391323556303,0.2003688331605824,-1.2212241659522531,4.5993229995514,264,-0.4000352451344911,0.2061232195155056,-7.088256477432241,1.550035471464397
1,25378,2,C,launch,nan,20,0.7170052742241463,0.7103204629965658,0.677427977738199,0.7507256084320525,20,4.692665321732482,4.661136208708361,4.55634487588207,4.884973320449911,20,1.0454555187344137,1.0380351178131784,0.9934641353873317,1.0855039210649375
1,25378,2,C,target_stop,nan,28,-0.4939913355303393,-0.6172151251521147,-0.8818620876224431,-0.08127630183107097,28,-1.6199611586506624,-1.3090410207708074,-3.1655205397623756,-0.4709375791099991,28,-8.403218878544726,-7.766144592541075,-10.674625620348635,-7.132891463523628
1,25378,2,C,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,2,C,turn,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25378,2,C,cruise,nan,216,0.2340957305150116,0.0938930305503547,-0.2153693268094381,0.8858433328361088,216,0.712125634025256,0.22519973455144404,-0.7955361576060449,3.3193372629667888,216,0.5035727477271221,0.22240721726176416,-0.11403625402102602,1.689913188860749
1,3255,1,B,all,0.0,1232,0.19978374785311462,0.002453770817595983,0.00016307800312956715,0.8052452622901692,1232,0.6806013377772379,0.16921466559838083,-0.3558900474277551,1.7893646790634354,1232,-0.05181962615936948,0.0,-0.005347633659578787,0.9427984474193397
1,3255,1,B,launch,nan,38,0.6194711539492017,0.7292903814030263,0.26961824358553116,0.7966633871854051,38,3.7315709773072743,3.8686078436756928,2.6112009542618146,4.588106573785062,38,1.3552231672258925,1.1339795286125869,0.7563213855341502,2.4481522640792592
1,3255,1,B,target_stop,nan,774,-0.027126151640407083,0.001528882698073353,0.00017765553613847002,0.00441032926029621,774,0.5174293127838889,0.0014420377918355843,0.0007640420607800594,1.6453564200163484,774,-0.4190068812219096,0.0,-0.003334678689904652,0.0
1,3255,1,B,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,3255,1,B,turn,nan,9,0.23962660353038442,0.10798968719402868,-0.020492046336525682,0.6061247988154934,9,-0.08468918697000749,-0.1313817365116563,-0.39481674064180083,0.17541204452937498,9,0.1574321550272736,0.15076489799016635,-0.08117864886898224,0.3832060554701438
1,3255,1,B,cruise,nan,411,0.5874274341675649,0.698316354501654,-0.05841641245791784,1.0937182521976858,411,0.7225622033865712,0.5346808953492905,-0.6711853392700977,3.3393526014749892,411,0.504997997293395,0.49894019644993737,-0.03829147314824333,1.2782799668315157
1,25381,0,A,all,0.0,427,0.26624761528224516,0.25235261669120046,-0.4527261369610642,0.9702306158756084,427,0.27738294824867965,0.2778637327182727,-2.025021395071593,2.4105073518005176,427,-0.8608905641164325,0.4681835519301307,-7.249081379644029,1.6775919023744525
1,25381,0,A,launch,nan,18,0.7814013060159931,0.7814831067681378,0.6970006687316594,0.8579466308754948,18,3.4969443438351564,3.8622868509251913,2.5825765506297036,3.9579421733114586,18,2.395313326362567,1.1554540541944704,1.0747378554131142,6.0903936716072815
1,25381,0,A,target_stop,nan,69,-0.2669249651500975,-0.27594515577677825,-0.6348526639484774,0.14947132865058732,69,-0.9977982304853491,-0.8056091953484552,-2.47189317907218,0.12322886626756123,69,-7.459525800700576,-7.482066273564431,-9.765663400399337,-5.158947737242313
1,25381,0,A,decelerate,nan,3,-1.2609680393242306,-1.2897956589184396,-1.4464772812842845,-1.0639277495264932,3,-2.3522510123133498,-2.383881168947476,-2.8406991543383575,-1.8511508076346916,3,0.121571730504806,1.6172677196009113,-2.89141134932615,2.53627641469732
1,25381,0,A,turn,nan,28,0.11586155208120046,0.07972003209054446,-0.272386324031725,0.6702054469450696,28,-0.5349387735415145,-0.2880836342475539,-2.7828509585928365,1.1192096624380552,28,-0.19196716747667417,0.33940787805230554,-2.608964915934138,1.6050104069461044
1,25381,0,A,cruise,nan,309,0.3837511698132253,0.41091073121680743,-0.3243776271842604,1.0065734511838544,309,0.47372374534868905,0.6426110730190242,-1.8934659567913708,2.2953530168617187,309,0.3527564239285738,0.5921796337035302,-1.3596085200120194,1.7570757549231988
1,25381,0,B,all,0.0,439,0.3705747455304073,0.3318678361364853,-0.08355278368522497,0.9378885131448607,439,0.394561663078991,0.29392900542258893,-0.8701182799987064,1.9246905353721953,439,0.038001961674312836,0.4925796520222647,-4.1158816052999345,2.282633504336636
1,25381,0,B,launch,nan,14,0.7161956767817743,0.7824127802959817,0.5138818107010297,0.7919486056736791,14,3.707622198702413,3.887546988427662,3.0232159385755994,3.9883830702675622,14,2.034332171159209,1.1246218919478967,1.062113458027536,5.439763809418837
1,25381,0,B,target_stop,nan,35,-0.11044561897428805,-0.07370107337307985,-0.39099426792873254,0.12135926500784452,35,0.06386787353564008,-0.030348458971618975,-0.5291037823883528,0.6302563989134026,35,-7.689034750223698,-7.394412268204251,-9.172120024830383,-6.996618833550136
1,25381,0,B,decelerate,nan,2,-1.2079832566089306,-1.2079832566089306,-1.2657824909615507,-1.1501840222563104,2,-2.074098393559455,-2.074098393559455,-2.587790856684667,-1.5604059304342432,2,2.9872684130851255,2.9872684130851255,2.631541001788513,3.342995824381738
1,25381,0,B,turn,nan,21,0.020238738946267498,-0.03968561354468125,-0.26016519224318735,0.3776553048531781,21,0.11408029184755655,0.31889072288853004,-0.9867979704652985,1.0107202059616718,21,-0.47480391005874706,-0.10688871647535692,-2.0957700327236903,0.7762228434189646
1,25381,0,B,cruise,nan,367,0.43191314297643135,0.38756383477647915,-0.035813617974958946,0.9583572011452365,367,0.3292179683771555,0.29392900542258893,-0.8530766823863324,1.8282650741230733,367,0.7120293523751698,0.5684972559855179,-0.07055852750546021,2.312387372595013
1,25381,0,D,all,0.2,410,0.2354382208296979,0.10749588286285006,-0.2272137461636413,0.8659433101800826,410,0.064739374507333,-0.18398834266638953,-2.483537064232378,3.447647940761759,410,-1.2427401969131857,0.26427808680341114,-7.385962643054146,1.2770884263728057
1,25381,0,D,launch,nan,20,0.7562922924539753,0.7479081293902814,0.7199115464126455,0.7905010402568435,20,3.979654120098872,3.957798994134736,3.87410090038578,4.132634452955758,20,1.1016654713507865,1.0936063303032384,1.0394972800638302,1.1642939080869843
1,25381,0,D,target_stop,nan,81,-0.17510533679132304,-0.13007809437560525,-0.5660109375659594,0.14978378352468624,81,-0.998483235230561,-0.6268606927423903,-2.9279826061424603,0.0837114246095716,81,-7.427526365017354,-7.385293248038304,-8.986486257954223,-6.100810432365549
1,25381,0,D,decelerate,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan
1,25381,0,D,turn,nan,21,0.4079688581391391,0.48487502408142724,-0.10435039025159476,0.9105187396919794,21,0.4433908794904616,0.5617256917902962,-0.6682284787037096,1.7629899095241663,21,1.7188223452729834,1.290696918137617,0.6492647919194212,3.7438157555756453
1,25381,0,D,cruise,nan,288,0.30215281579955516,0.1992555711044055,-0.13955081481555795,0.9070210348302598,288,0.0642916483694612,-0.1021868941045665,-2.4096936840153154,2.2955547138019172,288,0.11797769498003843,0.33176158712434933,-1.2187087090531956,1.2869574465654359
1,25381,1,A,all,0.0,415,0.24219338340266383,0.22284034092933602,-0.47053922681498034,0.9328209640345795,415,0.2154552225434036,0.23887862760312117,-1.938942876962006,2.091336138269163,415,-0.9139650288697488,0.4205634074423257,-7.249681195718635,1.3242880307543596
1,25381,1,A,launch,nan,13,0.7632897699160832,0.7809189566474537,0.7198969232579038,0.7912648735977574,13,3.8303702954169787,3.8969557524775142,3.80813211508359,3.989100928499299,13,1.5707263103521463,1.1323953305655354,1.058957516416676,1.1786519995048501
1,25381,1,A,target_stop,nan,59,-0.30380119518552423,-0.33753746981304644,-0.7020686363425476,0.1626258299350063,59,-1.0322533427637735,-0.8080891415810925,-2.3389241930638613,-0.043839677460025483,59,-7.748711018989221,-7.553048186256772,-9.32800163494609,-6.208372331488394
1,25381,1,A,decelerate,nan,1,-1.0120573787613099,-1.0120573787613099,-1.0120573787613099,-1.0120573787613099,1,-3.738010560740611,-3.738010560740611,-3.738010560740611,-3.738010560740611,1,0.12077957381038651,0.12077957381038651,0.12077957381038651,0.12077957381038651
1,25381,1,A,turn,nan,30,0.11316850064820275,0.2920470648062041,-0.6295904313389965,0.5591449523360624,30,-0.18702956087483755,0.03790973401152575,-2.0593136189427717,1.5493497503580058,30,0.16151311677917024,0.7402373248395291,-2.290410972230661,1.520215099506449
1,25381,1,A,cruise,nan,312,0.34015628198223574,0.35721010352729854,-0.3196159747333965,0.986820647219484,312,0.35215047476006456,0.46804775554297695,-1.8020446805856598,1.9917525360683785,312,0.16824630778094518,0.5214685253326357,-1.8790628156828986,1.3848574193804066
1,25381,1,B,all,0.0,439,0.3780611167385612,0.31682114870004785,-0.0973961233910476,0.9149949702710167,439,0.38025637427476183,0.2563565637078975,-0.9025683001256112,1.873773221207635,439,-0.004366946737336283,0.4543442706834142,-3.9542743028785914,2.2943504642547556
1,25381,1,B,launch,nan,14,0.7454485306537614,0.785248043404353,0.6082178404678314,0.7921068119858827,14,3.7643677669226117,3.8899886299269126,3.320331907280176,3.9804079408553785,14,2.0354372689472315,1.1358832684213371,1.062113458027536,5.478904154412966
1,25381,1,B,target_stop,nan,31,-0.08861369505755669,-0.07774543501813724,-0.4534768707134198,0.27418074802785775,31,0.14387578700906303,0.070502970378584,-0.508274730275259,0.9134298817560129,31,-7.798888735020493,-8.670655322565237,-8.984435232573519,-6.354542131624648
1,25381,1,B,decelerate,nan,1,-1.197140221772667,-1.197140221772667,-1.197140221772667,-1.197140221772667,1,-2.18910765162921,-2.18910765162921,-2.18910765162921,-2.18910765162921,1,0.9278542977521624,0.9278542977521624,0.9278542977521624,0.9278542977521624
1,25381,1,B,turn,nan,18,0.00982732532262857,0.06606823411955887,-0.27419851251261523,0.24650190666499242,18,-0.07858508142806213,-0.08963029398449951,-0.5753612164275163,0.4046367360771563,18,-1.7381474865270004,-0.9669479728524593,-5.209317293350891,0.415249559312335
