level,route,seed,arm,context,offset_m_n,offset_m_mean,offset_m_median,offset_m_p10,offset_m_p90,abs_offset_m_median
1,26405,2,C,straight,434,-0.04278029059556797,-0.045096871321931575,-0.05669354835573091,-0.02345165913543308,0.045096871321931575
1,26405,2,D,all,436,-0.052431127933493686,-0.05816857506956378,-0.0655819714913155,-0.024214648188261294,0.05816857506956378
1,26405,2,D,turn,0,nan,nan,nan,nan,nan
1,26405,2,D,straight,428,-0.05244775435572409,-0.058200600161119324,-0.06571329077412315,-0.024126315701330194,0.058200600161119324
1,2091,2,D,all,2102,-0.15047731019256744,-0.10857047067349937,-0.2464590202697782,-0.01240651642590259,0.10857047067349937
1,2091,2,D,turn,135,-0.5012153798029021,-0.42097632213688163,-0.9323956343698059,-0.14138451239989755,0.42097632213688163
1,2091,2,D,straight,1721,-0.11973916002657559,-0.10177483377938894,-0.1755220373245214,-0.006306927918435613,0.10177483377938894
1,27494,0,A,all,487,-0.22688624524959153,-0.40831934958062555,-0.4730448802033419,0.13661977819205057,0.40831934958062555
1,27494,0,A,turn,38,-0.4994316525665619,-0.6029966048729003,-0.8371213483526388,-0.0118838502480542,0.6029966048729003
1,27494,0,A,straight,384,-0.16632874913823736,-0.004439759509360793,-0.43521796774715843,0.14498168409821136,0.15939477113982342
1,27494,0,D,all,531,-0.08351969991094547,-0.07399480157588133,-0.2561572697400968,0.13387353247575637,0.13995204154458224
1,27494,0,D,turn,44,-0.4244821622543359,-0.5168445849264187,-0.7527460062806386,0.023319015293164547,0.5168445849264187
1,27494,0,D,straight,315,-0.003228521041108784,-0.0003420512137211053,-0.1883750084819513,0.14552193894679938,0.09831751881938196
1,27494,0,C,all,505,0.3050609452708012,0.13148978180903273,-0.05177404866144072,0.8489117486496878,0.173710447473926
1,27494,0,C,turn,37,-0.432677984415767,-0.46171834068996914,-0.8278077346565121,-0.003838835146539498,0.46171834068996914
1,27494,0,C,straight,454,0.368111484000031,0.14257134317428094,-0.0014533773745920066,0.8514783724020519,0.15448421862902767
1,27494,1,A,all,492,-0.26861766711947005,-0.4891864392592547,-0.5863308355370015,0.13639378544246267,0.4891864392592547
1,27494,1,A,turn,48,-0.4881016458887677,-0.6138144026765937,-0.7945347503772402,-0.006647790547052305,0.6138144026765937
1,27494,1,A,straight,443,-0.24556098134503493,-0.3986970030232201,-0.5227633251115665,0.13958958925021767,0.3986970030232201
1,27494,2,A,all,488,-0.2654698119952868,-0.46919731852161817,-0.5867888246477184,0.1296091306380242,0.46919731852161817
1,27494,2,A,turn,47,-0.42798303899656653,-0.6033362760144605,-0.7313613310058753,0.05998580952612055,0.6033362760144605
1,27494,2,A,straight,370,-0.19761390143767546,-0.0038466306528677358,-0.5252989408212593,0.1402878404664648,0.1605076978841612
1,27494,1,D,all,533,-0.08886322814981239,-0.08425439754605946,-0.2614497737746348,0.13296636917852953,0.15021413408833378
1,27494,1,D,turn,47,-0.3939101945998917,-0.4613223660622504,-0.721177841147325,0.043497878404687745,0.4613223660622504
1,27494,1,D,straight,322,-0.00961685727663304,0.0004445183335081255,-0.19610139385292313,0.14549159569815323,0.10106017596550523
1,3514,1,B,all,2349,1.0457875807641868,1.3620790962287077,0.0001588608552852669,1.5602700937553138,1.3620790962287077
1,3514,1,B,turn,46,0.5925815775931617,0.30149768560342904,0.05889075015316684,1.3043877271000315,0.30149768560342904
1,3514,1,B,straight,528,0.2372959340922417,0.0003272159937981675,-0.0010850905978642806,1.125665183030486,0.0011496014188751473
1,28198,0,C,all,304,-0.06145882235987322,-0.04792415117168389,-0.27133602631975107,0.006499246906863593,0.057987189658421645
1,28198,0,C,turn,58,-0.17942598824917785,-0.15710269813956784,-0.365607898799404,-0.02910572317886702,0.15710269813956784
1,28198,0,C,straight,246,-0.03364542552418352,-0.04468181027321179,-0.07395672042182797,0.034631514397644635,0.05527989223114821
1,3514,0,B,all,2354,0.8533626297139807,1.092503692322886,0.00020395919535210884,1.3161004914681376,1.092503692322886
1,3514,0,B,turn,70,0.6326010027039572,0.6909167512152288,0.05767645161176397,1.181090851451668,0.6909167512152288
1,3514,0,B,straight,531,0.176676132412057,0.00036621092658606407,-0.0011800130596384406,0.8679185527607588,0.001100752095113915
1,28198,0,A,all,313,-0.15020237164127362,-0.07389272120338342,-0.4791191564938971,0.0012736003183516195,0.07389272120338342
1,28198,0,A,turn,62,-0.37776621792748794,-0.4556764204397405,-0.5052658815018279,-0.05771362000965372,0.4556764204397405
1,28198,0,A,straight,251,-0.0939913817219697,-0.07252386782968225,-0.10333498141585003,0.002034505372177165,0.07252386782968225
1,3255,1,D,all,2422,1.0031943191034451,1.3015907582542898,0.0006721496724651387,1.4050322848112784,1.3015907582542898
1,3255,1,D,turn,162,1.253162838672219,1.4093959945284447,0.9362883544647985,1.5337196474499406,1.4093959945284447
1,3255,1,D,straight,848,0.6083413296042416,0.9072499732793621,-0.0002312342367848904,1.452666201566421,0.9185242064910848
1,28198,0,B,all,316,-0.1696576370079121,-0.07842080582084163,-0.5479290621184003,-0.0035594250881300343,0.0785448464841228
1,28198,0,B,turn,58,-0.43845186998315344,-0.48578177885892637,-0.6460068334081929,-0.07659334209260996,0.48578177885892637
1,28198,0,B,straight,258,-0.10923102649409813,-0.07678031580055918,-0.288215759982802,-0.0015034983229154386,0.07692598547842112
1,28198,0,D,all,308,-0.12123569832845596,-0.06036536000366849,-0.4493570190513316,0.001170031336773474,0.06036536000366849
1,28198,0,D,turn,57,-0.27261077730758526,-0.27762780432841755,-0.5125351170507259,-0.03306359843299699,0.27762780432841755
1,28198,0,D,straight,251,-0.0868596843770202,-0.05422580281921333,-0.08380144072150773,0.0015869140152062777,0.05422580281921333
1,27494,2,D,all,503,0.07199282293710446,0.09563917717770709,-0.29298508391418054,0.4429110470239395,0.1471303432989508
1,27494,2,D,turn,47,-0.39616329944465595,-0.48823338295143304,-0.7237049403260251,0.039852881697773096,0.48823338295143304
1,27494,2,D,straight,407,0.13198071009783388,0.10932588561115925,-0.17539483076178847,0.44464828768413156,0.14638124978578262
1,27494,2,C,all,534,0.018144752963866997,0.07699486567268353,-0.002480887511615115,0.12034205604425019,0.07877818518253278
1,27494,2,C,turn,41,-0.3869040133424746,-0.41263006823486975,-0.8323209762073257,0.03906845289739692,0.41263006823486975
1,27494,2,C,straight,304,0.034978560311087856,0.07544292739700517,-0.0016081262198864377,0.13688628224767238,0.08112971021480428
1,28198,1,A,all,310,-0.1455233521780208,-0.07422400469783445,-0.4733857447907546,0.0010940067357193904,0.07422400469783445
1,28198,1,A,turn,61,-0.36800484720219895,-0.4438733850588752,-0.4957402066235375,-0.05414341691831087,0.4438733850588752
1,28198,1,A,straight,249,-0.09101985339699724,-0.07295584324567415,-0.08975880601366776,0.0026950409133748637,0.07295584324567415
1,28198,1,B,all,315,-0.16698703907731569,-0.07307304359337079,-0.5499632550743497,-0.002162837073697618,0.07385726457647879
1,28198,1,B,turn,59,-0.44816153963894934,-0.4797964625867719,-0.635949169234394,-0.08452376075861506,0.4797964625867719
1,28198,1,B,straight,256,-0.10218510340100173,-0.07037690363627194,-0.19807247131777844,0.0009140825270484479,0.07089536801499707
1,28198,1,C,all,304,-0.06261631827278814,-0.04741881003185304,-0.2673668595729699,0.006992254887722672,0.05880325547292661
1,28198,1,C,turn,57,-0.1845924163056957,-0.20332460285017398,-0.36152112287438487,-0.0295677721235587,0.20332460285017398
1,28198,1,C,straight,247,-0.03446798795750177,-0.04481195749343346,-0.07526482142800964,0.03112269078876062,0.05664711763714433
1,27494,1,C,all,697,0.014596114013168092,0.04714276011026358,-0.0008947584220688464,0.11167653778598975,0.04775516561596424
1,27494,1,C,turn,40,-0.3976082945772526,-0.44600542690193445,-0.8648251485986046,0.039562925875442606,0.44600542690193445
1,27494,1,C,straight,468,0.036764882289135964,0.048589987676285654,-0.0007174176602566919,0.1248031328424963,0.048703746815243545
1,28198,1,D,all,307,-0.1180711141999998,-0.06008032182433325,-0.4510206890755025,0.000975036375510004,0.06008032182433325
1,28198,1,D,turn,56,-0.25860208532488727,-0.23114017607405005,-0.5205666966307949,-0.03347790960251977,0.23114017607405005
1,28198,1,D,straight,251,-0.0867175907617779,-0.0518741695997732,-0.08137797011475739,0.002399868183242593,0.0518741695997732
1,28198,2,A,all,302,-0.14013479484832447,-0.07593620381307523,-0.49943059057005945,0.0012105306524147373,0.07593620381307523
1,28198,2,A,turn,54,-0.3603423903906381,-0.4337807521986883,-0.5228647890172663,-0.05393729266381888,0.4337807521986883
1,28198,2,A,straight,248,-0.09218636678669168,-0.07496768850648025,-0.08886899842955273,0.001973470261078489,0.07496768850648025
1,28198,2,B,all,313,-0.1627074020021664,-0.07215680399387428,-0.5383577216035274,-0.00238507740729035,0.07291798074623572
1,28198,2,B,turn,56,-0.43442362168410986,-0.48580467997155136,-0.6490763133678609,-0.07548612625533407,0.48580467997155136
1,28198,2,B,straight,257,-0.10350075491193746,-0.06975692642124558,-0.244208903233436,-2.2971695489442114e-05,0.07019977479852188
1,28198,2,C,all,303,-0.06286770402959342,-0.049184195450778234,-0.25743518764953177,0.0072956077111174175,0.05742005599817036
1,28198,2,C,turn,58,-0.1888684126800206,-0.2032196081975198,-0.3597402650478571,-0.03319990683681609,0.2032196081975198
1,28198,2,C,straight,245,-0.03303896483888004,-0.04549394599158138,-0.07243940380403247,0.03988936004552609,0.05465741907684699
1,28198,2,D,all,305,-0.12105866621025782,-0.05957439381247036,-0.44751762039717125,0.001331837896755809,0.05957439381247036
1,28198,2,D,turn,56,-0.2707329186598572,-0.25848255776367945,-0.5224411124931786,-0.037175353168466305,0.25848255776367945
1,28198,2,D,straight,249,-0.08739698694448447,-0.054688215938734526,-0.08161071114385988,0.0018179147772292108,0.054688215938734526
1,3514,2,B,all,2354,1.0503260436397275,1.3562887742164855,0.0002610945473608329,1.5625859812352683,1.3562887742164855
1,3514,2,B,turn,44,0.545112563554826,0.19819637681079372,0.05570006212932183,1.2712921159010862,0.19819637681079372
1,3514,2,B,straight,572,0.28989813084628396,0.0006923674907068458,-0.0010153664784940647,1.1700675822397248,0.00469472605929086
1r,25378,0,A,all,245,0.0005509370427701187,0.0002848305945614509,-0.0006231095857851828,0.002007208526831091,0.0005880991417512886
1r,25378,0,A,turn,0,nan,nan,nan,nan,nan
1r,25378,0,A,straight,245,0.0005509370427701187,0.0002848305945614509,-0.0006231095857851828,0.002007208526831091,0.0005880991417512886
1r,2091,0,A,all,384,-0.10331154532808745,-0.014424566485029983,-0.42677246655266793,0.0022399595724246664,0.014424566485029983
1r,2091,0,A,turn,56,-0.3459799052408212,-0.3213818364934471,-0.6508194869765683,-0.025788675132496247,0.3213818364934471
1r,2091,0,A,straight,279,-0.06183431946997717,-0.0005679662275343106,-0.20021871549983095,0.0030282750133340647,0.004564069824666488
1,17569,1,A,all,2340,0.3420676887811558,0.18791710277821655,0.002014011135037065,0.8418952464171642,0.19033842443061832
1,17569,1,A,turn,118,0.25755306236246817,0.21253803904147997,-0.1153778182942854,0.9254608732966668,0.25222710385093944
1,17569,1,A,straight,464,0.09729814739871487,0.0049294351006458886,-0.009123371056813651,0.3647986293648281,0.023912315480893336
1r,28198,0,A,all,301,-0.13725958457969006,-0.07499817077488398,-0.463487528213073,0.0008977254808920975,0.07499817077488398
1r,28198,0,A,turn,53,-0.3441425817586198,-0.4332713067957327,-0.5038986177083122,-0.052758885771018234,0.4332713067957327
1r,28198,0,A,straight,248,-0.09304668598903168,-0.07397471401221262,-0.09131858793817967,0.00241958139431051,0.07397471401221262
2,2050,0,A,all,255,0.11683314036957168,0.002869288124652295,-0.002099609177605993,0.6016879504143089,0.004058322593714399
2,2050,0,A,turn,45,0.3290845261938831,0.30020387294434786,0.06246388530683613,0.6708569471035786,0.30020387294434786
2,2050,0,A,straight,210,0.07135070055007639,0.0014646313386718623,-0.002341969742889419,0.13917320266420888,0.0025533037722417625
2,2050,0,B,all,255,0.12570431748116143,0.0022258732264128444,-0.005547703574630144,0.6178113557407244,0.005981442566939354
2,2050,0,B,turn,44,0.3317302871807815,0.41617499733060503,-0.00171334865238923,0.6567511841471417,0.41617499733060503
2,2050,0,B,straight,211,0.08274155602721223,0.001490062730905141,-0.005703391445069707,0.22222702553002557,0.004496255084649384
1r,26405,0,A,all,391,-0.05726236107984759,-0.06139583984883838,-0.0694541267901266,-0.0330109169896743,0.06139583984883838
1r,26405,0,A,turn,0,nan,nan,nan,nan,nan
1r,26405,0,A,straight,388,-0.05722926818967218,-0.06142363663032038,-0.06948254868564696,-0.032977932667149795,0.06142363663032038
2,2050,0,C,all,298,0.11506169881063413,0.004119530371057079,-0.01107876408701704,0.48901970941318185,0.01368711102915684
2,2050,0,C,turn,72,0.35324142343076825,0.361405528177425,0.11763626834178263,0.653987534725983,0.361405528177425
2,2050,0,C,straight,226,0.03918143255997192,0.002187410998049682,-0.030290633791613588,0.12048722218478514,0.005178324120863168
1r,3514,0,A,all,517,0.047379681627208854,0.00047598956172505965,-0.0006316715007533289,0.0614021384960043,0.0007555218285758385
1r,3514,0,A,turn,21,0.1396341307460686,0.09975662746309996,0.05876277218590487,0.28968499431671724,0.09975662746309996
1r,3514,0,A,straight,425,0.04142455355316653,0.00025007466183242576,-0.0006836782886276368,0.03996009132023756,0.0005717807179277733
1r,25381,0,A,all,419,0.04587155744344586,0.00032467318339828016,-0.029515460327343597,0.3302377063621949,0.0036599848303637134
1r,25381,0,A,turn,20,-0.2779670188205526,-0.09786909298598973,-0.7873122401048112,-0.03193131748060809,0.1036500044293859
1r,25381,0,A,straight,399,0.062104067531866834,0.000693003375393648,-0.003805494276939934,0.3574275150280712,0.0031000744708502845
1r,17569,0,A,all,443,0.073596700285543,0.0007972717041582234,-0.011575025466470533,0.4687816532545449,0.007059733172961084
1r,17569,0,A,turn,48,-0.1812817388023402,0.0018088611458888684,-0.9718703052681179,0.19679683214979854,0.19406319394718746
1r,17569,0,A,straight,381,0.08743844681451632,0.0005289713735692203,-0.002727297137269179,0.44749658303938517,0.0030920189486875866
2,2050,1,B,all,257,0.12466148595532699,0.001871744390882788,-0.007839606654199013,0.628866768240397,0.007670068343235261
2,2050,1,B,turn,43,0.32911966958450906,0.35009532521683334,-0.00747675438828529,0.6618031902111359,0.35009532521683334
2,2050,1,B,straight,214,0.08357876681488388,0.0015783308249261068,-0.007872667326848978,0.2847886003438398,0.0049181768668725995
1,27494,0,B,all,1517,-0.036180571407647716,-0.00021807271510990362,-0.1883119179721168,0.0023725283587993375,0.0004043578619530394
1,27494,0,B,turn,48,-0.4637193735053488,-0.5780944528552996,-0.8228860703273456,0.018389050456833665,0.5780944528552996
1,27494,0,B,straight,477,-0.04408438194745595,-0.0009106522271623423,-0.19302595443663254,0.1406170240592136,0.13265111230843044
1r,25424,0,A,all,387,-0.11716971675136796,0.0006968177791958508,-0.9045418109982569,0.1934209637849596,0.044866635473123924
1r,25424,0,A,turn,58,-0.5204882846217725,-0.7350890780882005,-1.217705856488534,0.16177938523046337,0.7350890780882005
1r,25424,0,A,straight,301,-0.016209574282768743,0.0031102456845713373,-0.5972792000217273,0.4140013532192329,0.016611493314549596
1,26405,0,B,all,1587,0.06337329167501433,0.02754346392677849,-0.06789256200025645,0.24248813074639003,0.06533844351096281
1,26405,0,B,turn,0,nan,nan,nan,nan,nan
1,26405,0,B,straight,1446,0.0654155962725349,0.029580393398476856,-0.06887165155295694,0.24728393387241765,0.06700409282954117
2,2050,2,C,all,299,0.11428374621770322,0.003918100237336317,-0.009840459550797322,0.4865644843406096,0.012342611960220323
2,2050,2,C,turn,73,0.3496511369179209,0.3648977140798369,0.1214943621692559,0.6343691683561914,0.3648977140798369
2,2050,2,C,straight,226,0.038257996124270076,0.0023421172198750872,-0.026553043136025516,0.1241014663124607,0.004304037392950469
2,2050,1,D,all,312,0.17737841017987302,0.014368316987514392,-0.0006242326356500426,0.6085419442173993,0.014368316987514392
2,2050,1,D,turn,89,0.44834429649941543,0.4516227571822818,0.1340707553340541,0.6762230614348028,0.4516227571822818
2,2050,1,D,straight,223,0.06923507438418118,0.002990721462943125,-0.0012529160541009555,0.13937706003686193,0.0038655576586130312
2,2050,0,D,all,312,0.21829076432389113,0.01531226976947992,-0.0001330267856909086,0.7520251205918628,0.021386243431355995
2,2050,0,D,turn,74,0.37689453056694905,0.3933657845408087,0.140076953838789,0.633308241750761,0.3933657845408087
2,2050,0,D,straight,238,0.16897698826512525,0.0032676047902511687,-0.004557735264769762,0.7634781422040939,0.006424051173080911
2,2050,2,B,all,265,0.12665667666867422,0.0021565733212067627,-0.010399908317382708,0.6182641622762906,0.010084570969692348
2,2050,2,B,turn,50,0.33598359257506827,0.5202427073520604,-0.008105809757644631,0.6494361561115173,0.5202427073520604
2,2050,2,B,straight,215,0.07797599855090818,0.0014851885437700601,-0.010656681566949197,0.1638582177672013,0.004353834264949587
2,2050,1,C,all,312,0.19170926993783569,0.018666124596400588,-0.007976474101675901,0.6343314391557238,0.056857201818107966
2,2050,1,C,turn,69,0.3672035770890886,0.3935747401809184,0.12229071453515664,0.6629030418354069,0.3935747401809184
2,2050,1,C,straight,243,0.14187755309241823,0.0031534824542751557,-0.00995360746316004,0.6251542404895112,0.009771645041793208
2,2050,1,A,all,328,0.203154133457149,0.01839182704372444,-0.002082273663042659,0.5702175630920123,0.018435638123820597
2,2050,1,A,turn,89,0.41751296597054405,0.5283203212045323,0.048308858179548386,0.5818723111867183,0.5283203212045323
2,2050,1,A,straight,213,0.07134692558949315,0.0011800124122133327,-0.002638075301886431,0.1803107221190072,0.0025469461436102947
2,2050,2,A,all,328,0.21802838688022394,0.018022160777018355,-0.0017922719614356154,0.6277137603687086,0.01835582236023641
2,2050,2,A,turn,85,0.43803007116519443,0.5375754890626064,0.07047966407561741,0.629351300463112,0.5375754890626064
2,2050,2,A,straight,214,0.07756847552674762,0.0016280264328627494,-0.0024659049599440766,0.22638440622453912,0.003175626120974394
1r,27494,0,A,all,491,-0.2569726412105812,-0.45161005167076484,-0.5385392471621233,0.13640225523841673,0.45161005167076484
1r,27494,0,A,turn,48,-0.463969281992596,-0.6091112561498115,-0.7032274199863755,0.012223186895794318,0.6091112561498115
1r,27494,0,A,straight,443,-0.23454411128386188,-0.3896488805989136,-0.5038074584948212,0.14077461954004591,0.3896488805989136
2,2050,2,D,all,342,0.17388590576531598,0.013734276147751408,0.00010865558064992923,0.6059661108133202,0.013734276147751408
2,2050,2,D,turn,99,0.4362487767170579,0.491595116307754,0.12530735642315272,0.665387577036532,0.491595116307754
2,2050,2,D,straight,243,0.06699732871090262,0.0028731019108037058,-0.0007113139637270828,0.12648288700776686,0.003553167902963215
2,2084,1,D,all,314,-0.12630424326714768,-0.001843452364977825,-0.6699394126678412,0.07946492537125352,0.009283150252807498
2,2084,1,D,turn,74,-0.5371499134212244,-0.6197240075616726,-1.3462769611701402,0.30111812714915376,0.6197240075616726
2,2084,1,D,straight,206,-0.012775688619328388,-0.001843452364977825,-0.025362955448632735,-0.0002638740091053868,0.001953125406443098
2,2084,0,A,all,459,-0.06060722418465126,-0.0011393228902576347,-0.0534273144916797,0.001975631045738489,0.0020463685938236927
2,2084,0,A,turn,49,-0.20916635578441675,-0.020395368175991812,-0.780676282224275,0.0039458277431415395,0.020395368175991812
2,2084,0,A,straight,328,-0.051314233147195,-0.0007932972403077887,-0.022306335445034027,0.0015836493298410504,0.0013869597045978689
2,3072,0,A,all,388,-0.006467661195723002,0.00029468531585763366,-0.003042240022275231,0.003315919236250189,0.0013048370678842378
2,3072,0,A,turn,0,nan,nan,nan,nan,nan
2,3072,0,A,straight,388,-0.006467661195723002,0.00029468531585763366,-0.003042240022275231,0.003315919236250189,0.0013048370678842378
2,2084,0,C,all,390,-0.13672700561135845,-0.0012994332164669997,-0.8465056063508234,0.05806992922731437,0.004236211708027542
2,2084,0,C,turn,93,-0.46750063582865264,-0.4010194065322021,-0.9941792692161893,0.045165141746721885,0.4010194065322021
2,2084,0,C,straight,269,-0.03912775529949492,-0.0010261521823653513,-0.03548207683890387,0.004074133475397288,0.0024108877904614676
1r,3255,0,A,all,720,0.0016441535920799443,0.0005980590190035462,-0.0006534569058800752,0.006956392914791183,0.0007712045393801765
1r,3255,0,A,turn,12,0.05574167617795058,0.05528777547385151,0.0027308384350007513,0.10774971807300075,0.05528777547385151
1r,3255,0,A,straight,466,6.833940666412964e-05,0.00038040994898944655,-0.0007733240466182223,0.002202771096572998,0.0006316502835977758
2,3072,0,B,all,404,-0.005109707991968456,0.00046984369926509316,-0.004273715072780802,0.0032054042346893593,0.001272200799117525
2,3072,0,B,turn,0,nan,nan,nan,nan,nan
2,3072,0,B,straight,404,-0.005109707991968456,0.00046984369926509316,-0.004273715072780802,0.0032054042346893593,0.001272200799117525
2,3072,0,C,all,413,-0.004339687745416348,0.0003861320820696859,-0.0028867916047894686,0.0036735511208240684,0.00107765202771759
2,3072,0,C,turn,0,nan,nan,nan,nan,nan
2,3072,0,C,straight,413,-0.004339687745416348,0.0003861320820696859,-0.0028867916047894686,0.0036735511208240684,0.00107765202771759
2,3072,0,D,all,413,-0.005550727086056226,0.00032424925791474423,-0.0024603944978900823,0.003432411057154033,0.0009791056217333493
2,3072,0,D,turn,0,nan,nan,nan,nan,nan
2,3072,0,D,straight,413,-0.005550727086056226,0.00032424925791474423,-0.0024603944978900823,0.003432411057154033,0.0009791056217333493
2,2084,0,D,all,504,-0.061290702436713175,-0.001100624902594421,-0.027133951582091184,0.008169001892139184,0.003436889127512651
2,2084,0,D,turn,78,-0.26462004083664237,-0.013780789297098296,-0.9736547347691826,0.010112105038080688,0.02095015639437183
2,2084,0,D,straight,317,-0.032130158249473725,-0.0009358722648661185,-0.015001267346998717,0.003291828633138066,0.0019234506189984729
2,3072,1,A,all,390,-0.006010791222392811,0.00048743347553997936,-0.002552392338681272,0.0037327417666109548,0.001449690866365843
2,3072,1,A,turn,0,nan,nan,nan,nan,nan
2,3072,1,A,straight,390,-0.006010791222392811,0.00048743347553997936,-0.002552392338681272,0.0037327417666109548,0.001449690866365843
2,2084,0,B,all,579,-0.09100723513169956,-0.000752131158004469,-0.5867895399424206,0.002733548573994848,0.0018903836507487455
2,2084,0,B,turn,90,-0.3359380539097389,-0.06324282311468554,-0.7986674547460116,0.002682810982123571,0.06324282311468554
2,2084,0,B,straight,435,-0.04710450041367363,-0.0007449237436750429,-0.028628402500421674,0.0025852981439785077,0.001614251406775175
2,3072,1,B,all,401,-0.0070885929583427995,0.0005499521739688331,-0.004606661088014856,0.0035146042708577197,0.001422033992747678
2,3072,1,B,turn,0,nan,nan,nan,nan,nan
2,3072,1,B,straight,401,-0.0070885929583427995,0.0005499521739688331,-0.004606661088014856,0.0035146042708577197,0.001422033992747678
2,2084,2,A,all,459,-0.06776266243674645,-0.0024079194646452356,-0.07157381795512506,0.000834782829012523,0.0028525451649714364
2,2084,2,A,turn,52,-0.2508321805742883,-0.044038884638149575,-0.8291089644205588,0.00295884456947384,0.044038884638149575
2,2084,2,A,straight,303,-0.05649027233310524,-0.0013487072776542336,-0.037047167161126306,0.0008090566795874049,0.0017216952895589947
2,2084,2,C,all,518,-0.05343798268496018,-0.0014588034719401055,-0.05431421617883432,0.013944519658738525,0.008864598916118648
2,2084,2,C,turn,144,-0.18304411068566073,-0.009224934380610051,-0.7942245645233748,0.058848874763805195,0.047412590749994606
2,2084,2,C,straight,253,-0.004852053612086295,-0.0014682344645471166,-0.017758555613422943,0.005965158977968939,0.0027306569610297342
2,2084,1,A,all,457,-0.06683515154072554,-0.0014112245062368185,-0.07482438822546258,0.0016822812439515813,0.0020870620248377657
2,2084,1,A,turn,67,-0.1798307892018057,-0.0317793841826784,-0.75131534912178,0.00337431020345269,0.0317793841826784
2,2084,1,A,straight,301,-0.05864332756479345,-0.0012084112178400556,-0.04751474121853143,0.0014038085343802092,0.001607259032813031
1,27494,1,B,all,1517,-0.01749873711561503,0.0013109831564887188,-0.06474672281344032,0.00351739906344971,0.0016021712490354768
1,27494,1,B,turn,46,-0.4994427889471195,-0.5739815860090893,-0.8615772421468697,0.012161226002556393,0.5739815860090893
1,27494,1,B,straight,489,-0.0038196170791910053,-0.002519594382741922,-0.07276710728908493,0.13534568142805883,0.06328198965739122
2,3072,2,A,all,389,-0.006391704951441367,0.0003469255317011072,-0.0031550081183630094,0.0030435341132100664,0.0014084709762935983
2,3072,2,A,turn,0,nan,nan,nan,nan,nan
2,3072,2,A,straight,389,-0.006391704951441367,0.0003469255317011072,-0.0031550081183630094,0.0030435341132100664,0.0014084709762935983
2,2084,2,D,all,517,-0.0644551277682192,-0.0014048682059368141,-0.11436195578442364,0.009482060944651045,0.005407774755490519
2,2084,2,D,turn,87,-0.3492771338262489,-0.016994777512886968,-1.2442275068107496,0.009183470631823412,0.022003376305786505
2,2084,2,D,straight,323,-0.009562583829810336,-0.0012476170054090193,-0.0385051331257077,0.006361578845567134,0.002363840313629985
1,26405,2,B,all,1612,0.12165231154433441,0.10802314960024997,-0.10589505766493904,0.41673854548533296,0.1497891309933201
1,26405,2,B,turn,0,nan,nan,nan,nan,nan
1,26405,2,B,straight,1422,0.12482734392284552,0.10725521725497436,-0.0990057391776682,0.43405852374481274,0.1444041964939704
1,27494,2,B,all,1515,-0.058586606632952426,-0.01990411455567402,-0.23913040531114724,5.335349299830176e-05,0.021125704496742163
1,27494,2,B,turn,44,-0.49123860799681085,-0.5998443096336122,-0.8939310119714008,0.011113735464095826,0.5998443096336122
1,27494,2,B,straight,484,-0.07239202160808635,-0.03822961247505987,-0.24497949437613323,0.1345533126098558,0.1293310345959078
2,2084,1,B,all,635,-0.07014180470260842,-0.001020643527788022,-0.26939685918403194,0.0026638185925713554,0.002176694552511479
2,2084,1,B,turn,82,-0.33481309562206646,-0.26424925607579763,-0.8151277079702038,0.002801529801978376,0.26424925607579763
2,2084,1,B,straight,456,-0.03317743197948824,-0.0008758969455549444,-0.006542701887544476,0.0026009120276157312,0.0017691717056582605
2,3072,1,D,all,412,-0.0059205376256166635,0.0003371770608301158,-0.002907071195308428,0.003335447754688049,0.0010772278761164722
2,3072,1,D,turn,0,nan,nan,nan,nan,nan
2,3072,1,D,straight,412,-0.0059205376256166635,0.0003371770608301158,-0.002907071195308428,0.003335447754688049,0.0010772278761164722
2,3072,2,C,all,412,-0.004309686061530632,0.00033516353965075375,-0.0028693250108103824,0.0037125035563883614,0.0010906840895779648
2,3072,2,C,turn,0,nan,nan,nan,nan,nan
2,3072,2,C,straight,412,-0.004309686061530632,0.00033516353965075375,-0.0028693250108103824,0.0037125035563883614,0.0010906840895779648
2,2084,2,B,all,556,-0.03795512033263852,-0.0030165714750416813,-0.01626883017004552,0.0009964836019602744,0.0036929873051509306
2,2084,2,B,turn,47,-0.22639066855641088,-0.005745356631772775,-0.8162736409719474,0.0022605005914694155,0.005745356631772775
2,2084,2,B,straight,374,-0.02608338252480141,-0.0024241376180753876,-0.009950200782584968,0.001310073146817653,0.002753995440598284
2,3072,1,C,all,413,-0.004439272333796562,0.0003914306911720446,-0.0023435763804044297,0.003756711024258668,0.0010545513449207974
2,3072,1,C,turn,0,nan,nan,nan,nan,nan
2,3072,1,C,straight,413,-0.004439272333796562,0.0003914306911720446,-0.0023435763804044297,0.003756711024258668,0.0010545513449207974
1,25424,0,D,all,2245,0.6537700014741076,0.7340507377154002,0.0013600272654430109,1.0397060105184495,0.7436535283498615
1,25424,0,D,turn,184,0.5070791935779722,0.7037493561582028,-0.20838939292034933,0.899860402362882,0.7325116460910492
1,25424,0,D,straight,2054,0.6658321056492423,0.7366413845153316,0.001616117605119139,1.0408028584074256,0.7451438715038782
2,3072,2,B,all,406,-0.006440717328944265,0.0006647105391460805,-0.002144495845396664,0.0033533298252895923,0.0011717477114429986
