set,row,n,l2_1s,l2pt_1s,col_vad_1s,col_bevp_1s,l2_2s,l2pt_2s,col_vad_2s,col_bevp_2s,l2_3s,l2pt_3s,col_vad_3s,col_bevp_3s,l2_avg,l2pt_avg,col_vad_avg,col_bevp_avg,lon_err_3s,l2_avg_lo,l2_avg_hi,d_l2_avg,d_l2_avg_lo,d_l2_avg_hi,col_vad_avg_lo,col_vad_avg_hi,d_col_vad_avg,d_col_vad_avg_lo,d_col_vad_avg_hi,col_bevp_avg_lo,col_bevp_avg_hi,d_col_bevp_avg,d_col_bevp_avg_lo,d_col_bevp_avg_hi
valid,openpilot Cinque + cmd,5119,0.5023378277470063,0.7012048004941688,0.07814026176987693,0.15628052353975386,1.0217749289489315,1.8544410014273947,0.3125610470795077,0.6837272904864231,1.6736601488835132,3.3753315854580404,0.5665168978316076,1.4651299081851925,1.065924301859817,1.976992462459868,0.3190727355603308,0.7683792407371233,1.8344253073139558,0.9990954204336476,1.133191913229702,0.20066835382518153,0.13686732525591233,0.26308140540982944,0.22022608431512944,0.42906215612983045,-0.04938030431290832,-0.2504627138333151,0.11752654073912655,0.5418408901223584,1.0105010627833906,-0.5014000130233769,-0.9702605521975487,-0.0847181492342783
valid,openpilot Lebowski + cmd,5119,0.7241449596992199,1.0075787904455138,0.2832584489158039,0.4493065051767923,1.4081614966856526,2.4847794967474615,0.42977143973432314,1.1330337956632155,2.218953382459059,4.323407334726362,0.7423324868138307,2.3442078530963077,1.4504199462813105,2.605255207306446,0.48512079182131923,1.3088493846454385,2.582608090646916,1.3768223192800455,1.5223013490109618,0.5851639982466751,0.5122879712804507,0.6551326107086332,0.3578926546354839,0.628186537989426,0.11666775194808013,-0.07890569463030019,0.29847565990453234,1.0089175291284256,1.6288846878836538,0.039070130884938464,-0.47563432886202683,0.5072230532196761
fullhist,logged future,3560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7006270458339211,-0.7629426105916903,-0.635787142379203,0.0,0.0,-0.33317727840199746,-0.6200649596372844,-0.13015747178202125,0.0,0.0,-1.161048689138577,-1.8705836832357514,-0.5995793622221803
fullhist,cv,3560,0.2764539713488828,0.4090040814539417,0.0702247191011236,0.1404494382022472,0.6554376577213522,1.2785446997142806,0.20365168539325842,0.5617977528089888,1.1699895084315286,2.5350803124516257,0.7256554307116104,2.7808988764044944,0.7006270458339211,1.4075430312066162,0.33317727840199746,1.161048689138577,0.0019672198785981145,0.635787142379203,0.7629426105916903,0.0,0.0,0.0,0.1301574717820212,0.6200649596372844,0.0,0.0,0.0,0.5995793622221802,1.8705836832357512,0.0,0.0,0.0
fullhist,cvv,3560,0.3070139486018887,0.4467113000649143,0.11235955056179775,0.19662921348314608,0.6999366272436714,1.3436216389694289,0.273876404494382,0.7303370786516854,1.2277849206260854,2.6256114176880754,0.8099250936329587,2.9775280898876404,0.7449118321572151,1.4719814522408061,0.39872034956304614,1.3014981273408242,-0.00748065818479666,0.6734232650391953,0.8146607960366091,0.04428478632329406,0.03231924819986232,0.05716189146369179,0.15436321694507676,0.7628352542190031,0.06554307116104868,0.010816695540964148,0.15184810120941497,0.6924899941477459,2.0857106951769437,0.1404494382022472,0.018679368637340054,0.27222378672674363
fullhist,openpilot small,3560,0.4379469447258276,0.6065777026695545,0.014044943820224719,0.028089887640449437,0.8451778659038206,1.4886167878679641,0.08426966292134831,0.16853932584269662,1.3356033475606655,2.6154259676359244,0.351123595505618,0.9269662921348315,0.872909386063438,1.5702068193911478,0.14981273408239698,0.37453183520599254,1.1721952735265682,0.799944307065459,0.9451852840249032,0.1722823402295168,0.10339520766834673,0.241822966342842,0.07974425563576408,0.232790975125404,-0.1833645443196005,-0.4753258753048019,0.031167868336816236,0.1965188096574958,0.5885650224215246,-0.7865168539325843,-1.491287926963684,-0.22541561003099467
fullhist,openpilot Cinque,3560,0.4328201819513602,0.6084708721272643,0.0,0.0,0.9110973485216709,1.6842227701816421,0.175561797752809,0.33707865168539325,1.5253746609552756,3.1346223131644253,0.4166666666666666,1.1235955056179776,0.9564307304761023,1.8091053184911108,0.1974094881398252,0.4868913857677903,1.701538302637235,0.8776015679049193,1.0339440701125893,0.2558036846421811,0.1760952149379897,0.33860118096722164,0.0948442911537563,0.3178713211782466,-0.13576779026217228,-0.42867712593485074,0.0820227287501671,0.24344398377344242,0.7771590171249131,-0.6741573033707865,-1.3618955734231948,-0.12148397346042429
fullhist,openpilot Lebowski,3560,0.5141002188173165,0.7273324008264684,0.0,0.0,1.0511388270788746,1.9039339205724437,0.09831460674157304,0.056179775280898875,1.7130536733778483,3.446140096401818,0.2808988764044944,0.5898876404494382,1.092764239758013,2.0258021392669097,0.12640449438202245,0.21535580524344572,2.2402732844870017,1.0053088226979272,1.1802858895401223,0.39213719392409196,0.30451430050084716,0.4805563602403652,0.05783699079680317,0.20899912973746312,-0.20677278401997504,-0.4642849084240977,-0.01090837132356107,0.10343206393982136,0.3463446597397735,-0.9456928838951311,-1.6408813877168307,-0.38475975975975985
fullhist,openpilot small + cmd,3560,0.43686352405782247,0.6040323402291619,0.0,0.0,0.8390591657604543,1.4752937011810023,0.056179775280898875,0.1404494382022472,1.3263181976540244,2.599474532288647,0.2668539325842696,0.8707865168539326,0.8674136291574337,1.5596001912329371,0.10767790262172285,0.33707865168539325,0.9667785867941207,0.795241383277108,0.9402103060500164,0.16678658332351254,0.09754655217983567,0.23832926039399246,0.05146848998227749,0.17541520813375602,-0.2254993757802746,-0.5144047334903783,-0.020298402164471454,0.17725410108863798,0.5267118133935289,-0.8239700374531835,-1.5266460616277981,-0.2795619269936663
fullhist,openpilot Cinque + cmd,3560,0.4374075595704623,0.6157445530472211,0.0,0.0,0.9212250726764876,1.7026290610190384,0.1404494382022472,0.25280898876404495,1.5417129972945505,3.1668760838510597,0.35580524344569286,0.9831460674157303,0.9667818765138335,1.8284165659724394,0.16541822721598004,0.41198501872659177,1.7117105072105911,0.8877642747346884,1.0452841085183002,0.2661548306799124,0.18651386054165275,0.3489300568326194,0.07260480394770717,0.274101406526987,-0.16775905118601747,-0.45336094074122574,0.04204153832797328,0.21480973159013136,0.6435366536094013,-0.7490636704119851,-1.4256538207022882,-0.21457075394940386
fullhist,openpilot Lebowski + cmd,3560,0.5139648712431802,0.7269918770058439,0.0,0.0,1.0496236954832443,1.8999583860574987,0.10533707865168539,0.16853932584269662,1.7095684695508935,3.43763386709761,0.2715355805243445,0.7584269662921348,1.0910523454257728,2.0215280433869847,0.1256242197253433,0.3089887640449438,2.188130512550802,1.003983640333761,1.1780819477930897,0.3904252995918517,0.3033595521445578,0.4785043727792152,0.05936716179383958,0.20553425368015513,-0.20755305867665416,-0.46337387683541525,-0.01245902387976094,0.15975829540649553,0.4786036036036036,-0.852059925093633,-1.5475687180712911,-0.29970965627048807
quarter,logged future,1159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.721228804598582,-0.7921153155199935,-0.6503654109587151,0.0,0.0,-0.2852075544051385,-0.5418261838878021,-0.09518791480839697,0.0,0.0,-1.035375323554789,-1.689198863812266,-0.48515981735159824
quarter,cv,1159,0.28338005092131174,0.4205442577949491,0.08628127696289906,0.08628127696289906,0.6739445205120416,1.3159419366250682,0.15099223468507333,0.3451251078515962,1.2063618423623927,2.6206176362179026,0.6183491515674431,2.6747195858498705,0.721228804598582,1.452367943545973,0.2852075544051385,1.035375323554789,-0.18739322593146635,0.6503654109587151,0.7921153155199935,0.0,0.0,0.0,0.09518791480839685,0.5418261838878021,0.0,0.0,0.0,0.48515981735159824,1.6891988638122657,0.0,0.0,0.0
quarter,cvv,1159,0.31327517022413426,0.4580452897493999,0.12942191544434858,0.1725625539257981,0.7182018047945994,1.3813960939419045,0.2372735116479724,0.5176876617773943,1.2639447550707636,2.710811800800937,0.7333908541846418,2.8472821397756687,0.7651405766964992,1.5167510614974138,0.36669542709232095,1.1791774518262872,-0.19130763184226438,0.6889417261522708,0.8413043651996411,0.043911772097917,0.032389899194916444,0.0563171001563522,0.11525021014880683,0.7429607414880224,0.08148787268718244,0.0,0.21974472092364045,0.5555433829973707,1.9608731978738903,0.1438021282714984,0.0,0.338409475465313
quarter,openpilot small,1159,0.43026936570559565,0.5948078619163041,0.0,0.0,0.8277910397291847,1.4587475169629,0.04314063848144953,0.0,1.3155755111225482,2.593520950538549,0.20132297958009773,0.5176876617773943,0.857878638852443,1.549025443139251,0.08148787268718242,0.17256255392579814,1.1722068882320105,0.7780684823583655,0.9375826762906542,0.13664983425386087,0.06175764638733455,0.21278614153519337,0.031076019674653243,0.14657823913879275,-0.2037196817179561,-0.46338078404097005,-0.002464590427680624,0.05644933672029354,0.3224931714296332,-0.8628127696289906,-1.5125085168184755,-0.3144519471008876
quarter,openpilot Cinque,1159,0.40661823391699115,0.5729010589283836,0.0,0.0,0.8720195521661673,1.6305284690528818,0.1725625539257981,0.4314063848144953,1.4865599375431497,3.1028366465119674,0.3738855335058958,0.9490940465918896,0.9217325745421027,1.7687553914977443,0.18214936247723132,0.4601668104687951,1.7332283348468842,0.8368244381329497,1.0038655403947767,0.20050376994352062,0.12033242158099386,0.28179547478470257,0.06563479406846297,0.32622836980256814,-0.10305819192790716,-0.33610205648095537,0.09387637203928365,0.1702127659574468,0.8216143409650264,-0.5752085130859937,-1.181459544988026,4.776958929461486e-17
quarter,openpilot Lebowski,1159,0.5094635590209695,0.7202877895396665,0.04314063848144953,0.08628127696289906,1.041366641632984,1.8892056391202148,0.12942191544434858,0.25884383088869717,1.706112944686779,3.4501911183038487,0.3595053206787461,1.1216566005176876,1.0856477151135777,2.01989484898791,0.1773559582015147,0.4889272361230946,2.198455380050688,0.9914192089832695,1.1790900714712511,0.36441891051499553,0.2771973664727479,0.45643411271907675,0.06268883026695526,0.3348764743698811,-0.10785159620362382,-0.3598191485550191,0.12649605268104938,0.20360231029881426,0.8187314202978913,-0.5464480874316942,-1.1524258186328047,0.029189838285146624
quarter,openpilot small + cmd,1159,0.4285714178355097,0.5916483475982647,0.0,0.0,0.8197763842519097,1.4407816785202199,0.04314063848144953,0.0,1.3019360620652198,2.567216579719407,0.15818234109864823,0.5176876617773943,0.8500946213842131,1.5332155352792973,0.06710765986003259,0.1725625539257981,0.9122572081003005,0.7692827904337125,0.9309231708035648,0.128865816785631,0.05515331844451608,0.20549008893445017,0.019107261342061137,0.12982715012498072,-0.21809989454510592,-0.4752161936735737,-0.01984082735086303,0.05668934240362812,0.3191180736872643,-0.8628127696289907,-1.5165870469623166,-0.3158196956646569
quarter,openpilot Cinque + cmd,1159,0.41053441397143814,0.5797050093756405,0.0,0.0,0.8808706129704892,1.6460713510716434,0.15099223468507333,0.3451251078515962,1.4999392566717882,3.1280733002118315,0.3738855335058958,1.0353753235547887,0.9304480945379051,1.7846165535530387,0.17495925606365637,0.460166810468795,1.7479274703400467,0.8448553449132957,1.0132676044433835,0.2092192899393231,0.1288688457957843,0.29087734756556166,0.06613335891325713,0.3127627906863214,-0.11024829834148213,-0.33684992809299097,0.07882614723245208,0.20184544405997695,0.7549525753695696,-0.5752085130859937,-1.1494749171182976,-0.056686936234595774
quarter,openpilot Lebowski + cmd,1159,0.5093254895698782,0.7197322684705828,0.04314063848144953,0.08628127696289906,1.0390764091911049,1.8831560360284174,0.12942191544434858,0.25884383088869717,1.7007993646916686,3.436874826251234,0.3307448950244464,1.1216566005176876,1.0830670878175506,2.0132543769167452,0.16776914965008144,0.4889272361230946,2.1393701721148313,0.9897666115371634,1.1755693905496694,0.36183828321896855,0.27559442277172325,0.4523443234903236,0.05300068275243427,0.32355478861087145,-0.11743840475505701,-0.3707034538805637,0.11659334343037207,0.20237062734894481,0.8180005577244842,-0.5464480874316942,-1.153424456030425,0.02881014116969174
quarter,Alpamayo 1.5 nav,1159,0.3424657581001684,0.5314659228362392,0.0,0.0,0.9089029256278799,1.8435621881494348,0.04314063848144953,0.1725625539257981,1.6724365459184931,3.683897145138056,0.27322404371584696,1.0353753235547887,0.9746017432155138,2.019641752041243,0.1054548940657655,0.4026459591601956,1.147738089370685,0.8869778645897698,1.0623127453229528,0.2533729386169317,0.16137308359090843,0.34762489490073106,0.042443023222353306,0.1856781047097716,-0.17975266033937304,-0.42435890851190294,5.796698200620835e-05,0.17558877439428244,0.6609480773430206,-0.632729364394593,-1.2535724701079036,-0.08833922261484099
quarter,Alpamayo 1.5 no-nav,1159,0.34208066902706585,0.5308626655472662,0.0,0.0,0.9071031146853678,1.8392582782586182,0.06471095772217429,0.25884383088869717,1.669155512873211,3.677770762186068,0.3307448950244463,1.2942191544434858,0.9727797655285481,2.015963901997318,0.13181861758220687,0.5176876617773943,1.1596593451800208,0.8851566869205516,1.0607324405760716,0.251550960929966,0.15854386909871396,0.34803204953259903,0.05817305209389978,0.21832354414094704,-0.15338893682293167,-0.4020157147809949,0.03162163075953861,0.2553191489361702,0.8194440410828162,-0.5176876617773943,-1.1820382095266142,0.0593133014115512
