level,route,seed,arm,ds,rc,completed,sr,wall_s,infra_retries,length_km,official_status,collisions_layout_per_km,collisions_pedestrian_per_km,collisions_vehicle_per_km,red_light_per_km,stop_infraction_per_km,outside_route_lanes_per_km,min_speed_infractions_per_km,yield_emergency_vehicle_infractions_per_km,scenario_timeouts_per_km,route_dev_per_km,vehicle_blocked_per_km,route_timeout_per_km
2,2084,0,D,100.0,100,True,True,136.7676358839999,0,0.07928,Completed,0.0,0.0,0.0,0.0,0.0,0.0,264.8839556004036,0.0,0.0,0.0,0.0,0.0
2,2084,1,A,100.0,100,True,True,129.36895286900108,0,0.07928,Completed,0.0,0.0,0.0,0.0,0.0,0.0,264.8839556004036,0.0,0.0,0.0,0.0,0.0
2,2084,1,B,60.0,100,True,False,164.19956607800123,0,0.07928,Completed,0.0,0.0,12.613521695257315,0.0,0.0,0.0,264.8839556004036,0.0,0.0,0.0,0.0,0.0
2,2084,1,C,29.478,49.13,False,False,1018.2782504220013,0,0.07928,Failed - TickRuntime,0.0,0.0,12.613521695257315,0.0,0.0,0.0,113.52169525731584,0.0,0.0,0.0,0.0,0.0
2,2084,1,D,40.608,50.76,False,False,87.32730880099916,0,0.07928,Failed - Agent deviated from the route,0.0,0.0,0.0,0.0,12.613521695257315,0.0,113.52169525731584,0.0,0.0,12.613521695257315,0.0,0.0
2,2084,2,A,100.0,100,True,True,131.1638083120015,0,0.07928,Completed,0.0,0.0,0.0,0.0,0.0,0.0,264.8839556004036,0.0,0.0,0.0,0.0,0.0
2,2084,2,B,100.0,100,True,True,145.5754431610003,0,0.07928,Completed,0.0,0.0,0.0,0.0,0.0,0.0,264.8839556004036,0.0,0.0,0.0,0.0,0.0
2,2084,2,C,50.76,50.76,False,False,141.7709969489988,0,0.07928,Failed - Agent deviated from the route,0.0,0.0,0.0,0.0,0.0,0.0,113.52169525731584,0.0,0.0,12.613521695257315,0.0,0.0
2,2084,2,D,98.738592,100,True,False,138.57070679299795,0,0.07928,Completed,0.0,0.0,0.0,0.0,0.0,12.613521695257315,264.8839556004036,0.0,0.0,0.0,0.0,0.0
2,3072,0,A,100.0,100,True,True,106.53419937500075,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,145.930011966261,0.0,0.0,0.0,0.0,0.0
2,3072,0,B,100.0,100,True,True,107.93645888899846,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,145.930011966261,0.0,0.0,0.0,0.0,0.0
2,3072,0,C,100.0,100,True,True,108.13825904300029,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,153.22651256457405,0.0,0.0,0.0,0.0,0.0
2,3072,0,D,100.0,100,True,True,109.34819469900322,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,145.930011966261,0.0,0.0,0.0,0.0,0.0
2,3072,1,A,100.0,100,True,True,104.54759369100066,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,145.930011966261,0.0,0.0,0.0,0.0,0.0
2,3072,1,B,100.0,100,True,True,102.33094744099799,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,145.930011966261,0.0,0.0,0.0,0.0,0.0
2,3072,1,C,100.0,100,True,True,105.53506564599957,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,145.930011966261,0.0,0.0,0.0,0.0,0.0
2,3072,1,D,100.0,100,True,True,104.73504314999809,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,145.930011966261,0.0,0.0,0.0,0.0,0.0
2,3072,2,A,100.0,100,True,True,100.93232999300017,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,145.930011966261,0.0,0.0,0.0,0.0,0.0
2,3072,2,B,100.0,100,True,True,108.75148000199988,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,145.930011966261,0.0,0.0,0.0,0.0,0.0
2,3072,2,C,100.0,100,True,True,106.5343777320013,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,145.930011966261,0.0,0.0,0.0,0.0,0.0
2,3072,2,D,100.0,100,True,True,108.34201934199882,0,0.13705199999999998,Completed,0.0,0.0,0.0,0.0,0.0,0.0,145.930011966261,0.0,0.0,0.0,0.0,0.0
2,25318,0,A,100.0,100,True,True,104.73602202100301,0,0.141901,Completed,0.0,0.0,0.0,0.0,0.0,0.0,126.84900035940551,0.0,0.0,0.0,0.0,0.0
2,25318,0,B,60.0,100,True,False,103.93463174600038,0,0.141901,Completed,0.0,0.0,7.047166686633639,0.0,0.0,0.0,126.84900035940551,0.0,0.0,0.0,0.0,0.0
2,25318,0,C,20.952,34.92,False,False,807.8705586860015,0,0.141901,Failed - TickRuntime,0.0,0.0,7.047166686633639,0.0,0.0,0.0,42.283000119801834,0.0,0.0,0.0,0.0,0.0
2,25318,0,D,20.952,34.92,False,False,786.8322142090001,0,0.141901,Failed - TickRuntime,0.0,0.0,7.047166686633639,0.0,0.0,0.0,42.283000119801834,0.0,0.0,0.0,0.0,0.0
2,25318,1,A,100.0,100,True,True,115.74628129700068,0,0.141901,Completed,0.0,0.0,0.0,0.0,0.0,0.0,126.84900035940551,0.0,0.0,0.0,0.0,0.0
2,25318,1,B,100.0,100,True,True,110.54017243700218,0,0.141901,Completed,0.0,0.0,0.0,0.0,0.0,0.0,126.84900035940551,0.0,0.0,0.0,0.0,0.0
2,25318,1,C,100.0,100,True,True,95.52555598400068,0,0.141901,Completed,0.0,0.0,0.0,0.0,0.0,0.0,126.84900035940551,0.0,0.0,0.0,0.0,0.0
2,25318,1,D,20.952,34.92,False,False,786.0393418059975,0,0.141901,Failed - TickRuntime,0.0,0.0,7.047166686633639,0.0,0.0,0.0,42.283000119801834,0.0,0.0,0.0,0.0,0.0
2,25318,2,A,100.0,100,True,True,111.54603428799965,0,0.141901,Completed,0.0,0.0,0.0,0.0,0.0,0.0,126.84900035940551,0.0,0.0,0.0,0.0,0.0
2,25318,2,B,60.0,100,True,False,104.53540968300149,0,0.141901,Completed,0.0,0.0,7.047166686633639,0.0,0.0,0.0,126.84900035940551,0.0,0.0,0.0,0.0,0.0
2,25318,2,C,100.0,100,True,True,93.5240081319971,0,0.141901,Completed,0.0,0.0,0.0,0.0,0.0,0.0,126.84900035940551,0.0,0.0,0.0,0.0,0.0
2,25318,2,D,20.952,34.92,False,False,808.2729343579995,0,0.141901,Failed - TickRuntime,0.0,0.0,7.047166686633639,0.0,0.0,0.0,42.283000119801834,0.0,0.0,0.0,0.0,0.0
2,27529,0,A,100.0,100,True,True,101.13861449499746,0,0.069967,Completed,0.0,0.0,0.0,0.0,0.0,0.0,271.55659096431174,0.0,0.0,0.0,0.0,0.0
2,27529,0,B,100.0,100,True,True,209.04509299100027,0,0.069967,Completed,0.0,0.0,0.0,0.0,0.0,0.0,271.55659096431174,0.0,0.0,0.0,0.0,0.0
2,27529,0,C,24.0096,50.02,False,False,91.92438385599962,0,0.069967,Failed - Agent deviated from the route,0.0,0.0,14.292452156016408,0.0,14.292452156016408,0.0,114.33961724813126,0.0,0.0,14.292452156016408,0.0,0.0
2,27529,0,D,40.016,50.02,False,False,91.9223913349997,0,0.069967,Failed - Agent deviated from the route,0.0,0.0,0.0,0.0,14.292452156016408,0.0,114.33961724813126,0.0,0.0,14.292452156016408,0.0,0.0
2,27529,1,A,100.0,100,True,True,80.912479927003,0,0.069967,Completed,0.0,0.0,0.0,0.0,0.0,0.0,271.55659096431174,0.0,0.0,0.0,0.0,0.0
2,27529,1,B,100.0,100,True,True,117.94908715700149,0,0.069967,Completed,0.0,0.0,0.0,0.0,0.0,0.0,271.55659096431174,0.0,0.0,0.0,0.0,0.0
2,27529,1,C,32.514352,51.16,False,False,286.5228404160007,0,0.069967,Failed - Agent got blocked,14.292452156016408,0.0,0.0,0.0,0.0,14.292452156016408,128.63206940414767,0.0,0.0,0.0,14.292452156016408,0.0
2,27529,1,D,40.016,50.02,False,False,104.3399964220007,0,0.069967,Failed - Agent deviated from the route,0.0,0.0,0.0,0.0,14.292452156016408,0.0,114.33961724813126,0.0,0.0,14.292452156016408,0.0,0.0
2,27529,2,A,100.0,100,True,True,91.12415986799897,0,0.069967,Completed,0.0,0.0,0.0,0.0,0.0,0.0,271.55659096431174,0.0,0.0,0.0,0.0,0.0
2,27529,2,B,100.0,100,True,True,200.44077943999946,0,0.069967,Completed,0.0,0.0,0.0,0.0,0.0,0.0,271.55659096431174,0.0,0.0,0.0,0.0,0.0
2,27529,2,C,50.02,50.02,False,False,117.14535597299982,0,0.069967,Failed - Agent deviated from the route,0.0,0.0,0.0,0.0,0.0,0.0,114.33961724813126,0.0,0.0,14.292452156016408,0.0,0.0
2,27529,2,D,40.016,50.02,False,False,101.93312944600257,0,0.069967,Failed - Agent deviated from the route,0.0,0.0,0.0,0.0,14.292452156016408,0.0,114.33961724813126,0.0,0.0,14.292452156016408,0.0,0.0
2,28154,0,A,100.0,100,True,True,127.9624894970002,0,0.154389,Completed,0.0,0.0,0.0,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
2,28154,0,B,100.0,100,True,True,128.1610570749981,0,0.154389,Completed,0.0,0.0,0.0,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
2,28154,0,C,36.0,100,True,False,126.95493079599692,0,0.154389,Completed,0.0,0.0,12.95429078496525,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
2,28154,0,D,36.0,100,True,False,131.7665380819999,0,0.154389,Completed,0.0,0.0,12.95429078496525,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
2,28154,1,A,100.0,100,True,True,125.15944490200127,0,0.154389,Completed,0.0,0.0,0.0,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
2,28154,1,B,100.0,100,True,True,126.15650874399944,0,0.154389,Completed,0.0,0.0,0.0,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
2,28154,1,C,36.0,100,True,False,135.96638964000158,0,0.154389,Completed,0.0,0.0,12.95429078496525,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
2,28154,1,D,36.0,100,True,False,130.76701036599843,0,0.154389,Completed,0.0,0.0,12.95429078496525,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
2,28154,2,A,100.0,100,True,True,126.7630917289971,0,0.154389,Completed,0.0,0.0,0.0,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
2,28154,2,B,100.0,100,True,True,106.15149318200201,0,0.154389,Completed,0.0,0.0,0.0,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
2,28154,2,C,60.0,100,True,False,111.1401068189989,0,0.154389,Completed,0.0,0.0,6.477145392482625,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
2,28154,2,D,36.0,100,True,False,106.3434744460028,0,0.154389,Completed,0.0,0.0,12.95429078496525,0.0,0.0,0.0,129.5429078496525,0.0,0.0,0.0,0.0,0.0
