direction,arm,n_hi,n_lo,dade_pre_onset,dade_straight,did,did_lo,did_hi,halfwidth
0,A ridge_late pooled,731,22453,-0.02170438,-0.130589,0.10888461768627167,0.04573227667664728,0.1711867774444777,0.0627272503839152
0,b temporal s2 (4x0.2s),731,22453,-0.032082405,-0.13639037,0.10430796444416046,0.0398690769884725,0.17026152552304533,0.06519622426728641
0,b temporal s3 (4x0.3s),731,22453,-0.033053767,-0.13621943,0.1031656563282013,0.037932890599480684,0.17350162550511244,0.06778436745281588
1,A ridge_late pooled,686,21935,-0.051542744,-0.075839974,0.024297229945659637,-0.039505507319702086,0.08547137497283178,0.062488441146266935
1,b temporal s2 (4x0.2s),686,21935,-0.067710474,-0.080982454,0.013271979987621307,-0.061178596015859704,0.08012412461468958,0.07065136031527464
1,b temporal s3 (4x0.3s),686,21935,-0.06855269,-0.08280785,0.014255158603191376,-0.05890442203004357,0.08424164257325285,0.07157303230164822
