direction,arm,scope,decile,n,s_ego_lo,s_ego_hi,ade_base,ade_arm,dade,rel_gain,rel_lo,rel_hi
0,A ridge_late pooled,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.5143729,0.108899646,26.857423092058447,20.754516925689014,32.88429737909621
0,A ridge_late pooled,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.71737444,0.058177207,8.825462306371131,6.046573693071297,11.913770785595903
0,A ridge_late pooled,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.92716944,-0.0011948127,-0.1287008490545777,-2.767852575808315,2.799464302920731
0,A ridge_late pooled,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.0792778,-0.0404515,-3.6126143408314944,-6.2021306130083795,-0.9072628891067075
0,A ridge_late pooled,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.3280687,-0.06877514,-4.923609520433236,-7.003112915062335,-2.8296874059111934
0,A ridge_late pooled,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.6238459,-0.07169157,-4.228250026136873,-6.020294408545005,-2.460478505716667
0,A ridge_late pooled,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.9485627,-0.12195384,-5.890020510975171,-7.78001784758197,-4.210246255610513
0,A ridge_late pooled,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.4204562,-0.15034033,-5.848005481556897,-7.843608545516741,-4.214873353263373
0,A ridge_late pooled,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.171107,-0.16706659,-5.004730716702732,-6.745393455737025,-3.293650520868751
0,A ridge_late pooled,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.631161,-0.10877487,-1.8950536028229736,-2.7638085223952484,-1.0797618350012772
0,b temporal (subset),all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.5371849,0.13171168,32.48345034795687,25.601715531117268,39.210539472021296
0,b temporal (subset),all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.7298904,0.07069312,10.724122123116834,7.720149254054254,14.194632165971983
0,b temporal (subset),all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.9389539,0.010589618,1.1406748944872442,-1.8746996901783046,4.361150017460755
0,b temporal (subset),all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.0801982,-0.039531194,-3.5304242161957293,-6.37646664045313,-0.5468081011565417
0,b temporal (subset),all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.3250774,-0.071766615,-5.137769108559654,-7.462563110487039,-2.824886743599104
0,b temporal (subset),all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.615978,-0.0795596,-4.692293334671991,-6.600599637053102,-2.8632816161130186
0,b temporal (subset),all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.9341418,-0.1363749,-6.586516732637639,-8.540240678891701,-4.783639093506206
0,b temporal (subset),all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.3998487,-0.170948,-6.649611651178744,-8.701961311314822,-4.8616938683632265
0,b temporal (subset),all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.1532,-0.18497372,-5.541165636310992,-7.339720371566748,-3.797785313753844
0,b temporal (subset),all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.6056323,-0.13430436,-2.3398231500195346,-3.235822050696176,-1.526080804105373
0,c-mlp pooled (compute-matched),all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.81713116,0.411658,101.52533306206892,88.80237842690121,113.98837493498647
0,c-mlp pooled (compute-matched),all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.9761069,0.31690967,48.07508841949836,42.14503014923818,54.63378189769601
0,c-mlp pooled (compute-matched),all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,1.1154355,0.1870713,20.15063464311084,15.605326334795006,24.7194136762503
0,c-mlp pooled (compute-matched),all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.2144477,0.09471843,8.45904703198243,4.050805520426206,13.137285038982789
0,c-mlp pooled (compute-matched),all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.4230818,0.026237916,1.878371377749118,-1.6420488058858869,5.6404065647394175
0,c-mlp pooled (compute-matched),all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.6765953,-0.018942257,-1.1171829173686008,-4.4317365125839885,2.220905794988585
0,c-mlp pooled (compute-matched),all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.9514275,-0.119089134,-5.751663548038863,-8.59576291038451,-2.835991326131857
0,c-mlp pooled (compute-matched),all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.3704093,-0.20038758,-7.794765723399782,-11.016861692143737,-4.919933687505084
0,c-mlp pooled (compute-matched),all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.0904565,-0.24771698,-7.420734314650754,-10.282177855586118,-4.712375754784456
0,c-mlp pooled (compute-matched),all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.545119,-0.19481713,-3.3940642170533644,-4.892574794699366,-1.8776981333579392
0,c-attn grid,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.6609182,0.25544497,62.99922927785702,51.92644384220554,74.77654666257762
0,c-attn grid,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.85546064,0.19626336,29.773084123642175,24.89480792954087,35.06591208881071
0,c-attn grid,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,1.0234302,0.09506593,10.240153715790214,6.286481591333915,14.067148182688701
0,c-attn grid,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1356746,0.015945287,1.4240305848416421,-2.605343335886171,5.593059661813856
