direction,arm,judge,scope,subset,n,value,delta,lo,hi,halfwidth
0,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,pre_onset,640,2.0112273693084717,-0.03038916550576687,-0.08390372425151532,0.014896711253942074,0.049400217752728695
0,A ridge_late pooled,ADE vs log,all deciles (side column),pre_onset,791,2.6081972122192383,-0.02739908918738365,-0.07249558150836664,0.016992864812101688,0.044744223160234166
0,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,straight_yaw,21526,1.3202894926071167,-0.11117131263017654,-0.1462388019265366,-0.07859797802629395,0.033820411950121324
0,A ridge_late pooled,ADE vs log,all deciles (side column),straight_yaw,23612,1.6639350652694702,-0.12536707520484924,-0.16167832082602643,-0.09068752411089863,0.0354953983575639
0,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,all,47627,1.4201819896697998,-0.0646299198269844,-0.08616117222221238,-0.04627218687558606,0.01994449267331316
0,A ridge_late pooled,ADE vs log,all deciles (side column),all,52919,1.8050986528396606,-0.07760456949472427,-0.10056063229413563,-0.05809299389941113,0.02123381919736225
0,A ridge_late pooled,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,640,,0.08078214526176453,0.022408099462975145,0.1417517306735713,0.05967181560529808
0,A ridge_late pooled,RFS,rater frames (subset),all,237,7.265223839458082,0.006859195992751157,-0.09430436049368267,0.0916946825284821,0.09299952151108239
0,A ridge_late pooled,RFS,decile 10 only,all,42,6.457340888566317,0.07635040164719896,-0.08733167771537242,0.2657242846463279,0.17652798118085017
0,A ridge_late pooled,ADE vs rater_best,decile 10 only,all,42,4.92797327041626,-0.05277671292424202,-0.15130345438207898,0.05053624915225165,0.10091985176716531
1,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,pre_onset,639,1.9846336841583252,-0.04223807528614998,-0.08975713076307901,0.017141434370901838,0.05344928256699042
1,A ridge_late pooled,ADE vs log,all deciles (side column),pre_onset,719,2.250617742538452,-0.04268944263458252,-0.09009667528392394,0.006181090146703282,0.04813888271531361
1,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,straight_yaw,20852,1.376006007194519,-0.06153508275747299,-0.11262183596293975,-0.020569202711733427,0.04602631662560316
1,A ridge_late pooled,ADE vs log,all deciles (side column),straight_yaw,22968,1.759386658668518,-0.07149282842874527,-0.11166220181061334,-0.032693285617539,0.03948445809653717
1,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,all,48096,1.4166898727416992,-0.021060723811388016,-0.04343519662851034,0.00257355467930382,0.023004375653907082
1,A ridge_late pooled,ADE vs log,all deciles (side column),all,53441,1.8201014995574951,-0.034251198172569275,-0.0562705698506864,-0.012273306510997839,0.021998631669844282
1,A ridge_late pooled,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,639,,0.019297007471323013,-0.048784005066149626,0.08702156128608945,0.06790278317611954
1,A ridge_late pooled,RFS,rater frames (subset),all,242,7.096235224610605,-0.015608762648704562,-0.12456223448404186,0.08768033976790479,0.10612128712597332
1,A ridge_late pooled,RFS,decile 10 only,all,48,5.905457411851507,-0.196118359403938,-0.3700421918886368,-0.05239990282026029,0.15882114453418825
1,A ridge_late pooled,ADE vs rater_best,decile 10 only,all,48,5.252506732940674,-0.10013832896947861,-0.22100886732029418,0.010952333236734056,0.11598060027851412
