direction,arm,judge,scope,subset,n,value,delta,lo,hi,halfwidth
0,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,pre_onset,594,2.0388972759246826,-0.021694911643862724,-0.07167299924316402,0.026329074822885223,0.04900103703302462
0,A ridge_late pooled,ADE vs log,all deciles (side column),pre_onset,731,2.6185696125030518,-0.021704379469156265,-0.07111520995652316,0.023737206774405637,0.0474262083654644
0,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,straight_yaw,20467,1.3359779119491577,-0.11623358726501465,-0.14947698791904288,-0.08114686630655614,0.03416506080624337
0,A ridge_late pooled,ADE vs log,all deciles (side column),straight_yaw,22453,1.6818820238113403,-0.13058899343013763,-0.16508926898027898,-0.09427673761515307,0.03540626568256296
0,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,all,45691,1.4355465173721313,-0.06770439445972443,-0.09018295794750239,-0.04790810627863839,0.021137425834432
0,A ridge_late pooled,ADE vs log,all deciles (side column),all,50768,1.822851300239563,-0.0806051716208458,-0.10484361120646532,-0.06025335896699765,0.022295126119733836
0,A ridge_late pooled,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,594,,0.09453867375850677,0.035677294871256426,0.15665282415071535,0.06048776463972946
0,A ridge_late pooled,RFS,rater frames (subset),all,237,7.273902015379121,0.020040654632047183,-0.07947271285853084,0.11171764623588405,0.09559517954720745
0,A ridge_late pooled,RFS,decile 10 only,all,42,6.5365583035653305,0.07456525446024388,-0.07802376029609562,0.2837447516785649,0.18088425598733027
0,A ridge_late pooled,ADE vs rater_best,decile 10 only,all,42,4.9511518478393555,-0.05596723034977913,-0.158885840823253,0.05363744710172925,0.10626164396249112
0,b temporal s2 (4x0.2s),ADE vs log,s_ego deciles 1-9,pre_onset,594,2.035446882247925,-0.025145238265395164,-0.07625474169141831,0.026541894862240713,0.051398318276829516
0,b temporal s2 (4x0.2s),ADE vs log,all deciles (side column),pre_onset,731,2.6081912517547607,-0.03208240494132042,-0.08826099084467146,0.018568403323311458,0.05341469708399146
0,b temporal s2 (4x0.2s),ADE vs log,s_ego deciles 1-9,straight_yaw,20467,1.3339365720748901,-0.11827497184276581,-0.15358483262876904,-0.08119644246873933,0.036194195080014854
0,b temporal s2 (4x0.2s),ADE vs log,all deciles (side column),straight_yaw,22453,1.6760807037353516,-0.13639037311077118,-0.1723414267085011,-0.09799513163259492,0.037173147537953095
0,b temporal s2 (4x0.2s),ADE vs log,s_ego deciles 1-9,all,45691,1.4362037181854248,-0.06704706698656082,-0.09138215305858158,-0.04622587364637915,0.022578139706101213
0,b temporal s2 (4x0.2s),ADE vs log,all deciles (side column),all,50768,1.8205970525741577,-0.08285962790250778,-0.10835580232095593,-0.06193508657665938,0.023210357872148275
0,b temporal s2 (4x0.2s),DiD,s_ego deciles 1-9,pre_onset - straight_yaw,594,,0.0931297317147255,0.03187592632039293,0.15816598426211392,0.0631450289708605
0,b temporal s2 (4x0.2s),RFS,rater frames (subset),all,237,7.2476439309893514,-0.006217429757720127,-0.11395783665132485,0.09293933974141644,0.10344858819637065
0,b temporal s2 (4x0.2s),RFS,decile 10 only,all,42,6.525538040212444,0.06354499110735812,-0.10287352695750478,0.28352215483340454,0.19319784089545466
0,b temporal s2 (4x0.2s),ADE vs rater_best,decile 10 only,all,42,4.949667930603027,-0.05745072662830353,-0.1713114643735545,0.062217469052189854,0.11676446671287218
0,b temporal s3 (4x0.3s),ADE vs log,s_ego deciles 1-9,pre_onset,594,2.036736249923706,-0.023855801671743393,-0.0763762973816065,0.029313305460237794,0.05284480142092215
0,b temporal s3 (4x0.3s),ADE vs log,all deciles (side column),pre_onset,731,2.60722017288208,-0.033053766936063766,-0.09215895321747848,0.01937440888159543,0.055766681049536956
0,b temporal s3 (4x0.3s),ADE vs log,s_ego deciles 1-9,straight_yaw,20467,1.3351103067398071,-0.1171012595295906,-0.1545189546835495,-0.0792650141841977,0.03762697024967591
0,b temporal s3 (4x0.3s),ADE vs log,all deciles (side column),straight_yaw,22453,1.6762516498565674,-0.13621942698955536,-0.17336474789149803,-0.09751638692786939,0.03792418048181432
0,b temporal s3 (4x0.3s),ADE vs log,s_ego deciles 1-9,all,45691,1.4372539520263672,-0.06599685549736023,-0.08997259365754705,-0.045049622323855884,0.022461485666845582
0,b temporal s3 (4x0.3s),ADE vs log,all deciles (side column),all,50768,1.8209134340286255,-0.08254304528236389,-0.10819677680912064,-0.0620827685813179,0.02305700411390137
0,b temporal s3 (4x0.3s),DiD,s_ego deciles 1-9,pre_onset - straight_yaw,594,,0.09324546158313751,0.03098442604712044,0.16051393348523213,0.06476475371905585
0,b temporal s3 (4x0.3s),RFS,rater frames (subset),all,237,7.23645513159338,-0.01740622915369215,-0.12675356329262777,0.08118406309504088,0.10396881319383433
0,b temporal s3 (4x0.3s),RFS,decile 10 only,all,42,6.507078249693011,0.04508520058792446,-0.12160161574679788,0.2567312207232331,0.1891664182350155
0,b temporal s3 (4x0.3s),ADE vs rater_best,decile 10 only,all,42,4.959487438201904,-0.04763127490878105,-0.16136001004349618,0.07135510394970576,0.11635755699660097
1,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,pre_onset,613,2.028343915939331,-0.04798204451799393,-0.09666506721114766,0.005985725603941521,0.05132539640754459
