direction,arm,judge,scope,subset,n,value,delta,lo,hi,halfwidth
0,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,pre_onset,625,1.8720495700836182,-0.02133142203092575,-0.06135490322826138,0.018326131930732712,0.039840517579497046
0,A ridge_late pooled,ADE vs log,all deciles (side column),pre_onset,752,2.3281266689300537,-0.015095296315848827,-0.05341747412722779,0.02434450598084864,0.038880990054038216
0,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,straight_yaw,5410,1.358440637588501,-0.07390310615301132,-0.10538024153554734,-0.04568621642890816,0.02984701255331959
0,A ridge_late pooled,ADE vs log,all deciles (side column),straight_yaw,5855,1.6896251440048218,-0.08051469922065735,-0.11100908568092158,-0.050167443801067295,0.03042082093992714
0,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,all,9018,1.5254764556884766,-0.05047547444701195,-0.0713503434445101,-0.032963551086353564,0.01919339617907827
0,A ridge_late pooled,ADE vs log,all deciles (side column),all,10021,1.9364136457443237,-0.05631065368652344,-0.077142440314404,-0.038746609223291026,0.019197915545556485
0,A ridge_late pooled,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,625,,0.05257168412208557,0.005359550639513942,0.10334949333458136,0.04899497134753371
0,A ridge_late pooled,RFS,rater frames (subset),all,237,7.146564779888192,0.0012834303333893729,-0.06766334685822803,0.06992279559684013,0.06879307122753409
0,A ridge_late pooled,RFS,decile 10 only,all,39,6.303095358045343,0.013370694314756926,-0.09006408385072033,0.15713735302109108,0.1236007184359057
0,A ridge_late pooled,ADE vs rater_best,decile 10 only,all,39,5.297606468200684,-0.05037054792046547,-0.14960949478241115,0.04950229202707608,0.0995558934047436
0,b temporal (subset),ADE vs log,s_ego deciles 1-9,pre_onset,625,1.8684207201004028,-0.024960337206721306,-0.06906101799366658,0.020003621094155474,0.04453231954391103
0,b temporal (subset),ADE vs log,all deciles (side column),pre_onset,752,2.322201728820801,-0.021020052954554558,-0.06241245867028034,0.021240754412893904,0.041826606541587125
0,b temporal (subset),ADE vs log,s_ego deciles 1-9,straight_yaw,5410,1.357421875,-0.0749221071600914,-0.10743365355506423,-0.043261542870535345,0.03208605534226444
0,b temporal (subset),ADE vs log,all deciles (side column),straight_yaw,5855,1.6862473487854004,-0.08389236778020859,-0.117036981365848,-0.051774436829680866,0.03263127226808357
0,b temporal (subset),ADE vs log,s_ego deciles 1-9,all,9018,1.5237277746200562,-0.05222426727414131,-0.07419208529555901,-0.033493250814236576,0.020349417240661218
0,b temporal (subset),ADE vs log,all deciles (side column),all,10021,1.9322845935821533,-0.06043964624404907,-0.08229736076445658,-0.04212056255749855,0.020088399103479017
0,b temporal (subset),DiD,s_ego deciles 1-9,pre_onset - straight_yaw,625,,0.049961768090724945,-0.0007271356073203485,0.10502845743804096,0.05287779652268065
0,b temporal (subset),RFS,rater frames (subset),all,237,7.1233492335857544,-0.021932115969047834,-0.10341143106806429,0.05463664791647119,0.07902403949226774
0,b temporal (subset),RFS,decile 10 only,all,39,6.278772646240832,-0.010952017489752977,-0.12865615470400546,0.13547147570445495,0.13206381520423022
0,b temporal (subset),ADE vs rater_best,decile 10 only,all,39,5.283463478088379,-0.06451298296451569,-0.1796393212981713,0.047438093561392565,0.11353870742978193
0,c-mlp pooled (compute-matched),ADE vs log,s_ego deciles 1-9,pre_onset,625,1.984017014503479,0.09063592553138733,0.007835973477860409,0.1757470629441352,0.08395554473313739
0,c-mlp pooled (compute-matched),ADE vs log,all deciles (side column),pre_onset,752,2.4348909854888916,0.09166932851076126,0.015340880800949605,0.17298674344361156,0.07882293132133097
0,c-mlp pooled (compute-matched),ADE vs log,s_ego deciles 1-9,straight_yaw,5410,1.4434784650802612,0.011134607717394829,-0.04381946696074058,0.06495744146139174,0.05438845421106615
0,c-mlp pooled (compute-matched),ADE vs log,all deciles (side column),straight_yaw,5855,1.7562392950057983,-0.013900543563067913,-0.06902579465133109,0.040137663613854735,0.05458172913259291
0,c-mlp pooled (compute-matched),ADE vs log,s_ego deciles 1-9,all,9018,1.6260334253311157,0.050081394612789154,0.014351448200799864,0.08557011683033915,0.03560933431476964
0,c-mlp pooled (compute-matched),ADE vs log,all deciles (side column),all,10021,2.018294095993042,0.025569546967744827,-0.012037037709501094,0.058044493561358414,0.03504076563542975
0,c-mlp pooled (compute-matched),DiD,s_ego deciles 1-9,pre_onset - straight_yaw,625,,0.07950131595134735,-0.013629398327280553,0.1882940822515236,0.10096174028940208
0,c-mlp pooled (compute-matched),RFS,rater frames (subset),all,237,6.7148702089546175,-0.430411140600184,-0.6237262857403609,-0.25108795642821347,0.18631916465607373
0,c-mlp pooled (compute-matched),RFS,decile 10 only,all,39,6.228458595811093,-0.06126606791949333,-0.2588265388871262,0.15640224834444078,0.2076143936157835
0,c-mlp pooled (compute-matched),ADE vs rater_best,decile 10 only,all,39,5.387542247772217,0.039564915001392365,-0.13874902681280404,0.22993243592671855,0.1843407313697613
0,c-attn grid,ADE vs log,s_ego deciles 1-9,pre_onset,625,1.9250766038894653,0.031695496290922165,-0.044843192557016284,0.11336723603185571,0.079105214294436
0,c-attn grid,ADE vs log,all deciles (side column),pre_onset,752,2.3772997856140137,0.03407794609665871,-0.036529813899824785,0.11426830704738195,0.07539906047360337
0,c-attn grid,ADE vs log,s_ego deciles 1-9,straight_yaw,5410,1.3836619853973389,-0.04868186637759209,-0.09115922243984162,-0.005197650361665632,0.042980786039088
0,c-attn grid,ADE vs log,all deciles (side column),straight_yaw,5855,1.7064214944839478,-0.06371846050024033,-0.10783216436470135,-0.019355841060536044,0.04423816165208265
0,c-attn grid,ADE vs log,s_ego deciles 1-9,all,9018,1.5655267238616943,-0.010425247251987457,-0.041706797608344705,0.01720183189767012,0.029454314753007412
0,c-attn grid,ADE vs log,all deciles (side column),all,10021,1.9662050008773804,-0.02651953510940075,-0.05770036815209706,0.0009023280056453827,0.02930134807887122
0,c-attn grid,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,625,,0.08037736266851425,-8.351789021819314e-05,0.16903644397474976,0.08455998093248397
0,c-attn grid,RFS,rater frames (subset),all,237,7.008291403943251,-0.13698994561155092,-0.28891039678549213,0.005227615863266805,0.14706900632437947
0,c-attn grid,RFS,decile 10 only,all,39,6.348971953889493,0.05924729015890696,-0.10887991864360586,0.2606815132333294,0.18478071593846762
0,c-attn grid,ADE vs rater_best,decile 10 only,all,39,5.313290596008301,-0.03468676656484604,-0.1912978932261467,0.1258806197116008,0.15858925646887376
0,c-tf grid + ego token,ADE vs log,s_ego deciles 1-9,pre_onset,625,2.0163774490356445,0.12299656122922897,-0.009789618674334468,0.25046819576990964,0.13012890722212206
0,c-tf grid + ego token,ADE vs log,all deciles (side column),pre_onset,752,2.3824470043182373,0.03922542929649353,-0.08518262907603907,0.1656889260869735,0.12543577758150629
0,c-tf grid + ego token,ADE vs log,s_ego deciles 1-9,straight_yaw,5410,1.498754858970642,0.06641092896461487,-0.010195277850115382,0.1468572079066839,0.07852624287839964
0,c-tf grid + ego token,ADE vs log,all deciles (side column),straight_yaw,5855,1.7565338611602783,-0.013606017455458641,-0.09405852356476228,0.06828946475203929,0.08117399415840079
0,c-tf grid + ego token,ADE vs log,s_ego deciles 1-9,all,9018,1.6616939306259155,0.08574185520410538,0.030282668955242023,0.13339763942771876,0.05155748523623837
0,c-tf grid + ego token,ADE vs log,all deciles (side column),all,10021,2.0100677013397217,0.017343321815133095,-0.03556210216393245,0.06472724719513498,0.050144674679533714
0,c-tf grid + ego token,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,625,,0.056585632264614105,-0.08663533951426056,0.2037499470656222,0.14519264328994136
0,c-tf grid + ego token,RFS,rater frames (subset),all,237,6.754552989616179,-0.3907283599386228,-0.5782558101540128,-0.20140698721956807,0.18842441146722239
0,c-tf grid + ego token,RFS,decile 10 only,all,39,6.370130655314813,0.08040599158422687,-0.2947934585351389,0.48059853387184753,0.3876959962034932
0,c-tf grid + ego token,ADE vs rater_best,decile 10 only,all,39,5.647593021392822,0.2996155023574829,-0.06568286617596944,0.692716085528716,0.3791994758523427
0,d temporal + attn grid,ADE vs log,s_ego deciles 1-9,pre_onset,625,1.9595941305160522,0.06621307134628296,-0.022058671471214833,0.14814246078800622,0.08510056612961053
0,d temporal + attn grid,ADE vs log,all deciles (side column),pre_onset,752,2.380512237548828,0.03729058802127838,-0.04190814384352985,0.11388694072496368,0.07789754228424677
0,d temporal + attn grid,ADE vs log,s_ego deciles 1-9,straight_yaw,5410,1.4704447984695435,0.038100969046354294,-0.017841166206095105,0.09063077403571361,0.05423597012090436
0,d temporal + attn grid,ADE vs log,all deciles (side column),straight_yaw,5855,1.765844464302063,-0.004295163322240114,-0.06075682272089135,0.051734691248412734,0.05624575698465204
0,d temporal + attn grid,ADE vs log,s_ego deciles 1-9,all,9018,1.6417735815048218,0.065821573138237,0.028396863308741648,0.09824185507108972,0.034922495881174034
0,d temporal + attn grid,ADE vs log,all deciles (side column),all,10021,2.017158031463623,0.024433795362710953,-0.014577456281154541,0.057655394201187316,0.03611642524117093
0,d temporal + attn grid,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,625,,0.028112102299928665,-0.06965529112155833,0.1227263532118192,0.09619082216668876
0,d temporal + attn grid,RFS,rater frames (subset),all,237,6.769044296538557,-0.37623705301624427,-0.5680485432347014,-0.18512532857393293,0.19146160733038425
0,d temporal + attn grid,RFS,decile 10 only,all,39,6.180492326424327,-0.10923233730625882,-0.3950729533021974,0.18047120923458312,0.28777208126839027
0,d temporal + attn grid,ADE vs rater_best,decile 10 only,all,39,5.308137893676758,-0.039839085191488266,-0.2756276619548981,0.19646991802713804,0.23604878999101805
1,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.824041724205017,-0.03875971585512161,-0.09512824118094326,0.01630406160443632,0.05571615139268979
1,A ridge_late pooled,ADE vs log,all deciles (side column),pre_onset,706,2.005063056945801,-0.044210683554410934,-0.09826604551354809,0.013398736463717472,0.05583239098863278
1,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,straight_yaw,5235,1.3896825313568115,-0.06590054929256439,-0.11577093566303924,-0.020663351607971264,0.047553792027533986
1,A ridge_late pooled,ADE vs log,all deciles (side column),straight_yaw,5742,1.780548334121704,-0.07348614186048508,-0.12133401943884042,-0.03068202994924365,0.045325994744798384
1,A ridge_late pooled,ADE vs log,s_ego deciles 1-9,all,8677,1.5356076955795288,-0.03757459670305252,-0.06823563814100578,-0.007003374128542166,0.030616132006231804
1,A ridge_late pooled,ADE vs log,all deciles (side column),all,9642,1.9425849914550781,-0.04656857252120972,-0.0758751088494919,-0.018649016223817875,0.028613046312837016
1,A ridge_late pooled,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,640,,0.02714083343744278,-0.04504551131700625,0.09780364549842153,0.07142457840771389
1,A ridge_late pooled,RFS,rater frames (subset),all,241,7.024013539795437,-0.04011940400136816,-0.15995347202369098,0.07374276945246523,0.1168481207380781
1,A ridge_late pooled,RFS,decile 10 only,all,45,5.9455666503336415,-0.027838487639025328,-0.21675771695110777,0.13139060281240017,0.17407415988175395
1,A ridge_late pooled,ADE vs rater_best,decile 10 only,all,45,5.513753414154053,-0.09475710988044739,-0.23072683501574728,0.021689843485752695,0.12620833925074998
1,b temporal (subset),ADE vs log,s_ego deciles 1-9,pre_onset,640,1.8042571544647217,-0.05854441970586777,-0.11885693640924494,0.0025172017378730883,0.060687069073559016
1,b temporal (subset),ADE vs log,all deciles (side column),pre_onset,706,1.9891880750656128,-0.060085479170084,-0.120658914891717,0.0029562323629159165,0.06180757362731646
1,b temporal (subset),ADE vs log,s_ego deciles 1-9,straight_yaw,5235,1.3916069269180298,-0.06397608667612076,-0.11777397724315491,-0.017210054989409862,0.050281961126872526
1,b temporal (subset),ADE vs log,all deciles (side column),straight_yaw,5742,1.7787927389144897,-0.07524172216653824,-0.12430705775454347,-0.0296275850439634,0.047339736355290034
1,b temporal (subset),ADE vs log,s_ego deciles 1-9,all,8677,1.5341192483901978,-0.039062947034835815,-0.071226695846875,-0.007026056052762776,0.03210031989705611
1,b temporal (subset),ADE vs log,all deciles (side column),all,9642,1.939035415649414,-0.05011805146932602,-0.08020199548378042,-0.02050479511148536,0.02984860018614753
1,b temporal (subset),DiD,s_ego deciles 1-9,pre_onset - straight_yaw,640,,0.005431666970252991,-0.06975337949191143,0.07978592892712522,0.07476965420951832
1,b temporal (subset),RFS,rater frames (subset),all,241,7.002982723701051,-0.06115022009575269,-0.18571353189858514,0.05310725120033827,0.1194103915494617
1,b temporal (subset),RFS,decile 10 only,all,45,5.910932759085783,-0.062472378886881445,-0.2793291391787889,0.1115821546505503,0.1954556469146696
1,b temporal (subset),ADE vs rater_best,decile 10 only,all,45,5.469897270202637,-0.13861288130283356,-0.28614142752356,-0.008965368287430938,0.13858802961806452
1,c-mlp pooled (compute-matched),ADE vs log,s_ego deciles 1-9,pre_onset,640,1.9182243347167969,0.05542289465665817,-0.0420994536296351,0.1562718026722031,0.0991856281509191
1,c-mlp pooled (compute-matched),ADE vs log,all deciles (side column),pre_onset,706,2.07892107963562,0.0296474602073431,-0.07011696214873178,0.1310225226312417,0.10056974238998674
1,c-mlp pooled (compute-matched),ADE vs log,s_ego deciles 1-9,straight_yaw,5235,1.5406546592712402,0.0850716233253479,0.02835384940306044,0.1447648785918276,0.058205514594383584
1,c-mlp pooled (compute-matched),ADE vs log,all deciles (side column),straight_yaw,5742,1.9138352870941162,0.05980075150728226,0.009473306221296827,0.11181050750563122,0.051168600642167196
1,c-mlp pooled (compute-matched),ADE vs log,s_ego deciles 1-9,all,8677,1.6827462911605835,0.10956396907567978,0.07181468499012526,0.14985285476241342,0.03901908488614408
1,c-mlp pooled (compute-matched),ADE vs log,all deciles (side column),all,9642,2.071916341781616,0.08276261389255524,0.04690758679976476,0.12036421450895458,0.03672831385459491
1,c-mlp pooled (compute-matched),DiD,s_ego deciles 1-9,pre_onset - straight_yaw,640,,-0.029648728668689728,-0.14398182170271215,0.08639017456429433,0.11518599813350325
1,c-mlp pooled (compute-matched),RFS,rater frames (subset),all,241,6.7545628965677915,-0.30957004722901366,-0.4797670244178906,-0.13983585441507562,0.1699655850014075
1,c-mlp pooled (compute-matched),RFS,decile 10 only,all,45,5.469404652340233,-0.5040004856324314,-0.9742889280137055,-0.1580837740107226,0.40810257700149144
1,c-mlp pooled (compute-matched),ADE vs rater_best,decile 10 only,all,45,5.623860836029053,0.015350828878581524,-0.18526691655317942,0.21071665952603014,0.19799178803960477
1,c-attn grid,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.854074478149414,-0.008727042935788631,-0.09537789822821138,0.07453984251802373,0.08495887037311756
1,c-attn grid,ADE vs log,all deciles (side column),pre_onset,706,2.0230603218078613,-0.02621319703757763,-0.11024558197781503,0.06302255212685882,0.08663406705233692
1,c-attn grid,ADE vs log,s_ego deciles 1-9,straight_yaw,5235,1.4580116271972656,0.0024285835679620504,-0.05588211698336706,0.057309422619385,0.056595769801376025
1,c-attn grid,ADE vs log,all deciles (side column),straight_yaw,5742,1.832707405090332,-0.02132715843617916,-0.07786035469180096,0.03140141947649744,0.0546308870841492
1,c-attn grid,ADE vs log,s_ego deciles 1-9,all,8677,1.6051392555236816,0.031956907361745834,-0.007030736112600936,0.07251651004655109,0.03977362307957601
1,c-attn grid,ADE vs log,all deciles (side column),all,9642,2.0000972747802734,0.010943606495857239,-0.025676307246010794,0.048713430886069456,0.03719486906604012
1,c-attn grid,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,640,,-0.011155626736581326,-0.1169506367306546,0.08751836059216928,0.10223449866141193
1,c-attn grid,RFS,rater frames (subset),all,241,6.9435514076695934,-0.120581536127212,-0.2512704232870563,0.009752072207583173,0.13051124774731973
1,c-attn grid,RFS,decile 10 only,all,45,5.908930184359724,-0.06447495361294203,-0.2471134356165224,0.10763180813367962,0.177372621875101
1,c-attn grid,ADE vs rater_best,decile 10 only,all,45,5.632375240325928,0.023864364251494408,-0.17188714222775564,0.18977279308769437,0.18082996765772502
1,c-tf grid + ego token,ADE vs log,s_ego deciles 1-9,pre_onset,640,2.16526460647583,0.30246299505233765,0.09484828341176614,0.5387509271669215,0.22195132187757768
1,c-tf grid + ego token,ADE vs log,all deciles (side column),pre_onset,706,2.3344311714172363,0.28515759110450745,0.07607577652636201,0.5049772341135322,0.21445072879358512
1,c-tf grid + ego token,ADE vs log,s_ego deciles 1-9,straight_yaw,5235,1.6242791414260864,0.1686960756778717,0.10380670186026462,0.24036693857761818,0.06828011835867678
1,c-tf grid + ego token,ADE vs log,all deciles (side column),straight_yaw,5742,1.9266159534454346,0.07258135825395584,-0.0020903567264321907,0.14666287067708553,0.07437661370175885
1,c-tf grid + ego token,ADE vs log,s_ego deciles 1-9,all,8677,1.7615793943405151,0.18839722871780396,0.13537703057459502,0.24168090130742292,0.05315193536641395
1,c-tf grid + ego token,ADE vs log,all deciles (side column),all,9642,2.0724680423736572,0.083314448595047,0.029678682552586967,0.13831122312986172,0.05431627028863738
1,c-tf grid + ego token,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,640,,0.13376691937446594,-0.0985002878750895,0.3698284523889001,0.23416437013199481
1,c-tf grid + ego token,RFS,rater frames (subset),all,241,6.712550670152574,-0.3515822736442311,-0.595714744547218,-0.127027427434471,0.23434365855637346
1,c-tf grid + ego token,RFS,decile 10 only,all,45,6.127527768787752,0.15412263081508606,-0.4874951155976072,0.7561289527488037,0.6218120341732054
1,c-tf grid + ego token,ADE vs rater_best,decile 10 only,all,45,4.726906776428223,-0.8816037774085999,-1.4956219559576776,-0.26458223683966536,0.6155198595590061
1,d temporal + attn grid,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.8932640552520752,0.030462447553873062,-0.0786320215597884,0.14052479566722384,0.10957840861350612
1,d temporal + attn grid,ADE vs log,all deciles (side column),pre_onset,706,2.074171304702759,0.024897810071706772,-0.08027941369269519,0.1316070656241027,0.10594323965839894
1,d temporal + attn grid,ADE vs log,s_ego deciles 1-9,straight_yaw,5235,1.5142943859100342,0.05871139094233513,-0.006827478150041261,0.11908131982430759,0.06295439898717442
1,d temporal + attn grid,ADE vs log,all deciles (side column),straight_yaw,5742,1.8860487937927246,0.03201417624950409,-0.028536619591800816,0.09011173242135097,0.05932417600657589
1,d temporal + attn grid,ADE vs log,s_ego deciles 1-9,all,8677,1.657039761543274,0.08385749161243439,0.04253332798843186,0.12800094086696806,0.0427338064392681
1,d temporal + attn grid,ADE vs log,all deciles (side column),all,9642,2.041713237762451,0.05255969613790512,0.008492237353397812,0.09490748148614327,0.04320762206637273
1,d temporal + attn grid,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,640,,-0.028248943388462067,-0.14270199029574046,0.08854011391073476,0.11562105210323761
1,d temporal + attn grid,RFS,rater frames (subset),all,241,6.626355230267377,-0.4377777135294288,-0.6261510562044208,-0.2548237132779455,0.18566367146323765
1,d temporal + attn grid,RFS,decile 10 only,all,45,5.556700577981639,-0.41670455999102646,-0.847937265029328,-0.06480322101502395,0.391567022007152
