direction,arm,lam,sel_ade,d
0,ridge ego,9.999999999999999e-06,1.8824381828308105,
0,A ridge_late pooled (qwen4b L18 image),0.31622776601683794,1.8024500906467438,2560.0
0,d'' ridge_late L18_last,0.09999999999999999,1.8090431988239288,2560.0
0,d'' ridge_late L18_mean,0.31622776601683794,1.7895589470863342,2560.0
