direction,arm,judge,scope,subset,n,value,delta,lo,hi,halfwidth
0,A ridge_late qwenvid L18_last,ADE vs log,s_ego deciles 1-9,pre_onset,1281,1.8362516164779663,-0.019139600917696953,-0.066286589121541,0.030496027667214428,0.04839130839437772
0,A ridge_late qwenvid L18_last,ADE vs log,all deciles (side column),pre_onset,1458,2.1316640377044678,-0.052329085767269135,-0.10277898179372275,0.0012232650776573125,0.05200112343569003
0,A ridge_late qwenvid L18_last,ADE vs log,s_ego deciles 1-9,straight_yaw,10658,1.3676081895828247,-0.0397438108921051,-0.07268524050636287,-0.009437628535793375,0.03162380598528475
0,A ridge_late qwenvid L18_last,ADE vs log,all deciles (side column),straight_yaw,11597,1.7248092889785767,-0.07010548561811447,-0.10041898983708346,-0.03866247106661483,0.030878259385234315
0,A ridge_late qwenvid L18_last,ADE vs log,s_ego deciles 1-9,all,17696,1.5197407007217407,-0.02577977627515793,-0.04769301977144716,-0.002176290306119033,0.022758364732664065
0,A ridge_late qwenvid L18_last,ADE vs log,all deciles (side column),all,19663,1.917637586593628,-0.06622232496738434,-0.08777582601043564,-0.043532170366758084,0.022121827821838778
0,A ridge_late qwenvid L18_last,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,1281,,0.02060420997440815,-0.043721753495924505,0.07907068200351482,0.061396217749719664
0,A ridge_late qwenvid L18_last,RFS,rater frames (subset),all,478,6.580328938630118,-0.4920314241517381,-0.6302440725653902,-0.3433305160259844,0.14345677826970288
0,A ridge_late qwenvid L18_last,RFS,decile 10 only,all,86,5.519463826059634,-0.6171273431843041,-0.9280906074754588,-0.36499114482672973,0.28154973132436456
0,A ridge_late qwenvid L18_last,ADE vs rater_best,decile 10 only,all,86,5.338133335113525,-0.21207155287265778,-0.3843559000727742,-0.018908578122771073,0.18272366097500156
0,A ridge_late qwenvid L18_mean,ADE vs log,s_ego deciles 1-9,pre_onset,1281,1.7930335998535156,-0.06235746666789055,-0.1105902000852739,-0.014577729162061372,0.04800623546160626
0,A ridge_late qwenvid L18_mean,ADE vs log,all deciles (side column),pre_onset,1458,2.091651678085327,-0.09234154224395752,-0.14239359777291524,-0.040463121791215605,0.050965237990849815
0,A ridge_late qwenvid L18_mean,ADE vs log,s_ego deciles 1-9,straight_yaw,10658,1.312003254890442,-0.09534882754087448,-0.12811394602611034,-0.06604721632237191,0.031033364851869215
0,A ridge_late qwenvid L18_mean,ADE vs log,all deciles (side column),straight_yaw,11597,1.6673885583877563,-0.12752605974674225,-0.1601699222405724,-0.09703599826820575,0.03156696198618332
0,A ridge_late qwenvid L18_mean,ADE vs log,s_ego deciles 1-9,all,17696,1.482486605644226,-0.06303369253873825,-0.08575579706009769,-0.039239189376231436,0.023258303841933125
0,A ridge_late qwenvid L18_mean,ADE vs log,all deciles (side column),all,19663,1.8816181421279907,-0.10224185138940811,-0.12495766614194746,-0.07919884146330679,0.022879412339320337
0,A ridge_late qwenvid L18_mean,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,1281,,0.03299136087298393,-0.027932418309818983,0.09495720259035914,0.061444810450089066
0,A ridge_late qwenvid L18_mean,RFS,rater frames (subset),all,478,6.65178967670429,-0.42057068607756676,-0.563165513834037,-0.30593739372540024,0.12861406005431839
0,A ridge_late qwenvid L18_mean,RFS,decile 10 only,all,86,5.636105984987047,-0.50048518425689,-0.7449928747302594,-0.30498127466310826,0.2200058000335756
0,A ridge_late qwenvid L18_mean,ADE vs rater_best,decile 10 only,all,86,5.340034484863281,-0.21017073094844818,-0.3846859886462605,-0.043844826346219994,0.17042058115002026
0,cls ego K1024,ADE vs log,s_ego deciles 1-9,pre_onset,1281,2.273225784301758,0.41783466935157776,0.2613291961656645,0.5759555362574377,0.15731317004588657
0,cls ego K1024,ADE vs log,all deciles (side column),pre_onset,1458,2.570307493209839,0.3863142430782318,0.09860449059907037,0.7965602067318345,0.34897785806638204
0,cls ego K1024,ADE vs log,s_ego deciles 1-9,straight_yaw,10658,1.8504624366760254,0.4431104362010956,0.34225905636343334,0.5563236845137689,0.10703231407516778
0,cls ego K1024,ADE vs log,all deciles (side column),straight_yaw,11597,2.139564275741577,0.34464988112449646,0.24524061259599603,0.4637998082370132,0.1092795978205086
0,cls ego K1024,ADE vs log,s_ego deciles 1-9,all,17696,1.933716893196106,0.3881964385509491,0.3129365414972382,0.4788492117457512,0.08295633512425649
0,cls ego K1024,ADE vs log,all deciles (side column),all,19663,2.2504937648773193,0.26663368940353394,0.18530167597621616,0.3632468795422943,0.08897260178303906
0,cls ego K1024,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,1281,,-0.025275766849517822,-0.20674322228887715,0.16296372698401196,0.18485347463644455
0,cls ego K1024,RFS,rater frames (subset),all,478,7.250678024404039,0.1783176616221831,-0.02430146728432003,0.3889340359634079,0.20661775162386398
0,cls ego K1024,RFS,decile 10 only,all,86,6.641275752444016,0.504684583200077,-0.07470297958023919,1.0709528868112355,0.5728279331957373
0,cls ego K1024,ADE vs rater_best,decile 10 only,all,86,5.31584358215332,-0.234360471367836,-0.8467057115116785,0.3494000970624213,0.5980529042870499
0,cls_late qwenvid L18_last,ADE vs log,s_ego deciles 1-9,pre_onset,1281,2.2588813304901123,0.4034903049468994,0.24484724135433358,0.5504024522455759,0.1527776054456212
0,cls_late qwenvid L18_last,ADE vs log,all deciles (side column),pre_onset,1458,2.473240613937378,0.2892472743988037,0.10081311816827251,0.4961470016790299,0.1976669417553787
0,cls_late qwenvid L18_last,ADE vs log,s_ego deciles 1-9,straight_yaw,10658,1.849050760269165,0.44169872999191284,0.3517717592686687,0.5448838705343486,0.09655605563283995
0,cls_late qwenvid L18_last,ADE vs log,all deciles (side column),straight_yaw,11597,2.1313834190368652,0.336468905210495,0.24949250869399062,0.4426547482870238,0.09658111979651658
0,cls_late qwenvid L18_last,ADE vs log,s_ego deciles 1-9,all,17696,1.947388768196106,0.40186846256256104,0.3290359969770035,0.4817862433016456,0.07637512316232106
0,cls_late qwenvid L18_last,ADE vs log,all deciles (side column),all,19663,2.2603442668914795,0.27648434042930603,0.19668193161019637,0.3661085190273297,0.08471329370856667
0,cls_late qwenvid L18_last,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,1281,,-0.03820842504501343,-0.2054738206361816,0.12658832198105516,0.16603107130861838
0,cls_late qwenvid L18_last,RFS,rater frames (subset),all,478,7.2459960219064525,0.17363565912459591,-0.03438411497446813,0.3812355627206757,0.20780983884757193
0,cls_late qwenvid L18_last,RFS,decile 10 only,all,86,6.419395272188478,0.2828041029445401,-0.32633119417051376,0.8734828355876149,0.5999070148790643
0,cls_late qwenvid L18_last,ADE vs rater_best,decile 10 only,all,86,6.040942668914795,0.4907383620738983,-0.5144490952408591,1.8948490717210047,1.2046490834809318
0,cls_late qwenvid L18_mean,ADE vs log,s_ego deciles 1-9,pre_onset,1281,2.2350614070892334,0.37967032194137573,0.21823109395955517,0.5373848120765686,0.15957685905850671
0,cls_late qwenvid L18_mean,ADE vs log,all deciles (side column),pre_onset,1458,2.5255484580993652,0.3415551483631134,0.06560415102555782,0.7557209222928091,0.3450583856336256
0,cls_late qwenvid L18_mean,ADE vs log,s_ego deciles 1-9,straight_yaw,10658,1.8667069673538208,0.4593549072742462,0.3582816718487169,0.5731118281979554,0.10741507817461923
0,cls_late qwenvid L18_mean,ADE vs log,all deciles (side column),straight_yaw,11597,2.151495933532715,0.35658130049705505,0.25734105670774116,0.47954676270402263,0.11110285299814074
0,cls_late qwenvid L18_mean,ADE vs log,s_ego deciles 1-9,all,17696,1.9516277313232422,0.4061073064804077,0.32677899346003525,0.4937495086286042,0.08348525758428446
0,cls_late qwenvid L18_mean,ADE vs log,all deciles (side column),all,19663,2.274345636367798,0.2904856204986572,0.20103218185736213,0.3882970869305993,0.09363245253661857
0,cls_late qwenvid L18_mean,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,1281,,-0.07968458533287048,-0.26430498868254904,0.10900860062869105,0.18665679465562005
0,cls_late qwenvid L18_mean,RFS,rater frames (subset),all,478,7.298648487278665,0.22628812449680866,0.04009983679304461,0.4392198144734279,0.19955998884019163
0,cls_late qwenvid L18_mean,RFS,decile 10 only,all,86,6.565182683403762,0.428591514159825,-0.12015212938219992,0.9811010590488907,0.5506265942155453
0,cls_late qwenvid L18_mean,ADE vs rater_best,decile 10 only,all,86,5.952863693237305,0.40265893936157227,-0.6469472160866094,1.789765186278626,1.2183562011826177
0,diff ego M20,ADE vs log,s_ego deciles 1-9,pre_onset,1281,2.064901113510132,0.20950977504253387,0.0680409884959939,0.3513517093484221,0.1416553604262141
0,diff ego M20,ADE vs log,all deciles (side column),pre_onset,1458,2.235659599304199,0.051666248589754105,-0.09626401808831947,0.2052806996133716,0.15077235885084553
0,diff ego M20,ADE vs log,s_ego deciles 1-9,straight_yaw,10658,1.3653144836425781,-0.042037561535835266,-0.08509553057582828,0.0004774449049592865,0.04278648774039378
0,diff ego M20,ADE vs log,all deciles (side column),straight_yaw,11597,1.7026268243789673,-0.09228789061307907,-0.1391522476159027,-0.0483004342880788,0.04542590666391195
0,diff ego M20,ADE vs log,s_ego deciles 1-9,all,17696,1.52074134349823,-0.024779116734862328,-0.0641007263919452,0.014351499925228575,0.03922611315858689
0,diff ego M20,ADE vs log,all deciles (side column),all,19663,1.8501003980636597,-0.13375966250896454,-0.17323942461991562,-0.0895618276534103,0.041838798483252664
0,diff ego M20,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,1281,,0.25154733657836914,0.11305836703467662,0.3976608212776274,0.14230122712147542
0,diff ego M20,RFS,rater frames (subset),all,478,7.428295857871823,0.35593549508996625,0.17214227560011275,0.5608919863760224,0.19437485538795485
0,diff ego M20,RFS,decile 10 only,all,86,6.758295038159659,0.621703868915721,0.14205986268581136,1.127847577111598,0.49289385721289336
