route,variant,preset,segment,kind,band,subset,count,low_speed_count,saturated_fraction,limited_fraction,cte_m_n,cte_m_rms,cte_m_p95_abs,cte_m_max_abs,heading_deg_n,heading_deg_rms,heading_deg_p95_abs,heading_deg_max_abs,steer_rate_per_s_n,steer_rate_per_s_rms,steer_rate_per_s_p95_abs,steer_rate_per_s_max_abs,steer_n,steer_rms,steer_p95_abs,steer_max_abs,sensor_speed_mps_n,sensor_speed_mps_rms,sensor_speed_mps_p95_abs,sensor_speed_mps_max_abs,raw_steer_n,raw_steer_rms,raw_steer_p95_abs,raw_steer_max_abs,raw_steer_rate_per_s_n,raw_steer_rate_per_s_rms,raw_steer_rate_per_s_p95_abs,raw_steer_rate_per_s_max_abs,actual_speed_mps_n,actual_speed_mps_rms,actual_speed_mps_p95_abs,actual_speed_mps_max_abs,reference_speed_mps_n,reference_speed_mps_rms,reference_speed_mps_p95_abs,reference_speed_mps_max_abs,speed_error_mps_n,speed_error_mps_rms,speed_error_mps_p95_abs,speed_error_mps_max_abs,lateral_accel_mps2_n,lateral_accel_mps2_rms,lateral_accel_mps2_p95_abs,lateral_accel_mps2_max_abs,longitudinal_accel_mps2_n,longitudinal_accel_mps2_rms,longitudinal_accel_mps2_p95_abs,longitudinal_accel_mps2_max_abs,lateral_jerk_mps3_n,lateral_jerk_mps3_rms,lateral_jerk_mps3_p95_abs,lateral_jerk_mps3_max_abs,longitudinal_jerk_mps3_n,longitudinal_jerk_mps3_rms,longitudinal_jerk_mps3_p95_abs,longitudinal_jerk_mps3_max_abs,actual_speed_mean_mps,reference_speed_mean_mps,slew_clipped_count,slew_clipped_known_count,slew_clipped_fraction,amplitude_clipped_count,amplitude_clipped_known_count,amplitude_clipped_fraction,rejoin_concern_count,trajectory_update_count,aim_mode_missing_ticks,aim_not_evaluated_ticks,aim_hermite_used_ticks,aim_fallback_counts_json,coverage_complete,cte_left_positive_mean_m,heading_right_positive_mean_deg,peak_cte_left_positive_m,peak_cte_frame,peak_cte_station_m,first_frame,last_frame
26966,candidate-hermite,pursuit,1,right-sharp,core,all,45,0,0.0,0.0,45,0.6509529656641122,0.9054329916722816,0.9117313241547736,45,2.821094464543267,4.76275945444625,4.93311263353465,45,0.42129687199588045,0.980079231112719,1.1889518888627146,45,0.2827814499346045,0.3965128322619121,0.4033063538010214,45,7.854952903601095,7.983731948994579,8.006711812571323,45,0.2827814499346045,0.3965128322619121,0.4033063538010214,45,0.42129687199588045,0.980079231112719,1.1889518888627146,45,7.887402110484159,7.993181590037722,8.00878934690066,45,8.0,8.0,8.0,45,0.14881855631873414,0.26844070778027085,0.2795330552788684,45,6.111853354930034,8.890668906672378,9.147204591638477,45,0.4920117888942645,0.8073613193640353,0.8980812949618464,45,23.749418056690732,34.70318595034073,47.871726918115456,45,11.607312363117643,16.91264971449048,20.009875613310395,7.886810318110322,8.0,0,45,0.0,0,45,0.0,0,11,0,0,45,"{""None"": 45}",True,0.5332583234598945,0.5373862295521713,0.9117313241547736,1634,41.58073907449395,1601,1645
26966,candidate-hermite,pursuit,1,right-sharp,core,moving_ge_2mps,45,0,0.0,0.0,45,0.6509529656641122,0.9054329916722816,0.9117313241547736,45,2.821094464543267,4.76275945444625,4.93311263353465,45,0.42129687199588045,0.980079231112719,1.1889518888627146,45,0.2827814499346045,0.3965128322619121,0.4033063538010214,45,7.854952903601095,7.983731948994579,8.006711812571323,45,0.2827814499346045,0.3965128322619121,0.4033063538010214,45,0.42129687199588045,0.980079231112719,1.1889518888627146,45,7.887402110484159,7.993181590037722,8.00878934690066,45,8.0,8.0,8.0,45,0.14881855631873414,0.26844070778027085,0.2795330552788684,45,6.111853354930034,8.890668906672378,9.147204591638477,45,0.4920117888942645,0.8073613193640353,0.8980812949618464,45,23.749418056690732,34.70318595034073,47.871726918115456,45,11.607312363117643,16.91264971449048,20.009875613310395,7.886810318110322,8.0,0,45,0.0,0,45,0.0,0,11,0,0,45,"{""None"": 45}",True,0.5332583234598945,0.5373862295521713,0.9117313241547736,1634,41.58073907449395,1601,1645
26966,candidate-hermite,pursuit,1,right-sharp,exit,all,13,0,0.0,0.0,13,0.6519382913755234,0.78972375992134,0.8011487496713575,13,4.231095880777525,4.559322528166057,4.566844453482759,13,0.14892026728431643,0.3298866993940186,0.3356386981843174,13,0.02230293247246665,0.02972532825556804,0.031016224800311167,13,7.981647805280915,8.002749216090223,8.006568344682847,13,0.02230293247246665,0.02972532825556804,0.031016224800311167,13,0.14892026728431643,0.3298866993940186,0.3356386981843174,13,7.981953834154827,8.003176849529641,8.007379322357329,13,8.0,8.0,8.0,13,0.022584471367957087,0.03706586795161293,0.03763720931855019,13,0.5567142085441842,0.8306408432103334,0.8937739037108234,13,0.3199170705309206,0.39884403840840627,0.4039490492626357,13,5.3700384937256205,11.816901951931847,14.016144491625306,13,12.70327865693709,13.500753565466882,13.912011357956413,7.9819423095144995,8.0,0,13,0.0,0,13,0.0,0,3,0,0,13,"{""None"": 13}",True,0.6432210504972466,4.214336408175199,0.8011487496713575,1646,46.11235303837339,1646,1658
26966,candidate-hermite,pursuit,1,right-sharp,exit,moving_ge_2mps,13,0,0.0,0.0,13,0.6519382913755234,0.78972375992134,0.8011487496713575,13,4.231095880777525,4.559322528166057,4.566844453482759,13,0.14892026728431643,0.3298866993940186,0.3356386981843174,13,0.02230293247246665,0.02972532825556804,0.031016224800311167,13,7.981647805280915,8.002749216090223,8.006568344682847,13,0.02230293247246665,0.02972532825556804,0.031016224800311167,13,0.14892026728431643,0.3298866993940186,0.3356386981843174,13,7.981953834154827,8.003176849529641,8.007379322357329,13,8.0,8.0,8.0,13,0.022584471367957087,0.03706586795161293,0.03763720931855019,13,0.5567142085441842,0.8306408432103334,0.8937739037108234,13,0.3199170705309206,0.39884403840840627,0.4039490492626357,13,5.3700384937256205,11.816901951931847,14.016144491625306,13,12.70327865693709,13.500753565466882,13.912011357956413,7.9819423095144995,8.0,0,13,0.0,0,13,0.0,0,3,0,0,13,"{""None"": 13}",True,0.6432210504972466,4.214336408175199,0.8011487496713575,1646,46.11235303837339,1646,1658
26966,candidate-hermite,pursuit,1,right-sharp,post10m,all,25,0,0.0,0.0,25,0.30221234581682993,0.41843381744891656,0.4464530947117623,25,1.4749142867135305,2.8380362459180817,3.131953329658331,25,0.11908866945393158,0.2749819057884236,0.40214784859590674,25,0.018407362958375004,0.031124050542835104,0.03133238071696384,25,7.985969409813321,7.997183086307454,7.997758424969501,25,0.018407362958375004,0.031124050542835104,0.03133238071696384,25,0.11908866945393158,0.2749819057884236,0.40214784859590674,25,7.986127971161121,7.99720977204481,7.9978108891198625,25,8.0,8.0,8.0,25,0.016648688108751985,0.028598330420217432,0.03351809320479848,25,0.49218874643280697,0.8284418238963956,0.8433712616525332,25,0.31583187041153127,0.3481670993942264,0.35225122336904957,25,5.573457712828918,12.523055681357079,17.608561056758692,25,12.594484897407263,12.758106613582996,12.768964944961452,7.986122674559144,8.0,0,25,0.0,0,25,0.0,0,6,0,0,25,"{""None"": 25}",True,0.29545746783014293,1.2560133384086363,0.4464530947117623,1659,51.287779049549606,1659,1683
26966,candidate-hermite,pursuit,1,right-sharp,post10m,moving_ge_2mps,25,0,0.0,0.0,25,0.30221234581682993,0.41843381744891656,0.4464530947117623,25,1.4749142867135305,2.8380362459180817,3.131953329658331,25,0.11908866945393158,0.2749819057884236,0.40214784859590674,25,0.018407362958375004,0.031124050542835104,0.03133238071696384,25,7.985969409813321,7.997183086307454,7.997758424969501,25,0.018407362958375004,0.031124050542835104,0.03133238071696384,25,0.11908866945393158,0.2749819057884236,0.40214784859590674,25,7.986127971161121,7.99720977204481,7.9978108891198625,25,8.0,8.0,8.0,25,0.016648688108751985,0.028598330420217432,0.03351809320479848,25,0.49218874643280697,0.8284418238963956,0.8433712616525332,25,0.31583187041153127,0.3481670993942264,0.35225122336904957,25,5.573457712828918,12.523055681357079,17.608561056758692,25,12.594484897407263,12.758106613582996,12.768964944961452,7.986122674559144,8.0,0,25,0.0,0,25,0.0,0,6,0,0,25,"{""None"": 25}",True,0.29545746783014293,1.2560133384086363,0.4464530947117623,1659,51.287779049549606,1659,1683
17563,baseline-linear,pursuit,1,S,window,all,70,0,0.0,0.08571428571428572,70,0.23523565258474682,0.5047732288596004,0.6239699785341293,70,1.9237993461665839,4.298981181070903,6.138112621871099,70,0.8402318251941534,2.0,2.0,70,0.22307843345424738,0.4132390908292526,0.4977187542776277,70,5.943871919770979,6.139378471550559,6.191588653315006,70,0.22259148759944752,0.42985078365720303,0.5074488452254642,70,0.9362770220847488,2.4244975775955067,3.0721300287324462,70,5.966497102269827,6.1530730146547326,6.193366053486992,70,6.0,6.0,6.0,70,0.11602060602626185,0.22159932823261758,0.23665964520589444,70,3.0969014914806885,5.772650551226384,6.873571566639961,70,0.7099994899201725,1.536099069739427,1.6818139684832643,70,18.94144955813879,44.6895802980948,53.6546928817621,70,7.485890477438736,16.394791736206326,24.153782898897322,5.965468907530962,6.0,6,70,0.08571428571428572,0,70,0.0,0,18,0,0,0,"{""None"": 70}",True,-0.1169747284403836,-0.49910746976467135,-0.6239699785341293,2108,41.33156323850915,2063,2132
17563,baseline-linear,pursuit,1,S,window,moving_ge_2mps,70,0,0.0,0.08571428571428572,70,0.23523565258474682,0.5047732288596004,0.6239699785341293,70,1.9237993461665839,4.298981181070903,6.138112621871099,70,0.8402318251941534,2.0,2.0,70,0.22307843345424738,0.4132390908292526,0.4977187542776277,70,5.943871919770979,6.139378471550559,6.191588653315006,70,0.22259148759944752,0.42985078365720303,0.5074488452254642,70,0.9362770220847488,2.4244975775955067,3.0721300287324462,70,5.966497102269827,6.1530730146547326,6.193366053486992,70,6.0,6.0,6.0,70,0.11602060602626185,0.22159932823261758,0.23665964520589444,70,3.0969014914806885,5.772650551226384,6.873571566639961,70,0.7099994899201725,1.536099069739427,1.6818139684832643,70,18.94144955813879,44.6895802980948,53.6546928817621,70,7.485890477438736,16.394791736206326,24.153782898897322,5.965468907530962,6.0,6,70,0.08571428571428572,0,70,0.0,0,18,0,0,0,"{""None"": 70}",True,-0.1169747284403836,-0.49910746976467135,-0.6239699785341293,2108,41.33156323850915,2063,2132
17563,baseline-linear,pursuit,1,S,entry,all,17,0,0.0,0.0,17,0.03520183973014769,0.056579522494246255,0.06044777228102096,17,1.232235468835318,1.5179890758444377,1.5231489875996949,17,0.20133939790797872,0.3839085164053408,0.6081541269971327,17,0.014541138768110107,0.02743419716602461,0.03098210743437868,17,5.908656226336837,5.920191074363496,5.9218368388084786,17,0.014541138768110107,0.02743419716602461,0.03098210743437868,17,0.20133939790797872,0.3839085164053408,0.6081541269971327,17,5.908794560777329,5.920221240227235,5.9218626530901926,17,6.0,6.0,6.0,17,0.09163907334644256,0.10683730162737444,0.1107134911536134,17,0.34724914151351827,0.6787462471112902,0.6881544889402285,17,0.05186289595619135,0.09463476832829505,0.09914180521011962,17,8.39229170978494,14.565915002444923,22.33704738517597,17,0.5468545279514456,0.9617745234478352,1.39599973305957,5.908787953475661,6.0,0,17,0.0,0,17,0.0,0,4,0,0,0,"{""None"": 17}",True,-0.011285707737024711,1.1939674543416263,-0.06044777228102096,2062,27.33051514283126,2046,2062
17563,baseline-linear,pursuit,1,S,entry,moving_ge_2mps,17,0,0.0,0.0,17,0.03520183973014769,0.056579522494246255,0.06044777228102096,17,1.232235468835318,1.5179890758444377,1.5231489875996949,17,0.20133939790797872,0.3839085164053408,0.6081541269971327,17,0.014541138768110107,0.02743419716602461,0.03098210743437868,17,5.908656226336837,5.920191074363496,5.9218368388084786,17,0.014541138768110107,0.02743419716602461,0.03098210743437868,17,0.20133939790797872,0.3839085164053408,0.6081541269971327,17,5.908794560777329,5.920221240227235,5.9218626530901926,17,6.0,6.0,6.0,17,0.09163907334644256,0.10683730162737444,0.1107134911536134,17,0.34724914151351827,0.6787462471112902,0.6881544889402285,17,0.05186289595619135,0.09463476832829505,0.09914180521011962,17,8.39229170978494,14.565915002444923,22.33704738517597,17,0.5468545279514456,0.9617745234478352,1.39599973305957,5.908787953475661,6.0,0,17,0.0,0,17,0.0,0,4,0,0,0,"{""None"": 17}",True,-0.011285707737024711,1.1939674543416263,-0.06044777228102096,2062,27.33051514283126,2046,2062
17563,baseline-linear,pursuit,1,S,core,all,36,0,0.0,0.16666666666666666,36,0.316450646135769,0.5419290972105995,0.6239699785341293,36,2.0187698393622804,3.730465701247593,5.186823064334392,36,1.0887296064111511,2.0,2.0,36,0.30459048024333235,0.4548460156287223,0.4977187542776277,36,5.898428106688066,6.165676660915969,6.191588653315006,36,0.3038969939308965,0.4548460156287223,0.5074488452254642,36,1.2317074593219677,2.8323604042598327,3.0721300287324462,36,5.94051815197339,6.168435778740477,6.193366053486992,36,6.0,6.0,6.0,36,0.14754968108135216,0.2275909095392361,0.23665964520589444,36,4.199035091803743,6.125716001546444,6.873571566639961,36,0.9709938175113934,1.6207970192678378,1.6818139684832643,36,22.82830040591569,47.34922576921972,53.6546928817621,36,10.17907018834034,18.403245489616246,24.153782898897322,5.9389987504615105,6.0,6,36,0.16666666666666666,0,36,0.0,0,9,0,0,0,"{""None"": 36}",True,-0.23760553140906243,-0.22563218719778588,-0.6239699785341293,2108,41.33156323850915,2080,2115
17563,baseline-linear,pursuit,1,S,core,moving_ge_2mps,36,0,0.0,0.16666666666666666,36,0.316450646135769,0.5419290972105995,0.6239699785341293,36,2.0187698393622804,3.730465701247593,5.186823064334392,36,1.0887296064111511,2.0,2.0,36,0.30459048024333235,0.4548460156287223,0.4977187542776277,36,5.898428106688066,6.165676660915969,6.191588653315006,36,0.3038969939308965,0.4548460156287223,0.5074488452254642,36,1.2317074593219677,2.8323604042598327,3.0721300287324462,36,5.94051815197339,6.168435778740477,6.193366053486992,36,6.0,6.0,6.0,36,0.14754968108135216,0.2275909095392361,0.23665964520589444,36,4.199035091803743,6.125716001546444,6.873571566639961,36,0.9709938175113934,1.6207970192678378,1.6818139684832643,36,22.82830040591569,47.34922576921972,53.6546928817621,36,10.17907018834034,18.403245489616246,24.153782898897322,5.9389987504615105,6.0,6,36,0.16666666666666666,0,36,0.0,0,9,0,0,0,"{""None"": 36}",True,-0.23760553140906243,-0.22563218719778588,-0.6239699785341293,2108,41.33156323850915,2080,2115
17563,baseline-linear,pursuit,1,S,exit,all,17,0,0.0,0.0,17,0.10548426022222068,0.13277214335689094,0.13341791545518844,17,2.5457833971928947,5.337760998988034,6.138112621871099,17,0.37946652403984243,0.5923952686186622,1.4025378707228988,17,0.06809800328368674,0.1369801411942101,0.1427741139612779,17,6.04661926402343,6.101918672723457,6.107466253627531,17,0.06809800328368674,0.1369801411942101,0.1427741139612779,17,0.37946652403984243,0.5923952686186622,1.4025378707228988,17,6.0504931082083875,6.111155910547519,6.112624153169817,17,6.0,6.0,6.0,17,0.07245759732343274,0.1111559105475191,0.11262415316981667,17,0.8147099075515705,1.698877715022851,1.7198888048995682,17,0.2503365086100366,0.38977245044158276,0.46076285408928885,17,14.299471858321557,23.503664661516876,45.83298599898941,17,2.503509123748711,5.322298279954195,5.511601622094679,6.050268062422275,6.0,0,17,0.0,0,17,0.0,0,4,0,0,0,"{""None"": 17}",True,0.08964323924751551,-1.484574521984459,0.13341791545518844,2129,47.54603060166737,2116,2132
17563,baseline-linear,pursuit,1,S,exit,moving_ge_2mps,17,0,0.0,0.0,17,0.10548426022222068,0.13277214335689094,0.13341791545518844,17,2.5457833971928947,5.337760998988034,6.138112621871099,17,0.37946652403984243,0.5923952686186622,1.4025378707228988,17,0.06809800328368674,0.1369801411942101,0.1427741139612779,17,6.04661926402343,6.101918672723457,6.107466253627531,17,0.06809800328368674,0.1369801411942101,0.1427741139612779,17,0.37946652403984243,0.5923952686186622,1.4025378707228988,17,6.0504931082083875,6.111155910547519,6.112624153169817,17,6.0,6.0,6.0,17,0.07245759732343274,0.1111559105475191,0.11262415316981667,17,0.8147099075515705,1.698877715022851,1.7198888048995682,17,0.2503365086100366,0.38977245044158276,0.46076285408928885,17,14.299471858321557,23.503664661516876,45.83298599898941,17,2.503509123748711,5.322298279954195,5.511601622094679,6.050268062422275,6.0,0,17,0.0,0,17,0.0,0,4,0,0,0,"{""None"": 17}",True,0.08964323924751551,-1.484574521984459,0.13341791545518844,2129,47.54603060166737,2116,2132
17563,baseline-linear,pursuit,1,S,post10m,all,33,0,0.0,0.0,33,0.06668118713657235,0.11786318983483356,0.12418966171848943,33,1.1442403757809612,1.4237611987408516,1.4637726953545582,33,0.2027527904272296,0.4370342538658809,0.5443154225067689,33,0.015076678344284744,0.02491787264438079,0.02885504720053735,33,5.998480285589572,6.012871804121466,6.014102695419099,33,0.015076678344284744,0.02491787264438079,0.02885504720053735,33,0.2027527904272296,0.4370342538658809,0.5443154225067689,33,5.998566793004842,6.012998415106296,6.0143475203067105,33,6.0,6.0,6.0,33,0.012845665207361048,0.029339591454845677,0.031665093203247174,33,0.38465545737274504,0.7107794011669893,0.8342471252956744,33,0.055923632689537914,0.11418346634773219,0.12301147260963055,33,8.286784151726286,15.527200339253035,20.37581381043635,33,0.7610937926599831,1.3128945467589397,1.4416445433833909,5.998553213252148,6.0,0,33,0.0,0,33,0.0,0,8,0,0,0,"{""None"": 33}",True,0.03687661681747991,1.123208416007958,0.12418966171848943,2133,48.74088245065821,2133,2165
17563,baseline-linear,pursuit,1,S,post10m,moving_ge_2mps,33,0,0.0,0.0,33,0.06668118713657235,0.11786318983483356,0.12418966171848943,33,1.1442403757809612,1.4237611987408516,1.4637726953545582,33,0.2027527904272296,0.4370342538658809,0.5443154225067689,33,0.015076678344284744,0.02491787264438079,0.02885504720053735,33,5.998480285589572,6.012871804121466,6.014102695419099,33,0.015076678344284744,0.02491787264438079,0.02885504720053735,33,0.2027527904272296,0.4370342538658809,0.5443154225067689,33,5.998566793004842,6.012998415106296,6.0143475203067105,33,6.0,6.0,6.0,33,0.012845665207361048,0.029339591454845677,0.031665093203247174,33,0.38465545737274504,0.7107794011669893,0.8342471252956744,33,0.055923632689537914,0.11418346634773219,0.12301147260963055,33,8.286784151726286,15.527200339253035,20.37581381043635,33,0.7610937926599831,1.3128945467589397,1.4416445433833909,5.998553213252148,6.0,0,33,0.0,0,33,0.0,0,8,0,0,0,"{""None"": 33}",True,0.03687661681747991,1.123208416007958,0.12418966171848943,2133,48.74088245065821,2133,2165
17563,baseline-linear,pursuit,2,S,window,all,71,0,0.0,0.09859154929577464,71,0.27319846868392533,0.48350459572405835,0.563004911519586,71,2.9348643787952886,5.7445243200217755,7.09197729139481,71,0.9457162416990018,2.0,2.0,71,0.24338238680914043,0.4776562642370783,0.5210917813945926,71,5.976741503802376,6.21959664895371,6.258122896197785,71,0.243580622704918,0.4776562642370783,0.5210917813945926,71,1.1076489355829187,2.675977129119672,4.475535126347113,71,6.002909313659138,6.232902457592623,6.2688359396875155,71,6.0,6.0,6.0,71,0.1483913462648166,0.2723433447469632,0.32265412060962184,71,3.335588287856045,6.9093024609682,7.589586088598061,71,0.9637255015204628,2.100068179967531,2.770674850325568,71,22.96920744222823,50.21428505542657,65.77108097407549,71,9.170289881306443,19.875348393396642,30.528922431828107,6.001075019697445,6.0,7,71,0.09859154929577464,0,71,0.0,0,17,0,0,0,"{""None"": 71}",True,-0.0920490639069252,-0.6575379676695541,-0.563004911519586,2261,86.99947720861088,2216,2286
17563,baseline-linear,pursuit,2,S,window,moving_ge_2mps,71,0,0.0,0.09859154929577464,71,0.27319846868392533,0.48350459572405835,0.563004911519586,71,2.9348643787952886,5.7445243200217755,7.09197729139481,71,0.9457162416990018,2.0,2.0,71,0.24338238680914043,0.4776562642370783,0.5210917813945926,71,5.976741503802376,6.21959664895371,6.258122896197785,71,0.243580622704918,0.4776562642370783,0.5210917813945926,71,1.1076489355829187,2.675977129119672,4.475535126347113,71,6.002909313659138,6.232902457592623,6.2688359396875155,71,6.0,6.0,6.0,71,0.1483913462648166,0.2723433447469632,0.32265412060962184,71,3.335588287856045,6.9093024609682,7.589586088598061,71,0.9637255015204628,2.100068179967531,2.770674850325568,71,22.96920744222823,50.21428505542657,65.77108097407549,71,9.170289881306443,19.875348393396642,30.528922431828107,6.001075019697445,6.0,7,71,0.09859154929577464,0,71,0.0,0,17,0,0,0,"{""None"": 71}",True,-0.0920490639069252,-0.6575379676695541,-0.563004911519586,2261,86.99947720861088,2216,2286
17563,baseline-linear,pursuit,2,S,entry,all,17,0,0.0,0.0,17,0.01909738406214892,0.0355663384744772,0.039474655185107434,17,0.8353368060973437,1.1725116174139856,1.19092343900391,17,0.19206137444509955,0.4039733361914172,0.4930362183095021,17,0.02443301838339615,0.03848503337856133,0.04179165155442373,17,6.000363736866027,6.001599033323865,6.001623105549398,17,0.02443301838339615,0.03848503337856133,0.04179165155442373,17,0.19206137444509955,0.4039733361914172,0.4930362183095021,17,6.000676112369283,6.001878381296283,6.001926873494602,17,6.0,6.0,6.0,17,0.0010651781007954095,0.0018783812962833934,0.0019268734946020771,17,0.4536990889326331,0.7521620101036641,0.758580760396525,17,0.023071572900414693,0.03531011701175243,0.05929291607929203,17,7.493601660764328,15.113953728282803,18.114717409085053,17,0.7975960505385636,1.2493838144692648,1.4600363852711788,6.000676055912912,6.0,0,17,0.0,0,17,0.0,0,5,0,0,0,"{""None"": 17}",True,-0.015614211265705133,0.3389755097923649,-0.039474655185107434,2215,73.33913751152518,2199,2215
17563,baseline-linear,pursuit,2,S,entry,moving_ge_2mps,17,0,0.0,0.0,17,0.01909738406214892,0.0355663384744772,0.039474655185107434,17,0.8353368060973437,1.1725116174139856,1.19092343900391,17,0.19206137444509955,0.4039733361914172,0.4930362183095021,17,0.02443301838339615,0.03848503337856133,0.04179165155442373,17,6.000363736866027,6.001599033323865,6.001623105549398,17,0.02443301838339615,0.03848503337856133,0.04179165155442373,17,0.19206137444509955,0.4039733361914172,0.4930362183095021,17,6.000676112369283,6.001878381296283,6.001926873494602,17,6.0,6.0,6.0,17,0.0010651781007954095,0.0018783812962833934,0.0019268734946020771,17,0.4536990889326331,0.7521620101036641,0.758580760396525,17,0.023071572900414693,0.03531011701175243,0.05929291607929203,17,7.493601660764328,15.113953728282803,18.114717409085053,17,0.7975960505385636,1.2493838144692648,1.4600363852711788,6.000676055912912,6.0,0,17,0.0,0,17,0.0,0,5,0,0,0,"{""None"": 17}",True,-0.015614211265705133,0.3389755097923649,-0.039474655185107434,2215,73.33913751152518,2199,2215
17563,baseline-linear,pursuit,2,S,core,all,38,0,0.0,0.18421052631578946,38,0.32449507639573194,0.5075659024442947,0.563004911519586,38,3.5821676415649786,6.467590487231766,7.09197729139481,38,1.1981662310034975,2.0,2.0,38,0.32699268713612895,0.49341596265197807,0.5210917813945926,38,5.923431106814884,6.248328606810393,6.258122896197785,38,0.3272683650379685,0.49341596265197807,0.5210917813945926,38,1.4341775731744004,3.3562757800319933,4.475535126347113,38,5.969953375890289,6.251376862071806,6.2688359396875155,38,6.0,6.0,6.0,38,0.18892565228300165,0.31147656508296084,0.32265412060962184,38,4.470083523647558,7.084426190490361,7.589586088598061,38,1.2986410231006396,2.5576001473585737,2.770674850325568,38,27.632305550914168,54.05234876583386,65.77108097407549,38,12.322878248157096,21.12180158227117,30.528922431828107,5.967054200684442,6.0,7,38,0.18421052631578946,0,38,0.0,0,9,0,0,0,"{""None"": 38}",True,-0.2484762628252067,-1.5971933565920176,-0.563004911519586,2261,86.99947720861088,2233,2270
17563,baseline-linear,pursuit,2,S,core,moving_ge_2mps,38,0,0.0,0.18421052631578946,38,0.32449507639573194,0.5075659024442947,0.563004911519586,38,3.5821676415649786,6.467590487231766,7.09197729139481,38,1.1981662310034975,2.0,2.0,38,0.32699268713612895,0.49341596265197807,0.5210917813945926,38,5.923431106814884,6.248328606810393,6.258122896197785,38,0.3272683650379685,0.49341596265197807,0.5210917813945926,38,1.4341775731744004,3.3562757800319933,4.475535126347113,38,5.969953375890289,6.251376862071806,6.2688359396875155,38,6.0,6.0,6.0,38,0.18892565228300165,0.31147656508296084,0.32265412060962184,38,4.470083523647558,7.084426190490361,7.589586088598061,38,1.2986410231006396,2.5576001473585737,2.770674850325568,38,27.632305550914168,54.05234876583386,65.77108097407549,38,12.322878248157096,21.12180158227117,30.528922431828107,5.967054200684442,6.0,7,38,0.18421052631578946,0,38,0.0,0,9,0,0,0,"{""None"": 38}",True,-0.2484762628252067,-1.5971933565920176,-0.563004911519586,2261,86.99947720861088,2233,2270
17563,baseline-linear,pursuit,2,S,exit,all,16,0,0.0,0.0,16,0.2712663965945146,0.30679711757017314,0.3068784828384692,16,2.684442886226572,4.527958378125348,5.355480610252226,16,0.40094675861747203,0.9929012587414441,0.9946667492967641,16,0.08497577745344057,0.14337846788190292,0.14352816055847067,16,6.079560002654936,6.167010851322935,6.168589508601881,16,0.08497577745344057,0.14337846788190292,0.14352816055847067,16,0.40094675861747203,0.9929012587414441,0.9946667492967641,16,6.085588518596898,6.181035129408876,6.181181823477505,16,6.0,6.0,6.0,16,0.11367403058792182,0.18103512940887567,0.18118182347750533,16,1.0673625715963322,1.8271205213319033,2.455651385795202,16,0.3326713172970429,0.4763413095285598,0.5191474417640989,16,13.737788886226987,31.6499552137164,33.27702077590897,16,2.7294930197990332,5.019224963867808,6.720174203206718,6.085122152704024,6.0,0,16,0.0,0,16,0.0,0,4,0,0,0,"{""None"": 16}",True,0.2689452978860466,0.23052282758856552,0.3068784828384692,2278,92.33608811091072,2271,2286
17563,baseline-linear,pursuit,2,S,exit,moving_ge_2mps,16,0,0.0,0.0,16,0.2712663965945146,0.30679711757017314,0.3068784828384692,16,2.684442886226572,4.527958378125348,5.355480610252226,16,0.40094675861747203,0.9929012587414441,0.9946667492967641,16,0.08497577745344057,0.14337846788190292,0.14352816055847067,16,6.079560002654936,6.167010851322935,6.168589508601881,16,0.08497577745344057,0.14337846788190292,0.14352816055847067,16,0.40094675861747203,0.9929012587414441,0.9946667492967641,16,6.085588518596898,6.181035129408876,6.181181823477505,16,6.0,6.0,6.0,16,0.11367403058792182,0.18103512940887567,0.18118182347750533,16,1.0673625715963322,1.8271205213319033,2.455651385795202,16,0.3326713172970429,0.4763413095285598,0.5191474417640989,16,13.737788886226987,31.6499552137164,33.27702077590897,16,2.7294930197990332,5.019224963867808,6.720174203206718,6.085122152704024,6.0,0,16,0.0,0,16,0.0,0,4,0,0,0,"{""None"": 16}",True,0.2689452978860466,0.23052282758856552,0.3068784828384692,2278,92.33608811091072,2271,2286
17563,baseline-linear,pursuit,2,S,post10m,all,34,0,0.0,0.0,34,0.09283116963611955,0.19001262990168188,0.21634005665101066,34,1.427153400731754,2.9536732776772974,3.0856448138188193,34,0.19836336300381383,0.39470440722543704,0.641879582013317,34,0.020573683066029337,0.03297196039988155,0.035851130273563715,34,6.007186074862849,6.028949291546643,6.030049247569649,34,0.020573683066029337,0.03297196039988155,0.035851130273563715,34,0.19836336300381383,0.39470440722543704,0.641879582013317,34,6.007389000272566,6.029360305737901,6.030372555234371,34,6.0,6.0,6.0,34,0.018534170985306832,0.029360305737901535,0.030372555234371212,34,0.42609784421562136,0.7571991444908235,1.1373656264854803,34,0.06941278220268257,0.14071463170113163,0.15677656623037659,34,7.997841393108487,16.085478029230217,22.805462714335516,34,0.662464424466228,1.3135617132185067,2.2073029723068984,6.007364923758477,6.0,0,34,0.0,0,34,0.0,0,9,0,0,0,"{""None"": 34}",True,0.07558256158850396,0.8675885755216853,0.21634005665101066,2287,95.04068089916338,2287,2320
