route,variant,preset,status,directory,source_rows,truth_rows,steer_limit,config_json,cruise_mps,complete_frames_and_truth,aim_requested_counts,aim_used_counts,aim_fallback_counts,aim_mode_missing_ticks,aim_mode_mismatch_ticks,aim_used_or_fallback_error_ticks,legacy_fixture,invalid_control_count,unknown_reason_count,validation_trace_count,reason_counts,validation_json,g2_gates
26966,baseline-linear,pursuit,read,/data/runs/b2d/controller/lateral-followup/aim-g2-v2/26966/baseline-linear/pursuit,387,387,0.8,"{""aim_interpolation"": ""linear"", ""longitudinal_mode"": ""pi"", ""lookahead"": ""max"", ""max_lookahead_time_s"": 0.5, ""max_steer_deg"": 69.99999237060547, ""pi_ki"": 0.25, ""pi_kp"": 0.5, ""rear_axle_offset_m"": -1.388633220199954, ""steering_curve"": [[0.0, 1.0], [20.0, 0.8999999761581421], [60.0, 0.800000011920929], [120.0, 0.699999988079071]], ""wheelbase"": 2.8604714913890885}",8.0,True,{'linear': 387},"{'linear': 285, 'None': 102}",{'None': 387},0,0,0,False,0,0,387,"{'tracking': 285, 'trajectory_behind': 3, 'stationary_trajectory': 99}","{""archived_controller_config"": ""/data/runs/b2d/controller/lateral-followup/aim-g2-v2/inputs/controller-baseline-linear.json"", ""cleanup_errors"": [], ""collisions"": [], ""command_speed_all"": {""count"": 387, ""max"": 7.999649242741492, ""median"": 0.18819735603940924, ""p90"": 2.835540937570821, ""p95"": 6.479599526095915, ""rms"": 2.0982621662392518}, ""controller_config"": ""/home/ujs/mycode/jev-drive/todos/2026-09-23-lateral-followup/configs/baseline-linear.json"", ""controller_config_sha256"": ""e617e4691c62ef5da92ad36de557da77cff92dce2d41ebdd101a91bb1d93a264"", ""cross_track_full"": {""count"": 387, ""max"": 0.8564581647616083, ""median"": 0.07437474981675656, ""p90"": 0.4595960090620644, ""p95"": 0.7731778129873292, ""rms"": 0.25778302408416864}, ""cross_track_p95_m"": 0.7731778129873292, ""cross_track_rms_m"": 0.25778302408416864, ""cross_track_steady"": {""count"": 347, ""max"": 0.8564581647616083, ""median"": 0.0744031883419119, ""p90"": 0.5304058631439775, ""p95"": 0.7903701558346139, ""rms"": 0.27217284077834397}, ""cruise_mps"": 8.0, ""cruise_speed_after_5s"": {""count"": 105, ""max"": 0.27326909861233695, ""median"": 0.03346531802804087, ""p90"": 0.23167410820005224, ""p95"": 0.25853624601911773, ""rms"": 0.12304086941809668}, ""cruise_speed_all"": {""count"": 205, ""max"": 8.0, ""median"": 0.25999692807708286, ""p90"": 6.3528051915702655, ""p95"": 7.9987375373971235, ""rms"": 2.8754670433521894}, ""endpoint_error_m"": 0.09592589397145515, ""exception"": null, ""final_pitch_deg"": -0.03390505537390709, ""fused_pose"": {""count"": 387, ""max"": 0.5837417317134121, ""median"": 0.11819780601275612, ""p90"": 0.39805620840934297, ""p95"": 0.45426684639729653, ""rms"": 0.21172411451095458}, ""gate_pass"": true, ""gates"": {""completed"": true, ""cruise_speed"": true, ""endpoint"": true, ""full_lateral_p95"": true, ""full_lateral_rms"": true, ""heading"": true, ""hold_displacement"": true, ""hold_duration"": true, ""hold_speed"": true, ""no_collision"": true, ""pose"": true, ""telemetry_complete"": true}, ""hold_pitch_deg"": {""count"": 101, ""max"": 0.19049397110939026, ""median"": 0.03390505537390709, ""p90"": 0.042606718838214874, ""p95"": 0.12509490549564362, ""rms"": 0.05335731412355973}, ""metric_protocol"": {""cruise_reference"": ""truth_remaining_distance_constant_deceleration"", ""cruise_startup_allowance_s"": 5.0, ""lateral_gate"": ""full_route_independent_truth_projection"", ""lateral_steady_warmup_s"": 2.0, ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement"": ""maximum_pairwise_rear_axle_distance""}, ""pose_heading_deg"": {""count"": 387, ""max"": 0.4794499569374615, ""median"": 0.014893682850010102, ""p90"": 0.19915538044696426, ""p95"": 0.30848583346856057, ""rms"": 0.11623218806659151}, ""pose_p90_m"": 0.39805620840934297, ""preset"": ""pursuit"", ""projection_distance_full"": {""count"": 387, ""max"": 1.3886332408656976, ""median"": 0.07440318834191191, ""p90"": 0.7937169871847383, ""p95"": 1.0133707459751715, ""rms"": 0.40928085024080424}, ""raw_pose"": {""count"": 387, ""max"": 1.8772338669397628, ""median"": 0.6586340315072434, ""p90"": 1.1643997912259583, ""p95"": 1.2919957533702007, ""rms"": 0.7736659069623135}, ""rear_axle_offset_m"": -1.388633220199954, ""reference_speed_all"": {""count"": 387, ""max"": 8.0, ""median"": 0.39599881557741146, ""p90"": 2.8354327770802072, ""p95"": 6.479366619814351, ""rms"": 2.1119858715613233}, ""route_id"": ""26966"", ""speed_rms_mps"": 0.12304086941809668, ""status"": ""completed"", ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement_m"": 0.0010135440029954443, ""stop_hold_max_speed_mps"": 0.020546598105439757, ""stop_hold_s"": 5.000000074505806, ""telemetry_count"": 387, ""telemetry_frames_monotonic"": true, ""telemetry_parse_errors"": [], ""ticks"": 387, ""town"": ""Town05"", ""truth_aligned_count"": 387, ""variant"": ""baseline-linear"", ""wall_s"": 1.2091214500105707}","{'completed': True, 'no_collision': True, 'full_lateral_rms': True, 'full_lateral_p95': True, 'cruise_speed': True, 'pose': True, 'heading': True, 'endpoint': True, 'hold_duration': True, 'hold_displacement': True, 'hold_speed': True, 'telemetry_complete': True}"
26966,candidate-hermite,pursuit,read,/data/runs/b2d/controller/lateral-followup/aim-g2-v2/26966/candidate-hermite/pursuit,388,388,0.8,"{""aim_interpolation"": ""hermite"", ""longitudinal_mode"": ""pi"", ""lookahead"": ""max"", ""max_lookahead_time_s"": 0.5, ""max_steer_deg"": 69.99999237060547, ""pi_ki"": 0.25, ""pi_kp"": 0.5, ""rear_axle_offset_m"": -1.388633220199954, ""steering_curve"": [[0.0, 1.0], [20.0, 0.8999999761581421], [60.0, 0.800000011920929], [120.0, 0.699999988079071]], ""wheelbase"": 2.8604714913890885}",8.0,True,{'hermite': 388},"{'linear': 2, 'hermite': 284, 'None': 102}","{'two_or_fewer_distinct_knots': 2, 'None': 386}",0,0,0,False,0,0,388,"{'tracking': 286, 'trajectory_behind': 2, 'stationary_trajectory': 100}","{""archived_controller_config"": ""/data/runs/b2d/controller/lateral-followup/aim-g2-v2/inputs/controller-candidate-hermite.json"", ""cleanup_errors"": [], ""collisions"": [], ""command_speed_all"": {""count"": 388, ""max"": 7.999649242741492, ""median"": 0.19381858657961937, ""p90"": 2.86085396452938, ""p95"": 6.387701494619653, ""rms"": 2.095386353951339}, ""controller_config"": ""/home/ujs/mycode/jev-drive/todos/2026-09-23-lateral-followup/configs/candidate-hermite.json"", ""controller_config_sha256"": ""0e0dad0805f15548fd669d45f57805741682b5ef18e5e07901c98ce1dc5d39c8"", ""cross_track_full"": {""count"": 388, ""max"": 0.9117313180745479, ""median"": 0.07842993326775308, ""p90"": 0.4782224499821302, ""p95"": 0.8104409219846592, ""rms"": 0.26967376083282196}, ""cross_track_p95_m"": 0.8104409219846592, ""cross_track_rms_m"": 0.26967376083282196, ""cross_track_steady"": {""count"": 348, ""max"": 0.9117313180745479, ""median"": 0.07849344573801072, ""p90"": 0.5569872272518893, ""p95"": 0.822755935272565, ""rms"": 0.2846978651568941}, ""cruise_mps"": 8.0, ""cruise_speed_after_5s"": {""count"": 105, ""max"": 0.2795330552788684, ""median"": 0.032940518454651624, ""p90"": 0.232222839851101, ""p95"": 0.26107888383546524, ""rms"": 0.12335637196012811}, ""cruise_speed_all"": {""count"": 205, ""max"": 8.0, ""median"": 0.26171024604176285, ""p90"": 6.210435414722825, ""p95"": 7.998737537397127, ""rms"": 2.8751846373729615}, ""endpoint_error_m"": 0.08853758620796778, ""exception"": null, ""final_pitch_deg"": -0.03359770029783249, ""fused_pose"": {""count"": 388, ""max"": 0.5853716921773371, ""median"": 0.11801061267196548, ""p90"": 0.3986786154935864, ""p95"": 0.45735573417750514, ""rms"": 0.21161343067010008}, ""gate_pass"": true, ""gates"": {""completed"": true, ""cruise_speed"": true, ""endpoint"": true, ""full_lateral_p95"": true, ""full_lateral_rms"": true, ""heading"": true, ""hold_displacement"": true, ""hold_duration"": true, ""hold_speed"": true, ""no_collision"": true, ""pose"": true, ""telemetry_complete"": true}, ""hold_pitch_deg"": {""count"": 101, ""max"": 0.18985192477703094, ""median"": 0.03359770029783249, ""p90"": 0.042237889021635056, ""p95"": 0.12398841977119446, ""rms"": 0.053136003995596176}, ""metric_protocol"": {""cruise_reference"": ""truth_remaining_distance_constant_deceleration"", ""cruise_startup_allowance_s"": 5.0, ""lateral_gate"": ""full_route_independent_truth_projection"", ""lateral_steady_warmup_s"": 2.0, ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement"": ""maximum_pairwise_rear_axle_distance""}, ""pose_heading_deg"": {""count"": 388, ""max"": 0.49886587392811904, ""median"": 0.015011719129053816, ""p90"": 0.1902685078672766, ""p95"": 0.3196807935543313, ""rms"": 0.11773358876940647}, ""pose_p90_m"": 0.3986786154935864, ""preset"": ""pursuit"", ""projection_distance_full"": {""count"": 388, ""max"": 1.3886332408656976, ""median"": 0.07849344573801072, ""p90"": 0.8345859338415939, ""p95"": 1.0133320855653127, ""rms"": 0.41625229976501854}, ""raw_pose"": {""count"": 388, ""max"": 1.8772378815679085, ""median"": 0.6583982887720112, ""p90"": 1.1625228506576497, ""p95"": 1.291494252586867, ""rms"": 0.7728723331701549}, ""rear_axle_offset_m"": -1.388633220199954, ""reference_speed_all"": {""count"": 388, ""max"": 8.0, ""median"": 0.3934344394443281, ""p90"": 2.8607586137797036, ""p95"": 6.3875238904703275, ""rms"": 2.104220688957953}, ""route_id"": ""26966"", ""speed_rms_mps"": 0.12335637196012811, ""status"": ""completed"", ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement_m"": 0.0010198152942731225, ""stop_hold_max_speed_mps"": 0.015955527012286537, ""stop_hold_s"": 5.000000074505806, ""telemetry_count"": 388, ""telemetry_frames_monotonic"": true, ""telemetry_parse_errors"": [], ""ticks"": 388, ""town"": ""Town05"", ""truth_aligned_count"": 388, ""variant"": ""candidate-hermite"", ""wall_s"": 1.1745171869988553}","{'completed': True, 'no_collision': True, 'full_lateral_rms': True, 'full_lateral_p95': True, 'cruise_speed': True, 'pose': True, 'heading': True, 'endpoint': True, 'hold_duration': True, 'hold_displacement': True, 'hold_speed': True, 'telemetry_complete': True}"
17563,baseline-linear,pursuit,read,/data/runs/b2d/controller/lateral-followup/aim-g2-v2/17563/baseline-linear/pursuit,559,559,0.8,"{""aim_interpolation"": ""linear"", ""longitudinal_mode"": ""pi"", ""lookahead"": ""max"", ""max_lookahead_time_s"": 0.5, ""max_steer_deg"": 69.99999237060547, ""pi_ki"": 0.25, ""pi_kp"": 0.5, ""rear_axle_offset_m"": -1.388633220199954, ""steering_curve"": [[0.0, 1.0], [20.0, 0.8999999761581421], [60.0, 0.800000011920929], [120.0, 0.699999988079071]], ""wheelbase"": 2.8604714913890885}",6.0,True,{'linear': 559},"{'linear': 457, 'None': 102}",{'None': 559},0,0,0,False,0,0,559,"{'tracking': 457, 'trajectory_behind': 3, 'stationary_trajectory': 99}","{""archived_controller_config"": ""/data/runs/b2d/controller/lateral-followup/aim-g2-v2/inputs/controller-baseline-linear.json"", ""cleanup_errors"": [], ""collisions"": [], ""command_speed_all"": {""count"": 559, ""max"": 5.999682804120824, ""median"": 0.04641713131343472, ""p90"": 0.6963345082445335, ""p95"": 3.029224287328316, ""rms"": 1.2177459350708757}, ""controller_config"": ""/home/ujs/mycode/jev-drive/todos/2026-09-23-lateral-followup/configs/baseline-linear.json"", ""controller_config_sha256"": ""e617e4691c62ef5da92ad36de557da77cff92dce2d41ebdd101a91bb1d93a264"", ""cross_track_full"": {""count"": 559, ""max"": 0.6396890322946449, ""median"": 0.078880103051513, ""p90"": 0.203050094874684, ""p95"": 0.3568443377512481, ""rms"": 0.14505520715445566}, ""cross_track_p95_m"": 0.3568443377512481, ""cross_track_rms_m"": 0.14505520715445566, ""cross_track_steady"": {""count"": 519, ""max"": 0.6396890322946449, ""median"": 0.08800860755575067, ""p90"": 0.234043759864547, ""p95"": 0.37244296534697147, ""rms"": 0.1503992011954913}, ""cruise_mps"": 6.0, ""cruise_speed_after_5s"": {""count"": 301, ""max"": 0.32265412060962184, ""median"": 0.02549063064151369, ""p90"": 0.1793688153652555, ""p95"": 0.22474063687339108, ""rms"": 0.09836238731151198}, ""cruise_speed_all"": {""count"": 401, ""max"": 6.0, ""median"": 0.07698458442336431, ""p90"": 0.9493112048829015, ""p95"": 4.357944072383515, ""rms"": 1.430519558986493}, ""endpoint_error_m"": 0.11247509889087737, ""exception"": null, ""final_pitch_deg"": 0.00034833961399272084, ""fused_pose"": {""count"": 559, ""max"": 0.5071539982707352, ""median"": 0.10947357247238738, ""p90"": 0.21843778018664556, ""p95"": 0.26875505583861997, ""rms"": 0.14557869477551186}, ""gate_pass"": true, ""gates"": {""completed"": true, ""cruise_speed"": true, ""endpoint"": true, ""full_lateral_p95"": true, ""full_lateral_rms"": true, ""heading"": true, ""hold_displacement"": true, ""hold_duration"": true, ""hold_speed"": true, ""no_collision"": true, ""pose"": true, ""telemetry_complete"": true}, ""hold_pitch_deg"": {""count"": 101, ""max"": 0.1183125302195549, ""median"": 0.00034833961399272084, ""p90"": 0.00034833961399272084, ""p95"": 0.03841981291770935, ""rms"": 0.021947593340179615}, ""metric_protocol"": {""cruise_reference"": ""truth_remaining_distance_constant_deceleration"", ""cruise_startup_allowance_s"": 5.0, ""lateral_gate"": ""full_route_independent_truth_projection"", ""lateral_steady_warmup_s"": 2.0, ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement"": ""maximum_pairwise_rear_axle_distance""}, ""pose_heading_deg"": {""count"": 559, ""max"": 0.8556554960244408, ""median"": 0.05405505569128385, ""p90"": 0.24131820234125603, ""p95"": 0.5007138007637583, ""rms"": 0.18141615533849778}, ""pose_p90_m"": 0.21843778018664556, ""preset"": ""pursuit"", ""projection_distance_full"": {""count"": 559, ""max"": 1.388591973675244, ""median"": 0.089903383601253, ""p90"": 0.34663745174958616, ""p95"": 0.5329150360820499, ""rms"": 0.3013309732418233}, ""raw_pose"": {""count"": 559, ""max"": 1.8772161528277966, ""median"": 0.661758174600984, ""p90"": 1.176764725815883, ""p95"": 1.3115721698447311, ""rms"": 0.7787384111922534}, ""rear_axle_offset_m"": -1.388633220199954, ""reference_speed_all"": {""count"": 559, ""max"": 6.0, ""median"": 0.1460947872746452, ""p90"": 0.5852390262628442, ""p95"": 3.0289872177921615, ""rms"": 1.2217825966541964}, ""route_id"": ""17563"", ""speed_rms_mps"": 0.09836238731151198, ""status"": ""completed"", ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement_m"": 0.0012047822374103116, ""stop_hold_max_speed_mps"": 0.014404904935818546, ""stop_hold_s"": 5.000000074505806, ""telemetry_count"": 559, ""telemetry_frames_monotonic"": true, ""telemetry_parse_errors"": [], ""ticks"": 559, ""town"": ""Town12"", ""truth_aligned_count"": 559, ""variant"": ""baseline-linear"", ""wall_s"": 7.336605660995701}","{'completed': True, 'no_collision': True, 'full_lateral_rms': True, 'full_lateral_p95': True, 'cruise_speed': True, 'pose': True, 'heading': True, 'endpoint': True, 'hold_duration': True, 'hold_displacement': True, 'hold_speed': True, 'telemetry_complete': True}"
17563,candidate-hermite,pursuit,read,/data/runs/b2d/controller/lateral-followup/aim-g2-v2/17563/candidate-hermite/pursuit,559,559,0.8,"{""aim_interpolation"": ""hermite"", ""longitudinal_mode"": ""pi"", ""lookahead"": ""max"", ""max_lookahead_time_s"": 0.5, ""max_steer_deg"": 69.99999237060547, ""pi_ki"": 0.25, ""pi_kp"": 0.5, ""rear_axle_offset_m"": -1.388633220199954, ""steering_curve"": [[0.0, 1.0], [20.0, 0.8999999761581421], [60.0, 0.800000011920929], [120.0, 0.699999988079071]], ""wheelbase"": 2.8604714913890885}",6.0,True,{'hermite': 559},"{'hermite': 457, 'None': 102}",{'None': 559},0,0,0,False,0,0,559,"{'tracking': 457, 'trajectory_behind': 3, 'stationary_trajectory': 99}","{""archived_controller_config"": ""/data/runs/b2d/controller/lateral-followup/aim-g2-v2/inputs/controller-candidate-hermite.json"", ""cleanup_errors"": [], ""collisions"": [], ""command_speed_all"": {""count"": 559, ""max"": 5.999682342101864, ""median"": 0.045813030600060145, ""p90"": 0.7197453578043941, ""p95"": 3.0243727423440268, ""rms"": 1.2149634528874422}, ""controller_config"": ""/home/ujs/mycode/jev-drive/todos/2026-09-23-lateral-followup/configs/candidate-hermite.json"", ""controller_config_sha256"": ""0e0dad0805f15548fd669d45f57805741682b5ef18e5e07901c98ce1dc5d39c8"", ""cross_track_full"": {""count"": 559, ""max"": 0.6080921916219878, ""median"": 0.07842935026529992, ""p90"": 0.208703086501926, ""p95"": 0.3862618777732863, ""rms"": 0.147575576766223}, ""cross_track_p95_m"": 0.3862618777732863, ""cross_track_rms_m"": 0.147575576766223, ""cross_track_steady"": {""count"": 519, ""max"": 0.6080921916219878, ""median"": 0.08623118720246063, ""p90"": 0.23228300816708813, ""p95"": 0.3969250447359857, ""rms"": 0.15300612329915794}, ""cruise_mps"": 6.0, ""cruise_speed_after_5s"": {""count"": 301, ""max"": 0.28377641406706733, ""median"": 0.020806562087221536, ""p90"": 0.17847976193625836, ""p95"": 0.23435025742564441, ""rms"": 0.09837636707030667}, ""cruise_speed_all"": {""count"": 401, ""max"": 6.0, ""median"": 0.07428355597989356, ""p90"": 0.991134799070605, ""p95"": 4.318784105261286, ""rms"": 1.427542234925109}, ""endpoint_error_m"": 0.11346801696334145, ""exception"": null, ""final_pitch_deg"": 0.0031760376878082752, ""fused_pose"": {""count"": 559, ""max"": 0.5080358556848821, ""median"": 0.11071631957832985, ""p90"": 0.21905258211871062, ""p95"": 0.2697794216356714, ""rms"": 0.14614500588354698}, ""gate_pass"": true, ""gates"": {""completed"": true, ""cruise_speed"": true, ""endpoint"": true, ""full_lateral_p95"": true, ""full_lateral_rms"": true, ""heading"": true, ""hold_displacement"": true, ""hold_duration"": true, ""hold_speed"": true, ""no_collision"": true, ""pose"": true, ""telemetry_complete"": true}, ""hold_pitch_deg"": {""count"": 101, ""max"": 0.11685086786746979, ""median"": 0.0031760376878082752, ""p90"": 0.0031760376878082752, ""p95"": 0.034786149859428406, ""rms"": 0.021707494237595732}, ""metric_protocol"": {""cruise_reference"": ""truth_remaining_distance_constant_deceleration"", ""cruise_startup_allowance_s"": 5.0, ""lateral_gate"": ""full_route_independent_truth_projection"", ""lateral_steady_warmup_s"": 2.0, ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement"": ""maximum_pairwise_rear_axle_distance""}, ""pose_heading_deg"": {""count"": 559, ""max"": 0.810723211143422, ""median"": 0.0529075000269761, ""p90"": 0.23639011712857297, ""p95"": 0.509687862112033, ""rms"": 0.18492975602972325}, ""pose_p90_m"": 0.21905258211871062, ""preset"": ""pursuit"", ""projection_distance_full"": {""count"": 559, ""max"": 1.388591973675244, ""median"": 0.08886332634750607, ""p90"": 0.3732206021563346, ""p95"": 0.5494863187519001, ""rms"": 0.30235914841530614}, ""raw_pose"": {""count"": 559, ""max"": 1.877054801983838, ""median"": 0.6611676956757351, ""p90"": 1.1764488448407517, ""p95"": 1.3116837943477166, ""rms"": 0.7787507674543358}, ""rear_axle_offset_m"": -1.388633220199954, ""reference_speed_all"": {""count"": 559, ""max"": 6.0, ""median"": 0.13598845509856394, ""p90"": 0.6935004856751473, ""p95"": 3.024098870691074, ""rms"": 1.2232766801760147}, ""route_id"": ""17563"", ""speed_rms_mps"": 0.09837636707030667, ""status"": ""completed"", ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement_m"": 0.001205512539396131, ""stop_hold_max_speed_mps"": 0.013162661090334806, ""stop_hold_s"": 5.000000074505806, ""telemetry_count"": 559, ""telemetry_frames_monotonic"": true, ""telemetry_parse_errors"": [], ""ticks"": 559, ""town"": ""Town12"", ""truth_aligned_count"": 559, ""variant"": ""candidate-hermite"", ""wall_s"": 6.3996158669906436}","{'completed': True, 'no_collision': True, 'full_lateral_rms': True, 'full_lateral_p95': True, 'cruise_speed': True, 'pose': True, 'heading': True, 'endpoint': True, 'hold_duration': True, 'hold_displacement': True, 'hold_speed': True, 'telemetry_complete': True}"
24240,baseline-linear,pursuit,read,/data/runs/b2d/controller/lateral-followup/aim-g2-v2/24240/baseline-linear/pursuit,434,434,0.8,"{""aim_interpolation"": ""linear"", ""longitudinal_mode"": ""pi"", ""lookahead"": ""max"", ""max_lookahead_time_s"": 0.5, ""max_steer_deg"": 69.99999237060547, ""pi_ki"": 0.25, ""pi_kp"": 0.5, ""rear_axle_offset_m"": -1.388633220199954, ""steering_curve"": [[0.0, 1.0], [20.0, 0.8999999761581421], [60.0, 0.800000011920929], [120.0, 0.699999988079071]], ""wheelbase"": 2.8604714913890885}",8.0,True,{'linear': 434},"{'linear': 336, 'None': 98}",{'None': 434},0,0,0,False,0,0,434,"{'tracking': 333, 'stop_hold': 3, 'stationary_trajectory': 98}","{""archived_controller_config"": ""/data/runs/b2d/controller/lateral-followup/aim-g2-v2/inputs/controller-baseline-linear.json"", ""cleanup_errors"": [], ""collisions"": [], ""command_speed_all"": {""count"": 434, ""max"": 7.999981443731669, ""median"": 0.07857405267183726, ""p90"": 2.7666067626578226, ""p95"": 6.1052345288473076, ""rms"": 1.9804202612419441}, ""controller_config"": ""/home/ujs/mycode/jev-drive/todos/2026-09-23-lateral-followup/configs/baseline-linear.json"", ""controller_config_sha256"": ""e617e4691c62ef5da92ad36de557da77cff92dce2d41ebdd101a91bb1d93a264"", ""cross_track_full"": {""count"": 434, ""max"": 0.18263325602164757, ""median"": 0.047949826705517604, ""p90"": 0.13395498192549976, ""p95"": 0.15803259145371723, ""rms"": 0.08123006582300672}, ""cross_track_p95_m"": 0.15803259145371723, ""cross_track_rms_m"": 0.08123006582300672, ""cross_track_steady"": {""count"": 394, ""max"": 0.18263325602164757, ""median"": 0.059445596482493666, ""p90"": 0.13693408373874125, ""p95"": 0.1644155759727165, ""rms"": 0.08525141932836178}, ""cruise_mps"": 8.0, ""cruise_speed_after_5s"": {""count"": 161, ""max"": 0.2622640188796561, ""median"": 0.028142561378542652, ""p90"": 0.1606613464410982, ""p95"": 0.19859206669390161, ""rms"": 0.08694422589262668}, ""cruise_speed_all"": {""count"": 261, ""max"": 8.0, ""median"": 0.11042237049858183, ""p90"": 5.426719916148865, ""p95"": 7.485665411915034, ""rms"": 2.548069818509485}, ""endpoint_error_m"": 0.10550771329927837, ""exception"": null, ""final_pitch_deg"": -0.01571626402437687, ""fused_pose"": {""count"": 434, ""max"": 0.5075688839609119, ""median"": 0.09164873382202667, ""p90"": 0.1670413125971177, ""p95"": 0.20651329281139177, ""rms"": 0.128299881863485}, ""gate_pass"": true, ""gates"": {""completed"": true, ""cruise_speed"": true, ""endpoint"": true, ""full_lateral_p95"": true, ""full_lateral_rms"": true, ""heading"": true, ""hold_displacement"": true, ""hold_duration"": true, ""hold_speed"": true, ""no_collision"": true, ""pose"": true, ""telemetry_complete"": true}, ""hold_pitch_deg"": {""count"": 101, ""max"": 0.3663303554058075, ""median"": 0.01571626402437687, ""p90"": 0.07943509519100189, ""p95"": 0.2349243462085724, ""rms"": 0.08431604771031874}, ""metric_protocol"": {""cruise_reference"": ""truth_remaining_distance_constant_deceleration"", ""cruise_startup_allowance_s"": 5.0, ""lateral_gate"": ""full_route_independent_truth_projection"", ""lateral_steady_warmup_s"": 2.0, ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement"": ""maximum_pairwise_rear_axle_distance""}, ""pose_heading_deg"": {""count"": 434, ""max"": 0.25502976244648373, ""median"": 0.01984689232027744, ""p90"": 0.06570567581149502, ""p95"": 0.09629942140299665, ""rms"": 0.04873984137881588}, ""pose_p90_m"": 0.1670413125971177, ""preset"": ""pursuit"", ""projection_distance_full"": {""count"": 434, ""max"": 1.388633253108599, ""median"": 0.06209070272414019, ""p90"": 0.17172090901046808, ""p95"": 0.8050507115702981, ""rms"": 0.31055693782001365}, ""raw_pose"": {""count"": 434, ""max"": 1.8772359835561072, ""median"": 0.6588189297988752, ""p90"": 1.176256996141849, ""p95"": 1.3007382471363564, ""rms"": 0.7785574766265012}, ""rear_axle_offset_m"": -1.388633220199954, ""reference_speed_all"": {""count"": 434, ""max"": 8.0, ""median"": 0.2249847847290054, ""p90"": 2.766530839730387, ""p95"": 6.105194667515986, ""rms"": 2.002002480824063}, ""route_id"": ""24240"", ""speed_rms_mps"": 0.08694422589262668, ""status"": ""completed"", ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement_m"": 0.0022842675037165003, ""stop_hold_max_speed_mps"": 0.046795685587507393, ""stop_hold_s"": 5.000000074505806, ""telemetry_count"": 434, ""telemetry_frames_monotonic"": true, ""telemetry_parse_errors"": [], ""ticks"": 434, ""town"": ""Town10HD"", ""truth_aligned_count"": 434, ""variant"": ""baseline-linear"", ""wall_s"": 1.5797041469922988}","{'completed': True, 'no_collision': True, 'full_lateral_rms': True, 'full_lateral_p95': True, 'cruise_speed': True, 'pose': True, 'heading': True, 'endpoint': True, 'hold_duration': True, 'hold_displacement': True, 'hold_speed': True, 'telemetry_complete': True}"
