direction,arm,judge,scope,subset,n,value,delta,lo,hi,halfwidth
0,A ridge_late pooled (qwen4b L18 image),ADE vs log,s_ego deciles 1-9,pre_onset,1281,1.9737107753753662,-0.019673794507980347,-0.0636049074239613,0.025227061117318938,0.04441598427064012
0,A ridge_late pooled (qwen4b L18 image),ADE vs log,all deciles (side column),pre_onset,1458,2.3308794498443604,-0.02592913620173931,-0.0664476805512078,0.015339493424846584,0.04089358698802719
0,A ridge_late pooled (qwen4b L18 image),ADE vs log,s_ego deciles 1-9,straight_yaw,10658,1.2727363109588623,-0.10479217767715454,-0.13358565522607244,-0.0797499299404616,0.02691786264280542
0,A ridge_late pooled (qwen4b L18 image),ADE vs log,all deciles (side column),straight_yaw,11597,1.6500458717346191,-0.12111559510231018,-0.15128704287967754,-0.09257202137019159,0.029357510754742973
0,A ridge_late pooled (qwen4b L18 image),ADE vs log,s_ego deciles 1-9,all,17696,1.4655977487564087,-0.06802310049533844,-0.08780782907489948,-0.048465194056132206,0.019671317509383637
0,A ridge_late pooled (qwen4b L18 image),ADE vs log,all deciles (side column),all,19663,1.9042502641677856,-0.0843990370631218,-0.10370179943420312,-0.06590777841123142,0.018897010511485846
0,A ridge_late pooled (qwen4b L18 image),DiD,s_ego deciles 1-9,pre_onset - straight_yaw,1281,,0.0851183831691742,0.03555859079259371,0.13485348367268044,0.04964744644004336
0,A ridge_late pooled (qwen4b L18 image),RFS,rater frames (subset),all,478,7.0096311589122795,-0.031597670812722224,-0.11425331723306342,0.04698199916117597,0.08061765819711969
0,A ridge_late pooled (qwen4b L18 image),RFS,decile 10 only,all,86,6.021344262394121,0.03373454128809766,-0.0656250921357203,0.12996904230915754,0.09779706722243892
0,A ridge_late pooled (qwen4b L18 image),ADE vs rater_best,decile 10 only,all,86,5.522295951843262,-0.11679042875766754,-0.2075259265771439,-0.021643803749493394,0.09294106141382524
0,d'' ridge_late L18_last,ADE vs log,s_ego deciles 1-9,pre_onset,1281,1.95711088180542,-0.03627362847328186,-0.08021142232986583,0.014923331505657125,0.04756737691776148
0,d'' ridge_late L18_last,ADE vs log,all deciles (side column),pre_onset,1458,2.2937798500061035,-0.06302862614393234,-0.11643820834594684,-0.010965609130075025,0.05273629960793591
0,d'' ridge_late L18_last,ADE vs log,s_ego deciles 1-9,straight_yaw,10658,1.30931556224823,-0.06821286678314209,-0.09675618133656187,-0.04118360818982048,0.027786286573370695
0,d'' ridge_late L18_last,ADE vs log,all deciles (side column),straight_yaw,11597,1.6766903400421143,-0.09447107464075089,-0.12275362522722576,-0.06556609431091995,0.028593765458152905
0,d'' ridge_late L18_last,ADE vs log,s_ego deciles 1-9,all,17696,1.487962245941162,-0.04565873369574547,-0.0646979917522673,-0.024999753322388185,0.019849119214939558
0,d'' ridge_late L18_last,ADE vs log,all deciles (side column),all,19663,1.9109559059143066,-0.07769358158111572,-0.09611181442979323,-0.05711933413196399,0.01949624014891462
0,d'' ridge_late L18_last,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,1281,,0.03193923830986023,-0.02551459682971473,0.08784635478044359,0.05668047580507916
0,d'' ridge_late L18_last,RFS,rater frames (subset),all,478,6.853640425810038,-0.18758840391496245,-0.29662536775279136,-0.0775784728683718,0.10952344744220978
0,d'' ridge_late L18_last,RFS,decile 10 only,all,86,5.66978074476556,-0.31782897634046336,-0.545062638135865,-0.13623294881904313,0.20441484465841092
0,d'' ridge_late L18_last,ADE vs rater_best,decile 10 only,all,86,5.488623142242432,-0.15046343207359314,-0.303818238587227,0.0007750617730062807,0.15229665018011665
0,d'' ridge_late L18_mean,ADE vs log,s_ego deciles 1-9,pre_onset,1281,1.946197748184204,-0.047186750918626785,-0.10140290078445538,0.002615714052679077,0.05200930741856723
0,d'' ridge_late L18_mean,ADE vs log,all deciles (side column),pre_onset,1458,2.2822751998901367,-0.07453341037034988,-0.1278277741878681,-0.023906176502116475,0.051960798842875806
0,d'' ridge_late L18_mean,ADE vs log,s_ego deciles 1-9,straight_yaw,10658,1.2736793756484985,-0.10384910553693771,-0.1339376629369845,-0.07619546656514217,0.028871098185921165
0,d'' ridge_late L18_mean,ADE vs log,all deciles (side column),straight_yaw,11597,1.633894443511963,-0.1372670978307724,-0.16788941482832315,-0.10628981372155093,0.03079980055338611
0,d'' ridge_late L18_mean,ADE vs log,s_ego deciles 1-9,all,17696,1.465945839881897,-0.06767527014017105,-0.08874484818498439,-0.04651769592824345,0.02111357612837047
0,d'' ridge_late L18_mean,ADE vs log,all deciles (side column),all,19663,1.8840572834014893,-0.10459213703870773,-0.12524506211447992,-0.08308500663157717,0.021080027741451374
0,d'' ridge_late L18_mean,DiD,s_ego deciles 1-9,pre_onset - straight_yaw,1281,,0.05666235461831093,-0.0016791384572385085,0.11321830376737166,0.05744872111230508
0,d'' ridge_late L18_mean,RFS,rater frames (subset),all,478,6.800265715006522,-0.2409631147184791,-0.35362701380443706,-0.13475183328024956,0.10943759026209375
0,d'' ridge_late L18_mean,RFS,decile 10 only,all,86,5.741748418517764,-0.2458613025882589,-0.4027758392999955,-0.08847241565674566,0.1571517118216249
0,d'' ridge_late L18_mean,ADE vs rater_best,decile 10 only,all,86,5.474300384521484,-0.16478627920150757,-0.3306488591051379,-0.013406665051399331,0.1586210970268693
