examinee,scope,tau_model,n_reactive,routes_reactive,pairs_reactive,flip_rate,flip_lo,flip_hi,any_direction_rate,wrong_direction_rate,n_nonreactive,false_flip_nonreactive,false_flip_null_insample,false_flip_null_oos,n_null,flip_rate_family_equal
M-C hard [cinque],oncoming,0.625957906246185,657,60,60,0.604261796042618,0.5450213105482163,0.659263003283221,0.6879756468797564,0.0837138508371385,558,0.07168458781362007,,,,
M-C hard [cinque],static,0.625957906246185,959,65,65,0.6767466110531803,0.6165883963074281,0.7352660008307624,0.8331595411887383,0.15641293013555788,771,0.2788586251621271,,,,
M-C uniform [cinque],pooled,0.5546183943748473,1832,65,65,0.6975982532751092,0.6534370364118415,0.74156519825635,0.7953056768558951,0.09770742358078603,1727,0.18181818181818182,0.050505050505050504,0.04797979797979798,792.0,0.6807710763315202
M-C uniform [cinque],cutin,0.5546183943748473,216,27,27,0.6666666666666666,0.5761662452591656,0.7513224771773993,0.8194444444444444,0.1527777777777778,398,0.135678391959799,,,,
M-C uniform [cinque],oncoming,0.5546183943748473,657,60,60,0.6133942161339422,0.55571461415867,0.6691287820678591,0.6910197869101978,0.0776255707762557,558,0.07168458781362007,,,,
M-C uniform [cinque],static,0.5546183943748473,959,65,65,0.762252346193952,0.7118817836710688,0.809079391346985,0.8613138686131386,0.09906152241918666,771,0.2853437094682231,,,,
ridge_late op-lebowski temporal,pooled,0.7339016199111937,1832,65,65,0.7046943231441049,0.6584096644421196,0.7480020101189432,0.7767467248908297,0.07205240174672489,1727,0.1905037637521714,0.050505050505050504,0.04924242424242425,792.0,0.6872788250275502
ridge_late op-lebowski temporal,cutin,0.7339016199111937,216,27,27,0.6805555555555556,0.5754716981132075,0.7696116771656871,0.8101851851851852,0.12962962962962962,398,0.26884422110552764,,,,
ridge_late op-lebowski temporal,oncoming,0.7339016199111937,657,60,60,0.5981735159817352,0.5348092706356504,0.6641458015319118,0.6636225266362252,0.0654490106544901,558,0.0931899641577061,,,,
ridge_late op-lebowski temporal,static,0.7339016199111937,959,65,65,0.7831074035453598,0.740894901144641,0.8232180095096059,0.8467153284671532,0.06360792492179354,771,0.2204928664072633,,,,
M-C pair [lebowski],pooled,1.227651023864746,1832,65,65,0.6735807860262009,0.6283851857952726,0.7169107708214679,0.7292576419213974,0.055676855895196505,1727,0.09380428488708743,0.050505050505050504,0.05176767676767677,792.0,0.6478518594348678
M-C pair [lebowski],cutin,1.227651023864746,216,27,27,0.6157407407407407,0.5,0.7177261335156071,0.7083333333333334,0.09259259259259259,398,0.17587939698492464,,,,
M-C pair [lebowski],oncoming,1.227651023864746,657,60,60,0.5707762557077626,0.5143277310924369,0.628490764480077,0.6164383561643836,0.045662100456621,558,0.04838709677419355,,,,
M-C pair [lebowski],static,1.227651023864746,959,65,65,0.7570385818561001,0.7127988948444252,0.7993940520368681,0.8112617309697602,0.054223149113660066,771,0.08430609597924774,,,,
M-C pair (mu=0) [lebowski],pooled,1.947901487350462,1832,65,65,0.6146288209606987,0.5673910157822,0.662032529959856,0.6561135371179039,0.04148471615720524,1727,0.06543138390272148,0.050505050505050504,0.054292929292929296,792.0,0.5908471983489482
M-C pair (mu=0) [lebowski],cutin,1.947901487350462,216,27,27,0.5694444444444444,0.45191532258064515,0.6826954845814978,0.6666666666666666,0.09722222222222222,398,0.12562814070351758,,,,
M-C pair (mu=0) [lebowski],oncoming,1.947901487350462,657,60,60,0.4992389649923896,0.4474434901769239,0.5542469664127817,0.5220700152207002,0.0228310502283105,558,0.03046594982078853,,,,
M-C pair (mu=0) [lebowski],static,1.947901487350462,959,65,65,0.7038581856100105,0.65014498550145,0.7547402159244264,0.7455683003128258,0.04171011470281543,771,0.05966277561608301,,,,
M-C pair qwen [lebowski],pooled,1.1959058046340934,1832,65,65,0.6397379912663755,0.5933990515828402,0.6829829925643375,0.6915938864628821,0.05185589519650655,1727,0.09148812970469021,0.050505050505050504,0.04797979797979798,792.0,0.625255111173186
M-C pair qwen [lebowski],cutin,1.1959058046340934,216,27,27,0.6296296296296297,0.5160981468771448,0.7268623737373737,0.7268518518518519,0.09722222222222222,398,0.16331658291457288,,,,
M-C pair qwen [lebowski],oncoming,1.1959058046340934,657,60,60,0.5266362252663622,0.4645538307915759,0.5911286594094508,0.5677321156773212,0.0410958904109589,558,0.03942652329749104,,,,
M-C pair qwen [lebowski],static,1.1959058046340934,959,65,65,0.7194994786235662,0.6756727912544348,0.761258921808743,0.7685088633993743,0.049009384775808136,771,0.09208819714656291,,,,
M-C pair op [lebowski],pooled,0.9581597566604614,1832,65,65,0.7057860262008734,0.6586019522922002,0.7490798615430858,0.7811135371179039,0.07532751091703056,1727,0.1470758540822235,0.050505050505050504,0.04419191919191919,792.0,0.6865413767265248
M-C pair op [lebowski],cutin,0.9581597566604614,216,27,27,0.6712962962962963,0.562181947405828,0.7657882882882882,0.8101851851851852,0.1388888888888889,398,0.23869346733668342,,,,
M-C pair op [lebowski],oncoming,0.9581597566604614,657,60,60,0.6073059360730594,0.54832589701988,0.6686569401866231,0.6773211567732116,0.0700152207001522,558,0.08064516129032258,,,,
M-C pair op [lebowski],static,0.9581597566604614,959,65,65,0.781021897810219,0.7374862995824635,0.8221579178528378,0.8456725755995829,0.06465067778936393,771,0.14785992217898833,,,,
M-C hard [lebowski],pooled,0.8137578606605518,1832,65,65,0.6844978165938864,0.6370278326546207,0.7315521326678802,0.773471615720524,0.08897379912663755,1727,0.20787492762015056,0.050505050505050504,0.04797979797979798,792.0,0.6658118359239914
M-C hard [lebowski],cutin,0.8137578606605518,216,27,27,0.6435185185185185,0.538443396226415,0.7377825311942958,0.7962962962962963,0.1527777777777778,398,0.27638190954773867,,,,
M-C hard [lebowski],oncoming,0.8137578606605518,657,60,60,0.6073059360730594,0.5422919298363584,0.6721056866690762,0.6879756468797564,0.0806697108066971,558,0.1057347670250896,,,,
M-C hard [lebowski],static,0.8137578606605518,959,65,65,0.7466110531803962,0.699476301282584,0.7912443613135615,0.8269030239833159,0.08029197080291971,771,0.24643320363164722,,,,
M-C uniform [lebowski],pooled,0.7363557338714594,1832,65,65,0.7030567685589519,0.6574327927209228,0.7470242542998177,0.7778384279475983,0.07478165938864628,1727,0.19745222929936307,0.050505050505050504,0.05050505050505051,792.0,0.6850404465726267
M-C uniform [lebowski],cutin,0.7363557338714594,216,27,27,0.6759259259259259,0.5714285714285714,0.7658586932199597,0.8101851851851852,0.13425925925925927,398,0.26884422110552764,,,,
M-C uniform [lebowski],oncoming,0.7363557338714594,657,60,60,0.5981735159817352,0.5363906320309901,0.66179196885605,0.6681887366818874,0.0700152207001522,558,0.1039426523297491,,,,
M-C uniform [lebowski],static,0.7363557338714594,959,65,65,0.781021897810219,0.7385348507559958,0.8218523030965663,0.8456725755995829,0.06465067778936393,771,0.22827496757457846,,,,
ridge ego,pooled,0.0,1832,65,65,0.0,0.0,0.0,0.0,0.0,1727,0.0,0.0,0.0,792.0,0.0
ridge ego,cutin,0.0,216,27,27,0.0,0.0,0.0,0.0,0.0,398,0.0,,,,
ridge ego,oncoming,0.0,657,60,60,0.0,0.0,0.0,0.0,0.0,558,0.0,,,,
ridge ego,static,0.0,959,65,65,0.0,0.0,0.0,0.0,0.0,771,0.0,,,,
ridge_late L18_last,pooled,0.33950405120849597,1832,65,65,0.028384279475982533,0.01334522126140401,0.047485911507781205,0.02947598253275109,0.001091703056768559,1727,0.012159814707585408,0.050505050505050504,0.054292929292929296,792.0,0.03505546711642769
ridge_late L18_last,cutin,0.33950405120849597,216,27,27,0.06018518518518518,0.0045045045045045045,0.1553553932484189,0.06944444444444445,0.009259259259259259,398,0.052763819095477386,,,,
ridge_late L18_last,oncoming,0.33950405120849597,657,60,60,0.0136986301369863,0.0045045045045045045,0.025398132306814935,0.0136986301369863,0.0,558,0.0,,,,
ridge_late L18_last,static,0.33950405120849597,959,65,65,0.03128258602711158,0.0104490481083239,0.05937682457537154,0.03128258602711158,0.0,771,0.0,,,,
