route,variant,segment,frame,station_m,dt_s,split,coefficient,interval_sensor_speed_mps,interval_world_gyro_rps,v2_omega,model_minus_rear_right_mps,sensor_feature_prediction_mps,residual_after_offline_subtraction_mps,actual_pose_heading_model_minus_rear_right_mps,true_rear_interval_right_mps
26966,baseline-max,1,1424,28.10751070456146,0.05000000074505806,baseline_fit,0.010659832012199118,7.80826655641148,0.0070726810954511166,0.43121448195485523,-0.0011953854965679198,0.004596673938866224,-0.005792059435434144,0.0013595079895620222,0.001195385496649104
26966,baseline-max,1,1425,28.49810426593508,0.05000000074505806,baseline_fit,0.010659832012199118,7.810661244379164,0.05645604990422726,3.4441820043056617,0.013681646771024928,0.03671440158533761,-0.023032754814312682,0.022662285627268467,-0.013681646770955722
26966,baseline-max,1,1426,28.888501218490173,0.05000000074505806,baseline_fit,0.010659832012199118,7.8104801995380155,0.12052372843027115,7.352381433850104,0.04508565768939496,0.07837515097445379,-0.03328949328505883,0.06146718841484484,-0.04508565768926043
26966,baseline-max,1,1427,29.27877874046594,0.05000000074505806,baseline_fit,0.010659832012199118,7.806025387507342,0.1968933343887329,11.997504807222978,0.08489325706709351,0.1278913858105483,-0.04299812874345478,0.10948380904150863,-0.0848932570670002
26966,baseline-max,1,1428,29.668427569741027,0.05000000074505806,baseline_fit,0.010659832012199118,7.797747460539625,0.28100431710481644,17.086429694774495,0.13255837623517971,0.18213847023454677,-0.04958009399936705,0.16530835420770512,-0.13255837623516922
26966,baseline-max,1,1429,30.057431135467,0.05000000074505806,baseline_fit,0.010659832012199118,7.783675744875865,0.3733943700790405,22.622324972866235,0.18505710922630028,0.24115018393613102,-0.05609307470983074,0.2263520990983924,-0.1850571092264054
26966,baseline-max,1,1430,30.448034034009456,0.05000000074505806,baseline_fit,0.010659832012199118,7.767947547901983,0.4610217213630676,27.81851588727359,0.24177678169796918,0.29654070618702877,-0.05476392448905959,0.2895950522596758,-0.24177678169796024
26966,baseline-max,1,1431,30.83516834275165,0.05000000074505806,baseline_fit,0.010659832012199118,7.74755313965148,0.5520274043083191,33.13521289983887,0.2943519477724547,0.35321580320073553,-0.05886385542828082,0.34918932718008167,-0.2943519477725537
26966,baseline-max,1,1432,31.23863964572628,0.05000000074505806,baseline_fit,0.010659832012199118,7.727523926209629,0.6364284753799438,38.00408840224696,0.3507011695717932,0.4051171981447173,-0.0544160285729241,0.4105463802978479,-0.350701169571765
26966,baseline-max,1,1433,31.614822185704757,0.05000000074505806,baseline_fit,0.010659832012199118,7.710544417438063,0.7099697291851044,42.209471925954865,0.3993696831393014,0.44994588005431363,-0.05057619691501225,0.46229076252151446,-0.39936968313944854
26966,baseline-max,1,1434,31.999396893009866,0.05000000074505806,baseline_fit,0.010659832012199118,7.699796735472534,0.7712520658969879,45.72512078882215,0.44408652303518975,0.48742210634635774,-0.04333558331116799,0.5080111261366256,-0.4440865230351402
26966,baseline-max,1,1435,32.387346671632315,0.05000000074505806,baseline_fit,0.010659832012199118,7.690618896400592,0.8301619589328766,49.100442939368435,0.4791390913256349,0.5234024734582358,-0.04426338213260084,0.5441877112760418,-0.47913909132576316
26966,baseline-max,1,1436,32.770423501611674,0.05000000074505806,baseline_fit,0.010659832012199118,7.68446376794115,0.8865255117416382,52.35020327824146,0.5183869410834578,0.5580443727505295,-0.039657431667071696,0.5836332824658653,-0.5183869410833548
26966,baseline-max,1,1437,33.149392634041405,0.05000000074505806,baseline_fit,0.010659832012199118,7.682606601957051,0.9375009536743164,55.33359772609606,0.5482560627523667,0.589846856390787,-0.04159079363842033,0.6135681134031471,-0.5482560627522179
26966,baseline-max,1,1438,33.53163111552741,0.05000000074505806,baseline_fit,0.010659832012199118,7.685880156982665,0.9800833463668823,57.8962222111598,0.5811501679778281,0.6171640029119149,-0.03601383493408672,0.6450301665922686,-0.5811501679778392
26966,baseline-max,1,1439,33.90104862985652,0.05000000074505806,baseline_fit,0.010659832012199118,7.70057252739459,1.0040744841098785,59.54042933828266,0.6020339447802557,0.634690974680305,-0.03265702990004926,0.6624829654938562,-0.6020339447801453
26966,baseline-max,1,1440,34.284383766096866,0.05000000074505806,baseline_fit,0.010659832012199118,7.721604328133738,1.0184880495071411,60.725489581850425,0.6191905891980006,0.6473235178010732,-0.028132928603072593,0.674946156904384,-0.6191905891979483
26966,baseline-max,1,1441,34.64406524866038,0.05000000074505806,baseline_fit,0.010659832012199118,7.7399811848528985,1.0358139276504517,62.05282476289173,0.628652476051463,0.6614726878548554,-0.03282021180339234,0.6808537512935614,-0.6286524760515451
26966,baseline-max,1,1442,35.028475596122306,0.05000000074505806,baseline_fit,0.010659832012199118,7.7578667872935405,1.052132487297058,63.32206461938477,0.6451530422488393,0.6750025715082589,-0.029849529259419638,0.6935737013249992,-0.6451530422487557
26966,baseline-max,1,1443,35.37825465656482,0.05000000074505806,baseline_fit,0.010659832012199118,7.782369635214197,1.0526630282402039,63.754828039456356,0.6523126987831442,0.6796157568672467,-0.027303058084102494,0.6958866192251284,-0.6523126987830326
26966,baseline-max,1,1444,35.76456285972825,0.05000000074505806,baseline_fit,0.010659832012199118,7.807200345272452,1.0440945625305176,63.64004564042813,0.6563838389083348,0.6783921957756487,-0.02200835686731384,0.693822066556473,-0.6563838389083698
26966,baseline-max,1,1445,36.02863293716406,0.05000000074505806,baseline_fit,0.010659832012199118,7.824899609296153,1.0414634943008423,63.767824422807735,0.6554170459111381,0.6797542961305386,-0.024337250219400475,0.6880605819201454,-0.6554170459112769
26966,baseline-max,1,1446,36.49130908623883,0.05000000074505806,baseline_fit,0.010659832012199118,7.839582737394739,1.0394189953804016,63.881711799994285,0.6606386430750946,0.6809683164396572,-0.020329673364562595,0.6887341567482385,-0.6606386430750759
26966,baseline-max,1,1447,36.82696557291188,0.05000000074505806,baseline_fit,0.010659832012199118,7.867656143649766,1.004170447587967,62.158163955432904,0.6527455448040347,0.662595585951645,-0.009850041147610344,0.6732485031571281,-0.6527455448038584
26966,baseline-max,1,1448,37.21159765189131,0.05000000074505806,baseline_fit,0.010659832012199118,7.896398749006348,0.9569289982318878,59.667502154282,0.6319008334761778,0.6360455495521751,-0.004144716075997312,0.6437505466584935,-0.6319008334761893
26966,baseline-max,1,1449,37.60447952640524,0.05000000074505806,baseline_fit,0.010659832012199118,7.909602295466699,0.9344966411590576,58.463799882342734,0.611612651589591,0.6232142855406001,-0.011601633951009105,0.6191454310317513,-0.611612651589633
26966,baseline-max,1,1450,37.94735911247972,0.05000000074505806,baseline_fit,0.010659832012199118,7.91569522313323,0.9191228449344635,57.59061141169023,0.6029295823416337,0.6139062431284553,-0.01097666078682158,0.60695061948016,-0.6029295823415293
26966,baseline-max,1,1451,38.3424556732496,0.05000000074505806,baseline_fit,0.010659832012199118,7.933413546644989,0.8686119318008423,54.66961024233136,0.5860263208073667,0.5827688613556525,0.003257459451714184,0.5825736901662275,-0.5860263208073198
26966,baseline-max,1,1452,38.68824300142257,0.05000000074505806,baseline_fit,0.010659832012199118,7.9509084693223215,0.8091273307800293,51.15055836240101,0.5522874187822336,0.5452563594733816,0.007031059308852061,0.5408485371665948,-0.5522874187821594
26966,baseline-max,1,1453,39.08464127580875,0.05000000074505806,baseline_fit,0.010659832012199118,7.951939078674316,0.7837569117546082,49.55956344650063,0.5246844964699352,0.5282966209376206,-0.0036121244676854403,0.5107680244558401,-0.5246844964700421
26966,baseline-max,1,1454,39.427132043687664,0.05000000074505806,baseline_fit,0.010659832012199118,7.946516443819878,0.7720491290092468,48.75268176856544,0.5120295012376198,0.5196953977971102,-0.007665896559490348,0.4973780118788473,-0.5120295012377101
26966,baseline-max,1,1455,39.823656873825385,0.05000000074505806,baseline_fit,0.010659832012199118,7.945555537513597,0.7449400126934052,47.02944322597637,0.49877524483556684,0.5013259644161638,-0.002550719580596994,0.48207737029212916,-0.4987752448355005
26966,baseline-max,1,1456,40.30055341827859,0.05000000074505806,baseline_fit,0.010659832012199118,7.94431079462619,0.7142961025238037,45.080708481546914,0.4788576799462157,0.4805527794042101,-0.0016950994579943979,0.4595878669713261,-0.47885767994629136
26966,baseline-max,1,1457,40.560333313369284,0.05000000074505806,baseline_fit,0.010659832012199118,7.935875381413089,0.704341322183609,44.358090949579115,0.46374074484780975,0.47284979790436343,-0.009109053056553684,0.4451280171025168,-0.46374074484790695
26966,baseline-max,1,1458,40.95627916709459,0.05000000074505806,baseline_fit,0.010659832012199118,7.926696020847519,0.6989718675613403,43.91815672330903,0.457878048423042,0.4681601729559075,-0.010282124532865533,0.43997816751497554,-0.45787804842308644
26966,baseline-max,1,1459,41.29478648155212,0.05000000074505806,baseline_fit,0.010659832012199118,7.921962911941153,0.6855060756206512,43.02064505797735,0.44961417426856665,0.4585928493744827,-0.008978675105916045,0.43182617326987327,-0.44961417426850914
26966,baseline-max,1,1460,41.69050817511788,0.05000000074505806,baseline_fit,0.010659832012199118,7.9201268843019275,0.6670321822166443,41.8418681181919,0.43910186712109267,0.44602728521651563,-0.006925418095422964,0.4205724869826735,-0.4391018671210474
26966,baseline-max,1,1461,42.063387861949,0.05000000074505806,baseline_fit,0.010659832012199118,7.919028078481883,0.6498263478279114,40.75126380770488,0.42639734101291843,0.4344016264749438,-0.008004285462025362,0.40741041492779084,-0.42639734101292737
26966,baseline-max,1,1462,42.42469700875065,0.05000000074505806,baseline_fit,0.010659832012199118,7.92018311626547,0.6325952410697937,39.6822570321453,0.4162277676273502,0.42300619382757604,-0.00677842620022584,0.39644059152720373,-0.416227767627231
26966,baseline-max,1,1463,42.820735707771604,0.05000000074505806,baseline_fit,0.010659832012199118,7.923435021363995,0.612446129322052,38.449871758916444,0.40249864392069146,0.4098691738406483,-0.0073705299199568475,0.3818551815726098,-0.40249864392069834
26966,baseline-max,1,1464,43.16031731161982,0.05000000074505806,baseline_fit,0.010659832012199118,7.928338136740876,0.590147852897644,37.095835728305076,0.39040595164748104,0.39543537721586625,-0.005029425568385204,0.3683538452200923,-0.3904059516474929
26966,baseline-max,1,1465,43.55712146847485,0.05000000074505806,baseline_fit,0.010659832012199118,7.936241257388327,0.5609380304813385,35.33007900722619,0.3727400502972607,0.37661270719475376,-0.003872656897493054,0.349167022662941,-0.3727400502971233
26966,baseline-max,1,1466,43.877424779696,0.05000000074505806,baseline_fit,0.010659832012199118,7.945571792167971,0.5251230895519257,33.15212923312803,0.353338902066286,0.35339612847186036,-5.7226405574373196e-05,0.3275098530831162,-0.3533389020663715
26966,baseline-max,1,1467,44.2755697101555,0.05000000074505806,baseline_fit,0.010659832012199118,7.9601333570758985,0.45806796848773956,29.024891899028148,0.3246419246625241,0.3094004718158791,0.01524145284664502,0.29256343100096815,-0.3246419246624932
26966,baseline-max,1,1468,44.67430191236695,0.05000000074505806,baseline_fit,0.010659832012199118,7.97456286107921,0.3820481449365616,24.295837091647062,0.2807605768626143,0.25898954199271407,0.02177103486990023,0.24152701677446667,-0.2807605768627324
26966,baseline-max,1,1469,45.07347580381843,0.05000000074505806,baseline_fit,0.010659832012199118,7.983885559710751,0.3270738124847412,20.848479149233082,0.23945881338539832,0.22224128544066063,0.017217527944737687,0.19676472564012434,-0.23945881338527705
26966,baseline-max,1,1470,45.43533530580628,0.05000000074505806,baseline_fit,0.010659832012199118,7.989802841342039,0.28418581187725067,18.141555305372975,0.2068897150733107,0.19338593199529558,0.013503783078015114,0.16283670715172782,-0.20688971507324358
26966,baseline-max,1,1471,45.83513421827527,0.05000000074505806,baseline_fit,0.010659832012199118,7.994318430006462,0.2286038100719452,14.609869967226384,0.17580997607476537,0.1557387595707063,0.020071216504059075,0.12915484124782944,-0.17580997607476875
26966,baseline-max,1,1472,46.23470931874274,0.05000000074505806,baseline_fit,0.010659832012199118,7.996707457931635,0.17062408477067947,10.910954683399,0.13849855084210824,0.11630894401775055,0.022189606824357694,0.08921746600633397,-0.13849855084213564
26966,baseline-max,1,1473,46.63423016231635,0.05000000074505806,baseline_fit,0.010659832012199118,7.99621513110713,0.13098175451159477,8.374902184795205,0.1059844958277198,0.08927505040851626,0.016709445419203536,0.05682786944056922,-0.10598449582761094
26966,baseline-max,1,1474,47.03329388045647,0.05000000074505806,baseline_fit,0.010659832012199118,7.993972898284403,0.10156480967998505,6.490357245939093,0.08198684948626575,0.06918611794087004,0.01280073154539571,0.03392448824062033,-0.0819868494863677
26966,baseline-max,1,1475,47.43223965100529,0.05000000074505806,baseline_fit,0.010659832012199118,7.990801183534702,0.07235660590231419,4.620179378231664,0.0627065597179842,0.04925033603817611,0.013456223679808088,0.015306177276004753,-0.06270655971813266
26966,baseline-max,1,1476,47.83068849434579,0.05000000074505806,baseline_fit,0.010659832012199118,7.987108773047328,0.04669801890850067,2.9790490544352837,0.0437417589921551,0.03175616247638075,0.011985596515774348,-0.0025132795165686062,-0.0437417589921647
26966,baseline-max,1,1477,48.229032298203876,0.05000000074505806,baseline_fit,0.010659832012199118,7.983240996391267,0.026084663346409798,1.6624313329439,0.027811173893371205,0.017721238740998235,0.01008993515237297,-0.01669252156059854,-0.027811173893249275
26966,baseline-max,1,1478,48.626954536865874,0.05000000074505806,baseline_fit,0.010659832012199118,7.97960433640373,0.011610791087150574,0.73930650284483,0.015354231899062274,0.007880883125852297,0.007473348773209976,-0.02662692758936436,-0.015354231899000315
26966,baseline-max,1,1479,49.02483763337115,0.05000000074505806,baseline_fit,0.010659832012199118,7.976191646428957,-0.010035215876996517,-0.638436752982281,0.003880433439627097,-0.0068056285372049795,0.010686061976832077,-0.03670294199105299,-0.0038804334395631246
26966,baseline-max,1,1480,49.422387906625275,0.05000000074505806,baseline_fit,0.010659832012199118,7.973293828157518,-0.03426761459559202,-2.1785092655884113,-0.011555817436208593,-0.023222542808191738,0.011666725371983145,-0.050912215513526975,0.011555817436250226
26966,baseline-max,1,1481,49.82003928037267,0.05000000074505806,baseline_fit,0.010659832012199118,7.971216595764185,-0.051888201385736465,-3.296991572041539,-0.024768681914312984,-0.03514537630359909,0.010376694389286106,-0.062236174930663704,0.02476868191438808
26966,baseline-max,1,1482,50.21751751624015,0.05000000074505806,baseline_fit,0.010659832012199118,7.970076741892186,-0.06409970298409462,-4.0717492346318584,-0.03501228472881363,-0.04340416283697594,0.008391878108162311,-0.07022820936693981,0.03501228472867113
26966,baseline-max,1,1483,50.61523642100562,0.05000000074505806,baseline_fit,0.010659832012199118,7.969915067798441,-0.06817594915628433,-4.330505351337931,-0.04133027443087613,-0.046162459573191664,0.004832185142315537,-0.07340214621701183,0.041330274430813774
26966,short-max,1,1853,24.214959078858556,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.74858815243981,-0.03662564419209957,-2.1990263249852813,-0.018508306423175754,-0.023441251214746682,0.0049329447915709285,-0.022795902944071512,0.01850830642320426
26966,short-max,1,1854,24.602894989097546,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.756159252017248,-0.03125026263296604,-1.8799534976835357,-0.02040787257225136,-0.020039988476052654,-0.0003678840961987076,-0.023557032100463733,0.020407872572335117
26966,short-max,1,1855,24.991022676966722,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.763441326528389,-0.02131582610309124,-1.2847266076039683,-0.016674598874422547,-0.013694969818660755,-0.002979629055761792,-0.018159697776692227,0.016674598874339405
26966,short-max,1,1856,25.379655440170357,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.770317396995377,-0.015483015682548285,-0.9348309267023817,-0.012257918798896074,-0.009965140638455815,-0.002292778160440259,-0.012746904674604662,0.01225791879887135
26966,short-max,1,1857,25.768441829222734,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.776801668753811,-0.012928936164826155,-0.7819245301340964,-0.009823188458304434,-0.008335184137447193,-0.0014880043208572412,-0.01008853413777589,0.009823188458430207
26966,short-max,1,1858,26.157697709831247,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.782806575743663,-0.017923563718795776,-1.0856675031158278,-0.008474167054945156,-0.011573033204318387,0.0030988661493732313,-0.00958795342910319,0.008474167055020354
26966,short-max,1,1859,26.547042793964827,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.788414535624642,-0.026332411915063858,-1.5973083330929252,-0.013119338309683684,-0.017027038502456376,0.003907700192772692,-0.01501891182224461,0.01311933830968258
26966,short-max,1,1860,26.93682747410986,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.793780708047159,-0.031161919236183167,-1.8928690125124834,-0.0173107566619623,-0.020177665694480304,0.002866909032518003,-0.019232200103287467,0.0173107566618413
26966,short-max,1,1861,27.326706068791882,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.798976793200213,-0.029355949722230434,-1.7855474313998025,-0.019235839913570026,-0.019033635668535522,-0.00020220424503450407,-0.02037167776321178,0.01923583991364744
26966,short-max,1,1862,27.717006642435866,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.803999287418938,-0.0255798464640975,-1.5578741660744453,-0.017017739137054858,-0.016606676906498377,-0.0004110622305564804,-0.017735609841694838,0.01701773913706403
26966,short-max,1,1863,28.107360875655427,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.808792842061411,-0.020687014795839787,-1.2614371829758557,-0.015198797335479772,-0.013446708464464302,-0.0017520888710154704,-0.0152740932875266,0.015198797335412989
26966,short-max,1,1864,28.498107806017902,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.813380772838562,-0.013698282651603222,-0.8362653494253337,-0.011979604325443883,-0.008914448142497053,-0.0030651561829468307,-0.010929706044101204,0.01197960432555964
26966,short-max,1,1865,28.888863975056495,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.8172338901765155,0.010183092206716537,0.6222800652728689,-0.005700640723178772,0.006633400960349085,-0.012334041683527856,-0.0014588755225026838,0.005700640723310113
26966,short-max,1,1866,29.27954261233147,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.812649011477744,0.10064053721725941,6.1428452381735905,0.01868938010049436,0.06548169831586775,-0.04679231821537339,0.03690385552837892,-0.01868938010060711
26966,short-max,1,1867,29.669269883061844,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.800011653588539,0.22683721780776978,13.800817569550107,0.08119522280174929,0.14711439692241027,-0.06591917412066098,0.11557531731825844,-0.08119522280179096
26966,short-max,1,1868,30.058478541912027,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.786621230542911,0.32968489825725555,19.989280080099352,0.15269096281629935,0.2130823676986572,-0.06039140488235786,0.1962149018969061,-0.15269096281633038
26966,short-max,1,1869,30.448203812613187,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.774297339955925,0.41017504036426544,24.790856030270586,0.21007535689209927,0.26426636072129794,-0.05419100382919867,0.25893660476392455,-0.21007535689214618
26966,short-max,1,1870,30.835254505612816,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.7445184888626635,0.525258406996727,31.503721100638593,0.2640480347993694,0.3358243746919801,-0.07177633989261073,0.32528470379768276,-0.264048034799373
26966,short-max,1,1871,31.23863964572628,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.703120477700538,0.6605691015720367,39.19689234814638,0.3406533279120758,0.4178322878314934,-0.07717895991941759,0.41438846377582134,-0.3406533279121332
26966,short-max,1,1872,31.60465873242786,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.673270811019293,0.7615509927272797,44.83942558635256,0.41675497410554807,0.4779807442740212,-0.06122577016847314,0.49535905374084555,-0.41675497410551676
26966,short-max,1,1873,31.98697502410633,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.662507133232239,0.8205441236495972,48.177440449237395,0.4701579107082022,0.5135634219665974,-0.04340551125839526,0.5478459212183696,-0.4701579107083086
26966,short-max,1,1874,32.36296555454081,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.645870599389828,0.891956239938736,52.143170618393164,0.5059006511670631,0.5558374393755079,-0.04993678820844483,0.585895086536459,-0.5059006511671809
26966,short-max,1,1875,32.74247571259041,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.62899367021144,0.9706818759441376,56.49518432057416,0.555719978292023,0.6022291743555461,-0.046509196063523106,0.6377985026645324,-0.5557199782920488
26966,short-max,1,1876,33.107653584625076,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.633502868073766,1.0181093215942383,59.32560283486644,0.5939397307192008,0.63240096024212,-0.038461229522919194,0.6739035342322097,-0.5939397307191876
26966,short-max,1,1877,33.48782438107982,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.653553832887578,1.041049838066101,60.98145796882744,0.6202012550341374,0.6500520978066817,-0.02985084277254435,0.6949817341234616,-0.6202012550341296
26966,short-max,1,1878,33.84368537894627,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.6727016511108665,1.068687379360199,62.9140007335413,0.6349674844294324,0.6706526790349223,-0.03568519460548991,0.7056893689936393,-0.6349674844293594
26966,short-max,1,1879,34.22510758763026,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.691942131748021,1.099786102771759,65.06991569618327,0.6591217161500615,0.6936343703692723,-0.03451265421921079,0.7260924947634283,-0.6591217161500045
26966,short-max,1,1880,34.57214625883934,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.720461350849714,1.113385021686554,66.36389704124448,0.6733401906094008,0.7074279941345443,-0.03408780352514351,0.7351655998108029,-0.6733401906094945
26966,short-max,1,1881,34.95633136499047,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.752644654225186,1.1165671944618225,67.10959540615532,0.6861887519573697,0.7153770134362654,-0.02918826147889564,0.741703854809819,-0.6861887519573169
26966,short-max,1,1882,35.23029547435887,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.781037455761804,1.1200125813484192,67.81065088652583,0.6901659811554783,0.7228501470882466,-0.03268416593276824,0.7404264955677844,-0.6901659811555767
26966,short-max,1,1883,35.68187401843541,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.805190214679209,1.1208288669586182,68.2820090010539,0.7003734894871732,0.7278747454067026,-0.027501255919529455,0.7448726202609123,-0.7003734894872835
26966,short-max,1,1884,36.02863293716406,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.830129176306956,1.1115978360176086,68.15308923950599,0.7017371161369822,0.7265004824055492,-0.02476336626856701,0.7398050800993102,-0.7017371161370791
26966,short-max,1,1885,36.40181188182666,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.85391075456281,1.096018671989441,67.60672165953207,0.702420677494359,0.7206762957861155,-0.01825561829175648,0.7336564590693376,-0.7024206774943118
26966,short-max,1,1886,36.79472646037589,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.88460771367234,1.0581210851669312,65.78025455508497,0.6905604399435147,0.7012064632769015,-0.010646023333386823,0.7134672862767965,-0.6905604399436522
26966,short-max,1,1887,37.119196450453764,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.915245102346418,1.0069889724254608,63.088971875699805,0.6697214442434403,0.6725178420173146,-0.002796397773874304,0.6830747356690745,-0.669721444243319
26966,short-max,1,1888,37.514475521111244,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.938076260863307,0.9613844752311707,60.5797725478551,0.6423691900518315,0.6457701986973671,-0.003401008645535608,0.6482332336921179,-0.642369190051729
26966,short-max,1,1889,37.858049098486276,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.9532686495005205,0.9193942844867706,58.15580941308104,0.6190818819388182,0.6199311588769121,-0.0008492769380938903,0.6181763043671981,-0.6190818819386892
26966,short-max,1,1890,38.25577109511584,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.970800855979242,0.8593705296516418,54.59896044663498,0.5904647192631713,0.5820157464018331,0.008448972861338278,0.5813791306714865,-0.5904647192632084
26966,short-max,1,1891,38.603871935635254,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.985861278436608,0.7920854389667511,50.5144412268665,0.5514716253340618,0.5384754576685025,0.012996167665559333,0.5339035800185383,-0.5514716253341128
26966,short-max,1,1892,39.00289080969349,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.99079820010665,0.7403978705406189,47.27651851765946,0.5135148533846794,0.5039597455198707,0.009555107864808732,0.4906464379772769,-0.51351485338476
26966,short-max,1,1893,39.41913962323373,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.987863740223737,0.7038277387619019,44.90840956630006,0.48401757682496493,0.4787161019117945,0.005301474913170456,0.4582043983996915,-0.4840175768250705
26966,short-max,1,1894,39.7477746164098,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.976005038265012,0.6874060928821564,43.73047719782325,0.46195475495666355,0.4661595407420998,-0.00420478578543626,0.436724170483035,-0.46195475495671756
26966,short-max,1,1895,40.14545495049881,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.961319471354956,0.6764600872993469,42.875804354897234,0.45169299206988023,0.45704887181111986,-0.005355879741239633,0.42722589726007676,-0.45169299206983116
26966,short-max,1,1896,40.48958689164787,0.05000000074505806,short_arm_held_out,0.010659832012199118,7.950050526122553,0.6577363014221191,41.57110699486368,0.4392565684504475,0.4431410171264026,-0.0038844486759550545,0.4148073922498739,-0.43925656845045324
