version,case,route_id,preset,variant,cruise_mps,status,existing_gate_pass,pi_kp,pi_ki,duration_s,dt_min_s,dt_max_s,mode,metric,n,rms,p50_abs,p95_abs,p99_abs,max_abs,min_signed,max_signed
v3,17563/pi-max/pursuit,17563,pursuit,pi-max,6.0,completed,False,1.0,0.25,29.450000438839197,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,590,3.5540637147932634,1.1522403994966743,7.4081738747478525,12.392540872574049,26.848207965576357,-26.848207965576357,13.653711837721028
v3,17563/pi-max/pursuit,17563,pursuit,pi-max,6.0,completed,False,1.0,0.25,29.450000438839197,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,590,1.4453682769920773,0.21348422016417043,3.8248505346865516,6.228647130823161,6.815642361520642,-6.815642361520642,6.363566858851909
v3,17563/pi-max/pursuit,17563,pursuit,pi-max,6.0,completed,False,1.0,0.25,29.450000438839197,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,590,42.072436461353064,13.45961016609426,91.09546438883228,137.91613351223324,269.4562073023719,-244.31233709288182,269.4562073023719
v3,17563/pi-max/pursuit,17563,pursuit,pi-max,6.0,completed,False,1.0,0.25,29.450000438839197,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,590,9.525861326063646,2.2214797954306436,21.752605674162552,38.94421781906362,55.20714900056015,-44.714992470418125,55.20714900056015
v3,17563/pi-max/pursuit,17563,pursuit,pi-max,6.0,completed,False,1.0,0.25,29.450000438839197,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,590,2.4758829697196663,1.3939673563490396,4.4149356675603295,5.514019787752575,11.822059434618202,-11.822059434618202,4.941664667231565
v3,17563/pi-max/pursuit,17563,pursuit,pi-max,6.0,completed,False,1.0,0.25,29.450000438839197,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,590,1.3205634205083017,0.19827095023978453,3.8714995530809797,5.374574201426924,5.831784473543405,-5.831784473543405,5.656579129441023
v3,17563/pi-max/pursuit,17563,pursuit,pi-max,6.0,completed,False,1.0,0.25,29.450000438839197,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,590,18.111830286175344,8.017222933268197,37.398347775424995,51.80909568521191,104.16204117209541,-93.88912084727598,104.16204117209541
v3,17563/pi-max/pursuit,17563,pursuit,pi-max,6.0,completed,False,1.0,0.25,29.450000438839197,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,590,5.146708120026634,1.0975687723334089,12.76579325354718,22.074368118146765,26.97395946925957,-25.008477800113383,26.97395946925957
v3,17563/pi/carla,17563,carla,pi,6.0,completed,True,1.0,0.25,28.200000420212746,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,565,2.1660826524572547,0.3926956810111868,4.470518820883645,8.191183929443978,21.787390494863857,-21.787390494863857,10.60001610941875
v3,17563/pi/carla,17563,carla,pi,6.0,completed,True,1.0,0.25,28.200000420212746,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,565,1.2040191780536598,0.24992088707758384,2.755626801235107,4.10210022787864,6.901810623133957,-4.606417348779699,6.901810623133957
v3,17563/pi/carla,17563,carla,pi,6.0,completed,True,1.0,0.25,28.200000420212746,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,565,24.299622020193706,1.298412875851747,48.57372270019755,91.20903601283177,241.68968530407892,-201.33214030556826,241.68968530407892
v3,17563/pi/carla,17563,carla,pi,6.0,completed,True,1.0,0.25,28.200000420212746,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,565,12.757304712216689,6.288000267983469,26.16640654724876,36.8423806107614,72.48805372847403,-67.70651188361524,72.48805372847403
v3,17563/pi/carla,17563,carla,pi,6.0,completed,True,1.0,0.25,28.200000420212746,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,565,1.5505819880925609,0.1394813282949057,3.826218614758562,4.593974805842996,5.724815063969815,-5.724815063969815,4.821869118049336
v3,17563/pi/carla,17563,carla,pi,6.0,completed,True,1.0,0.25,28.200000420212746,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,565,0.8761642528827754,0.17733216471307658,2.2381736375369217,3.1161731523963936,3.7173041972846836,-3.7173041972846836,3.143663067561417
v3,17563/pi/carla,17563,carla,pi,6.0,completed,True,1.0,0.25,28.200000420212746,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,565,9.639608752653485,0.8735151104076092,23.98586374286742,36.00387117494768,54.13680017041985,-42.8007442787447,54.13680017041985
v3,17563/pi/carla,17563,carla,pi,6.0,completed,True,1.0,0.25,28.200000420212746,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,565,3.8418065279248927,1.4794415542197776,7.543606237605418,16.437562308203294,19.62343288407685,-14.55572028976934,19.62343288407685
v3,17563/pi/pursuit,17563,pursuit,pi,6.0,completed,True,1.0,0.25,28.400000423192978,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,569,2.5447200731216832,0.4068416738357678,5.668279208315518,9.366301800041041,23.112807586876873,-23.112807586876873,13.565040374181264
v3,17563/pi/pursuit,17563,pursuit,pi,6.0,completed,True,1.0,0.25,28.400000423192978,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,569,0.9478024082693257,0.1275693455917784,2.155461812750274,3.3170758088104955,7.865966552948821,-3.691453882402899,7.865966552948821
v3,17563/pi/pursuit,17563,pursuit,pi,6.0,completed,True,1.0,0.25,28.400000423192978,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,569,29.930875620406226,1.6341337085651544,64.1957068934492,121.05613186565256,263.2496984306344,-209.10392047475622,263.2496984306344
v3,17563/pi/pursuit,17563,pursuit,pi,6.0,completed,True,1.0,0.25,28.400000423192978,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,569,6.880137754763265,1.0671638539897046,9.10312699554852,17.59069793895211,77.1939711888866,-77.1939711888866,75.30229569165228
v3,17563/pi/pursuit,17563,pursuit,pi,6.0,completed,True,1.0,0.25,28.400000423192978,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,569,1.7528788769888128,0.30024562145761235,3.9717739110096884,4.5162811501318805,6.2936434341923135,-6.2936434341923135,4.625570836953033
v3,17563/pi/pursuit,17563,pursuit,pi,6.0,completed,True,1.0,0.25,28.400000423192978,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,569,0.8257210497158859,0.12086027208325484,2.057179114614561,2.8085401308853175,3.0293869494457146,-3.0293869494457146,1.9348565517642071
v3,17563/pi/pursuit,17563,pursuit,pi,6.0,completed,True,1.0,0.25,28.400000423192978,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,569,11.772263410216128,1.4266263505599652,28.338135567202777,39.34691690450582,55.24187440015253,-45.73453495031358,55.24187440015253
v3,17563/pi/pursuit,17563,pursuit,pi,6.0,completed,True,1.0,0.25,28.400000423192978,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,569,2.7500141365043174,0.5718046878980318,5.973586286621308,11.07640289814903,19.457342196216914,-16.534941929292742,19.457342196216914
v3,1773-speed6/pi-max/pursuit,1773-speed6,pursuit,pi-max,6.0,completed,False,1.0,0.25,32.00000047683716,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,641,3.1838605291450848,1.2668903682370547,7.121217203438406,10.46568832247993,17.23868679982765,-17.23868679982765,12.366388357076747
v3,1773-speed6/pi-max/pursuit,1773-speed6,pursuit,pi-max,6.0,completed,False,1.0,0.25,32.00000047683716,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,641,0.5381779297422601,0.15286029578884755,0.8767264190199585,1.6371707406868772,8.975384792951651,-2.0362271281946076,8.975384792951651
v3,1773-speed6/pi-max/pursuit,1773-speed6,pursuit,pi-max,6.0,completed,False,1.0,0.25,32.00000047683716,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,641,37.09122827321967,15.643171553082693,83.86883141065793,110.65546427996611,171.73619055950564,-162.29499722563543,171.73619055950564
v3,1773-speed6/pi-max/pursuit,1773-speed6,pursuit,pi-max,6.0,completed,False,1.0,0.25,32.00000047683716,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,641,6.566620653021736,1.828715180578355,9.147111216207016,16.02532803689458,92.43512870263454,-87.61553209617422,92.43512870263454
v3,1773-speed6/pi-max/pursuit,1773-speed6,pursuit,pi-max,6.0,completed,False,1.0,0.25,32.00000047683716,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,641,2.2650618769435624,1.4216227857671226,4.299212995041154,4.7459174982266985,5.340365248642144,-5.340365248642144,4.8520135426351505
v3,1773-speed6/pi-max/pursuit,1773-speed6,pursuit,pi-max,6.0,completed,False,1.0,0.25,32.00000047683716,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,641,0.3472699601362375,0.14160803458845705,0.5995618088439238,1.668417457344622,2.0217611648382707,-1.8842817423140428,2.0217611648382707
v3,1773-speed6/pi-max/pursuit,1773-speed6,pursuit,pi-max,6.0,completed,False,1.0,0.25,32.00000047683716,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,641,16.01037462551808,6.843764002300149,34.455272950625535,42.77997785129519,48.45157920773786,-48.45157920773786,42.43989562860297
v3,1773-speed6/pi-max/pursuit,1773-speed6,pursuit,pi-max,6.0,completed,False,1.0,0.25,32.00000047683716,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,641,2.5426109318240124,0.9483720363012276,3.920656616988438,7.59331949840157,24.83951319757604,-19.32692508719262,24.83951319757604
v3,1773-speed6/pi/carla,1773-speed6,carla,pi,6.0,completed,False,1.0,0.25,31.850000474601984,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,638,3.072812591824914,0.6907633103496889,6.848096890954636,11.070976203063287,21.565692392226506,-21.565692392226506,13.985946880977298
v3,1773-speed6/pi/carla,1773-speed6,carla,pi,6.0,completed,False,1.0,0.25,31.850000474601984,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,638,0.8828968846146962,0.2063000672684267,2.150093434816006,2.9888765658887686,5.6588931787664905,-3.2231533769591794,5.6588931787664905
v3,1773-speed6/pi/carla,1773-speed6,carla,pi,6.0,completed,False,1.0,0.25,31.850000474601984,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,638,37.07157227491555,7.763198739238793,82.59610486635151,121.95622388880484,244.76368333154213,-197.77117115198618,244.76368333154213
v3,1773-speed6/pi/carla,1773-speed6,carla,pi,6.0,completed,False,1.0,0.25,31.850000474601984,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,638,12.03196196812759,5.905902920100139,24.916979290083162,31.54323124796527,71.88241236845444,-71.88241236845444,64.32756424467823
v3,1773-speed6/pi/carla,1773-speed6,carla,pi,6.0,completed,False,1.0,0.25,31.850000474601984,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,638,2.0922089837873528,1.213154366126806,4.243225263813362,4.841208560365442,5.7068562118660955,-5.7068562118660955,4.981095514551726
v3,1773-speed6/pi/carla,1773-speed6,carla,pi,6.0,completed,False,1.0,0.25,31.850000474601984,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,638,0.2722119590599889,0.1334609899203582,0.5697401868446019,0.9287483476811531,1.2098278846569857,-0.9922797936376165,1.2098278846569857
v3,1773-speed6/pi/carla,1773-speed6,carla,pi,6.0,completed,False,1.0,0.25,31.850000474601984,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,638,14.818030650665452,4.4008511209688255,33.331270015700724,43.24679926343128,48.59690507729625,-47.93897612450292,48.59690507729625
v3,1773-speed6/pi/carla,1773-speed6,carla,pi,6.0,completed,False,1.0,0.25,31.850000474601984,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,638,2.8164228896001258,1.447288838401803,5.721931878070172,8.394079710627317,14.304761636261825,-9.314904903216526,14.304761636261825
v3,1773-speed6/pi/pursuit,1773-speed6,pursuit,pi,6.0,completed,False,1.0,0.25,32.40000048279762,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,649,3.208005758315141,1.0784339860688517,6.6737736439919555,12.601952071467698,20.14620258550592,-20.14620258550592,12.841477337253577
v3,1773-speed6/pi/pursuit,1773-speed6,pursuit,pi,6.0,completed,False,1.0,0.25,32.40000048279762,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,649,0.45886155647924964,0.07144071126208129,0.4647739405841318,1.6203277921597534,7.5424498865248,-2.1524292211073766,7.5424498865248
