route,variant,preset,segment,kind,band,subset,count,low_speed_count,saturated_fraction,limited_fraction,cte_m_n,cte_m_rms,cte_m_p95_abs,cte_m_max_abs,cte_m_p90_abs,cte_m_mean,cte_m_missing_count,heading_deg_n,heading_deg_rms,heading_deg_p95_abs,heading_deg_max_abs,heading_deg_p90_abs,heading_deg_mean,heading_deg_missing_count,steer_rate_per_s_n,steer_rate_per_s_rms,steer_rate_per_s_p95_abs,steer_rate_per_s_max_abs,steer_rate_per_s_p90_abs,steer_rate_per_s_mean,steer_rate_per_s_missing_count,steer_n,steer_rms,steer_p95_abs,steer_max_abs,steer_p90_abs,steer_mean,steer_missing_count,sensor_speed_mps_n,sensor_speed_mps_rms,sensor_speed_mps_p95_abs,sensor_speed_mps_max_abs,sensor_speed_mps_p90_abs,sensor_speed_mps_mean,sensor_speed_mps_missing_count,raw_steer_n,raw_steer_rms,raw_steer_p95_abs,raw_steer_max_abs,raw_steer_p90_abs,raw_steer_mean,raw_steer_missing_count,raw_steer_rate_per_s_n,raw_steer_rate_per_s_rms,raw_steer_rate_per_s_p95_abs,raw_steer_rate_per_s_max_abs,raw_steer_rate_per_s_p90_abs,raw_steer_rate_per_s_mean,raw_steer_rate_per_s_missing_count,actual_speed_mps_n,actual_speed_mps_rms,actual_speed_mps_p95_abs,actual_speed_mps_max_abs,actual_speed_mps_p90_abs,actual_speed_mps_mean,actual_speed_mps_missing_count,reference_speed_mps_n,reference_speed_mps_rms,reference_speed_mps_p95_abs,reference_speed_mps_max_abs,reference_speed_mps_p90_abs,reference_speed_mps_mean,reference_speed_mps_missing_count,speed_error_mps_n,speed_error_mps_rms,speed_error_mps_p95_abs,speed_error_mps_max_abs,speed_error_mps_p90_abs,speed_error_mps_mean,speed_error_mps_missing_count,lateral_accel_mps2_n,lateral_accel_mps2_rms,lateral_accel_mps2_p95_abs,lateral_accel_mps2_max_abs,lateral_accel_mps2_p90_abs,lateral_accel_mps2_mean,lateral_accel_mps2_missing_count,longitudinal_accel_mps2_n,longitudinal_accel_mps2_rms,longitudinal_accel_mps2_p95_abs,longitudinal_accel_mps2_max_abs,longitudinal_accel_mps2_p90_abs,longitudinal_accel_mps2_mean,longitudinal_accel_mps2_missing_count,lateral_jerk_mps3_n,lateral_jerk_mps3_rms,lateral_jerk_mps3_p95_abs,lateral_jerk_mps3_max_abs,lateral_jerk_mps3_p90_abs,lateral_jerk_mps3_mean,lateral_jerk_mps3_missing_count,longitudinal_jerk_mps3_n,longitudinal_jerk_mps3_rms,longitudinal_jerk_mps3_p95_abs,longitudinal_jerk_mps3_max_abs,longitudinal_jerk_mps3_p90_abs,longitudinal_jerk_mps3_mean,longitudinal_jerk_mps3_missing_count,pose_position_error_m_n,pose_position_error_m_rms,pose_position_error_m_p95_abs,pose_position_error_m_max_abs,pose_position_error_m_p90_abs,pose_position_error_m_mean,pose_position_error_m_missing_count,raw_pose_position_error_m_n,raw_pose_position_error_m_rms,raw_pose_position_error_m_p95_abs,raw_pose_position_error_m_max_abs,raw_pose_position_error_m_p90_abs,raw_pose_position_error_m_mean,raw_pose_position_error_m_missing_count,pose_heading_error_deg_n,pose_heading_error_deg_rms,pose_heading_error_deg_p95_abs,pose_heading_error_deg_max_abs,pose_heading_error_deg_p90_abs,pose_heading_error_deg_mean,pose_heading_error_deg_missing_count,pose_world_dx_m_n,pose_world_dx_m_rms,pose_world_dx_m_p95_abs,pose_world_dx_m_max_abs,pose_world_dx_m_p90_abs,pose_world_dx_m_mean,pose_world_dx_m_missing_count,pose_world_dy_m_n,pose_world_dy_m_rms,pose_world_dy_m_p95_abs,pose_world_dy_m_max_abs,pose_world_dy_m_p90_abs,pose_world_dy_m_mean,pose_world_dy_m_missing_count,pose_left_error_m_n,pose_left_error_m_rms,pose_left_error_m_p95_abs,pose_left_error_m_max_abs,pose_left_error_m_p90_abs,pose_left_error_m_mean,pose_left_error_m_missing_count,pose_forward_error_m_n,pose_forward_error_m_rms,pose_forward_error_m_p95_abs,pose_forward_error_m_max_abs,pose_forward_error_m_p90_abs,pose_forward_error_m_mean,pose_forward_error_m_missing_count,actual_speed_mean_mps,reference_speed_mean_mps,slew_clipped_count,slew_clipped_known_count,slew_clipped_fraction,amplitude_clipped_count,amplitude_clipped_known_count,amplitude_clipped_fraction,rejoin_concern_count,trajectory_update_count,aim_mode_missing_ticks,aim_not_evaluated_ticks,aim_hermite_used_ticks,aim_fallback_counts_json,coverage_complete,cte_left_positive_mean_m,heading_right_positive_mean_deg,peak_cte_left_positive_m,peak_cte_frame,peak_cte_station_m,first_frame,last_frame
26966,baseline-zero,pursuit,1,right-sharp,window,all,70,0,0.0,0.0,70,0.5586937052558099,0.8492240582260485,0.8564581437705158,0.8379950658758142,0.413087092205601,0,70,2.600599154937234,4.271546829218098,4.436893821607382,4.133074188811774,0.9986008937070903,0,70,0.3763785457434299,0.80010558695692,1.1686163888732874,0.6540871074680069,-0.0038087412632327065,0,70,0.22512219512289688,0.3880318513515171,0.39999055932085165,0.383575140948518,0.16969701652188993,0,70,7.865162367112928,7.992580186899792,8.004325970837897,7.984340248195517,7.8644948858504335,0,70,0.22512219512289688,0.3880318513515171,0.39999055932085165,0.383575140948518,0.16969701652188993,0,70,0.3763785457434299,0.80010558695692,1.1686163888732874,0.6540871074680069,-0.0038087412632327065,0,70,7.885715678458817,7.994009005328469,8.00615685029484,7.988252431441754,7.885128023256182,0,70,8.0,8.0,8.0,8.0,8.0,0,70,0.14987791495845978,0.2595542035297055,0.27326909861233695,0.25558250835873747,-0.11487197674381885,0,70,4.870924996025248,8.598158694119283,9.164198689686005,7.636371403248014,3.6663774143182843,0,70,0.4366293255107699,0.7584335032755133,0.8461463565663963,0.716431530897689,-0.21055435619868895,0,70,19.079470973663966,33.81120271213004,40.564977329507634,30.683184985435897,-0.1898393150629468,0,70,12.170245094505912,16.897434593401808,21.20613529185022,15.172355111458005,-3.0098216355907943,0,70,0.35796225491304234,0.5341944136105111,0.5837417317134121,0.49872019639465,0.31565810075174394,0,70,0.7536771532269616,1.2725689676719563,1.5529804038026502,1.0976506909933192,0.6769323316455198,0,70,0.2532080184873246,0.4493088645236962,0.4794499569374615,0.42536769987842143,0.010918353421827355,0,70,0.23356277780119597,0.3781866005838729,0.4112722675331355,0.3562092156062548,0.20661451464875447,0,70,0.27126629862225615,0.41466048896393487,0.43833382310927504,0.4002009053747642,0.19982428727926851,0,70,0.3255406419249181,0.5143531594297616,0.5608462488183362,0.4828313128211878,-0.28422965312315407,0,70,0.14886324730282535,0.24748792734511543,0.2909300827250897,0.23341780458921207,0.12149908528281642,0,7.885128023256182,8.0,0,70,0.0,0,70,0.0,0,18,0,0,0,"{""None"": 70}",True,0.413087092205601,0.9986008937070903,0.8564581437705158,1487,41.690508201594334,1441,1510
26966,baseline-zero,pursuit,1,right-sharp,window,moving_ge_2mps,70,0,0.0,0.0,70,0.5586937052558099,0.8492240582260485,0.8564581437705158,0.8379950658758142,0.413087092205601,0,70,2.600599154937234,4.271546829218098,4.436893821607382,4.133074188811774,0.9986008937070903,0,70,0.3763785457434299,0.80010558695692,1.1686163888732874,0.6540871074680069,-0.0038087412632327065,0,70,0.22512219512289688,0.3880318513515171,0.39999055932085165,0.383575140948518,0.16969701652188993,0,70,7.865162367112928,7.992580186899792,8.004325970837897,7.984340248195517,7.8644948858504335,0,70,0.22512219512289688,0.3880318513515171,0.39999055932085165,0.383575140948518,0.16969701652188993,0,70,0.3763785457434299,0.80010558695692,1.1686163888732874,0.6540871074680069,-0.0038087412632327065,0,70,7.885715678458817,7.994009005328469,8.00615685029484,7.988252431441754,7.885128023256182,0,70,8.0,8.0,8.0,8.0,8.0,0,70,0.14987791495845978,0.2595542035297055,0.27326909861233695,0.25558250835873747,-0.11487197674381885,0,70,4.870924996025248,8.598158694119283,9.164198689686005,7.636371403248014,3.6663774143182843,0,70,0.4366293255107699,0.7584335032755133,0.8461463565663963,0.716431530897689,-0.21055435619868895,0,70,19.079470973663966,33.81120271213004,40.564977329507634,30.683184985435897,-0.1898393150629468,0,70,12.170245094505912,16.897434593401808,21.20613529185022,15.172355111458005,-3.0098216355907943,0,70,0.35796225491304234,0.5341944136105111,0.5837417317134121,0.49872019639465,0.31565810075174394,0,70,0.7536771532269616,1.2725689676719563,1.5529804038026502,1.0976506909933192,0.6769323316455198,0,70,0.2532080184873246,0.4493088645236962,0.4794499569374615,0.42536769987842143,0.010918353421827355,0,70,0.23356277780119597,0.3781866005838729,0.4112722675331355,0.3562092156062548,0.20661451464875447,0,70,0.27126629862225615,0.41466048896393487,0.43833382310927504,0.4002009053747642,0.19982428727926851,0,70,0.3255406419249181,0.5143531594297616,0.5608462488183362,0.4828313128211878,-0.28422965312315407,0,70,0.14886324730282535,0.24748792734511543,0.2909300827250897,0.23341780458921207,0.12149908528281642,0,7.885128023256182,8.0,0,70,0.0,0,70,0.0,0,18,0,0,0,"{""None"": 70}",True,0.413087092205601,0.9986008937070903,0.8564581437705158,1487,41.690508201594334,1441,1510
26966,baseline-zero,pursuit,1,right-sharp,entry,all,13,0,0.0,0.0,13,0.06007461428117538,0.06604884625630111,0.06680356543485128,0.06528028539137741,-0.05988209449865749,0,13,0.18975364927429147,0.3161827507216518,0.37954038218391306,0.2607165284911139,0.17186681974246124,0,13,0.1132594442556146,0.24858655603363505,0.32999463107559845,0.18293000332786366,0.002133831890039239,0,13,0.008211866486636533,0.012598607830637062,0.01277758543450629,0.012447484602767228,-0.00366247221686438,0,13,7.6992720794202185,7.743359587896815,7.752849510822797,7.735447860630599,7.699217469679403,0,13,0.008211866486636533,0.012598607830637062,0.01277758543450629,0.012447484602767228,-0.00366247221686438,0,13,0.1132594442556146,0.24858655603363505,0.32999463107559845,0.18293000332786366,0.002133831890039239,0,13,7.699300242638989,7.743397932387655,7.75291812883821,7.735471673346208,7.699245640732737,0,13,8.0,8.0,8.0,8.0,8.0,0,13,0.3021489278104141,0.33853974318685953,0.3450084374559905,0.333968092802051,-0.30075435926726174,0,13,0.2690819145385057,0.4610391506065229,0.6203928826217124,0.35171526353004584,-0.08609233336866708,0,13,0.35946347799831435,0.4798344467404065,0.482740226387294,0.47716486658919294,0.16637129112473256,0,13,5.10971564880102,10.162340564564843,14.367523926636176,7.075455432997787,-0.08445162702086947,0,13,12.802997703170705,13.073174969783294,13.09250514361843,13.040507460113993,1.066660981306311,0,13,0.08191601253800254,0.1237898662527931,0.1328652593919249,0.11755504423438162,0.07573744364799352,0,13,0.8529027341109323,1.4403291095127178,1.6583337580215645,1.2412577136534972,0.7626836754351932,0,13,0.019477580603328194,0.028806000748946375,0.03125261642756436,0.027091300253106552,-0.0027070970941092077,0,13,0.07365520414551684,0.11860919042403847,0.13193515469662032,0.10899390213945707,-0.06283742919661087,0,13,0.03584890531673777,0.05752183143245585,0.070387178300237,0.0476952483036996,-0.00310009739715593,0,13,0.07357097734534036,0.11839098855387781,0.13182010621642387,0.10870507307338281,0.06278545366563032,0,13,0.036021443649271,0.05786749064425802,0.07029584345612579,0.048350893770270006,0.003498065988597789,0,7.699245640732737,8.0,0,13,0.0,0,13,0.0,0,3,0,0,0,"{""None"": 13}",True,-0.05988209449865749,0.17186681974246124,-0.06680356543485128,1440,23.827689595990286,1428,1440
26966,baseline-zero,pursuit,1,right-sharp,entry,moving_ge_2mps,13,0,0.0,0.0,13,0.06007461428117538,0.06604884625630111,0.06680356543485128,0.06528028539137741,-0.05988209449865749,0,13,0.18975364927429147,0.3161827507216518,0.37954038218391306,0.2607165284911139,0.17186681974246124,0,13,0.1132594442556146,0.24858655603363505,0.32999463107559845,0.18293000332786366,0.002133831890039239,0,13,0.008211866486636533,0.012598607830637062,0.01277758543450629,0.012447484602767228,-0.00366247221686438,0,13,7.6992720794202185,7.743359587896815,7.752849510822797,7.735447860630599,7.699217469679403,0,13,0.008211866486636533,0.012598607830637062,0.01277758543450629,0.012447484602767228,-0.00366247221686438,0,13,0.1132594442556146,0.24858655603363505,0.32999463107559845,0.18293000332786366,0.002133831890039239,0,13,7.699300242638989,7.743397932387655,7.75291812883821,7.735471673346208,7.699245640732737,0,13,8.0,8.0,8.0,8.0,8.0,0,13,0.3021489278104141,0.33853974318685953,0.3450084374559905,0.333968092802051,-0.30075435926726174,0,13,0.2690819145385057,0.4610391506065229,0.6203928826217124,0.35171526353004584,-0.08609233336866708,0,13,0.35946347799831435,0.4798344467404065,0.482740226387294,0.47716486658919294,0.16637129112473256,0,13,5.10971564880102,10.162340564564843,14.367523926636176,7.075455432997787,-0.08445162702086947,0,13,12.802997703170705,13.073174969783294,13.09250514361843,13.040507460113993,1.066660981306311,0,13,0.08191601253800254,0.1237898662527931,0.1328652593919249,0.11755504423438162,0.07573744364799352,0,13,0.8529027341109323,1.4403291095127178,1.6583337580215645,1.2412577136534972,0.7626836754351932,0,13,0.019477580603328194,0.028806000748946375,0.03125261642756436,0.027091300253106552,-0.0027070970941092077,0,13,0.07365520414551684,0.11860919042403847,0.13193515469662032,0.10899390213945707,-0.06283742919661087,0,13,0.03584890531673777,0.05752183143245585,0.070387178300237,0.0476952483036996,-0.00310009739715593,0,13,0.07357097734534036,0.11839098855387781,0.13182010621642387,0.10870507307338281,0.06278545366563032,0,13,0.036021443649271,0.05786749064425802,0.07029584345612579,0.048350893770270006,0.003498065988597789,0,7.699245640732737,8.0,0,13,0.0,0,13,0.0,0,3,0,0,0,"{""None"": 13}",True,-0.05988209449865749,0.17186681974246124,-0.06680356543485128,1440,23.827689595990286,1428,1440
26966,baseline-zero,pursuit,1,right-sharp,core,all,45,0,0.0,0.0,45,0.6089106137415474,0.8512217013355744,0.8564581437705158,0.846611208966477,0.4878077397298075,0,45,2.512477667998533,4.327016326706244,4.436893821607382,4.223558753189133,0.5888758056021253,0,45,0.4249032758781656,0.9283221422311803,1.1686163888732874,0.7250984454458074,-0.03295406515995803,0,45,0.27977511021630663,0.38968724877207744,0.39999055932085165,0.38564664673749405,0.26073487982445126,0,45,7.856278449643758,7.9827785905892155,8.004325970837897,7.965754868919372,7.855595027165067,0,45,0.27977511021630663,0.38968724877207744,0.39999055932085165,0.38564664673749405,0.26073487982445126,0,45,0.4249032758781656,0.9283221422311803,1.1686163888732874,0.7250984454458074,-0.03295406515995803,0,45,7.888136975823106,7.988996745323841,8.00615685029484,7.986788831928536,7.887565174185033,0,45,8.0,8.0,8.0,8.0,8.0,0,45,0.14718071336676847,0.2647469859119745,0.27326909861233695,0.2589050182078177,-0.11243482581496625,0,45,6.051298463434523,8.823755448567372,9.164198689686005,8.481104666509584,5.660998397518686,0,45,0.4870665827680376,0.7680041308983374,0.8461463565663963,0.7466464053566956,-0.33605641839503597,0,45,22.891041586694204,35.40138527636472,40.564977329507634,32.0583425623655,-0.968266835599026,0,45,11.848696780153709,17.790782712789746,21.20613529185022,15.974628839047853,-4.283151178402324,0,45,0.38921178148027474,0.5458285448075216,0.5837417317134121,0.5266164304969159,0.3589645684968882,0,45,0.7104337631496058,1.0594289750008674,1.5529804038026502,1.0445249798747755,0.641249592448321,0,45,0.2774806209307933,0.4617278603922952,0.4794499569374615,0.4418151598027862,0.08811971596156808,0,45,0.2695228797750488,0.3869995720236801,0.4112722675331355,0.3681773886613769,0.2541957693489186,0,45,0.2807903632976277,0.4209169358306269,0.43833382310927504,0.40203741512523833,0.2216570361412162,0,45,0.36104250643725694,0.5251551262004962,0.5608462488183362,0.5057700359982091,-0.33278953942367073,0,45,0.14537578680286645,0.23327613232501473,0.2517970973889859,0.23072113360657642,0.12459573292061504,0,7.887565174185033,8.0,0,45,0.0,0,45,0.0,0,11,0,0,0,"{""None"": 45}",True,0.4878077397298075,0.5888758056021253,0.8564581437705158,1487,41.690508201594334,1454,1498
26966,baseline-zero,pursuit,1,right-sharp,core,moving_ge_2mps,45,0,0.0,0.0,45,0.6089106137415474,0.8512217013355744,0.8564581437705158,0.846611208966477,0.4878077397298075,0,45,2.512477667998533,4.327016326706244,4.436893821607382,4.223558753189133,0.5888758056021253,0,45,0.4249032758781656,0.9283221422311803,1.1686163888732874,0.7250984454458074,-0.03295406515995803,0,45,0.27977511021630663,0.38968724877207744,0.39999055932085165,0.38564664673749405,0.26073487982445126,0,45,7.856278449643758,7.9827785905892155,8.004325970837897,7.965754868919372,7.855595027165067,0,45,0.27977511021630663,0.38968724877207744,0.39999055932085165,0.38564664673749405,0.26073487982445126,0,45,0.4249032758781656,0.9283221422311803,1.1686163888732874,0.7250984454458074,-0.03295406515995803,0,45,7.888136975823106,7.988996745323841,8.00615685029484,7.986788831928536,7.887565174185033,0,45,8.0,8.0,8.0,8.0,8.0,0,45,0.14718071336676847,0.2647469859119745,0.27326909861233695,0.2589050182078177,-0.11243482581496625,0,45,6.051298463434523,8.823755448567372,9.164198689686005,8.481104666509584,5.660998397518686,0,45,0.4870665827680376,0.7680041308983374,0.8461463565663963,0.7466464053566956,-0.33605641839503597,0,45,22.891041586694204,35.40138527636472,40.564977329507634,32.0583425623655,-0.968266835599026,0,45,11.848696780153709,17.790782712789746,21.20613529185022,15.974628839047853,-4.283151178402324,0,45,0.38921178148027474,0.5458285448075216,0.5837417317134121,0.5266164304969159,0.3589645684968882,0,45,0.7104337631496058,1.0594289750008674,1.5529804038026502,1.0445249798747755,0.641249592448321,0,45,0.2774806209307933,0.4617278603922952,0.4794499569374615,0.4418151598027862,0.08811971596156808,0,45,0.2695228797750488,0.3869995720236801,0.4112722675331355,0.3681773886613769,0.2541957693489186,0,45,0.2807903632976277,0.4209169358306269,0.43833382310927504,0.40203741512523833,0.2216570361412162,0,45,0.36104250643725694,0.5251551262004962,0.5608462488183362,0.5057700359982091,-0.33278953942367073,0,45,0.14537578680286645,0.23327613232501473,0.2517970973889859,0.23072113360657642,0.12459573292061504,0,7.887565174185033,8.0,0,45,0.0,0,45,0.0,0,11,0,0,0,"{""None"": 45}",True,0.4878077397298075,0.5888758056021253,0.8564581437705158,1487,41.690508201594334,1454,1498
26966,baseline-zero,pursuit,1,right-sharp,exit,all,12,0,0.0,0.0,12,0.6529257327061225,0.7687913136488084,0.77823892888369,0.7590028897255878,0.6466674073896232,0,12,3.9567679165097864,4.138412393597735,4.146801001118531,4.128334054386686,3.95049219009484,0,12,0.13333940942353772,0.26525376104746,0.29435829151541376,0.23073315507736963,-0.10052946097329953,0,12,0.019594812555438317,0.026773099004340883,0.02833555292013018,0.025471652901845363,-0.005982240343640856,0,12,7.9812723426499,7.999852430964217,8.003341317188887,7.996224332358275,7.981263436837447,0,12,0.019594812555438317,0.026773099004340883,0.02833555292013018,0.025471652901845363,-0.005982240343640856,0,12,0.13333940942353772,0.26525376104746,0.29435829151541376,0.23073315507736963,-0.10052946097329953,0,12,7.981538665936484,8.00027564290115,8.004038652594655,7.9964884142416555,7.981529534768362,0,12,8.0,8.0,8.0,8.0,8.0,0,12,0.022066253541561366,0.03673309582787403,0.03792446516269887,0.03518719380457274,-0.018470465231638162,0,12,0.4899070867974312,0.747625218470224,0.7662628260550735,0.7216183305729914,-0.19071724538041013,0,12,0.32132285236571445,0.3915159759015501,0.39763855721861013,0.3861710803794431,-0.04886834192283246,0,12,4.512465789882972,9.186432261160386,12.377682086099298,6.351730166211987,-1.793668091350634,0,12,12.73607667764648,13.44984330459669,13.803513973452745,13.139421102314701,-0.0973514284659438,0,12,0.41288960055757723,0.47100159847629375,0.49085382212654877,0.45425807473082686,0.41091223614330064,0,12,0.8972833154998155,1.2773004996049178,1.2830513608053145,1.2725894091185526,0.8059468441775751,0,12,0.2877820078285618,0.33339880858595083,0.3406064736115464,0.32727565472876946,-0.28496464038232905,0,12,0.19650806130481618,0.264815903819602,0.2680784521716646,0.2599413839921269,0.19093132044101205,0,12,0.36312863298123205,0.40770242204068624,0.4149899553918601,0.3995961977058414,0.36215062202976017,0,12,0.34943331353738155,0.38982946169044536,0.3953443583280455,0.3831102541727359,-0.34859149593966926,0,12,0.21994131407919176,0.29083183309309957,0.2909300827250897,0.28824473932993144,0.21467380419828444,0,7.981529534768362,8.0,0,12,0.0,0,12,0.0,0,3,0,0,0,"{""None"": 12}",True,0.6466674073896232,3.95049219009484,0.77823892888369,1499,46.23470929812207,1499,1510
26966,baseline-zero,pursuit,1,right-sharp,exit,moving_ge_2mps,12,0,0.0,0.0,12,0.6529257327061225,0.7687913136488084,0.77823892888369,0.7590028897255878,0.6466674073896232,0,12,3.9567679165097864,4.138412393597735,4.146801001118531,4.128334054386686,3.95049219009484,0,12,0.13333940942353772,0.26525376104746,0.29435829151541376,0.23073315507736963,-0.10052946097329953,0,12,0.019594812555438317,0.026773099004340883,0.02833555292013018,0.025471652901845363,-0.005982240343640856,0,12,7.9812723426499,7.999852430964217,8.003341317188887,7.996224332358275,7.981263436837447,0,12,0.019594812555438317,0.026773099004340883,0.02833555292013018,0.025471652901845363,-0.005982240343640856,0,12,0.13333940942353772,0.26525376104746,0.29435829151541376,0.23073315507736963,-0.10052946097329953,0,12,7.981538665936484,8.00027564290115,8.004038652594655,7.9964884142416555,7.981529534768362,0,12,8.0,8.0,8.0,8.0,8.0,0,12,0.022066253541561366,0.03673309582787403,0.03792446516269887,0.03518719380457274,-0.018470465231638162,0,12,0.4899070867974312,0.747625218470224,0.7662628260550735,0.7216183305729914,-0.19071724538041013,0,12,0.32132285236571445,0.3915159759015501,0.39763855721861013,0.3861710803794431,-0.04886834192283246,0,12,4.512465789882972,9.186432261160386,12.377682086099298,6.351730166211987,-1.793668091350634,0,12,12.73607667764648,13.44984330459669,13.803513973452745,13.139421102314701,-0.0973514284659438,0,12,0.41288960055757723,0.47100159847629375,0.49085382212654877,0.45425807473082686,0.41091223614330064,0,12,0.8972833154998155,1.2773004996049178,1.2830513608053145,1.2725894091185526,0.8059468441775751,0,12,0.2877820078285618,0.33339880858595083,0.3406064736115464,0.32727565472876946,-0.28496464038232905,0,12,0.19650806130481618,0.264815903819602,0.2680784521716646,0.2599413839921269,0.19093132044101205,0,12,0.36312863298123205,0.40770242204068624,0.4149899553918601,0.3995961977058414,0.36215062202976017,0,12,0.34943331353738155,0.38982946169044536,0.3953443583280455,0.3831102541727359,-0.34859149593966926,0,12,0.21994131407919176,0.29083183309309957,0.2909300827250897,0.28824473932993144,0.21467380419828444,0,7.981529534768362,8.0,0,12,0.0,0,12,0.0,0,3,0,0,0,"{""None"": 12}",True,0.6466674073896232,3.95049219009484,0.77823892888369,1499,46.23470929812207,1499,1510
26966,baseline-zero,pursuit,1,right-sharp,post10m,all,26,0,0.0,0.0,26,0.31704522217735676,0.4444566283510138,0.4738995894121933,0.4171711937465151,0.3091435090445882,0,26,1.5538224888580154,2.930095643615515,3.200907797431777,2.649032086944243,1.3373784411388554,0,26,0.115103628882489,0.275341027837644,0.3967086276670046,0.1899529151079108,0.028145325167110706,0,26,0.01763728377818877,0.028843836774367547,0.029316137142782986,0.028331779668235878,-0.0071766232852555805,0,26,7.984605682364796,7.996456717571516,7.996826355614511,7.996259852176102,7.9845995121286455,0,26,0.01763728377818877,0.028843836774367547,0.029316137142782986,0.028331779668235878,-0.0071766232852555805,0,26,0.115103628882489,0.275341027837644,0.3967086276670046,0.1899529151079108,0.028145325167110706,0,26,7.984745683510114,7.996515050182536,7.996871679839201,7.996308473204941,7.984739581802559,0,26,8.0,8.0,8.0,8.0,8.0,0,26,0.01817474875935911,0.032481478989511814,0.03664813510588516,0.027641115647256687,-0.015260418197441342,0,26,0.4696543969902669,0.7582540812508074,0.7936417616931405,0.7127442261504047,-0.1717092067625538,0,26,0.31525132681740115,0.3474173102459368,0.3497270643752875,0.34224436825356525,0.012257737323856314,0,26,5.41583323048702,12.424234699350592,17.409634915145915,7.019869195482203,0.713875088374708,0,26,12.587719394725584,12.750711343581761,12.756209689000855,12.722745784006293,-0.022265470895237584,0,26,0.2658058055899177,0.39873937432773404,0.4055725961166394,0.38273735118617014,0.23652726037599986,0,26,0.716327229667817,1.1796025431850485,1.592820289246163,1.0832050135675484,0.6127441642538691,0,26,0.08467883703449154,0.1737368117998572,0.1860730596421504,0.15370536023459458,-0.04564179547190343,0,26,0.11874623709725865,0.1790713458814679,0.19440325695040883,0.17373266684444388,0.10232951000132627,0,26,0.23780676495959222,0.3560130404832442,0.3589983209748624,0.3503441267783529,0.21198062571448928,0,26,0.23369023989866566,0.34552946300259746,0.35161623915234885,0.3411867483508826,-0.20878083027341335,0,26,0.12665543044579342,0.1960073495150898,0.21436910210013937,0.18689129293705004,0.10858856876400326,0,7.984739581802559,8.0,0,26,0.0,0,26,0.0,0,6,0,0,0,"{""None"": 26}",True,0.3091435090445882,1.3373784411388554,0.4738995894121933,1511,51.01288593217827,1511,1536
26966,baseline-zero,pursuit,1,right-sharp,post10m,moving_ge_2mps,26,0,0.0,0.0,26,0.31704522217735676,0.4444566283510138,0.4738995894121933,0.4171711937465151,0.3091435090445882,0,26,1.5538224888580154,2.930095643615515,3.200907797431777,2.649032086944243,1.3373784411388554,0,26,0.115103628882489,0.275341027837644,0.3967086276670046,0.1899529151079108,0.028145325167110706,0,26,0.01763728377818877,0.028843836774367547,0.029316137142782986,0.028331779668235878,-0.0071766232852555805,0,26,7.984605682364796,7.996456717571516,7.996826355614511,7.996259852176102,7.9845995121286455,0,26,0.01763728377818877,0.028843836774367547,0.029316137142782986,0.028331779668235878,-0.0071766232852555805,0,26,0.115103628882489,0.275341027837644,0.3967086276670046,0.1899529151079108,0.028145325167110706,0,26,7.984745683510114,7.996515050182536,7.996871679839201,7.996308473204941,7.984739581802559,0,26,8.0,8.0,8.0,8.0,8.0,0,26,0.01817474875935911,0.032481478989511814,0.03664813510588516,0.027641115647256687,-0.015260418197441342,0,26,0.4696543969902669,0.7582540812508074,0.7936417616931405,0.7127442261504047,-0.1717092067625538,0,26,0.31525132681740115,0.3474173102459368,0.3497270643752875,0.34224436825356525,0.012257737323856314,0,26,5.41583323048702,12.424234699350592,17.409634915145915,7.019869195482203,0.713875088374708,0,26,12.587719394725584,12.750711343581761,12.756209689000855,12.722745784006293,-0.022265470895237584,0,26,0.2658058055899177,0.39873937432773404,0.4055725961166394,0.38273735118617014,0.23652726037599986,0,26,0.716327229667817,1.1796025431850485,1.592820289246163,1.0832050135675484,0.6127441642538691,0,26,0.08467883703449154,0.1737368117998572,0.1860730596421504,0.15370536023459458,-0.04564179547190343,0,26,0.11874623709725865,0.1790713458814679,0.19440325695040883,0.17373266684444388,0.10232951000132627,0,26,0.23780676495959222,0.3560130404832442,0.3589983209748624,0.3503441267783529,0.21198062571448928,0,26,0.23369023989866566,0.34552946300259746,0.35161623915234885,0.3411867483508826,-0.20878083027341335,0,26,0.12665543044579342,0.1960073495150898,0.21436910210013937,0.18689129293705004,0.10858856876400326,0,7.984739581802559,8.0,0,26,0.0,0,26,0.0,0,6,0,0,0,"{""None"": 26}",True,0.3091435090445882,1.3373784411388554,0.4738995894121933,1511,51.01288593217827,1511,1536
