set,examinee,scope,x,all_frames,reactive_only,null
ba,E5 B s0 [cinque],pooled,9.6,0.891156462585034,0.8299319727891157,0.38235294117647056
ba,E5 B s0 [cinque],pooled,9.8,0.891156462585034,0.8299319727891157,0.38235294117647056
ba,E5 B s0 [cinque],pooled,10.0,0.891156462585034,0.8299319727891157,0.38235294117647056
ba,E5 B s1 [cinque],pooled,0.0,0.061224489795918366,0.061224489795918366,0.058823529411764705
ba,E5 B s1 [cinque],pooled,0.2,0.11564625850340136,0.11564625850340136,0.058823529411764705
ba,E5 B s1 [cinque],pooled,0.4,0.12244897959183673,0.12244897959183673,0.07352941176470588
ba,E5 B s1 [cinque],pooled,0.6,0.14285714285714285,0.14285714285714285,0.08823529411764706
ba,E5 B s1 [cinque],pooled,0.8,0.1564625850340136,0.1564625850340136,0.11764705882352941
ba,E5 B s1 [cinque],pooled,1.0,0.16326530612244897,0.16326530612244897,0.16176470588235295
ba,E5 B s1 [cinque],pooled,1.2,0.16326530612244897,0.16326530612244897,0.16176470588235295
ba,E5 B s1 [cinque],pooled,1.4,0.17687074829931973,0.17687074829931973,0.17647058823529413
ba,E5 B s1 [cinque],pooled,1.6,0.23129251700680273,0.21768707482993196,0.19117647058823528
ba,E5 B s1 [cinque],pooled,1.8,0.23809523809523808,0.21768707482993196,0.20588235294117646
ba,E5 B s1 [cinque],pooled,2.0,0.272108843537415,0.25170068027210885,0.20588235294117646
ba,E5 B s1 [cinque],pooled,2.2,0.2789115646258503,0.2585034013605442,0.22058823529411764
ba,E5 B s1 [cinque],pooled,2.4,0.2857142857142857,0.2653061224489796,0.23529411764705882
ba,E5 B s1 [cinque],pooled,2.6,0.2857142857142857,0.2653061224489796,0.23529411764705882
ba,E5 B s1 [cinque],pooled,2.8,0.35374149659863946,0.3333333333333333,0.2647058823529412
ba,E5 B s1 [cinque],pooled,3.0,0.38095238095238093,0.35374149659863946,0.2647058823529412
ba,E5 B s1 [cinque],pooled,3.2,0.3877551020408163,0.35374149659863946,0.2647058823529412
ba,E5 B s1 [cinque],pooled,3.4,0.3945578231292517,0.35374149659863946,0.2647058823529412
ba,E5 B s1 [cinque],pooled,3.6,0.3945578231292517,0.35374149659863946,0.27941176470588236
ba,E5 B s1 [cinque],pooled,3.8,0.3945578231292517,0.35374149659863946,0.27941176470588236
ba,E5 B s1 [cinque],pooled,4.0,0.41496598639455784,0.3741496598639456,0.27941176470588236
ba,E5 B s1 [cinque],pooled,4.2,0.41496598639455784,0.3741496598639456,0.27941176470588236
ba,E5 B s1 [cinque],pooled,4.4,0.41496598639455784,0.3741496598639456,0.29411764705882354
ba,E5 B s1 [cinque],pooled,4.6,0.4217687074829932,0.3741496598639456,0.29411764705882354
ba,E5 B s1 [cinque],pooled,4.8,0.42857142857142855,0.3741496598639456,0.3088235294117647
ba,E5 B s1 [cinque],pooled,5.0,0.4557823129251701,0.3741496598639456,0.3235294117647059
ba,E5 B s1 [cinque],pooled,5.2,0.4557823129251701,0.3741496598639456,0.3235294117647059
ba,E5 B s1 [cinque],pooled,5.4,0.47619047619047616,0.3741496598639456,0.3235294117647059
ba,E5 B s1 [cinque],pooled,5.6,0.5034013605442177,0.3877551020408163,0.3235294117647059
ba,E5 B s1 [cinque],pooled,5.8,0.6122448979591837,0.46938775510204084,0.3235294117647059
ba,E5 B s1 [cinque],pooled,6.0,0.6598639455782312,0.5578231292517006,0.3235294117647059
ba,E5 B s1 [cinque],pooled,6.2,0.6870748299319728,0.564625850340136,0.3235294117647059
ba,E5 B s1 [cinque],pooled,6.4,0.7278911564625851,0.6258503401360545,0.3382352941176471
ba,E5 B s1 [cinque],pooled,6.6,0.8095238095238095,0.7074829931972789,0.35294117647058826
ba,E5 B s1 [cinque],pooled,6.8,0.8163265306122449,0.7142857142857143,0.35294117647058826
ba,E5 B s1 [cinque],pooled,7.0,0.8367346938775511,0.7210884353741497,0.36764705882352944
ba,E5 B s1 [cinque],pooled,7.2,0.8435374149659864,0.7414965986394558,0.36764705882352944
ba,E5 B s1 [cinque],pooled,7.4,0.8503401360544217,0.7482993197278912,0.36764705882352944
ba,E5 B s1 [cinque],pooled,7.6,0.8639455782312925,0.7482993197278912,0.36764705882352944
ba,E5 B s1 [cinque],pooled,7.8,0.8639455782312925,0.782312925170068,0.36764705882352944
ba,E5 B s1 [cinque],pooled,8.0,0.8639455782312925,0.782312925170068,0.36764705882352944
ba,E5 B s1 [cinque],pooled,8.2,0.8639455782312925,0.782312925170068,0.36764705882352944
ba,E5 B s1 [cinque],pooled,8.4,0.8707482993197279,0.7959183673469388,0.36764705882352944
ba,E5 B s1 [cinque],pooled,8.6,0.8843537414965986,0.8231292517006803,0.36764705882352944
ba,E5 B s1 [cinque],pooled,8.8,0.8843537414965986,0.8231292517006803,0.36764705882352944
ba,E5 B s1 [cinque],pooled,9.0,0.8843537414965986,0.8231292517006803,0.36764705882352944
ba,E5 B s1 [cinque],pooled,9.2,0.8843537414965986,0.8231292517006803,0.36764705882352944
ba,E5 B s1 [cinque],pooled,9.4,0.891156462585034,0.8231292517006803,0.36764705882352944
ba,E5 B s1 [cinque],pooled,9.6,0.891156462585034,0.8367346938775511,0.36764705882352944
ba,E5 B s1 [cinque],pooled,9.8,0.891156462585034,0.8367346938775511,0.36764705882352944
ba,E5 B s1 [cinque],pooled,10.0,0.891156462585034,0.8367346938775511,0.36764705882352944
ba,E5 B s2 [cinque],pooled,0.0,0.061224489795918366,0.061224489795918366,0.04411764705882353
ba,E5 B s2 [cinque],pooled,0.2,0.11564625850340136,0.11564625850340136,0.04411764705882353
ba,E5 B s2 [cinque],pooled,0.4,0.12244897959183673,0.12244897959183673,0.04411764705882353
ba,E5 B s2 [cinque],pooled,0.6,0.14285714285714285,0.14285714285714285,0.058823529411764705
ba,E5 B s2 [cinque],pooled,0.8,0.1564625850340136,0.1564625850340136,0.08823529411764706
ba,E5 B s2 [cinque],pooled,1.0,0.16326530612244897,0.16326530612244897,0.14705882352941177
ba,E5 B s2 [cinque],pooled,1.2,0.16326530612244897,0.16326530612244897,0.14705882352941177
ba,E5 B s2 [cinque],pooled,1.4,0.17687074829931973,0.17687074829931973,0.16176470588235295
ba,E5 B s2 [cinque],pooled,1.6,0.22448979591836735,0.21768707482993196,0.19117647058823528
ba,E5 B s2 [cinque],pooled,1.8,0.23809523809523808,0.21768707482993196,0.22058823529411764
ba,E5 B s2 [cinque],pooled,2.0,0.272108843537415,0.25170068027210885,0.23529411764705882
ba,E5 B s2 [cinque],pooled,2.2,0.2789115646258503,0.2585034013605442,0.23529411764705882
ba,E5 B s2 [cinque],pooled,2.4,0.3129251700680272,0.2925170068027211,0.25
ba,E5 B s2 [cinque],pooled,2.6,0.3129251700680272,0.2925170068027211,0.25
ba,E5 B s2 [cinque],pooled,2.8,0.3741496598639456,0.35374149659863946,0.29411764705882354
ba,E5 B s2 [cinque],pooled,3.0,0.3945578231292517,0.3741496598639456,0.29411764705882354
ba,E5 B s2 [cinque],pooled,3.2,0.4013605442176871,0.3741496598639456,0.3088235294117647
ba,E5 B s2 [cinque],pooled,3.4,0.4013605442176871,0.3741496598639456,0.3088235294117647
ba,E5 B s2 [cinque],pooled,3.6,0.41496598639455784,0.3877551020408163,0.3235294117647059
ba,E5 B s2 [cinque],pooled,3.8,0.41496598639455784,0.3877551020408163,0.3235294117647059
ba,E5 B s2 [cinque],pooled,4.0,0.43537414965986393,0.40816326530612246,0.3235294117647059
ba,E5 B s2 [cinque],pooled,4.2,0.43537414965986393,0.40816326530612246,0.3235294117647059
ba,E5 B s2 [cinque],pooled,4.4,0.43537414965986393,0.40816326530612246,0.3382352941176471
ba,E5 B s2 [cinque],pooled,4.6,0.4421768707482993,0.40816326530612246,0.3382352941176471
ba,E5 B s2 [cinque],pooled,4.8,0.4489795918367347,0.40816326530612246,0.35294117647058826
