examinee,scope,tau_model,n_reactive,routes_reactive,pairs_reactive,flip_rate,flip_lo,flip_hi,any_direction_rate,wrong_direction_rate,n_nonreactive,false_flip_nonreactive,false_flip_null_insample,false_flip_null_oos,n_null,flip_rate_family_equal
gate ttc,pooled,0.0,490,25,75,0.036734693877551024,0.010964912280701754,0.06902562207440256,0.07142857142857142,0.03469387755102041,1806,0.023809523809523808,0.03419316136772645,0.0344272640302447,1667.0,0.04415204678362573
gate ttc,DynamicObjectCrossing,0.0,45,3,9,0.1111111111111111,0.0,0.2777777777777778,0.17777777777777778,0.06666666666666667,134,0.06716417910447761,,,,
gate ttc,HighwayCutIn,0.0,102,4,12,0.0,0.0,0.0,0.0,0.0,588,0.00510204081632653,,,,
gate ttc,Light,0.0,9,3,9,0.0,0.0,0.0,0.0,0.0,195,0.0,,,,
gate ttc,OppositeVehicleRunningRedLight,0.0,0,0,0,,,,,,31,0.03225806451612903,,,,
gate ttc,ParkingCrossingPedestrian,0.0,76,5,15,0.13157894736842105,0.047619047619047616,0.18333333333333332,0.21052631578947367,0.07894736842105263,123,0.06504065040650407,,,,
gate ttc,ParkingCutIn,0.0,135,5,15,0.022222222222222223,0.0,0.05185185185185185,0.05925925925925926,0.037037037037037035,411,0.05596107055961071,,,,
gate ttc,PedestrianCrossing,0.0,3,1,3,0.0,0.0,0.0,0.0,0.0,722,0.009695290858725761,,,,
gate ttc,StaticCutIn,0.0,123,5,15,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,355,0.0,,,,
gate ttc,VehicleTurningRoutePedestrian,0.0,10,1,3,0.0,0.0,0.0,0.0,0.0,886,0.010158013544018058,,,,
gate intrusion,pooled,0.0,490,25,75,0.23469387755102042,0.07032493558545663,0.4157018429689472,0.23673469387755103,0.0020408163265306124,1806,0.06976744186046512,0.008398320335932814,0.008295969294251894,1667.0,0.20423976608187133
gate intrusion,DynamicObjectCrossing,0.0,45,3,9,0.13333333333333333,0.0,0.3333333333333333,0.13333333333333333,0.0,134,0.04477611940298507,,,,
gate intrusion,HighwayCutIn,0.0,102,4,12,1.0,1.0,1.0,1.0,0.0,588,0.20408163265306123,,,,
gate intrusion,Light,0.0,9,3,9,0.0,0.0,0.0,0.0,0.0,195,0.0,,,,
gate intrusion,OppositeVehicleRunningRedLight,0.0,0,0,0,,,,,,31,0.0,,,,
gate intrusion,ParkingCrossingPedestrian,0.0,76,5,15,0.09210526315789473,0.02702702702702703,0.1951219512195122,0.10526315789473684,0.013157894736842105,123,0.0,,,,
gate intrusion,ParkingCutIn,0.0,135,5,15,0.0,0.0,0.0,0.0,0.0,411,0.0,,,,
gate intrusion,PedestrianCrossing,0.0,3,1,3,0.0,0.0,0.0,0.0,0.0,722,0.0,,,,
gate intrusion,StaticCutIn,0.0,123,5,15,0.0,0.0,0.0,0.0,0.0,355,0.0,,,,
gate intrusion,VehicleTurningRoutePedestrian,0.0,10,1,3,0.0,0.0,0.0,0.0,0.0,886,0.007900677200902935,,,,
gate pedestrian,pooled,0.0,490,25,75,0.08163265306122448,0.029850746268656716,0.15157906644439154,0.08163265306122448,0.0,1806,0.02547065337763012,0.013197360527894421,0.013246464343756844,1667.0,0.11340155945419102
gate pedestrian,DynamicObjectCrossing,0.0,45,3,9,0.37777777777777777,0.2222222222222222,0.5,0.37777777777777777,0.0,134,0.27611940298507465,,,,
gate pedestrian,HighwayCutIn,0.0,102,4,12,0.0,0.0,0.0,0.0,0.0,588,0.0,,,,
gate pedestrian,Light,0.0,9,3,9,0.0,0.0,0.0,0.0,0.0,195,0.0,,,,
gate pedestrian,OppositeVehicleRunningRedLight,0.0,0,0,0,,,,,,31,0.0,,,,
gate pedestrian,ParkingCrossingPedestrian,0.0,76,5,15,0.3026315789473684,0.18604651162790697,0.43902439024390244,0.3026315789473684,0.0,123,0.07317073170731707,,,,
gate pedestrian,ParkingCutIn,0.0,135,5,15,0.0,0.0,0.0,0.0,0.0,411,0.0,,,,
gate pedestrian,PedestrianCrossing,0.0,3,1,3,0.0,0.0,0.0,0.0,0.0,722,0.34349030470914127,,,,
gate pedestrian,StaticCutIn,0.0,123,5,15,0.0,0.0,0.0,0.0,0.0,355,0.0,,,,
gate pedestrian,VehicleTurningRoutePedestrian,0.0,10,1,3,0.7,0.7,0.7,0.7,0.0,886,0.030474040632054177,,,,
gate any,pooled,0.0,490,25,75,0.29183673469387755,0.13202272400402704,0.47049550739957696,0.32040816326530613,0.02857142857142857,1806,0.10852713178294573,0.04319136172765447,0.04345226431839924,1667.0,0.27485380116959063
