set,examinee,scope,x,all_frames,reactive_only,null
ba,TFv6 target speed,pooled,0.0,0.0,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,0.2,0.0,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,0.4,0.0,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,0.6,0.0,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,0.8,0.0,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,1.0,0.0,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,1.2,0.02040816326530612,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,1.4,0.02040816326530612,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,1.6,0.02040816326530612,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,1.8,0.02040816326530612,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,2.0,0.02040816326530612,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,2.2,0.02040816326530612,0.0,0.029411764705882353
ba,TFv6 target speed,pooled,2.4,0.02040816326530612,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,2.6,0.02040816326530612,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,2.8,0.02040816326530612,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,3.0,0.02040816326530612,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,3.2,0.02040816326530612,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,3.4,0.02040816326530612,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,3.6,0.02040816326530612,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,3.8,0.02040816326530612,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,4.0,0.02040816326530612,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,4.2,0.02040816326530612,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,4.4,0.02040816326530612,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,4.6,0.034013605442176874,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,4.8,0.034013605442176874,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,5.0,0.034013605442176874,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,5.2,0.034013605442176874,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,5.4,0.04081632653061224,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,5.6,0.04081632653061224,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,5.8,0.04081632653061224,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,6.0,0.04081632653061224,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,6.2,0.04081632653061224,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,6.4,0.047619047619047616,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,6.6,0.05442176870748299,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,6.8,0.05442176870748299,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,7.0,0.05442176870748299,0.0,0.04411764705882353
ba,TFv6 target speed,pooled,7.2,0.05442176870748299,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,7.4,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,7.6,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,7.8,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,8.0,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,8.2,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,8.4,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,8.6,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,8.8,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,9.0,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,9.2,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,9.4,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,9.6,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,9.8,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed,pooled,10.0,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 waypoint speed 2 s,pooled,0.0,0.0,0.0,0.029411764705882353
ba,TFv6 waypoint speed 2 s,pooled,0.2,0.047619047619047616,0.006802721088435374,0.07352941176470588
ba,TFv6 waypoint speed 2 s,pooled,0.4,0.08843537414965986,0.034013605442176874,0.08823529411764706
ba,TFv6 waypoint speed 2 s,pooled,0.6,0.10884353741496598,0.047619047619047616,0.08823529411764706
ba,TFv6 waypoint speed 2 s,pooled,0.8,0.14285714285714285,0.06802721088435375,0.08823529411764706
ba,TFv6 waypoint speed 2 s,pooled,1.0,0.14285714285714285,0.06802721088435375,0.11764705882352941
ba,TFv6 waypoint speed 2 s,pooled,1.2,0.14965986394557823,0.06802721088435375,0.1323529411764706
ba,TFv6 waypoint speed 2 s,pooled,1.4,0.14965986394557823,0.06802721088435375,0.1323529411764706
ba,TFv6 waypoint speed 2 s,pooled,1.6,0.17687074829931973,0.07482993197278912,0.1323529411764706
ba,TFv6 waypoint speed 2 s,pooled,1.8,0.17687074829931973,0.08163265306122448,0.14705882352941177
ba,TFv6 waypoint speed 2 s,pooled,2.0,0.2108843537414966,0.1360544217687075,0.14705882352941177
ba,TFv6 waypoint speed 2 s,pooled,2.2,0.23809523809523808,0.17006802721088435,0.14705882352941177
ba,TFv6 waypoint speed 2 s,pooled,2.4,0.2653061224489796,0.19047619047619047,0.16176470588235295
ba,TFv6 waypoint speed 2 s,pooled,2.6,0.272108843537415,0.19727891156462585,0.17647058823529413
ba,TFv6 waypoint speed 2 s,pooled,2.8,0.272108843537415,0.19727891156462585,0.17647058823529413
ba,TFv6 waypoint speed 2 s,pooled,3.0,0.2789115646258503,0.19727891156462585,0.17647058823529413
ba,TFv6 waypoint speed 2 s,pooled,3.2,0.30612244897959184,0.21768707482993196,0.17647058823529413
ba,TFv6 waypoint speed 2 s,pooled,3.4,0.36054421768707484,0.272108843537415,0.17647058823529413
ba,TFv6 waypoint speed 2 s,pooled,3.6,0.3877551020408163,0.2925170068027211,0.17647058823529413
ba,TFv6 waypoint speed 2 s,pooled,3.8,0.4013605442176871,0.2925170068027211,0.19117647058823528
ba,TFv6 waypoint speed 2 s,pooled,4.0,0.43537414965986393,0.29931972789115646,0.23529411764705882
ba,TFv6 waypoint speed 2 s,pooled,4.2,0.4897959183673469,0.29931972789115646,0.25
ba,TFv6 waypoint speed 2 s,pooled,4.4,0.5374149659863946,0.29931972789115646,0.2647058823529412
ba,TFv6 waypoint speed 2 s,pooled,4.6,0.5578231292517006,0.29931972789115646,0.29411764705882354
ba,TFv6 waypoint speed 2 s,pooled,4.8,0.5578231292517006,0.29931972789115646,0.29411764705882354
ba,TFv6 waypoint speed 2 s,pooled,5.0,0.564625850340136,0.30612244897959184,0.29411764705882354
ba,TFv6 waypoint speed 2 s,pooled,5.2,0.5918367346938775,0.3333333333333333,0.29411764705882354
ba,TFv6 waypoint speed 2 s,pooled,5.4,0.5986394557823129,0.3401360544217687,0.29411764705882354
ba,TFv6 waypoint speed 2 s,pooled,5.6,0.6190476190476191,0.35374149659863946,0.3088235294117647
ba,TFv6 waypoint speed 2 s,pooled,5.8,0.6462585034013606,0.4217687074829932,0.3088235294117647
ba,TFv6 waypoint speed 2 s,pooled,6.0,0.6530612244897959,0.46258503401360546,0.3088235294117647
ba,TFv6 waypoint speed 2 s,pooled,6.2,0.6802721088435374,0.5034013605442177,0.3088235294117647
ba,TFv6 waypoint speed 2 s,pooled,6.4,0.7414965986394558,0.5782312925170068,0.3235294117647059
ba,TFv6 waypoint speed 2 s,pooled,6.6,0.7482993197278912,0.5850340136054422,0.3235294117647059
ba,TFv6 waypoint speed 2 s,pooled,6.8,0.7551020408163265,0.5850340136054422,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,7.0,0.7551020408163265,0.5850340136054422,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,7.2,0.7551020408163265,0.5850340136054422,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,7.4,0.7551020408163265,0.5918367346938775,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,7.6,0.7551020408163265,0.5918367346938775,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,7.8,0.7551020408163265,0.5918367346938775,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,8.0,0.7551020408163265,0.5918367346938775,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,8.2,0.7551020408163265,0.6190476190476191,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,8.4,0.7619047619047619,0.6394557823129252,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,8.6,0.7619047619047619,0.6394557823129252,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,8.8,0.7619047619047619,0.6462585034013606,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,9.0,0.7619047619047619,0.6462585034013606,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,9.2,0.7619047619047619,0.6462585034013606,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,9.4,0.7619047619047619,0.6462585034013606,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,9.6,0.7619047619047619,0.6462585034013606,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,9.8,0.7619047619047619,0.6462585034013606,0.3382352941176471
ba,TFv6 waypoint speed 2 s,pooled,10.0,0.7619047619047619,0.6462585034013606,0.3382352941176471
ba,TFv6 target speed (decoded scalar),pooled,0.0,0.0,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,0.2,0.0,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,0.4,0.0,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,0.6,0.0,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,0.8,0.0,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,1.0,0.0,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,1.2,0.02040816326530612,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,1.4,0.02040816326530612,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,1.6,0.02040816326530612,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,1.8,0.02040816326530612,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,2.0,0.02040816326530612,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,2.2,0.027210884353741496,0.0,0.029411764705882353
ba,TFv6 target speed (decoded scalar),pooled,2.4,0.027210884353741496,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,2.6,0.027210884353741496,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,2.8,0.027210884353741496,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,3.0,0.027210884353741496,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,3.2,0.027210884353741496,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,3.4,0.027210884353741496,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,3.6,0.027210884353741496,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,3.8,0.027210884353741496,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,4.0,0.027210884353741496,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,4.2,0.027210884353741496,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,4.4,0.027210884353741496,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,4.6,0.04081632653061224,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,4.8,0.04081632653061224,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,5.0,0.04081632653061224,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,5.2,0.04081632653061224,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,5.4,0.047619047619047616,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,5.6,0.047619047619047616,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,5.8,0.047619047619047616,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,6.0,0.047619047619047616,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,6.2,0.047619047619047616,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,6.4,0.05442176870748299,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,6.6,0.061224489795918366,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,6.8,0.061224489795918366,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,7.0,0.061224489795918366,0.0,0.04411764705882353
ba,TFv6 target speed (decoded scalar),pooled,7.2,0.061224489795918366,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,7.4,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,7.6,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,7.8,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,8.0,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,8.2,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,8.4,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,8.6,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,8.8,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,9.0,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,9.2,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,9.4,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,9.6,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,9.8,0.06802721088435375,0.0,0.058823529411764705
ba,TFv6 target speed (decoded scalar),pooled,10.0,0.06802721088435375,0.0,0.058823529411764705
ba,ridge ego,pooled,0.0,0.061224489795918366,0.061224489795918366,0.0
ba,ridge ego,pooled,0.2,0.061224489795918366,0.061224489795918366,0.0
ba,ridge ego,pooled,0.4,0.08843537414965986,0.08843537414965986,0.0
ba,ridge ego,pooled,0.6,0.08843537414965986,0.08843537414965986,0.0
ba,ridge ego,pooled,0.8,0.08843537414965986,0.08843537414965986,0.0
ba,ridge ego,pooled,1.0,0.12244897959183673,0.10884353741496598,0.0
ba,ridge ego,pooled,1.2,0.12244897959183673,0.10884353741496598,0.0
ba,ridge ego,pooled,1.4,0.14285714285714285,0.1292517006802721,0.0
ba,ridge ego,pooled,1.6,0.14285714285714285,0.1292517006802721,0.0
ba,ridge ego,pooled,1.8,0.14285714285714285,0.1292517006802721,0.0
ba,ridge ego,pooled,2.0,0.16326530612244897,0.14965986394557823,0.0
ba,ridge ego,pooled,2.2,0.16326530612244897,0.14965986394557823,0.0
ba,ridge ego,pooled,2.4,0.16326530612244897,0.14965986394557823,0.0
ba,ridge ego,pooled,2.6,0.16326530612244897,0.14965986394557823,0.0
ba,ridge ego,pooled,2.8,0.17687074829931973,0.16326530612244897,0.0
ba,ridge ego,pooled,3.0,0.17687074829931973,0.16326530612244897,0.0
ba,ridge ego,pooled,3.2,0.17687074829931973,0.16326530612244897,0.0
ba,ridge ego,pooled,3.4,0.19047619047619047,0.16326530612244897,0.0
ba,ridge ego,pooled,3.6,0.2108843537414966,0.1836734693877551,0.0
ba,ridge ego,pooled,3.8,0.25170068027210885,0.22448979591836735,0.0
ba,ridge ego,pooled,4.0,0.25170068027210885,0.22448979591836735,0.0
ba,ridge ego,pooled,4.2,0.25170068027210885,0.22448979591836735,0.0
ba,ridge ego,pooled,4.4,0.25170068027210885,0.22448979591836735,0.0
ba,ridge ego,pooled,4.6,0.272108843537415,0.24489795918367346,0.0
ba,ridge ego,pooled,4.8,0.272108843537415,0.24489795918367346,0.0
ba,ridge ego,pooled,5.0,0.272108843537415,0.24489795918367346,0.0
ba,ridge ego,pooled,5.2,0.272108843537415,0.24489795918367346,0.0
ba,ridge ego,pooled,5.4,0.272108843537415,0.24489795918367346,0.0
ba,ridge ego,pooled,5.6,0.2925170068027211,0.2653061224489796,0.0
ba,ridge ego,pooled,5.8,0.2925170068027211,0.2653061224489796,0.0
ba,ridge ego,pooled,6.0,0.2925170068027211,0.2653061224489796,0.0
ba,ridge ego,pooled,6.2,0.2925170068027211,0.2653061224489796,0.0
ba,ridge ego,pooled,6.4,0.2925170068027211,0.2653061224489796,0.0
ba,ridge ego,pooled,6.6,0.2925170068027211,0.2653061224489796,0.0
ba,ridge ego,pooled,6.8,0.30612244897959184,0.2789115646258503,0.0
ba,ridge ego,pooled,7.0,0.30612244897959184,0.2789115646258503,0.0
ba,ridge ego,pooled,7.2,0.3129251700680272,0.2857142857142857,0.0
ba,ridge ego,pooled,7.4,0.3673469387755102,0.3401360544217687,0.0
ba,ridge ego,pooled,7.6,0.3877551020408163,0.36054421768707484,0.0
ba,ridge ego,pooled,7.8,0.3877551020408163,0.36054421768707484,0.0
ba,ridge ego,pooled,8.0,0.3877551020408163,0.36054421768707484,0.0
ba,ridge ego,pooled,8.2,0.3877551020408163,0.36054421768707484,0.0
ba,ridge ego,pooled,8.4,0.3877551020408163,0.36054421768707484,0.0
ba,ridge ego,pooled,8.6,0.40816326530612246,0.38095238095238093,0.0
ba,ridge ego,pooled,8.8,0.40816326530612246,0.38095238095238093,0.0
ba,ridge ego,pooled,9.0,0.40816326530612246,0.38095238095238093,0.0
ba,ridge ego,pooled,9.2,0.40816326530612246,0.38095238095238093,0.0
ba,ridge ego,pooled,9.4,0.42857142857142855,0.4013605442176871,0.0
ba,ridge ego,pooled,9.6,0.42857142857142855,0.4013605442176871,0.0
ba,ridge ego,pooled,9.8,0.42857142857142855,0.4013605442176871,0.0
ba,ridge ego,pooled,10.0,0.4421768707482993,0.41496598639455784,0.0
ba,ridge_late L18_last,pooled,0.0,0.0,0.0,0.04411764705882353
ba,ridge_late L18_last,pooled,0.2,0.0,0.0,0.04411764705882353
ba,ridge_late L18_last,pooled,0.4,0.0,0.0,0.04411764705882353
ba,ridge_late L18_last,pooled,0.6,0.0,0.0,0.07352941176470588
ba,ridge_late L18_last,pooled,0.8,0.0,0.0,0.08823529411764706
ba,ridge_late L18_last,pooled,1.0,0.0,0.0,0.10294117647058823
ba,ridge_late L18_last,pooled,1.2,0.0,0.0,0.1323529411764706
ba,ridge_late L18_last,pooled,1.4,0.0,0.0,0.14705882352941177
ba,ridge_late L18_last,pooled,1.6,0.0,0.0,0.17647058823529413
ba,ridge_late L18_last,pooled,1.8,0.0,0.0,0.19117647058823528
ba,ridge_late L18_last,pooled,2.0,0.0,0.0,0.22058823529411764
ba,ridge_late L18_last,pooled,2.2,0.0,0.0,0.23529411764705882
ba,ridge_late L18_last,pooled,2.4,0.0,0.0,0.23529411764705882
ba,ridge_late L18_last,pooled,2.6,0.0,0.0,0.23529411764705882
ba,ridge_late L18_last,pooled,2.8,0.0,0.0,0.23529411764705882
ba,ridge_late L18_last,pooled,3.0,0.0,0.0,0.23529411764705882
ba,ridge_late L18_last,pooled,3.2,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,3.4,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,3.6,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,3.8,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,4.0,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,4.2,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,4.4,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,4.6,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,4.8,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,5.0,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,5.2,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,5.4,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,5.6,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,5.8,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,6.0,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,6.2,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,6.4,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,6.6,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,6.8,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,7.0,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,7.2,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,7.4,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,7.6,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,7.8,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,8.0,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,8.2,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,8.4,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,8.6,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,8.8,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,9.0,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,9.2,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,9.4,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,9.6,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,9.8,0.0,0.0,0.25
ba,ridge_late L18_last,pooled,10.0,0.0,0.0,0.25
ba,ridge_late L18_mean,pooled,0.0,0.0,0.0,0.014705882352941176
ba,ridge_late L18_mean,pooled,0.2,0.0,0.0,0.014705882352941176
ba,ridge_late L18_mean,pooled,0.4,0.0,0.0,0.014705882352941176
ba,ridge_late L18_mean,pooled,0.6,0.0,0.0,0.014705882352941176
ba,ridge_late L18_mean,pooled,0.8,0.0,0.0,0.029411764705882353
ba,ridge_late L18_mean,pooled,1.0,0.0,0.0,0.058823529411764705
ba,ridge_late L18_mean,pooled,1.2,0.0,0.0,0.058823529411764705
ba,ridge_late L18_mean,pooled,1.4,0.0,0.0,0.058823529411764705
ba,ridge_late L18_mean,pooled,1.6,0.0,0.0,0.058823529411764705
ba,ridge_late L18_mean,pooled,1.8,0.0,0.0,0.07352941176470588
ba,ridge_late L18_mean,pooled,2.0,0.0,0.0,0.08823529411764706
ba,ridge_late L18_mean,pooled,2.2,0.0,0.0,0.10294117647058823
ba,ridge_late L18_mean,pooled,2.4,0.0,0.0,0.11764705882352941
ba,ridge_late L18_mean,pooled,2.6,0.0,0.0,0.11764705882352941
ba,ridge_late L18_mean,pooled,2.8,0.0,0.0,0.11764705882352941
ba,ridge_late L18_mean,pooled,3.0,0.0,0.0,0.11764705882352941
ba,ridge_late L18_mean,pooled,3.2,0.0,0.0,0.11764705882352941
ba,ridge_late L18_mean,pooled,3.4,0.0,0.0,0.11764705882352941
ba,ridge_late L18_mean,pooled,3.6,0.0,0.0,0.1323529411764706
ba,ridge_late L18_mean,pooled,3.8,0.0,0.0,0.1323529411764706
ba,ridge_late L18_mean,pooled,4.0,0.0,0.0,0.1323529411764706
ba,ridge_late L18_mean,pooled,4.2,0.0,0.0,0.1323529411764706
ba,ridge_late L18_mean,pooled,4.4,0.0,0.0,0.1323529411764706
ba,ridge_late L18_mean,pooled,4.6,0.0,0.0,0.1323529411764706
ba,ridge_late L18_mean,pooled,4.8,0.0,0.0,0.1323529411764706
ba,ridge_late L18_mean,pooled,5.0,0.0,0.0,0.1323529411764706
ba,ridge_late L18_mean,pooled,5.2,0.0,0.0,0.14705882352941177
ba,ridge_late L18_mean,pooled,5.4,0.0,0.0,0.14705882352941177
ba,ridge_late L18_mean,pooled,5.6,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,5.8,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,6.0,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,6.2,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,6.4,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,6.6,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,6.8,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,7.0,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,7.2,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,7.4,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,7.6,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,7.8,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,8.0,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,8.2,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,8.4,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,8.6,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,8.8,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,9.0,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,9.2,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,9.4,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,9.6,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,9.8,0.0,0.0,0.16176470588235295
ba,ridge_late L18_mean,pooled,10.0,0.0,0.0,0.16176470588235295
ba,ridge_late op-cinque temporal,pooled,0.0,0.0,0.0,0.058823529411764705
ba,ridge_late op-cinque temporal,pooled,0.2,0.0,0.0,0.058823529411764705
ba,ridge_late op-cinque temporal,pooled,0.4,0.0,0.0,0.07352941176470588
ba,ridge_late op-cinque temporal,pooled,0.6,0.0,0.0,0.08823529411764706
ba,ridge_late op-cinque temporal,pooled,0.8,0.0,0.0,0.10294117647058823
ba,ridge_late op-cinque temporal,pooled,1.0,0.0,0.0,0.11764705882352941
ba,ridge_late op-cinque temporal,pooled,1.2,0.0,0.0,0.11764705882352941
ba,ridge_late op-cinque temporal,pooled,1.4,0.0,0.0,0.11764705882352941
ba,ridge_late op-cinque temporal,pooled,1.6,0.0,0.0,0.1323529411764706
ba,ridge_late op-cinque temporal,pooled,1.8,0.0,0.0,0.1323529411764706
ba,ridge_late op-cinque temporal,pooled,2.0,0.0,0.0,0.1323529411764706
ba,ridge_late op-cinque temporal,pooled,2.2,0.02040816326530612,0.02040816326530612,0.14705882352941177
ba,ridge_late op-cinque temporal,pooled,2.4,0.02040816326530612,0.02040816326530612,0.16176470588235295
ba,ridge_late op-cinque temporal,pooled,2.6,0.02040816326530612,0.02040816326530612,0.16176470588235295
ba,ridge_late op-cinque temporal,pooled,2.8,0.02040816326530612,0.02040816326530612,0.17647058823529413
ba,ridge_late op-cinque temporal,pooled,3.0,0.02040816326530612,0.02040816326530612,0.17647058823529413
ba,ridge_late op-cinque temporal,pooled,3.2,0.02040816326530612,0.02040816326530612,0.17647058823529413
ba,ridge_late op-cinque temporal,pooled,3.4,0.02040816326530612,0.02040816326530612,0.17647058823529413
ba,ridge_late op-cinque temporal,pooled,3.6,0.034013605442176874,0.034013605442176874,0.19117647058823528
