run,family,n,DS,DS_lo,DS_hi,SR,SR_lo,SR_hi
pdm_lite,junction_violator,15,97.66666666666667,93.0,100.0,93.33333333333333,80.0,100.0
pdm_lite,unprotected_turn,30,95.00739999999999,89.02220000000001,100.0,90.0,80.0,100.0
pdm_lite,merge_lane_change,29,95.99623051724137,91.54936572413793,99.71699034482758,82.75862068965517,68.96551724137932,96.55172413793103
pdm_lite,obstacle_bypass,50,96.68725056,92.61170111999999,99.91445056,92.0,84.0,98.0
pdm_lite,emergency_vehicle,5,100.0,100.0,100.0,100.0,100.0,100.0
pdm_lite,routine_control,30,97.0,94.0,100.0,90.0,80.0,100.0
pdm_lite,ability:Overtaking,45,96.41422222222221,91.98088888888887,100.0,93.33333333333333,84.44444444444444,100.0
pdm_lite,ability:Merging,69,96.14656065217392,92.88882804347827,98.82450268115943,88.40579710144928,81.15942028985508,95.65217391304348
pdm_lite,ability:Emergency_Brake,60,99.41666666666667,98.25,100.0,98.33333333333333,95.0,100.0
pdm_lite,ability:Give_Way,10,99.5722528,98.7167584,100.0,90.0,70.0,100.0
pdm_lite,ability:Traffic_Signs,93,97.04539784946236,94.5769940860215,98.97849462365592,92.47311827956989,87.09677419354838,97.84946236559139
r2se,all,209,86.33153477033494,83.12799743373206,89.28746670562202,69.85645933014354,63.63636363636363,76.07655502392345
r2se,sudden,65,95.50769230769231,91.72307692307692,98.61538461538461,90.76923076923077,83.07692307692308,96.92307692307692
r2se,vru_emerging,10,95.0,85.0,100.0,90.0,70.0,100.0
r2se,vru_crossing,20,97.1,91.3,100.0,95.0,85.0,100.0
r2se,cut_in,15,100.0,100.0,100.0,100.0,100.0,100.0
r2se,lead_hard_brake,5,87.2,61.6,100.0,80.0,40.0,100.0
r2se,junction_violator,15,92.0,84.0,100.0,80.0,60.0,100.0
r2se,unprotected_turn,30,80.06666666666666,72.73333333333333,87.33333333333333,50.0,33.333333333333336,66.66666666666667
r2se,merge_lane_change,29,77.82665327586207,66.16894083706897,88.5910737586207,58.62068965517241,41.37931034482759,75.86206896551724
r2se,obstacle_bypass,50,78.44953456,70.621820783,85.958876121,58.0,44.0,72.0
r2se,emergency_vehicle,5,70.0,70.0,70.0,0.0,0.0,0.0
r2se,routine_control,30,96.79470313333333,93.17881253333331,99.79470313333333,86.66666666666667,73.33333333333333,96.66666666666667
r2se,ability:Overtaking,45,76.0550384,67.50676073611112,84.01189109666666,53.333333333333336,37.77777777777778,66.66666666666667
r2se,ability:Merging,69,82.01410065217391,75.7098368094203,87.78740362065217,60.869565217391305,49.27536231884058,72.46376811594203
r2se,ability:Emergency_Brake,60,95.13333333333334,91.03333333333333,98.5,90.0,81.66666666666667,96.66666666666667
r2se,ability:Give_Way,10,85.0,76.0,94.0,50.0,20.0,80.0
r2se,ability:Traffic_Signs,93,90.1918397204301,86.53763440860214,93.65591397849462,74.19354838709677,64.51612903225806,82.79569892473118
simlingo.user,all,209,87.01330001913875,83.9886075555024,89.92116136208135,69.377990430622,63.1578947368421,75.59808612440192
simlingo.user,sudden,65,91.70846153846153,86.75797307692308,96.11353846153847,83.07692307692308,73.84615384615384,92.3076923076923
simlingo.user,vru_emerging,10,100.0,100.0,100.0,100.0,100.0,100.0
simlingo.user,vru_crossing,20,95.3,87.4,100.0,90.0,75.0,100.0
simlingo.user,cut_in,15,92.91266666666667,82.31733333333334,100.0,86.66666666666667,66.66666666666667,100.0
simlingo.user,lead_hard_brake,5,100.0,100.0,100.0,100.0,100.0,100.0
simlingo.user,junction_violator,15,77.42399999999999,63.80368,90.00050666666667,53.333333333333336,26.666666666666668,80.0
simlingo.user,unprotected_turn,30,76.05155369999999,67.83644073333333,84.33333333333333,46.666666666666664,30.0,63.333333333333336
simlingo.user,merge_lane_change,29,81.70868944827586,71.79476600000001,90.56599200517242,51.724137931034484,34.48275862068966,68.96551724137932
simlingo.user,obstacle_bypass,50,88.94665155999999,83.07993393200002,94.32,76.0,64.0,88.0
simlingo.user,emergency_vehicle,5,70.0,70.0,70.0,0.0,0.0,0.0
simlingo.user,routine_control,30,92.54328403333334,85.40821736666666,98.0,80.0,66.66666666666667,93.33333333333333
simlingo.user,ability:Overtaking,45,87.71850173333334,81.18515687333333,93.51157217777778,73.33333333333333,60.0,86.66666666666667
simlingo.user,ability:Merging,69,81.46519717391304,75.66872060688405,86.97272653623189,55.072463768115945,43.47826086956522,66.66666666666667
simlingo.user,ability:Emergency_Brake,60,91.5175,86.11908500000001,96.21243333333334,83.33333333333333,73.33333333333333,91.66666666666667
simlingo.user,ability:Give_Way,10,85.0,76.0,94.0,50.0,20.0,80.0
simlingo.user,ability:Traffic_Signs,93,83.92693690322581,79.19319534946237,88.47473582795698,63.44086021505376,53.763440860215056,73.11827956989248
sparsedrivev2,all,209,89.10075547846888,86.54243433720096,91.56788846004783,69.377990430622,63.1578947368421,75.59808612440192
sparsedrivev2,sudden,65,90.86507412307694,85.76774049576923,95.24402980961538,75.38461538461539,64.61538461538461,84.61538461538461
sparsedrivev2,vru_emerging,10,100.0,100.0,100.0,100.0,100.0,100.0
sparsedrivev2,vru_crossing,20,86.14438465,75.2887693,95.1916503,60.0,40.0,80.0
sparsedrivev2,cut_in,15,97.33333333333333,92.0,100.0,93.33333333333333,80.0,100.0
sparsedrivev2,lead_hard_brake,5,100.0,100.0,100.0,100.0,100.0,100.0
sparsedrivev2,junction_violator,15,81.55614166666668,67.78570174333332,93.361273,53.333333333333336,26.666666666666668,80.0
sparsedrivev2,unprotected_turn,30,82.91170946666666,75.91170946666668,89.66666666666667,56.666666666666664,40.0,73.33333333333333
sparsedrivev2,merge_lane_change,29,85.9524896551724,78.21205020689655,93.21637737931033,62.06896551724138,44.827586206896555,79.3103448275862
sparsedrivev2,obstacle_bypass,50,91.42,86.42,95.7,78.0,66.0,88.0
sparsedrivev2,emergency_vehicle,5,70.0,70.0,70.0,0.0,0.0,0.0
sparsedrivev2,routine_control,30,93.82848643333332,89.30167784666666,97.59484523333334,73.33333333333333,56.666666666666664,86.66666666666667
sparsedrivev2,ability:Overtaking,45,90.46666666666667,85.11055555555556,95.22222222222223,75.55555555555556,62.22222222222222,86.66666666666667
sparsedrivev2,ability:Merging,69,86.08657223188406,81.25494233478261,90.59299548695653,63.768115942028984,52.17391304347826,75.3623188405797
sparsedrivev2,ability:Emergency_Brake,60,90.77049696666667,85.49200777875001,95.51285518708333,75.0,63.333333333333336,85.0
sparsedrivev2,ability:Give_Way,10,85.0,76.0,94.0,50.0,20.0,80.0
sparsedrivev2,ability:Traffic_Signs,93,85.51194003225807,81.15881697715055,89.62174112069893,59.13978494623656,49.46236559139785,68.81720430107526
tcp_traj,all,209,62.762098397129186,58.43340247882776,67.21729558696171,31.57894736842105,25.358851674641148,37.79904306220096
tcp_traj,sudden,65,75.50111444615384,67.37206250576924,83.21866678423076,52.30769230769231,40.0,64.61538461538461
tcp_traj,vru_emerging,10,89.0569218,75.0,100.0,70.0,40.0,100.0
tcp_traj,vru_crossing,20,76.7057571,64.93129585,86.8978341,35.0,15.0,55.0
tcp_traj,cut_in,15,69.53325246666667,48.79716903333333,88.63030446666667,60.0,33.333333333333336,86.66666666666667
tcp_traj,lead_hard_brake,5,53.24707539999999,14.4941508,92.0,40.0,0.0,80.0
tcp_traj,junction_violator,15,78.24359433333332,61.906978581666664,92.2887882,60.0,33.333333333333336,86.66666666666667
tcp_traj,unprotected_turn,30,54.75359233333334,49.40050505000001,59.96001295000001,3.3333333333333335,0.0,10.0
tcp_traj,merge_lane_change,29,56.65146113793104,42.28819100086208,70.26834599568966,31.03448275862069,13.793103448275861,48.275862068965516
tcp_traj,obstacle_bypass,50,41.865880880000006,34.078570055,49.8468739385,16.0,6.0,26.0
tcp_traj,emergency_vehicle,5,70.0,70.0,70.0,0.0,0.0,0.0
tcp_traj,routine_control,30,82.69706463333334,76.06060426833334,89.07093622166667,46.666666666666664,30.0,63.333333333333336
tcp_traj,ability:Overtaking,45,36.2954232,29.64236054055556,43.82166491277778,8.88888888888889,2.2222222222222223,17.77777777777778
tcp_traj,ability:Merging,69,59.70606671014492,52.633760229347814,66.58959835326088,24.63768115942029,14.492753623188406,34.78260869565217
tcp_traj,ability:Emergency_Brake,60,75.26244965,66.85942563166668,83.36570835625001,51.666666666666664,40.0,65.0
tcp_traj,ability:Give_Way,10,81.0,72.0,91.0,40.0,10.0,70.0
tcp_traj,ability:Traffic_Signs,93,69.79457812903226,64.64360583870968,74.89672158951613,29.032258064516128,20.43010752688172,38.70967741935484
tfpp,all,209,84.67884774162681,81.33065719832535,87.81237682535884,67.94258373205741,61.72248803827751,74.16267942583733
tfpp,sudden,65,91.87910476923076,86.6137143076923,96.3939663076923,84.61538461538461,75.38461538461539,92.3076923076923
tfpp,vru_emerging,10,72.56078099999999,55.121562,90.0,50.0,20.0,80.0
tfpp,vru_crossing,20,95.25,86.75,100.0,90.0,75.0,100.0
tfpp,cut_in,15,94.76893333333334,84.3068,100.0,93.33333333333333,80.0,100.0
tfpp,lead_hard_brake,5,92.0,76.0,100.0,80.0,40.0,100.0
tfpp,junction_violator,15,97.33333333333333,92.0,100.0,93.33333333333333,80.0,100.0
tfpp,unprotected_turn,30,73.04793333333333,64.11446499999998,81.6909383333333,43.333333333333336,26.666666666666668,60.0
tfpp,merge_lane_change,29,76.70655103448277,64.15482689655173,88.13793103448276,62.06896551724138,44.827586206896555,79.3103448275862
tfpp,obstacle_bypass,50,82.50795472000001,76.01590944,88.70154109200001,60.0,46.0,74.0
tfpp,emergency_vehicle,5,70.0,70.0,70.0,0.0,0.0,0.0
tfpp,routine_control,30,94.4803884,88.44116519999997,99.0,86.66666666666667,73.33333333333333,96.66666666666667
tfpp,ability:Overtaking,45,81.45328302222222,74.40146326000001,88.03512362888888,57.77777777777778,42.22222222222222,71.11111111111111
tfpp,ability:Merging,69,78.49170985507247,71.54767507246378,85.01188087681159,59.42028985507246,47.82608695652174,71.01449275362319
tfpp,ability:Emergency_Brake,60,91.2023635,85.48806033333334,96.0934635,83.33333333333333,73.33333333333333,91.66666666666667
tfpp,ability:Give_Way,10,81.0,71.0,91.0,40.0,10.0,70.0
tfpp,ability:Traffic_Signs,93,86.95537260215053,82.24486140537635,91.39237947634408,72.04301075268818,62.365591397849464,80.64516129032258
tfv6.user,all,200,89.58697728499999,85.93969893212498,93.04680491062501,79.5,74.0,85.0
tfv6.user,sudden,64,88.3253125,81.18583593749999,94.6875,82.8125,73.4375,90.625
tfv6.user,vru_emerging,10,80.0,60.0,100.0,70.0,40.0,100.0
tfv6.user,vru_crossing,20,93.0,81.0,100.0,90.0,75.0,100.0
tfv6.user,cut_in,14,100.0,100.0,100.0,100.0,100.0,100.0
tfv6.user,lead_hard_brake,5,80.0,40.0,100.0,80.0,40.0,100.0
tfv6.user,junction_violator,15,79.52133333333333,61.333333333333336,94.0,66.66666666666667,40.0,86.66666666666667
tfv6.user,unprotected_turn,28,88.28542857142858,77.652,97.18328571428572,82.14285714285714,67.85714285714286,96.42857142857143
tfv6.user,merge_lane_change,28,86.21607142857144,76.41815178571429,94.14875892857143,50.0,32.142857142857146,67.85714285714286
tfv6.user,obstacle_bypass,47,91.92752036170212,83.43776247712766,98.31049908510639,89.36170212765957,78.72340425531915,97.87234042553192
tfv6.user,emergency_vehicle,4,70.0,70.0,70.0,0.0,0.0,0.0
tfv6.user,routine_control,29,95.79103448275862,88.40758620689655,100.0,93.10344827586206,82.75862068965517,100.0
tfv6.user,ability:Overtaking,42,90.99047619047619,81.46666666666667,98.13333333333334,90.47619047619048,80.95238095238095,97.61904761904762
tfv6.user,ability:Merging,66,88.57639393939394,82.40804924242425,93.87670833333333,69.6969696969697,59.09090909090909,80.3030303030303
tfv6.user,ability:Emergency_Brake,59,88.01389830508474,80.352093220339,94.75027966101695,83.05084745762711,72.88135593220339,91.52542372881356
tfv6.user,ability:Give_Way,9,86.55482855555556,76.66666666666667,96.44299044444445,44.44444444444444,11.11111111111111,77.77777777777777
tfv6.user,ability:Traffic_Signs,90,89.38613333333333,83.7777188888889,94.5548188888889,83.33333333333333,75.55555555555556,91.11111111111111
uniad_base,all,209,45.74224825837321,41.32421870263158,50.290221447607664,16.74641148325359,11.961722488038278,22.00956937799043
uniad_base,sudden,65,49.888786538461545,41.68194613923077,58.07268469346154,23.076923076923077,12.307692307692308,33.84615384615385
uniad_base,vru_emerging,10,56.614999999999995,44.782,70.839,10.0,0.0,30.0
uniad_base,vru_crossing,20,39.6050566,27.66332814875,52.71655303374998,5.0,0.0,15.0
uniad_base,cut_in,15,87.21000000000001,71.86,100.0,80.0,60.0,100.0
uniad_base,lead_hard_brake,5,47.371473599999995,18.742947199999996,76.0,20.0,0.0,60.0
uniad_base,junction_violator,15,22.634175000000003,17.60266613,28.201070599999998,0.0,0.0,0.0
uniad_base,unprotected_turn,30,32.13609066666667,25.872842886666664,39.03485139333333,0.0,0.0,0.0
uniad_base,merge_lane_change,29,42.09559175862069,30.206136065517242,54.34410420948275,13.793103448275861,3.4482758620689653,27.586206896551722
uniad_base,obstacle_bypass,50,46.80616818000001,38.314459594,55.31421579599999,18.0,8.0,28.0
uniad_base,emergency_vehicle,5,70.0,70.0,70.0,0.0,0.0,0.0
uniad_base,routine_control,30,48.073182366666664,33.16052583416666,62.9061652575,23.333333333333332,10.0,40.0
uniad_base,ability:Overtaking,45,43.65272366666667,35.28190542833333,52.47403324277776,17.77777777777778,6.666666666666667,28.88888888888889
uniad_base,ability:Merging,69,43.40883794202899,36.161425725724634,50.87375203659419,14.492753623188406,7.246376811594203,23.18840579710145
uniad_base,ability:Emergency_Brake,60,47.841715183333335,39.76585994416666,56.378786039999994,21.666666666666668,11.666666666666666,33.333333333333336
uniad_base,ability:Give_Way,10,72.59358440000001,57.41394799,84.869,10.0,0.0,30.0
uniad_base,ability:Traffic_Signs,93,34.48156155913979,28.90832333252688,40.25461605107527,4.301075268817204,1.075268817204301,8.602150537634408
uniad_tiny,all,209,41.33785949282297,37.113458471291864,45.621363716626796,13.397129186602871,9.090909090909092,18.181818181818183
uniad_tiny,sudden,65,43.0468058,35.287899961538464,51.17091483076923,21.53846153846154,12.307692307692308,32.30769230769231
uniad_tiny,vru_emerging,10,44.006524999999996,35.122299999999996,51.687,0.0,0.0,0.0
uniad_tiny,vru_crossing,20,26.75661365,20.2295362025,36.13169883124999,5.0,0.0,15.0
uniad_tiny,cut_in,15,87.8915,73.44966666666666,100.0,80.0,60.0,100.0
uniad_tiny,lead_hard_brake,5,26.944167399999998,5.2711688,63.8058188,20.0,0.0,60.0
uniad_tiny,junction_violator,15,24.650101133333337,17.764152550000002,34.38291170833333,0.0,0.0,0.0
uniad_tiny,unprotected_turn,30,27.402092333333332,22.077743447499998,33.372373432500005,0.0,0.0,0.0
uniad_tiny,merge_lane_change,29,35.78678262068965,24.80193647068965,47.29252945775862,6.896551724137931,0.0,17.24137931034483
uniad_tiny,obstacle_bypass,50,43.76834804,36.025102768,51.75774830500001,12.0,4.0,22.0
uniad_tiny,emergency_vehicle,5,70.0,70.0,70.0,0.0,0.0,0.0
uniad_tiny,routine_control,30,48.109112966666665,34.26105465083333,62.095312355833315,20.0,6.666666666666667,36.666666666666664
uniad_tiny,ability:Overtaking,45,38.825497822222225,31.78179722555556,46.48760411444444,8.88888888888889,2.2222222222222223,17.77777777777778
uniad_tiny,ability:Merging,69,34.73072414492754,28.260845693478256,41.558270467753616,8.695652173913043,2.898550724637681,15.942028985507246
uniad_tiny,ability:Emergency_Brake,60,44.63519795,36.30179463291667,53.20177874041666,20.0,10.0,30.0
uniad_tiny,ability:Give_Way,10,79.127,71.02000000000001,88.147,20.0,0.0,50.0
uniad_tiny,ability:Traffic_Signs,93,30.053185741935483,25.116197355376343,35.37560836451612,5.376344086021505,1.075268817204301,10.75268817204301
unidrivevla,all,209,78.83103087081341,75.07350145131579,82.46655760765552,53.110047846889955,46.411483253588514,59.80861244019139
unidrivevla,sudden,65,75.13558644615385,68.2233873173077,81.70210440307692,50.76923076923077,38.46153846153846,63.07692307692308
unidrivevla,vru_emerging,10,65.0,50.0,80.0,30.0,0.0,60.0
unidrivevla,vru_crossing,20,60.83843795,49.0778130575,73.01907385875,25.0,5.0,45.0
unidrivevla,cut_in,15,94.77399999999999,84.32199999999999,100.0,93.33333333333333,80.0,100.0
unidrivevla,lead_hard_brake,5,84.0,68.0,100.0,60.0,20.0,100.0
unidrivevla,junction_violator,15,78.36229066666665,65.12995616666667,90.45066666666666,53.333333333333336,26.666666666666668,80.0
unidrivevla,unprotected_turn,30,73.10804953333333,62.916275520833324,82.84977271833333,40.0,23.333333333333332,56.666666666666664
unidrivevla,merge_lane_change,29,63.83145937931035,50.85013789827587,76.59362365517241,27.586206896551722,10.344827586206897,44.827586206896555
unidrivevla,obstacle_bypass,50,90.4616,84.6784,95.52,78.0,66.0,88.0
unidrivevla,emergency_vehicle,5,64.4,53.2,70.0,0.0,0.0,0.0
unidrivevla,routine_control,30,90.08128416666668,83.8966,95.41495548083333,63.333333333333336,46.666666666666664,80.0
unidrivevla,ability:Overtaking,45,90.42133333333334,84.0208,95.91111111111111,80.0,66.66666666666667,91.11111111111111
unidrivevla,ability:Merging,69,72.16571897101448,64.50205103623188,79.30480292753623,40.57971014492754,28.985507246376812,52.17391304347826
unidrivevla,ability:Emergency_Brake,60,74.14553863333332,66.89815583333333,80.98001288166665,50.0,36.666666666666664,61.666666666666664
unidrivevla,ability:Give_Way,10,77.612,66.012,89.236,30.0,0.0,60.0
unidrivevla,ability:Traffic_Signs,93,75.09551752688172,69.63011471129032,80.38066278252687,43.01075268817204,33.333333333333336,52.68817204301075
vad,all,207,42.816852067632844,38.60202570217391,47.193812371859906,14.97584541062802,10.144927536231885,19.806763285024154
vad,sudden,64,48.417936453125,40.43192512460937,56.381786185546865,20.3125,10.9375,29.6875
vad,vru_emerging,10,65.7732927,47.091681900000005,84.8640981,40.0,10.0,70.0
vad,vru_crossing,20,36.0857318,25.862098123750002,47.622478324999996,0.0,0.0,0.0
vad,cut_in,14,71.66329242857144,54.523534410714284,87.76743644642856,50.0,21.428571428571427,78.57142857142857
vad,lead_hard_brake,5,51.6274136,23.060864400000003,80.19396280000001,20.0,0.0,60.0
vad,junction_violator,15,30.525147200000006,19.459292466666668,45.00798998500001,6.666666666666667,0.0,20.0
vad,unprotected_turn,30,28.819576100000003,23.275620473333337,35.148238531666664,0.0,0.0,0.0
vad,merge_lane_change,28,33.06033396428571,23.19091683482143,43.62811749553572,7.142857142857143,0.0,17.857142857142858
vad,obstacle_bypass,50,52.82427944,43.96502524949999,61.828002376499995,26.0,14.0,38.0
vad,emergency_vehicle,5,70.0,70.0,70.0,0.0,0.0,0.0
vad,routine_control,30,32.7616613,20.542959413333335,45.84102990916667,10.0,0.0,23.333333333333332
vad,ability:Overtaking,45,49.98311155555556,40.8959024338889,59.356027633333326,24.444444444444443,13.333333333333334,37.77777777777778
vad,ability:Merging,68,34.69808044117648,28.97902885477941,41.023628702573525,5.882352941176471,1.4705882352941178,11.764705882352942
vad,ability:Emergency_Brake,59,45.84315489830509,37.82908178008474,54.38094417542373,18.64406779661017,10.169491525423728,28.8135593220339
vad,ability:Give_Way,10,74.1973952,62.397395200000005,85.7921856,20.0,0.0,50.0
vad,ability:Traffic_Signs,93,31.792355591397847,26.419297098655914,37.478463408602146,4.301075268817204,1.075268817204301,8.602150537634408
