direction,arm,judge,scope,subset,n,value,delta,lo,hi,halfwidth,meets_threshold
0,alp L27_mean,ADE vs log,s_ego deciles 1-9,pre_onset,536,1.8901848793029785,0.0020061437971889973,-0.12088735018356277,0.11717717691221295,0.11903226354788786,False
0,alp L27_last,ADE vs log,s_ego deciles 1-9,pre_onset,536,1.7562508583068848,-0.13192784786224365,-0.27354131511935875,-0.009215884481177081,0.13216271531909082,True
0,alp L36_mean,ADE vs log,s_ego deciles 1-9,pre_onset,536,1.863455057144165,-0.02472369372844696,-0.12024851173217119,0.06582904100740596,0.09303877636978858,False
0,alp L36_last,ADE vs log,s_ego deciles 1-9,pre_onset,536,1.837158203125,-0.05102048069238663,-0.15056899779997937,0.048320201103489425,0.0994445994517344,False
0,fusion op-cinque temporal + A,ADE vs log,s_ego deciles 1-9,pre_onset,536,1.8443818092346191,-0.04379694163799286,-0.22698824863225928,0.12133756138646837,0.17416290500936382,False
0,fusion alp L18_mean + A,ADE vs log,s_ego deciles 1-9,pre_onset,536,1.8722347021102905,-0.015944000333547592,-0.094833073000733,0.06091406517975567,0.07787356909024434,False
1,A ridge_late pooled (qwen4b L18),ADE vs log,s_ego deciles 1-9,pre_onset,519,1.9837672710418701,-0.0006768055609427392,-0.0778557854781457,0.07877790941297437,0.07831684744556003,False
1,d vjepa2 mean,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.8749891519546509,-0.10945474356412888,-0.2180560096198621,-0.0030405129798534926,0.1075077483200043,True
1,d2 qwenvid L18_last,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.9591798782348633,-0.025264186784625053,-0.06780363149691783,0.016997396761029092,0.04240051412897346,False
1,d2 qwenvid L18_mean,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.939170479774475,-0.04527347534894943,-0.13111584700611673,0.045037490027745236,0.08807666851693098,False
1,op-small temporal,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.712763786315918,-0.27168023586273193,-0.45188180268791894,-0.10368952967362718,0.1740961365071459,True
1,op-small vision,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.7902132272720337,-0.194230854511261,-0.34193140196631755,-0.06069229612829191,0.14061955291901282,True
1,op-small hidden,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.6776009798049927,-0.30684295296669006,-0.48787074508673484,-0.14080936908342973,0.17353068800165256,True
1,op-small plan,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.815955638885498,-0.16848836839199066,-0.41568250307654653,0.06890738323848845,0.24229494315751748,False
1,op-cinque temporal,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.6804953813552856,-0.30394867062568665,-0.49110865466493303,-0.1381398030502657,0.17648442580733364,True
1,op-cinque vision,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.7304298877716064,-0.2540140450000763,-0.4382064021949108,-0.0936914837948188,0.172257459200046,True
1,op-cinque hidden,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.7040441036224365,-0.2803999185562134,-0.4709006405717222,-0.10562175637134597,0.18263944210018812,True
1,op-cinque plan,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.6938261985778809,-0.29061776399612427,-0.5040849221683147,-0.10240992765535467,0.20083749725648,True
1,op-lebowski temporal,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.6402719020843506,-0.34417206048965454,-0.5693232477847334,-0.15656373813430502,0.2063797548252142,True
1,op-lebowski vision,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.707999587059021,-0.2764444053173065,-0.44749668622398164,-0.11156293638949517,0.16796687491724324,True
1,op-lebowski hidden,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.6995799541473389,-0.28486406803131104,-0.4607067473168228,-0.13765769030552297,0.1615245285056499,True
1,op-lebowski plan,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.6856826543807983,-0.29876142740249634,-0.5292967331563672,-0.09343470279680623,0.21793101517978047,True
1,alp vit_mean,ADE vs log,s_ego deciles 1-9,pre_onset,519,2.0137245655059814,0.02928055450320244,-0.04914370706417902,0.1070079874149072,0.07807584723954311,False
1,alp vis_mean,ADE vs log,s_ego deciles 1-9,pre_onset,519,2.006011962890625,0.021568017080426216,-0.05599897127707661,0.10248125923830322,0.07924011525768991,False
1,alp L09_mean,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.9590340852737427,-0.025410039350390434,-0.13310651434180937,0.10392187001412377,0.11851419217796658,False
1,alp L09_last,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.9328196048736572,-0.051624398678541183,-0.1721962659364843,0.08053337016672137,0.12636481805160282,False
1,alp L18_mean,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.921727180480957,-0.06271684169769287,-0.2348884734949766,0.1426496259240889,0.18876904970953273,False
1,alp L18_last,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.9365702867507935,-0.04787371680140495,-0.19684088847855827,0.10764824374592565,0.15224456611224196,False
1,alp L27_mean,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.9285376071929932,-0.05590630695223808,-0.28108453484882284,0.20245321993562546,0.24176887739222414,False
1,alp L27_last,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.7138464450836182,-0.27059754729270935,-0.4143853308523776,-0.1354079618732056,0.139488684489586,True
1,alp L36_mean,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.9404898881912231,-0.043954212218523026,-0.25802445059317114,0.179030136054491,0.21852729332383108,False
1,alp L36_last,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.846861481666565,-0.13758258521556854,-0.2835140777238306,0.004995476736148769,0.14425477722998967,False
1,fusion op-cinque temporal + A,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.7862974405288696,-0.19814661145210266,-0.37078265336081595,-0.021859130831934585,0.17446176126444068,True
1,fusion alp L18_mean + A,ADE vs log,s_ego deciles 1-9,pre_onset,519,1.9169470071792603,-0.06749705970287323,-0.2488121132410362,0.14068192022733972,0.19474701673418796,False
