direction,arm,judge,scope,subset,n,value,delta,lo,hi,halfwidth,meets_threshold
0,alp L36_mean,ADE vs log,s_ego deciles 1-9,pre_onset,625,1.8830841779708862,-0.010296786203980446,-0.09515848812017876,0.06804929300196587,0.08160389056107231,False
0,alp L36_last,ADE vs log,s_ego deciles 1-9,pre_onset,625,1.8225984573364258,-0.07078276574611664,-0.18862486637780432,0.04248789947999879,0.11555638292890155,False
0,fusion op-cinque temporal + A,ADE vs log,s_ego deciles 1-9,pre_onset,625,1.8753907680511475,-0.01799001544713974,-0.1871416540780713,0.14144462407585995,0.16429313907696563,False
0,fusion alp L18_mean + A,ADE vs log,s_ego deciles 1-9,pre_onset,625,1.9197312593460083,0.02635018900036812,-0.08998997856668794,0.15069421311358208,0.12034209584013501,False
1,A ridge_late pooled (qwen4b L18),ADE vs log,s_ego deciles 1-9,pre_onset,640,1.824041724205017,-0.03875971585512161,-0.0951282370241495,0.01630406330991181,0.05571615016703066,False
1,d vjepa2 mean,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.761392593383789,-0.10140905529260635,-0.177918324247492,-0.01446222157923633,0.08172805133412783,True
1,d2 qwenvid L18_last,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.8173872232437134,-0.045414380729198456,-0.07536700392765047,-0.015987183162724995,0.02968991038246274,False
1,d2 qwenvid L18_mean,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.7806510925292969,-0.08215044438838959,-0.1438496622767549,-0.016329526718626707,0.06376006777906411,True
1,op-small temporal,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.7129462957382202,-0.14985521137714386,-0.285590442035402,-0.013780772232775393,0.1359048349013133,True
1,op-small vision,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.7226988077163696,-0.14010277390480042,-0.24506509990164638,-0.0348957475219435,0.10508467618985144,True
1,op-small hidden,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.6899369955062866,-0.17286446690559387,-0.3120181101658783,-0.033546050047338,0.13923603005927015,True
