direction,arm,n_hi,n_lo,dade_pre_onset,dade_straight,did,did_lo,did_hi,halfwidth
0,A ridge_late pooled (qwen4b L18),1510,46580,-0.018320426,-0.124941885,0.10662145912647247,0.0556664473407577,0.15609061845436117,0.05021208555680173
0,op-cinque temporal (train fit),1510,46580,-0.5303597,-0.5299709,-0.00038880109786987305,-0.1576859959859766,0.1595174951447932,0.1586017455653849
0,op-lebowski temporal (train fit),1510,46580,-0.5592014,-0.51616114,-0.04304027557373047,-0.20324189269145013,0.12029332126841566,0.1617676069799329
