direction,arm,scope,decile,n,s_ego_lo,s_ego_hi,ade_base,ade_arm,dade,rel_gain,rel_lo,rel_hi
0,d2 qwenvid L18_last,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.6451749,-0.050362792,-2.9703139170289443,-4.399678438120704,-1.616353510868558
0,d2 qwenvid L18_last,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.9815443,-0.08897229,-4.297106513134221,-5.849739797268539,-2.858702864554439
0,d2 qwenvid L18_last,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.4430556,-0.1277409,-4.968922797001828,-6.450106559006843,-3.5600376371332203
0,d2 qwenvid L18_last,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.1996977,-0.13847567,-4.148246818120071,-5.398629893481679,-2.8697498319678547
0,d2 qwenvid L18_last,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.601411,-0.13852485,-2.4133515905561604,-3.0969388913868445,-1.769022316135888
0,d2 qwenvid L18_mean,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.5407196,0.13524646,33.355216765786466,25.954506100370207,40.918073818343125
0,d2 qwenvid L18_mean,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.74984795,0.09065067,13.751675596399293,9.950618523956216,17.639799001003087
0,d2 qwenvid L18_mean,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.944741,0.016376816,1.7640506150480681,-1.4511129902282505,5.2694574068767
0,d2 qwenvid L18_mean,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.0965778,-0.023151621,-2.067608807437903,-4.649688150412135,0.6267741432822799
0,d2 qwenvid L18_mean,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.3412194,-0.055624567,-3.9821605381522596,-6.267780099217446,-2.004936518777661
0,d2 qwenvid L18_mean,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.6189564,-0.07658114,-4.516628763806404,-6.220861713681755,-2.830758181466407
0,d2 qwenvid L18_mean,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.9399881,-0.13052833,-6.304143936667866,-8.254727302228982,-4.529883802868743
0,d2 qwenvid L18_mean,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.4037306,-0.16706605,-6.498609972842616,-8.258718096701024,-4.785959875690827
0,d2 qwenvid L18_mean,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.1420815,-0.19609176,-5.874223215763892,-7.637485522895632,-4.19775053040865
0,d2 qwenvid L18_mean,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.558864,-0.18107232,-3.154605093458212,-3.9710846538182905,-2.307228733880589
0,op-small temporal,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.81474805,0.4092749,100.93760414046695,88.68996437372306,113.31246848222406
0,op-small temporal,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.9503397,0.2911424,44.16620288720235,36.97501862054058,52.00678742119605
0,op-small temporal,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,1.0575932,0.12922895,13.920069175893628,9.06131839546866,18.996714924235757
0,op-small temporal,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1145109,-0.0052184714,-0.4660475966334397,-5.267913717936626,4.278666652257093
0,op-small temporal,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.2998196,-0.097024284,-6.945964656000524,-11.048755740487154,-2.6179898732175904
0,op-small temporal,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.3915126,-0.30402493,-17.930886303301204,-21.52800208212412,-14.47797081199575
0,op-small temporal,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.6135412,-0.45697528,-22.070595178121625,-25.27939319415444,-19.012216336932838
0,op-small temporal,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,1.9352251,-0.6355715,-24.722743453102623,-28.218508800240965,-21.233300107501005
0,op-small temporal,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,2.39772,-0.94045335,-28.17269329150107,-31.633932943225126,-24.44213404129148
0,op-small temporal,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,4.5210695,-1.2188665,-21.23484291073601,-23.52108009358458,-18.93080629242589
0,op-small vision,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.68941134,0.2839381,70.02636154909418,59.46521600690268,80.36515081023994
0,op-small vision,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.85086673,0.19166952,29.0762010381125,22.85546843638225,35.87197141898021
0,op-small vision,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.9929214,0.06455712,6.953856563774288,2.6809892918546585,11.342932704301424
0,op-small vision,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1026913,-0.017038066,-1.521623685053822,-5.436406692131348,2.8057338645526833
0,op-small vision,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.2872804,-0.1095635,-7.8436465869732785,-11.267966247909182,-4.172401535096332
0,op-small vision,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.4516429,-0.24389468,-14.384503706303525,-17.30397687950706,-11.591665074301247
0,op-small vision,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.6950129,-0.37550357,-18.13574523209788,-21.241852128236264,-15.190994278587757
0,op-small vision,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.009025,-0.56177145,-21.852037007789235,-25.563589298303725,-18.324132307006742
0,op-small vision,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,2.512713,-0.8254605,-24.72790946621153,-28.543979281651993,-20.785203395445453
0,op-small vision,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,4.737855,-1.0020813,-17.458055517918602,-19.660548654376807,-15.145427284389378
0,op-small hidden,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.8120401,0.4065669,100.26973805002153,87.5865431111173,113.21168045626771
0,op-small hidden,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.9270562,0.26785892,40.63410671102071,33.59479071546788,48.106158448511074
0,op-small hidden,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,1.0494936,0.12112943,13.047618682268054,8.244211114239098,17.86417436713072
0,op-small hidden,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1071236,-0.0126057165,-1.1257825167385822,-5.69193844356497,3.5689476160029545
0,op-small hidden,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.286945,-0.10989892,-7.86765912591478,-11.869676023428175,-3.567957131973389
0,op-small hidden,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.393365,-0.30217248,-17.82163171286126,-21.223571846512908,-14.458065472364595
0,op-small hidden,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.613181,-0.4573355,-22.087992803166607,-25.124019417273306,-19.060083349939323
0,op-small hidden,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,1.9325924,-0.6382042,-24.825152839691494,-28.254075496283022,-21.34464500345201
0,op-small hidden,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,2.4350069,-0.90316653,-27.055710628302457,-30.26074517725123,-23.48132860719532
0,op-small hidden,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,4.6624103,-1.0775256,-18.77243142876867,-20.81746947679253,-16.58334377956738
0,op-small plan,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.7736518,0.36817855,90.8021963596572,76.43015073287694,105.32705149011403
0,op-small plan,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.91523165,0.2560344,38.840331317117105,31.859818631946432,46.139180461294536
0,op-small plan,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,1.0614909,0.1331267,14.33992121406056,8.354581960860902,20.02001145953856
0,op-small plan,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1500118,0.030282315,2.704431811769866,-2.4262714370023275,7.871959594209926
0,op-small plan,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.2910982,-0.10574566,-7.570327472166598,-11.52957771061783,-3.26711163206171
0,op-small plan,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.4283438,-0.2671938,-15.758646735007119,-19.89262502064382,-11.96132824551679
0,op-small plan,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.6700649,-0.40045166,-19.34066642677222,-22.590483629879053,-15.920627939173093
0,op-small plan,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,1.9626642,-0.6081325,-23.655409037974987,-27.321715926354102,-19.708804739681835
0,op-small plan,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,2.3588386,-0.9793349,-29.337448256642197,-32.87407735532964,-25.69150872997652
0,op-small plan,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,4.310535,-1.429401,-24.902733279174885,-27.67116561304907,-21.982702071840066
0,op-cinque temporal,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.7656927,0.3602195,88.83929509867463,75.93272824420852,101.32254997763275
0,op-cinque temporal,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.9112996,0.25210232,38.243834822476074,30.857914840450295,46.76122130543903
0,op-cinque temporal,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.99496204,0.06659775,7.173665976945135,1.5763035643057277,12.86541700213452
0,op-cinque temporal,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.0399517,-0.07977764,-7.124725991885421,-11.424154048188461,-2.7697989429006795
0,op-cinque temporal,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.2055523,-0.19129148,-13.69454953823214,-17.838729951773725,-9.568285402387692
0,op-cinque temporal,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.3315729,-0.36396474,-21.466036372543705,-25.266068074660957,-17.66895337013844
0,op-cinque temporal,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.5009899,-0.5695266,-27.506501619287512,-31.157172658914934,-23.915890636023448
0,op-cinque temporal,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,1.7210917,-0.849705,-33.05220407165068,-36.5119855219144,-29.409858071297634
0,op-cinque temporal,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,2.024815,-1.3133583,-39.34362160580071,-42.79831245748887,-35.46625288497535
0,op-cinque temporal,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,3.7558744,-1.9840617,-34.56591844216404,-37.34995579701853,-31.81766341423263
0,op-cinque vision,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.7933594,0.3878862,95.66260421764206,84.38737339937471,108.1079214897927
0,op-cinque vision,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.92614913,0.2669519,40.49651001243728,32.789238136759145,48.22467152236278
0,op-cinque vision,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,1.0274681,0.09910387,10.67510571820839,5.59156619687056,15.57951253188319
0,op-cinque vision,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1059129,-0.013816367,-1.2339024391379936,-5.447370019661035,3.263313546303331
0,op-cinque vision,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.2694372,-0.12740672,-9.121041758124719,-13.09598057078817,-5.212449462106322
0,op-cinque vision,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.3709499,-0.32458773,-19.143646004862056,-22.564153344193937,-15.95487231745153
0,op-cinque vision,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.613784,-0.45673272,-22.058880172724002,-25.393958209151744,-18.791651370198803
0,op-cinque vision,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,1.9150845,-0.6557122,-25.506185693883992,-29.28867580297378,-21.948945737781113
0,op-cinque vision,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,2.4150288,-0.9231448,-27.654190171008235,-30.610717426575707,-24.384446143123522
0,op-cinque vision,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,4.5943565,-1.1455791,-19.958045341402993,-21.963314676760834,-18.00580474932057
0,op-cinque hidden,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.70713216,0.30165896,74.39677358041521,64.96534526937997,84.24112040384016
0,op-cinque hidden,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.84473497,0.18553768,28.1460025977678,21.829794835964023,34.28725840800866
0,op-cinque hidden,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.9814485,0.053084247,5.71804065881461,1.4082363946680745,10.015734705048319
0,op-cinque hidden,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.0400146,-0.07971461,-7.119096781955015,-11.481528006314798,-3.066320831426926
0,op-cinque hidden,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.2182069,-0.17863715,-12.788626248295722,-16.29357961235591,-9.279044997063636
0,op-cinque hidden,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.3438916,-0.3516459,-20.739491061119082,-24.338586383245342,-17.424014450720414
0,op-cinque hidden,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.5766943,-0.49382234,-23.85020223101835,-27.112082851854254,-20.814131503223667
0,op-cinque hidden,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,1.871451,-0.6993457,-27.203461877787046,-30.950336783927774,-23.759431067459115
0,op-cinque hidden,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,2.3907964,-0.94737685,-28.380097039463582,-31.66064137850073,-24.798275188942842
0,op-cinque hidden,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,4.6281896,-1.1117468,-19.36862571099576,-21.61171479122004,-17.178487307272942
0,op-cinque plan,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.8022339,0.3967606,97.85126106342015,85.40186810916109,111.0406794468401
0,op-cinque plan,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.929184,0.2699867,40.956888176178026,33.66996302232153,48.627037860828246
0,op-cinque plan,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,1.0180354,0.08967114,9.659047060717924,3.6632616293845963,15.207719875560574
0,op-cinque plan,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.0926841,-0.027045224,-2.4153359507163334,-7.192740262960875,2.801486519708388
0,op-cinque plan,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.2467676,-0.1500762,-10.743948876457042,-14.866507887655944,-6.335515517523668
0,op-cinque plan,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.3890209,-0.30651668,-18.077845134860993,-22.213813308298317,-13.722593090747077
0,op-cinque plan,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.5173179,-0.5531987,-26.717910039582584,-30.95458378078548,-22.854524626048672
0,op-cinque plan,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,1.7436715,-0.82712513,-32.17388302357952,-35.565740130124624,-28.594730809581822
0,op-cinque plan,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,2.059004,-1.2791694,-38.31944273230356,-42.13071737640877,-34.01781238420265
0,op-cinque plan,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,3.7427719,-1.9971642,-34.79418807147885,-37.627670742551885,-32.11000989243305
0,op-lebowski temporal,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.7991338,0.39366055,97.08670557958438,83.63296049017664,111.36537990801628
0,op-lebowski temporal,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.9209485,0.2617512,39.70756802186718,32.16202703324055,47.694323573309696
0,op-lebowski temporal,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,1.0113378,0.082973585,8.937610655491415,3.392778617676784,14.6354334635681
0,op-lebowski temporal,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.098615,-0.021114163,-1.8856489214806393,-7.263785749463259,3.4162735635525836
0,op-lebowski temporal,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.2274896,-0.16935433,-12.124070072171923,-16.517431643078332,-7.996239638364862
0,op-lebowski temporal,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.3173454,-0.3781923,-22.305154796026578,-26.188518352953672,-18.691063800809413
0,op-lebowski temporal,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.4765563,-0.59396017,-28.68657214825477,-32.634408728542276,-24.680161603657822
0,op-lebowski temporal,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,1.675574,-0.89522284,-34.82277820320193,-38.34374444747831,-31.22830457754854
0,op-lebowski temporal,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,1.9995706,-1.3386028,-40.099857770492115,-43.47577022071265,-36.09663711201816
0,op-lebowski temporal,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,3.8265364,-1.9133997,-33.334859118394746,-35.93650360684931,-30.654816982684228
0,op-lebowski vision,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.78891367,0.3834405,94.56618104164649,84.0053995915404,105.0561388451701
0,op-lebowski vision,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.905243,0.24604572,37.32505191240649,30.813289353057268,43.75503444634889
0,op-lebowski vision,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,1.0263766,0.09801236,10.55753225220746,5.920420910838004,15.613035929366859
0,op-lebowski vision,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1102023,-0.009526959,-0.8508269682006863,-5.436110595706067,3.792092334988265
0,op-lebowski vision,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.2636855,-0.13315846,-9.532808876170293,-13.180341409703788,-5.872251772850341
0,op-lebowski vision,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.3800327,-0.3155049,-18.60795611339529,-21.9829322754866,-15.333302150623021
0,op-lebowski vision,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.5987684,-0.47174814,-22.784082043900682,-25.936720586506617,-19.782797098410928
0,op-lebowski vision,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,1.8863221,-0.6844746,-26.624998388622963,-30.27084122849117,-22.998839980241982
0,op-lebowski vision,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,2.308363,-1.0298105,-30.84952240911103,-35.421596051305286,-26.142647843414995
0,op-lebowski vision,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,4.505235,-1.2347008,-21.51070540366333,-24.109084527922235,-18.824632309322293
0,op-lebowski hidden,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.80158967,0.39611647,97.69239792782612,86.2169737724865,109.32927944706096
0,op-lebowski hidden,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.92502373,0.26582646,40.32578341054452,33.07395522995114,47.16904397113268
0,op-lebowski hidden,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,1.0429329,0.1145687,12.3409210941276,7.676049468171288,17.065957905570585
0,op-lebowski hidden,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1304047,0.0106754815,0.9533984425320213,-3.631998379389596,5.800016573070178
0,op-lebowski hidden,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.2703632,-0.12648071,-9.054749250186216,-13.148351375547156,-5.118208055799387
0,op-lebowski hidden,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.3720222,-0.32351547,-19.080406021119998,-22.63378779582024,-15.82169777584979
0,op-lebowski hidden,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.5927956,-0.47772095,-23.072551277437928,-26.46367709675325,-19.872244112741736
0,op-lebowski hidden,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,1.8768313,-0.69396544,-26.99417761947074,-30.84117716200592,-23.238306169819968
0,op-lebowski hidden,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,2.3219864,-1.016187,-30.441407142215365,-34.235520226390015,-26.46818728205923
0,op-lebowski hidden,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,4.525475,-1.2144612,-21.15809536832299,-23.62735824053182,-18.651095807724392
0,op-lebowski plan,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.82465076,0.41917756,103.37985106231912,88.70821541553313,118.20596976567646
0,op-lebowski plan,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.92035043,0.2611532,39.6168495939462,32.57574819157395,47.981913164336646
0,op-lebowski plan,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,1.0539595,0.1255953,13.528665903752643,8.369445102388974,18.77440866494993
0,op-lebowski plan,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1292772,0.009547872,0.8526946382507343,-3.9470714381844734,6.111036190157292
0,op-lebowski plan,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.2588112,-0.13803275,-9.881759034462418,-13.825465540270548,-5.870429321979703
0,op-lebowski plan,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.3849897,-0.31054798,-18.315604553433506,-22.543670980863787,-14.119258331777806
0,op-lebowski plan,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.5006173,-0.56989926,-27.524499460237497,-31.543534565954335,-23.715549852200372
0,op-lebowski plan,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,1.6844076,-0.886389,-34.47915610770323,-37.82295035878918,-30.7808850959214
0,op-lebowski plan,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,2.0018325,-1.336341,-40.03210341543658,-43.872683592309286,-35.80210487959228
0,op-lebowski plan,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,3.8584247,-1.881511,-32.77930028604732,-35.51237283465808,-30.114380248722007
0,alp vit_mean,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.5456656,0.1401924,34.575013549745094,28.229146593076585,41.85817833265569
0,alp vit_mean,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.713032,0.053834736,8.166711047837175,4.885629702495193,11.915942778045626
0,alp vit_mean,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.9247128,-0.0036514162,-0.393317176558846,-3.3569739650938706,2.736741253023966
0,alp vit_mean,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.075747,-0.04398246,-3.9279548960552413,-6.809194474980115,-0.7442434664050115
0,alp vit_mean,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.3109932,-0.085850775,-6.1460535865097015,-8.578068329080866,-3.701870648259235
0,alp vit_mean,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.5961494,-0.099388175,-5.861749668727876,-7.964653393973861,-3.9091267373671577
0,alp vit_mean,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.909112,-0.16140452,-7.795375314861461,-10.034281588699058,-5.654825582872243
0,alp vit_mean,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.370169,-0.20062798,-7.804116926896716,-10.42658911532884,-5.60356197817898
0,alp vit_mean,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.1021628,-0.23601052,-7.07004981818135,-10.004277164634855,-4.509922129240182
0,alp vit_mean,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.580962,-0.15897352,-2.769604143511632,-4.068767414567456,-1.6916067030161257
0,alp vis_mean,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.5337074,0.12823413,31.625799626060846,24.72985954161715,38.35525040913143
0,alp vis_mean,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.70800143,0.04880416,7.403574372066718,4.279700144398473,10.93420000249991
