direction,arm,subset,n,ade_base,ade_arm,dade,lo,hi,halfwidth,meets_threshold
0,ridge_late op-cinque temporal,all,19663,1.98386,1.4281677,-0.5556922,-0.5934754329753673,-0.5150864556987844,0.03919448863829145,True
0,ridge_late op-cinque temporal,pre_onset,1458,2.1839933,1.7705125,-0.4134807,-0.5435923488248344,-0.27685857706319317,0.13336688588082063,True
0,ridge_late op-cinque temporal,straight_yaw,11597,1.7949146,1.2266241,-0.5682905,-0.6183613204739506,-0.5174436460361631,0.05045883721889377,True
0,ridge_late op-cinque temporal,turn_yaw,4356,2.3991296,1.7418395,-0.65729,-0.7418571795085929,-0.5782908659451232,0.08178315678173481,True
0,ridge_late op-lebowski temporal,all,19663,1.98386,1.4505761,-0.5332839,-0.5710739897359174,-0.49447944321124027,0.03829727326233856,True
0,ridge_late op-lebowski temporal,pre_onset,1458,2.1839933,1.7500432,-0.43394992,-0.5808920192224806,-0.28236906228939795,0.1492614784665413,True
0,ridge_late op-lebowski temporal,straight_yaw,11597,1.7949146,1.2433469,-0.55156773,-0.6039647410884462,-0.50175224731957,0.0511062468844381,True
0,ridge_late op-lebowski temporal,turn_yaw,4356,2.3991296,1.7921357,-0.6069938,-0.6852894335628101,-0.5275298589785287,0.07887978729214074,True
0,ridge_late qwenvid L18_last,all,19663,1.98386,1.9176376,-0.066222325,-0.08777582601043564,-0.043532170366758084,0.022121827821838778,True
0,ridge_late qwenvid L18_last,pre_onset,1458,2.1839933,2.131664,-0.052329086,-0.10277898179372275,0.0012232650776573125,0.05200112343569003,False
0,ridge_late qwenvid L18_last,straight_yaw,11597,1.7949146,1.7248093,-0.070105486,-0.10041898983708346,-0.03866247106661483,0.030878259385234315,True
0,ridge_late qwenvid L18_last,turn_yaw,4356,2.3991296,2.2931376,-0.10599194,-0.14152383583986725,-0.07062134453653056,0.035451245651668344,True
0,ridge_late qwenvid L18_mean,all,19663,1.98386,1.8816181,-0.10224185,-0.12495766614194746,-0.07919884146330679,0.022879412339320337,True
0,ridge_late qwenvid L18_mean,pre_onset,1458,2.1839933,2.0916517,-0.09234154,-0.14239359777291524,-0.040463121791215605,0.050965237990849815,True
0,ridge_late qwenvid L18_mean,straight_yaw,11597,1.7949146,1.6673886,-0.12752606,-0.1601699222405724,-0.09703599826820575,0.03156696198618332,True
0,ridge_late qwenvid L18_mean,turn_yaw,4356,2.3991296,2.3091824,-0.08994696,-0.12551880001960336,-0.05377650464769247,0.035871147685955444,True
0,ridge_late vjepa2 mean,all,19663,1.98386,1.8762668,-0.10759308,-0.13137277174969617,-0.08349454884454004,0.023939111452578064,True
0,ridge_late vjepa2 mean,pre_onset,1458,2.1839933,2.1238325,-0.060160622,-0.12430984785438941,0.004329123317320524,0.06431948558585497,False
0,ridge_late vjepa2 mean,straight_yaw,11597,1.7949146,1.667514,-0.12740052,-0.15886603348056436,-0.0967622782909888,0.03105187759478778,True
0,ridge_late vjepa2 mean,turn_yaw,4356,2.3991296,2.2732327,-0.12589668,-0.17472672187326319,-0.07616950454425973,0.049278608664501726,True
0,ridge_late concat op-cinque temporal + qwenvid L18_last,all,19663,1.98386,1.4459302,-0.5379297,-0.5751982398598863,-0.49841378160386646,0.03839222912800991,True
0,ridge_late concat op-cinque temporal + qwenvid L18_last,pre_onset,1458,2.1839933,1.7797793,-0.4042139,-0.5310406077447138,-0.26883131122274945,0.1311046482609822,True
0,ridge_late concat op-cinque temporal + qwenvid L18_last,straight_yaw,11597,1.7949146,1.2458258,-0.5490889,-0.5972251378786738,-0.5001895704450393,0.04851778371681725,True
0,ridge_late concat op-cinque temporal + qwenvid L18_last,turn_yaw,4356,2.3991296,1.7608564,-0.6382731,-0.7221671722687996,-0.5594636763778801,0.08135174794545974,True
0,ridge_late late op-cinque temporal + qwenvid L18_last,all,19663,1.98386,1.5667803,-0.4170795,-0.4457340347963565,-0.38822590612937047,0.028754064333493007,True
0,ridge_late late op-cinque temporal + qwenvid L18_last,pre_onset,1458,2.1839933,1.8327972,-0.35119605,-0.4274878746945297,-0.2686286678143758,0.07942960344007696,True
0,ridge_late late op-cinque temporal + qwenvid L18_last,straight_yaw,11597,1.7949146,1.378017,-0.41689762,-0.4546808751799528,-0.38121176098543164,0.03673455709726059,True
0,ridge_late late op-cinque temporal + qwenvid L18_last,turn_yaw,4356,2.3991296,1.882465,-0.51666445,-0.5728200534558906,-0.4625424461171385,0.05513880366937604,True
0,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,19663,1.98386,1.4650877,-0.51877224,-0.5564555272985824,-0.4819597097412538,0.037247908778664296,True
