direction,arm,scope,decile,n,s_ego_lo,s_ego_hi,ade_base,ade_arm,dade,rel_gain,rel_lo,rel_hi
0,ridge_late concat op-cinque temporal + qwenvid L18_last,all,8,1966,2.2767903804779053,2.8994383811950684,2.5158052,1.552826,-0.96297944,-38.27718532850293,-41.16439830969247,-35.42972478311589
0,ridge_late concat op-cinque temporal + qwenvid L18_last,all,9,1966,2.900057792663574,3.956085681915283,3.2939606,1.9536576,-1.3403028,-40.68970456587901,-43.531523479726864,-38.01546737442974
0,ridge_late concat op-cinque temporal + qwenvid L18_last,all,10,1967,3.9569308757781982,27.384384155273438,5.9273562,4.0215936,-1.9057628,-32.15198671146698,-34.30252988867768,-29.95835842415091
0,ridge_late late op-cinque temporal + qwenvid L18_last,all,1,1967,0.04545023292303085,0.45023003220558167,0.34370574,0.5600678,0.21636203,62.949785790174516,56.13662773778382,69.68208882134148
0,ridge_late late op-cinque temporal + qwenvid L18_last,all,2,1966,0.4503706097602844,0.6887710690498352,0.60493416,0.69233155,0.087397374,14.447419335545744,10.646383674453062,18.488167567940643
0,ridge_late late op-cinque temporal + qwenvid L18_last,all,3,1966,0.6887714862823486,0.9296975135803223,0.8456208,0.7862671,-0.059353653,-7.018944256156075,-9.961526983335817,-3.8964848439978206
0,ridge_late late op-cinque temporal + qwenvid L18_last,all,4,1966,0.9297046661376953,1.2057932615280151,1.0999398,0.9079066,-0.1920333,-17.458528341499978,-19.78765544776909,-15.090432151176914
0,ridge_late late op-cinque temporal + qwenvid L18_last,all,5,1966,1.2059223651885986,1.4987386465072632,1.3963624,1.0919126,-0.30444983,-21.803066400865937,-24.212196374056496,-19.54728705877515
0,ridge_late late op-cinque temporal + qwenvid L18_last,all,6,1967,1.4989811182022095,1.8430579900741577,1.7399417,1.3342294,-0.40571222,-23.317575141536654,-25.32441184091017,-21.2252978144165
0,ridge_late late op-cinque temporal + qwenvid L18_last,all,7,1966,1.8437312841415405,2.27655029296875,2.0699253,1.5486203,-0.521305,-25.184726354704086,-27.563580523017677,-22.796991390959892
0,ridge_late late op-cinque temporal + qwenvid L18_last,all,8,1966,2.2767903804779053,2.8994383811950684,2.5158052,1.7739567,-0.7418487,-29.487525269966447,-31.714416994518718,-27.255644592883137
0,ridge_late late op-cinque temporal + qwenvid L18_last,all,9,1966,2.900057792663574,3.956085681915283,3.2939606,2.3066206,-0.98734,-29.974249906194846,-31.982932550363632,-28.069253279092592
0,ridge_late late op-cinque temporal + qwenvid L18_last,all,10,1967,3.9569308757781982,27.384384155273438,5.9273562,4.664946,-1.2624098,-21.298024860812866,-22.660083947496812,-19.83032610021374
0,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,1,1967,0.04545023292303085,0.45023003220558167,0.34370574,0.68300134,0.33929563,98.71689142606628,90.06470078478293,107.21865596267928
0,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,2,1966,0.4503706097602844,0.6887710690498352,0.60493416,0.7836901,0.17875594,29.549652181358546,24.425360624911313,34.675555990559154
0,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,3,1966,0.6887714862823486,0.9296975135803223,0.8456208,0.84506553,-0.0005552407,-0.0656607212780138,-4.119793437923896,4.363614696089673
0,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,4,1966,0.9297046661376953,1.2057932615280151,1.0999398,0.94350183,-0.15643804,-14.222417850551926,-17.794402819390847,-10.723474785062063
0,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,5,1966,1.2059223651885986,1.4987386465072632,1.3963624,1.067463,-0.32889944,-23.554017031747115,-26.626792007150964,-20.369614173412856
0,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,6,1967,1.4989811182022095,1.8430579900741577,1.7399417,1.2833334,-0.4566082,-26.242729959510648,-28.773820144112378,-23.55028936171879
0,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,7,1966,1.8437312841415405,2.27655029296875,2.0699253,1.3989711,-0.67095417,-32.41441443205493,-35.56279724915159,-29.413324907588063
0,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,8,1966,2.2767903804779053,2.8994383811950684,2.5158052,1.5217516,-0.99405384,-39.51235266846676,-42.54372130980472,-36.67128809428225
0,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,9,1966,2.900057792663574,3.956085681915283,3.2939606,1.9204394,-1.373521,-41.69816063727284,-44.47520348850443,-39.047985128830284
0,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,10,1967,3.9569308757781982,27.384384155273438,5.9273562,4.202758,-1.7245986,-29.095579469544713,-31.131712494695158,-26.939601240365636
0,ridge_late late op-lebowski temporal + qwenvid L18_last,all,1,1967,0.04545023292303085,0.45023003220558167,0.34370574,0.56816256,0.22445683,65.30494064303788,58.24623701561635,72.7305642368397
0,ridge_late late op-lebowski temporal + qwenvid L18_last,all,2,1966,0.4503706097602844,0.6887710690498352,0.60493416,0.69842273,0.09348858,15.454340040226183,11.536365999784632,19.605543017247214
0,ridge_late late op-lebowski temporal + qwenvid L18_last,all,3,1966,0.6887714862823486,0.9296975135803223,0.8456208,0.78001887,-0.06560189,-7.757838018777962,-10.854060556233772,-4.436922430772913
0,ridge_late late op-lebowski temporal + qwenvid L18_last,all,4,1966,0.9297046661376953,1.2057932615280151,1.0999398,0.92017424,-0.17976561,-16.34322242939281,-18.822755677521883,-13.813262360697971
0,ridge_late late op-lebowski temporal + qwenvid L18_last,all,5,1966,1.2059223651885986,1.4987386465072632,1.3963624,1.0934987,-0.30286363,-21.689471335600853,-23.99648968632873,-19.388235224629724
0,ridge_late late op-lebowski temporal + qwenvid L18_last,all,6,1967,1.4989811182022095,1.8430579900741577,1.7399417,1.3458905,-0.3940512,-22.64737896237718,-24.688301338558535,-20.62605075787056
0,ridge_late late op-lebowski temporal + qwenvid L18_last,all,7,1966,1.8437312841415405,2.27655029296875,2.0699253,1.5357134,-0.534212,-25.808273906989903,-28.341879710421658,-23.413636915174127
0,ridge_late late op-lebowski temporal + qwenvid L18_last,all,8,1966,2.2767903804779053,2.8994383811950684,2.5158052,1.7705365,-0.74526894,-29.623475130713913,-32.02224750111635,-27.36645398695518
