version,route_id,preset,cruise_mps,status,gate_pass,ticks,source_dir,full_cte_rms_m,full_cte_p95_m,moving_ticks,moving_cte_rms_m,moving_cte_p95_m,cruise_speed_rms_mps,all_cruise_speed_rms_mps,endpoint_error_m,stop_hold_s,stop_hold_displacement_m,stop_hold_max_speed_mps,controller_step_count,controller_step_median_ms,controller_step_p95_ms,controller_step_max_ms,plan_count,rejoin_plan_count,rejoin_concern_plans,rejoin_concern_fraction,rejoin_max_curvature_inv_m,first_point_speed_p95_mps,first_point_speed_max_mps,controller_reasons,rejoin_reasons,invalid_motion_ticks,trajectory_behind_ticks,pose_error_max_m,failed_gates,validation_sha256,gate_completed,gate_no_collision,gate_full_lateral_rms,gate_full_lateral_p95,gate_cruise_speed,gate_pose,gate_heading,gate_endpoint,gate_hold_duration,gate_hold_displacement,gate_hold_speed,gate_telemetry_complete,variant,role,cruise_samples,cruise_signed_speed_std_mps,cruise_signed_speed_p95_minus_p5_mps,cruise_signed_speed_min_mps,cruise_signed_speed_max_mps,cruise_under_by_half_mps_fraction,gear_observed_cruise_samples,gear_observed_values,gear_changes,underspeed_episodes,underspeed_episodes_at_least_025s
gear_replicate,17563,carla,6.0,completed,False,591,/data/runs/b2d/controller/development-v2-speed-diagnostic/17563/carla,0.187018893004755,0.5141456191355831,465,0.2105505828195167,0.5650118274760826,0.6302755884231467,1.5043693199756742,0.2208676316304629,5.000000074505806,0.0015429923111285877,0.015294967136427024,591,0.12572299601742998,0.17631699665798806,0.2733959991019219,148,148,8,0.05405405405405406,21.52595799361263,5.999999573090904,5.99999999610994,"{""stationary_trajectory"": 99, ""stop_hold"": 2, ""tracking"": 490}","{""rejoin"": 115, ""rejoin_curvature_concern"": 8, ""terminal_hold"": 25}",0,0,0.5076021738590414,cruise_speed,f3e226ba3772e4f4e65488f132224edb0213bcd051518d3446e2fea8175c0e5b,True,True,True,True,False,True,True,True,True,True,True,True,baseline,gear_replicate,320,0.458338336002038,1.2918432235717772,4.984966278076172,6.470458507537842,0.515625,320,"[0, 1, 2]",57,15,15
gear_replicate,17563,pursuit,6.0,completed,False,589,/data/runs/b2d/controller/development-v2-speed-diagnostic/17563/pursuit,0.19100035152942405,0.427942682624433,467,0.21448821424439204,0.4870518419961608,0.6731519543192416,1.5156727518946662,0.22598058639383492,5.000000074505806,0.0011987464891347972,0.01355605608943172,589,0.1237499964190647,0.17508699675090614,0.33506199542898685,148,148,8,0.05405405405405406,12.289269612275506,5.999996782221391,5.999999970651877,"{""stationary_trajectory"": 101, ""tracking"": 488}","{""rejoin"": 114, ""rejoin_curvature_concern"": 8, ""terminal_hold"": 26}",0,0,0.5080358556848821,cruise_speed,7ae05e2b651f710656dcdcfcb6b693ddd966b8a0042e3e6df71297290b6517ad,True,True,True,True,False,True,True,True,True,True,True,True,baseline,gear_replicate,322,0.5014878991916032,1.310009860992431,4.073978900909424,6.523804664611816,0.5217391304347826,322,"[0, 1, 2]",54,14,14
