scenario,dataset,difficulty,agent,controller,tag,hdscore,rc,nc,dac,ttc,c,pdms,steps,end,wall_s,rc_code,finished,scene,run_dir
scene-095-extreme-01,pandaset,extreme,cinque,official,cinque-official,0.025183712453462764,0.06494746895893028,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.38775510204081637,14,bg_collision,19.3,0,2026-09-25 13:23:16,095,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-official/zs/095_extreme_01
scene-164701907483-easy-00,waymo,easy,cinque,fixed,cinque-fixed,0.10569882203120025,0.10569882203120025,1.0,1.0,1.0,1.0,1.0,400,max_steps,205.2,0,2026-09-25 13:23:16,164701907483_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/164701907483_0_200_easy_00
scene-124-extreme-01,pandaset,extreme,cinque,official,cinque-official,0.016381000953230963,0.05006587615283267,0.5483870967741935,0.8709677419354839,0.7419354838709677,0.0967741935483871,0.3271889400921658,31,bg_collision,31.9,0,2026-09-25 13:23:48,124,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-official/zs/124_extreme_01
scene-0051-easy-00,nuscenes,easy,lebowski,official,lebowski-official,0.007037509065084084,0.055420383887537165,0.5,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.12698412698412698,18,off_route,21.8,0,2026-09-25 13:24:10,scene-0051,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0051_easy_00
scene-0166-easy-00,nuscenes,easy,lebowski,official,lebowski-official,0.30520987350090356,0.47149663216691307,0.890625,0.890625,0.75,0.46875,0.6473214285714286,64,bg_collision,66.9,0,2026-09-25 13:25:17,scene-0166,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0166_easy_00
scene-0167-easy-00,nuscenes,easy,lebowski,official,lebowski-official,0.02330669710806697,0.04661339421613394,0.75,1.0,0.5,0.625,0.5,16,off_route,28.0,0,2026-09-25 13:25:45,scene-0167,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0167_easy_00
scene-0411-easy-00,nuscenes,easy,lebowski,official,lebowski-official,0.00733781777686055,0.04019847999497519,0.2777777777777778,0.5555555555555556,0.16666666666666666,0.4444444444444444,0.18253968253968253,18,bg_collision,28.7,0,2026-09-25 13:26:13,scene-0411,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0411_easy_00
scene-0013-medium-00,nuscenes,medium,lebowski,official,lebowski-official,0.018865054008823975,0.06389776357827476,1.0,0.3333333333333333,0.7333333333333333,0.4,0.29523809523809524,15,bg_collision,33.1,0,2026-09-25 13:26:46,scene-0013,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0013_medium_00
scene-0041-medium-00,nuscenes,medium,lebowski,official,lebowski-official,0.2201772324471711,0.2201772324471711,1.0,1.0,1.0,1.0,1.0,19,off_route,38.0,0,2026-09-25 13:27:24,scene-0041,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0041_medium_00
scene-0411-medium-00,nuscenes,medium,lebowski,official,lebowski-official,0.00733781777686055,0.04019847999497519,0.2777777777777778,0.3888888888888889,0.16666666666666666,0.5555555555555556,0.18253968253968253,18,bg_collision,33.0,0,2026-09-25 13:27:57,scene-0411,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0411_medium_00
scene-0528-medium-00,nuscenes,medium,lebowski,official,lebowski-official,0.04641986770337705,0.13539128080151638,0.55,1.0,0.4,0.3,0.34285714285714286,20,bg_collision,31.6,0,2026-09-25 13:28:29,scene-0528,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0528_medium_00
scene-0254-hard-00,nuscenes,hard,lebowski,official,lebowski-official,0.00871878640007168,0.037149611617696726,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.2346938775510204,14,bg_collision,32.1,0,2026-09-25 13:29:01,scene-0254,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0254_hard_00
scene-0411-hard-00,nuscenes,hard,lebowski,official,lebowski-official,0.007648056396102816,0.0395703787450537,0.29411764705882354,0.7058823529411765,0.17647058823529413,0.4117647058823529,0.19327731092436973,17,bg_collision,31.3,0,2026-09-25 13:29:32,scene-0411,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0411_hard_00
scene-322492347634-easy-00,waymo,easy,cinque,fixed,cinque-fixed,0.6004109657695584,0.6004109657695584,1.0,1.0,1.0,1.0,1.0,400,max_steps,401.5,0,2026-09-25 13:29:58,322492347634_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/322492347634_0_200_easy_00
scene-0418-hard-00,nuscenes,hard,lebowski,official,lebowski-official,0.02000487075113941,0.08668777325493743,0.23076923076923078,0.5384615384615384,0.23076923076923078,0.6153846153846154,0.23076923076923078,13,bg_collision,25.2,0,2026-09-25 13:29:58,scene-0418,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0418_hard_00
scene-0930-hard-00,nuscenes,hard,lebowski,official,lebowski-official,0.02316229219565404,0.08459271932325824,0.3333333333333333,0.3333333333333333,0.25,0.4166666666666667,0.2738095238095238,12,bg_collision,28.4,0,2026-09-25 13:30:26,scene-0930,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0930_hard_00
scene-0013-extreme-00,nuscenes,extreme,lebowski,official,lebowski-official,0.02008215426745778,0.06389776357827476,0.9333333333333333,0.3333333333333333,0.6,0.4666666666666667,0.3142857142857143,15,bg_collision,27.3,0,2026-09-25 13:30:53,scene-0013,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0013_extreme_00
scene-0138-extreme-00,nuscenes,extreme,lebowski,official,lebowski-official,0.06511041484366915,0.227886451952842,0.660377358490566,0.41509433962264153,0.6226415094339622,0.5094339622641509,0.28571428571428575,53,off_route,60.7,0,2026-09-25 13:31:54,scene-0138,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0138_extreme_00
scene-0254-extreme-00,nuscenes,extreme,lebowski,official,lebowski-official,0.012469799703842257,0.040526849037487336,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.46153846153846156,0.3076923076923077,13,bg_collision,25.4,0,2026-09-25 13:32:19,scene-0254,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0254_extreme_00
scene-0528-extreme-00,nuscenes,extreme,lebowski,official,lebowski-official,0.056090673474913935,0.13539128080151638,0.55,1.0,0.5,0.3,0.4142857142857143,20,bg_collision,28.8,0,2026-09-25 13:32:48,scene-0528,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/scene-0528_extreme_00
scene-113792265837-easy-00,waymo,easy,lebowski,official,lebowski-official,0.024044870419307123,0.09513405252856297,0.46153846153846156,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.25274725274725274,13,bg_collision,25.7,0,2026-09-25 13:33:14,113792265837_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/113792265837_0_200_easy_00
scene-164701907483-easy-00,waymo,easy,lebowski,official,lebowski-official,0.03151862464183381,0.12034383954154727,0.4444444444444444,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.2619047619047619,18,bg_collision,26.6,0,2026-09-25 13:33:40,164701907483_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/164701907483_0_200_easy_00
scene-322492347634-easy-00,waymo,easy,lebowski,official,lebowski-official,0.034120182428707464,0.07417430962762492,1.0,0.62,1.0,0.4,0.46,50,off_route,61.3,0,2026-09-25 13:34:42,322492347634_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/322492347634_0_200_easy_00
scene-398895700423-easy-00,waymo,easy,lebowski,official,lebowski-official,0.025309551082746958,0.09491081656030109,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,15,bg_collision,31.0,0,2026-09-25 13:35:13,398895700423_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/398895700423_0_200_easy_00
scene-102751446607-medium-01,waymo,medium,lebowski,official,lebowski-official,0.0464264988170171,0.15088612115530559,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.46153846153846156,0.3076923076923077,13,bg_collision,26.8,0,2026-09-25 13:35:39,102751446607_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/102751446607_0_200_medium_01
scene-132384196576-medium-01,waymo,medium,lebowski,official,lebowski-official,0.046714770724252605,0.10121533656921397,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.46153846153846156,13,bg_collision,25.6,0,2026-09-25 13:36:05,132384196576_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/132384196576_0_200_medium_01
scene-150623512729-medium-01,waymo,medium,lebowski,official,lebowski-official,0.033487677178791996,0.08204480908804039,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.40816326530612246,14,bg_collision,29.3,0,2026-09-25 13:36:34,150623512729_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/150623512729_0_200_medium_01
scene-152217047339-medium-00,waymo,medium,lebowski,official,lebowski-official,0.03749753305703572,0.1499901322281429,0.375,0.3125,0.25,0.3125,0.25,16,bg_collision,28.8,0,2026-09-25 13:37:03,152217047339_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/152217047339_0_200_medium_00
scene-100613054308-hard-00,waymo,hard,lebowski,official,lebowski-official,0.0437984856466991,0.25184129246851983,0.21739130434782608,0.30434782608695654,0.17391304347826086,0.30434782608695654,0.17391304347826086,23,bg_collision,34.8,0,2026-09-25 13:37:38,100613054308_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/100613054308_0_200_hard_00
scene-106762673266-hard-00,waymo,hard,lebowski,official,lebowski-official,0.021908896303471696,0.08215836113801886,0.3333333333333333,0.4,0.26666666666666666,0.26666666666666666,0.26666666666666666,15,bg_collision,30.8,0,2026-09-25 13:38:09,106762673266_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/106762673266_0_200_hard_00
scene-164701907483-hard-00,waymo,hard,lebowski,official,lebowski-official,0.03185215506132412,0.12161731932505572,0.5555555555555556,0.4444444444444444,0.2777777777777778,0.2222222222222222,0.2619047619047619,18,bg_collision,31.1,0,2026-09-25 13:38:40,164701907483_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/164701907483_0_200_hard_00
scene-881121006469-hard-00,waymo,hard,lebowski,official,lebowski-official,0.1184868373930494,0.3710508855203389,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.319327731092437,17,bg_collision,31.4,0,2026-09-25 13:39:11,881121006469_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/881121006469_0_200_hard_00
scene-144248042870-extreme-00,waymo,extreme,lebowski,official,lebowski-official,0.001073274603747016,0.030051688904916454,0.5,0.375,0.25,0.8125,0.03571428571428571,16,off_route,30.8,0,2026-09-25 13:39:42,144248042870_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/144248042870_0_200_extreme_00
scene-150623512729-extreme-00,waymo,extreme,lebowski,official,lebowski-official,0.034553294256670725,0.08274604677255357,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.3076923076923077,0.4175824175824176,13,bg_collision,30.0,0,2026-09-25 13:40:12,150623512729_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/150623512729_0_200_extreme_00
scene-152217047339-extreme-00,waymo,extreme,lebowski,official,lebowski-official,0.04999671074271429,0.1499901322281429,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,15,bg_collision,27.2,0,2026-09-25 13:40:39,152217047339_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/152217047339_0_200_extreme_00
scene-166085257829-extreme-00,waymo,extreme,lebowski,official,lebowski-official,0.008522945585882648,0.08617644981281344,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.3076923076923077,0.0989010989010989,13,bg_collision,30.4,0,2026-09-25 13:41:10,166085257829_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/166085257829_0_200_extreme_00
scene-2800_3000-easy-00,kitti360,easy,lebowski,official,lebowski-official,0.0,0.0473258784604431,0.2857142857142857,0.0,0.23809523809523808,0.19047619047619047,0.0,21,bg_collision,32.8,0,2026-09-25 13:41:43,0000_2800_3000,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_2800_3000_easy_00
scene-570_770-easy-00,kitti360,easy,lebowski,official,lebowski-official,0.0,0.03960649035390316,0.3076923076923077,0.0,0.3076923076923077,0.46153846153846156,0.0,13,bg_collision,21.8,0,2026-09-25 13:42:04,0000_570_770,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_570_770_easy_00
scene-5980_6180-easy-00,kitti360,easy,lebowski,official,lebowski-official,0.0038179530565317366,0.038179530565317366,0.6,0.1,0.3,0.4,0.1,10,bg_collision,18.2,0,2026-09-25 13:42:23,0000_5980_6180,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_5980_6180_easy_00
scene-8440_8640-easy-00,kitti360,easy,lebowski,official,lebowski-official,0.0,0.04009830552321821,0.3,0.0,0.3,0.6,0.0,10,bg_collision,18.1,0,2026-09-25 13:42:41,0000_8440_8640,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_8440_8640_easy_00
scene-1290_1490-medium-01,kitti360,medium,lebowski,official,lebowski-official,0.002886002886002886,0.02886002886002886,0.7,0.1,0.7,0.8,0.1,10,bg_collision,20.2,0,2026-09-25 13:43:01,0000_1290_1490,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_1290_1490_medium_01
scene-3000_3200-medium-00,kitti360,medium,lebowski,official,lebowski-official,0.0,0.054471973291161484,0.25,0.0,0.16666666666666666,0.5833333333333334,0.0,12,bg_collision,21.9,0,2026-09-25 13:43:23,0000_3000_3200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_3000_3200_medium_00
scene-570_770-medium-00,kitti360,medium,lebowski,official,lebowski-official,0.0,0.03619948043098676,0.26666666666666666,0.0,0.2,0.3333333333333333,0.0,15,bg_collision,25.1,0,2026-09-25 13:43:48,0000_570_770,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_570_770_medium_00
scene-6580_6780-medium-01,kitti360,medium,lebowski,official,lebowski-official,0.0033662187006395818,0.023563530904477072,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.14285714285714285,9,bg_collision,22.5,0,2026-09-25 13:44:11,0000_6580_6780,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_6580_6780_medium_01
scene-250_450-hard-00,kitti360,hard,lebowski,official,lebowski-official,0.0,0.024878616427912205,0.11538461538461539,0.0,0.11538461538461539,0.38461538461538464,0.0,26,bg_collision,34.3,0,2026-09-25 13:44:45,0000_250_450,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_250_450_hard_00
scene-2510_2710-hard-00,kitti360,hard,lebowski,official,lebowski-official,0.0,0.025339303689819154,0.0,1.0,0.0,0.7142857142857143,0.0,7,bg_collision,17.1,0,2026-09-25 13:45:02,0000_2510_2710,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_2510_2710_hard_00
scene-3000_3200-hard-00,kitti360,hard,lebowski,official,lebowski-official,0.0,0.06208633514906578,0.36363636363636365,0.0,0.2727272727272727,0.6363636363636364,0.0,11,bg_collision,20.0,0,2026-09-25 13:45:22,0000_3000_3200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_3000_3200_hard_00
scene-3400_3600-hard-00,kitti360,hard,lebowski,official,lebowski-official,0.0,0.04642525533890436,0.30303030303030304,0.0,0.2727272727272727,0.5454545454545454,0.0,33,bg_collision,39.0,0,2026-09-25 13:46:01,0000_3400_3600,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_3400_3600_hard_00
scene-2510_2710-extreme-00,kitti360,extreme,lebowski,official,lebowski-official,0.004281069573165793,0.025686417438994757,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,6,bg_collision,20.1,0,2026-09-25 13:46:21,0000_2510_2710,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_2510_2710_extreme_00
scene-3400_3600-extreme-00,kitti360,extreme,lebowski,official,lebowski-official,0.0,0.044214528894194624,0.36,0.0,0.24,0.56,0.0,25,fg_collision,35.4,0,2026-09-25 13:46:57,0000_3400_3600,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_3400_3600_extreme_00
scene-5980_6180-extreme-00,kitti360,extreme,lebowski,official,lebowski-official,0.0039047247169074584,0.03904724716907458,0.5,0.1,0.3,0.4,0.1,10,bg_collision,20.7,0,2026-09-25 13:47:17,0000_5980_6180,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_5980_6180_extreme_00
scene-770_970-extreme-00,kitti360,extreme,lebowski,official,lebowski-official,0.01636791253496059,0.05237732011187389,0.625,0.3125,0.625,0.375,0.3125,16,bg_collision,28.4,0,2026-09-25 13:47:46,0000_770_970,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/0000_770_970_extreme_00
scene-034-easy-00,pandaset,easy,lebowski,official,lebowski-official,0.026294692961359625,0.07202459376372419,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.36507936507936506,9,bg_collision,20.9,0,2026-09-25 13:48:07,034,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/034_easy_00
scene-039-easy-00,pandaset,easy,lebowski,official,lebowski-official,0.04445519973470285,0.10891523935002195,0.7777777777777778,1.0,0.5555555555555556,0.1111111111111111,0.4081632653061225,63,bg_collision,58.9,0,2026-09-25 13:49:06,039,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/039_easy_00
scene-040-easy-00,pandaset,easy,lebowski,official,lebowski-official,0.3508771929824561,0.5550599662999306,0.675,0.775,0.625,0.875,0.6321428571428571,40,off_route,38.1,0,2026-09-25 13:49:44,040,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/040_easy_00
scene-113-easy-00,pandaset,easy,lebowski,official,lebowski-official,0.025146093335738598,0.04744958481613286,0.7741935483870968,1.0,0.7419354838709677,0.16129032258064516,0.529953917050691,31,bg_collision,43.1,0,2026-09-25 13:50:27,113,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/113_easy_00
scene-032-medium-00,pandaset,medium,lebowski,official,lebowski-official,0.02448497129348193,0.059615582279782094,0.5,0.625,0.375,0.5,0.4107142857142857,8,bg_collision,21.4,0,2026-09-25 13:50:48,032,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/032_medium_00
scene-032-medium-02,pandaset,medium,lebowski,official,lebowski-official,0.025141656347330107,0.06886627608181725,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.36507936507936506,9,bg_collision,22.0,0,2026-09-25 13:51:10,032,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/032_medium_02
scene-053-medium-02,pandaset,medium,lebowski,official,lebowski-official,0.06918287736702058,0.09046991655687307,0.9411764705882353,1.0,0.8823529411764706,0.47058823529411764,0.7647058823529411,17,off_route,30.0,0,2026-09-25 13:51:40,053,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/053_medium_02
scene-095-medium-01,pandaset,medium,lebowski,official,lebowski-official,0.02543061159516338,0.0655842088506845,0.6428571428571429,0.42857142857142855,0.6428571428571429,0.2857142857142857,0.38775510204081637,14,bg_collision,28.7,0,2026-09-25 13:52:09,095,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/095_medium_01
scene-034-hard-00,pandaset,hard,lebowski,official,lebowski-official,0.032010930561655195,0.07202459376372419,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,9,bg_collision,24.2,0,2026-09-25 13:52:33,034,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/034_hard_00
scene-034-hard-01,pandaset,hard,lebowski,official,lebowski-official,0.030917874396135265,0.07729468599033816,0.6,0.6,0.4,0.4,0.4,10,bg_collision,23.2,0,2026-09-25 13:52:56,034,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/034_hard_01
scene-090-hard-01,pandaset,hard,lebowski,official,lebowski-official,0.023493099554377218,0.030335749910021078,1.0,1.0,1.0,0.21052631578947367,0.7744360902255636,19,off_route,35.9,0,2026-09-25 13:53:32,090,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/090_hard_01
scene-124-hard-01,pandaset,hard,lebowski,official,lebowski-official,0.014614541468761419,0.052700922266139656,0.29411764705882354,0.5882352941176471,0.29411764705882354,0.29411764705882354,0.2773109243697479,17,bg_collision,32.0,0,2026-09-25 13:54:04,124,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/124_hard_01
scene-021-extreme-02,pandaset,extreme,lebowski,official,lebowski-official,0.027915250421644267,0.054457619675010976,0.7352941176470589,1.0,0.6470588235294118,0.20588235294117646,0.5126050420168065,34,fg_collision,81.2,0,2026-09-25 13:55:25,021,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/021_extreme_02
scene-053-extreme-02,pandaset,extreme,lebowski,official,lebowski-official,0.06113011739610205,0.08871321914800176,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.35294117647058826,0.6890756302521008,17,off_route,47.4,0,2026-09-25 13:56:13,053,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/053_extreme_02
scene-095-extreme-01,pandaset,extreme,lebowski,official,lebowski-official,0.02488743348342202,0.06876790830945559,0.8,0.6,0.8,0.26666666666666666,0.3619047619047619,15,bg_collision,32.0,0,2026-09-25 13:56:45,095,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/095_extreme_01
scene-124-extreme-01,pandaset,extreme,lebowski,official,lebowski-official,0.015371102327624068,0.05533596837944664,0.2777777777777778,0.6666666666666666,0.2777777777777778,0.3888888888888889,0.2777777777777778,18,bg_collision,33.3,0,2026-09-25 13:57:18,124,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/lebowski-official/zs/124_extreme_01
scene-398895700423-easy-00,waymo,easy,cinque,fixed,cinque-fixed,0.13309332896961762,0.13309332896961762,1.0,1.0,1.0,1.0,1.0,400,max_steps,195.2,0,2026-09-25 15:02:39,398895700423_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/398895700423_0_200_easy_00
scene-102751446607-medium-01,waymo,medium,cinque,fixed,cinque-fixed,0.14964062171776116,0.27543413240480336,0.8333333333333334,0.6212121212121212,0.7424242424242424,0.3787878787878788,0.5432900432900434,66,bg_collision,35.6,0,2026-09-25 15:03:14,102751446607_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/102751446607_0_200_medium_01
scene-132384196576-medium-01,waymo,medium,cinque,fixed,cinque-fixed,0.1219099221131053,0.1219099221131053,1.0,1.0,1.0,1.0,1.0,400,max_steps,156.2,0,2026-09-25 15:05:51,132384196576_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/132384196576_0_200_medium_01
scene-150623512729-medium-01,waymo,medium,cinque,fixed,cinque-fixed,0.15322043406612673,0.15322043406612673,1.0,1.0,1.0,1.0,1.0,400,max_steps,167.5,0,2026-09-25 15:08:38,150623512729_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/150623512729_0_200_medium_01
scene-152217047339-medium-00,waymo,medium,cinque,fixed,cinque-fixed,0.08288928359976316,0.15985790408525755,0.8888888888888888,0.5925925925925926,0.5925925925925926,0.5555555555555556,0.5185185185185185,27,bg_collision,19.4,0,2026-09-25 15:08:58,152217047339_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/152217047339_0_200_medium_00
scene-100613054308-hard-00,waymo,hard,cinque,fixed,cinque-fixed,0.2276401175818391,0.26688841371663896,0.8529411764705882,1.0,0.8529411764705882,1.0,0.8529411764705882,34,fg_collision,23.2,0,2026-09-25 15:09:21,100613054308_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/100613054308_0_200_hard_00
scene-106762673266-hard-00,waymo,hard,cinque,fixed,cinque-fixed,0.05007936242835422,0.06314354393140315,0.7931034482758621,1.0,0.7931034482758621,1.0,0.7931034482758621,29,fg_collision,22.4,0,2026-09-25 15:09:43,106762673266_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/106762673266_0_200_hard_00
scene-164701907483-hard-00,waymo,hard,cinque,fixed,cinque-fixed,0.20630372492836677,0.20630372492836677,1.0,1.0,1.0,1.0,1.0,400,max_steps,167.5,0,2026-09-25 15:12:31,164701907483_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/164701907483_0_200_hard_00
scene-881121006469-hard-00,waymo,hard,cinque,fixed,cinque-fixed,0.3670343667547638,0.42208952176797837,0.8695652173913043,1.0,0.8695652173913043,1.0,0.8695652173913043,46,fg_collision,27.0,0,2026-09-25 15:12:58,881121006469_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/881121006469_0_200_hard_00
scene-144248042870-extreme-00,waymo,extreme,cinque,fixed,cinque-fixed,0.0,0.04567856713547301,0.7142857142857143,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.0,14,fg_collision,15.4,0,2026-09-25 15:13:13,144248042870_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/144248042870_0_200_extreme_00
scene-150623512729-extreme-00,waymo,extreme,cinque,fixed,cinque-fixed,0.04903654950988495,0.09361523088250763,0.5833333333333334,1.0,0.5,1.0,0.5238095238095238,24,fg_collision,20.0,0,2026-09-25 15:13:33,150623512729_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/150623512729_0_200_extreme_00
scene-152217047339-extreme-00,waymo,extreme,cinque,fixed,cinque-fixed,0.0549775860610674,0.14801657785671996,0.6,1.0,0.3333333333333333,0.6666666666666666,0.3714285714285714,15,fg_collision,14.3,0,2026-09-25 15:13:48,152217047339_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-op/cinque-fixed/zs/152217047339_0_200_extreme_00
