route,variant,segment,fit_scope,n,coefficient,target_mean_mps,prediction_mean_mps,target_rms_mps,residual_rms_mps,residual_p95_abs_mps,residual_mean_mps,rms_reduction_fraction,prediction_target_correlation,sign_agreement_fraction,count_abs_world_gyro_lt_point1
26966,baseline-max,1,global_baseline_four_windows,70,0.010659832012199118,0.29633693248172904,0.30687690420371805,0.38631358411430544,0.02396356908099697,0.05268810432686376,-0.010539971721988901,0.9379686087510025,0.9969927081576859,0.9428571428571428,21
24240,baseline-max,1,global_baseline_four_windows,117,0.010659832012199118,-0.10502154055178502,-0.11174015391972812,0.11169327294179181,0.007952209796512443,0.012844073393772611,0.006718613367943111,0.928803144656199,0.9944178156808267,0.9914529914529915,15
17563,baseline-max,1,global_baseline_four_windows,70,0.010659832012199118,0.003454730212483457,0.002064040213747338,0.1889373784991929,0.032264279136437715,0.05957612185092663,0.001390689998736121,0.8292329480131135,0.991483753357161,0.9142857142857143,25
17563,baseline-max,2,global_baseline_four_windows,71,0.010659832012199118,0.005252763925194299,0.003461131989960915,0.19574472735774498,0.032628951714276454,0.06244317040409513,0.001791631935233387,0.8333086558462264,0.9915605649146414,0.9154929577464789,22
26966,short-max,1,global_baseline_four_windows,71,0.010659832012199118,0.2886214827676127,0.29869552705983443,0.3926834185349857,0.02674891064668023,0.0608085875254155,-0.010074044292221772,0.9318817414127787,0.9964569152836608,0.971830985915493,25
24240,short-max,1,global_baseline_four_windows,117,0.010659832012199118,-0.1047961964124307,-0.11147662850565043,0.11201180347664082,0.008412615503323099,0.01471331073950474,0.006680432093219753,0.9248952767278898,0.992511016399216,0.9914529914529915,15
17563,short-max,1,global_baseline_four_windows,70,0.010659832012199118,0.002895675202507283,0.0019366674084613181,0.19608581078838258,0.03117642203902067,0.05839653357239018,0.0009590077940459605,0.8410062313347776,0.9975124920117424,0.9857142857142858,26
17563,short-max,2,global_baseline_four_windows,71,0.010659832012199118,0.005070047277305535,0.002911352605708844,0.1994887831547768,0.032094582253052055,0.06709865154647393,0.0021586946715966907,0.8391158553102661,0.9966693861438065,0.9295774647887324,22
