examinee,scope,tau_model,n_reactive,routes_reactive,pairs_reactive,flip_rate,flip_lo,flip_hi,any_direction_rate,wrong_direction_rate,n_nonreactive,false_flip_nonreactive,false_flip_null_insample,false_flip_null_oos,n_null,flip_rate_family_equal
prior [cinque],pooled,1.4902968168258657,490,25,75,0.4673469387755102,0.31691921196342393,0.6003627640493124,0.4673469387755102,0.0,1806,0.046511627906976744,0.05038992201559688,0.05109268202722484,1667.0,0.32701259365534835
prior [cinque],DynamicObjectCrossing,1.4902968168258657,45,3,9,0.0,0.0,0.0,0.0,0.0,134,0.007462686567164179,,,,
prior [cinque],HighwayCutIn,1.4902968168258657,102,4,12,0.8921568627450981,0.6875,1.0,0.8921568627450981,0.0,588,0.141156462585034,,,,
prior [cinque],Light,1.4902968168258657,9,3,9,0.0,0.0,0.0,0.0,0.0,195,0.0,,,,
prior [cinque],OppositeVehicleRunningRedLight,1.4902968168258657,0,0,0,,,,,,31,0.03225806451612903,,,,
prior [cinque],ParkingCrossingPedestrian,1.4902968168258657,76,5,15,0.0,0.0,0.0,0.0,0.0,123,0.0,,,,
prior [cinque],ParkingCutIn,1.4902968168258657,135,5,15,0.5333333333333333,0.42962962962962964,0.6222222222222222,0.5333333333333333,0.0,411,0.0,,,,
prior [cinque],PedestrianCrossing,1.4902968168258657,3,1,3,0.0,0.0,0.0,0.0,0.0,722,0.00554016620498615,,,,
prior [cinque],StaticCutIn,1.4902968168258657,123,5,15,0.5365853658536586,0.36507936507936506,0.728,0.5365853658536586,0.0,355,0.0,,,,
prior [cinque],VehicleTurningRoutePedestrian,1.4902968168258657,10,1,3,0.0,0.0,0.0,0.0,0.0,886,0.0,,,,
M-C pair [cinque],pooled,1.5676433801650995,490,25,75,0.5653061224489796,0.39608033095936324,0.6992564130915524,0.5653061224489796,0.0,1806,0.044850498338870434,0.05038992201559688,0.04967135974365772,1667.0,0.3918318366190198
M-C pair [cinque],DynamicObjectCrossing,1.5676433801650995,45,3,9,0.0,0.0,0.0,0.0,0.0,134,0.007462686567164179,,,,
M-C pair [cinque],HighwayCutIn,1.5676433801650995,102,4,12,0.9901960784313726,0.9714285714285714,1.0,0.9901960784313726,0.0,588,0.1360544217687075,,,,
M-C pair [cinque],Light,1.5676433801650995,9,3,9,0.0,0.0,0.0,0.0,0.0,195,0.0,,,,
M-C pair [cinque],OppositeVehicleRunningRedLight,1.5676433801650995,0,0,0,,,,,,31,0.0967741935483871,,,,
M-C pair [cinque],ParkingCrossingPedestrian,1.5676433801650995,76,5,15,0.0,0.0,0.0,0.0,0.0,123,0.0,,,,
M-C pair [cinque],ParkingCutIn,1.5676433801650995,135,5,15,0.7185185185185186,0.6296296296296297,0.7851851851851852,0.7185185185185186,0.0,411,0.0,,,,
M-C pair [cinque],PedestrianCrossing,1.5676433801650995,3,1,3,0.0,0.0,0.0,0.0,0.0,722,0.012465373961218837,,,,
M-C pair [cinque],StaticCutIn,1.5676433801650995,123,5,15,0.6422764227642277,0.4453125,0.825,0.6422764227642277,0.0,355,0.0,,,,
M-C pair [cinque],VehicleTurningRoutePedestrian,1.5676433801650995,10,1,3,0.0,0.0,0.0,0.0,0.0,886,0.0,,,,
M-C pair (mu=0) [cinque],pooled,1.9766283750534044,490,25,75,0.4959183673469388,0.33403318294530926,0.6273089444214905,0.4959183673469388,0.0,1806,0.031007751937984496,0.05038992201559688,0.05429696054587997,1667.0,0.34358006978762595
M-C pair (mu=0) [cinque],DynamicObjectCrossing,1.9766283750534044,45,3,9,0.0,0.0,0.0,0.0,0.0,134,0.0,,,,
M-C pair (mu=0) [cinque],HighwayCutIn,1.9766283750534044,102,4,12,0.8627450980392157,0.6,1.0,0.8627450980392157,0.0,588,0.09523809523809523,,,,
M-C pair (mu=0) [cinque],Light,1.9766283750534044,9,3,9,0.0,0.0,0.0,0.0,0.0,195,0.0,,,,
M-C pair (mu=0) [cinque],OppositeVehicleRunningRedLight,1.9766283750534044,0,0,0,,,,,,31,0.0967741935483871,,,,
M-C pair (mu=0) [cinque],ParkingCrossingPedestrian,1.9766283750534044,76,5,15,0.0,0.0,0.0,0.0,0.0,123,0.0,,,,
M-C pair (mu=0) [cinque],ParkingCutIn,1.9766283750534044,135,5,15,0.6296296296296297,0.4887037037037037,0.7555555555555555,0.6296296296296297,0.0,411,0.0,,,,
M-C pair (mu=0) [cinque],PedestrianCrossing,1.9766283750534044,3,1,3,0.0,0.0,0.0,0.0,0.0,722,0.01662049861495845,,,,
M-C pair (mu=0) [cinque],StaticCutIn,1.9766283750534044,123,5,15,0.5691056910569106,0.35384615384615387,0.784,0.5691056910569106,0.0,355,0.0,,,,
M-C pair (mu=0) [cinque],VehicleTurningRoutePedestrian,1.9766283750534044,10,1,3,0.0,0.0,0.0,0.0,0.0,886,0.0,,,,
M-C pair qwen [cinque],pooled,1.6291514158248894,490,25,75,0.47551020408163264,0.3132830780270177,0.617781718595672,0.47551020408163264,0.0,1806,0.042081949058693245,0.05038992201559688,0.05287563826231284,1667.0,0.3353047452043148
M-C pair qwen [cinque],DynamicObjectCrossing,1.6291514158248894,45,3,9,0.0,0.0,0.0,0.0,0.0,134,0.0,,,,
M-C pair qwen [cinque],HighwayCutIn,1.6291514158248894,102,4,12,0.9803921568627451,0.9428571428571428,1.0,0.9803921568627451,0.0,588,0.1292517006802721,,,,
M-C pair qwen [cinque],Light,1.6291514158248894,9,3,9,0.0,0.0,0.0,0.0,0.0,195,0.0,,,,
M-C pair qwen [cinque],OppositeVehicleRunningRedLight,1.6291514158248894,0,0,0,,,,,,31,0.03225806451612903,,,,
M-C pair qwen [cinque],ParkingCrossingPedestrian,1.6291514158248894,76,5,15,0.0,0.0,0.0,0.0,0.0,123,0.0,,,,
M-C pair qwen [cinque],ParkingCutIn,1.6291514158248894,135,5,15,0.5111111111111111,0.362962962962963,0.6518518518518519,0.5111111111111111,0.0,411,0.0,,,,
M-C pair qwen [cinque],PedestrianCrossing,1.6291514158248894,3,1,3,0.0,0.0,0.0,0.0,0.0,722,0.0110803324099723,,,,
M-C pair qwen [cinque],StaticCutIn,1.6291514158248894,123,5,15,0.5203252032520326,0.3333333333333333,0.7235772357723578,0.5203252032520326,0.0,355,0.0,,,,
M-C pair qwen [cinque],VehicleTurningRoutePedestrian,1.6291514158248894,10,1,3,0.0,0.0,0.0,0.0,0.0,886,0.0,,,,
M-C pair op [cinque],pooled,1.4051259517669672,490,25,75,0.5857142857142857,0.4131601008509297,0.7228027146350933,0.5857142857142857,0.0,1806,0.04983388704318937,0.05038992201559688,0.05494098594958448,1667.0,0.4050587172538392
M-C pair op [cinque],DynamicObjectCrossing,1.4051259517669672,45,3,9,0.0,0.0,0.0,0.0,0.0,134,0.007462686567164179,,,,
M-C pair op [cinque],HighwayCutIn,1.4051259517669672,102,4,12,1.0,1.0,1.0,1.0,0.0,588,0.15136054421768708,,,,
M-C pair op [cinque],Light,1.4051259517669672,9,3,9,0.0,0.0,0.0,0.0,0.0,195,0.0,,,,
M-C pair op [cinque],OppositeVehicleRunningRedLight,1.4051259517669672,0,0,0,,,,,,31,0.0,,,,
M-C pair op [cinque],ParkingCrossingPedestrian,1.4051259517669672,76,5,15,0.0,0.0,0.0,0.0,0.0,123,0.0,,,,
M-C pair op [cinque],ParkingCutIn,1.4051259517669672,135,5,15,0.7555555555555555,0.7111111111111111,0.7925925925925926,0.7555555555555555,0.0,411,0.0,,,,
M-C pair op [cinque],PedestrianCrossing,1.4051259517669672,3,1,3,0.0,0.0,0.0,0.0,0.0,722,0.002770083102493075,,,,
M-C pair op [cinque],StaticCutIn,1.4051259517669672,123,5,15,0.6747967479674797,0.4634146341463415,0.875,0.6747967479674797,0.0,355,0.0,,,,
M-C pair op [cinque],VehicleTurningRoutePedestrian,1.4051259517669672,10,1,3,0.0,0.0,0.0,0.0,0.0,886,0.0,,,,
