probe,tap,scope,n_frames,routes,auc_plus_vs_minus,lo,hi,mean_score_plus,mean_score_minus
hazard,op-lebowski vision,PedestrianCrossing,836,7,0.5682318971635264,0.5460086173332426,0.6068610689180621,0.05527603411031647,0.03367747141418842
hazard,op-lebowski vision,StaticCutIn,1031,10,0.5733681668471373,0.5533821472048067,0.5974967406566467,0.21286374098668376,0.0816369208909674
hazard,op-lebowski vision,VehicleTurningRoutePedestrian,2659,14,0.4955281126733153,0.48503849067116456,0.503203595993812,0.01915666166047941,0.019835627766095692
hazard,op-lebowski hidden,pooled,7639,72,0.5352206651500581,0.5230913707109757,0.5535751420756112,0.23985369846997007,0.16755170643033868
hazard,op-lebowski hidden,DynamicObjectCrossing,609,15,0.5740817135415403,0.543743044209253,0.6110026473222336,0.28408464520583954,0.19751729642765326
hazard,op-lebowski hidden,HighwayCutIn,1319,9,0.6803273553091487,0.6077693997544764,0.7509307166109496,0.6401810832888762,0.47600278570458887
hazard,op-lebowski hidden,OppositeVehicleRunningRedLight,58,3,0.5695600475624256,0.44855967078189296,0.6666666666666666,0.04527952403767468,0.03681049628464499
hazard,op-lebowski hidden,ParkingCrossingPedestrian,310,6,0.5433402705515088,0.5121165890577164,0.6406250009418205,0.0741721904100173,0.05460604908711211
hazard,op-lebowski hidden,ParkingCutIn,817,8,0.6023020604084861,0.5791290659784754,0.6156268941194325,0.2987776065783157,0.13068598915208204
hazard,op-lebowski hidden,PedestrianCrossing,836,7,0.5551126347840022,0.5312161947873029,0.6144773638085173,0.060066311295136364,0.03421722460022588
hazard,op-lebowski hidden,StaticCutIn,1031,10,0.5818811790837105,0.5539596441069985,0.6100902341802072,0.3971831034820241,0.2830270918530126
hazard,op-lebowski hidden,VehicleTurningRoutePedestrian,2659,14,0.4997903195078102,0.4915855514326565,0.5046377228897937,0.0321188013897112,0.032174467449249226
light,L18_last,pooled,204,4,0.4959871203383314,0.22222222222222224,0.4967423604734211,0.8539649110068294,0.8573284321099374
light,L18_last,Light,204,4,0.4959871203383314,0.22222222222222224,0.4967423604734211,0.8539649110068294,0.8573284321099374
light,L18_mean,pooled,204,4,0.5102845059592465,0.22222222222222224,0.5120435929473831,0.6356597483425181,0.6282522853269292
light,L18_mean,Light,204,4,0.5102845059592465,0.22222222222222224,0.5120435929473831,0.6356597483425181,0.6282522853269292
light,op-cinque temporal,pooled,204,4,0.5014177239523261,0.4375,0.7708333333333334,0.8763616241638176,0.8774377297515823
light,op-cinque temporal,Light,204,4,0.5014177239523261,0.4375,0.7708333333333334,0.8763616241638176,0.8774377297515823
light,op-cinque vision,pooled,204,4,0.5030276816608996,0.5019130700948883,0.7916666666666666,0.8535941783967019,0.8378054346329609
light,op-cinque vision,Light,204,4,0.5030276816608996,0.5019130700948883,0.7916666666666666,0.8535941783967019,0.8378054346329609
light,op-cinque hidden,pooled,204,4,0.5039888504421377,0.5025770512286547,1.0,0.8828951860201307,0.8598295084195797
light,op-cinque hidden,Light,204,4,0.5039888504421377,0.5025770512286547,1.0,0.8828951860201307,0.8598295084195797
light,op-lebowski temporal,pooled,204,4,0.5002042483660131,0.49977476175381397,0.8125,0.8641265520730966,0.864491023692822
light,op-lebowski temporal,Light,204,4,0.5002042483660131,0.49977476175381397,0.8125,0.8641265520730966,0.864491023692822
light,op-lebowski vision,pooled,204,4,0.5043132449058055,0.4375,0.8125,0.8850204540316661,0.8748180978016303
light,op-lebowski vision,Light,204,4,0.5043132449058055,0.4375,0.8125,0.8850204540316661,0.8748180978016303
light,op-lebowski hidden,pooled,204,4,0.5017060745866975,0.4375,0.8125,0.9087338464062972,0.8855131321627185
light,op-lebowski hidden,Light,204,4,0.5017060745866975,0.4375,0.8125,0.9087338464062972,0.8855131321627185
