direction,arm,scope,decile,n,s_ego_lo,s_ego_hi,ade_base,ade_arm,dade,rel_gain,rel_lo,rel_hi
0,A ridge_late pooled (qwen4b L18),all,1,880,0.017727196216583252,0.5053243041038513,0.4198375,0.58938855,0.16955107,40.38492812979307,32.890615279285626,48.29677484507751
0,A ridge_late pooled (qwen4b L18),all,2,879,0.5058221817016602,0.7555596232414246,0.68123096,0.77862966,0.09739876,14.297464931584205,10.371767428417588,18.230809268252305
0,A ridge_late pooled (qwen4b L18),all,3,880,0.7558215856552124,1.0076954364776611,0.94646066,0.94872797,0.0022672745,0.23955296036110643,-3.250339603543974,3.772978533819029
0,A ridge_late pooled (qwen4b L18),all,4,879,1.0080745220184326,1.28373122215271,1.1638349,1.1174821,-0.046352837,-3.982767320447549,-7.566097472054627,-0.3742995549119248
0,A ridge_late pooled (qwen4b L18),all,5,880,1.2840592861175537,1.5946013927459717,1.4297943,1.3411025,-0.08869194,-6.203125979657802,-9.09916774593219,-3.644381731697609
0,A ridge_late pooled (qwen4b L18),all,6,880,1.5946930646896362,1.96218740940094,1.7365689,1.627799,-0.1087699,-6.26349460466373,-8.711943195458002,-3.933944548613991
0,A ridge_late pooled (qwen4b L18),all,7,879,1.9624433517456055,2.448637008666992,2.1337097,1.9772974,-0.15641223,-7.330530071925275,-9.76245114055358,-5.101993930724886
0,A ridge_late pooled (qwen4b L18),all,8,879,2.4496865272521973,3.1451754570007324,2.6381075,2.4203296,-0.2177782,-8.255092058083918,-10.83630692720163,-5.8924481402304085
0,A ridge_late pooled (qwen4b L18),all,9,880,3.14521861076355,4.221698760986328,3.4420843,3.1705287,-0.2715557,-7.8892806598644,-10.441904294491513,-5.438023746243286
0,A ridge_late pooled (qwen4b L18),all,10,880,4.225119113922119,24.753894805908203,5.9000473,5.7170477,-0.18299986,-3.1016677468153997,-4.164936249994624,-2.1212657133224586
0,"d vjepa2 (front, 4 frames)",all,1,880,0.017727196216583252,0.5053243041038513,0.4198375,0.56360084,0.14376332,34.24260983691181,26.651514588282065,42.47303600368695
0,"d vjepa2 (front, 4 frames)",all,2,879,0.5058221817016602,0.7555596232414246,0.68123096,0.7830587,0.10182784,14.947623224070993,10.323004567927114,19.68748805874991
0,"d vjepa2 (front, 4 frames)",all,3,880,0.7558215856552124,1.0076954364776611,0.94646066,0.9764844,0.030023718,3.172209832498634,0.1484176617718863,6.5654833227531
0,"d vjepa2 (front, 4 frames)",all,4,879,1.0080745220184326,1.28373122215271,1.1638349,1.1705476,0.0067126844,0.5767728943234912,-2.2262337609879252,3.6738861375426124
