direction,arm,scope,decile,n,s_ego_lo,s_ego_hi,ade_base,ade_arm,dade,rel_gain,rel_lo,rel_hi
0,A ridge_late pooled (qwen4b L18),all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.5143729,0.108899646,26.857423092058447,20.754516925689014,32.88429737909621
0,A ridge_late pooled (qwen4b L18),all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.71737444,0.058177207,8.825462306371131,6.046573693071297,11.913770785595903
0,A ridge_late pooled (qwen4b L18),all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.92716944,-0.0011948127,-0.1287008490545777,-2.767852575808315,2.799464302920731
0,A ridge_late pooled (qwen4b L18),all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.0792778,-0.0404515,-3.6126143408314944,-6.2021306130083795,-0.9072628891067075
0,A ridge_late pooled (qwen4b L18),all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.3280687,-0.06877514,-4.923609520433236,-7.003112915062335,-2.8296874059111934
0,A ridge_late pooled (qwen4b L18),all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.6238459,-0.07169157,-4.228250026136873,-6.020294408545005,-2.460478505716667
0,A ridge_late pooled (qwen4b L18),all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.9485627,-0.12195384,-5.890020510975171,-7.78001784758197,-4.210246255610513
0,A ridge_late pooled (qwen4b L18),all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.4204562,-0.15034033,-5.848005481556897,-7.843608545516741,-4.214873353263373
0,A ridge_late pooled (qwen4b L18),all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.171107,-0.16706659,-5.004730716702732,-6.745393455737025,-3.293650520868751
0,A ridge_late pooled (qwen4b L18),all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.631161,-0.10877487,-1.8950536028229736,-2.7638085223952484,-1.0797618350012772
0,a qwen32b L32_mean,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.54854846,0.1430753,35.2860095041521,27.981717285951166,43.0870327133213
0,a qwen32b L32_mean,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.73778754,0.07859031,11.922123252463155,8.658920983427103,15.675354114390148
0,a qwen32b L32_mean,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.93261063,0.004246326,0.4573987031959694,-2.8572713777398944,3.6377504473797333
0,a qwen32b L32_mean,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.0821692,-0.037560165,-3.3543969585764675,-6.237509674245929,-0.19552472083358285
0,a qwen32b L32_mean,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.3169711,-0.07987282,-5.718091779391915,-8.321968009040903,-3.2872205190656043
0,a qwen32b L32_mean,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.6072433,-0.08829428,-5.207450313048378,-7.312372209082041,-3.2059777796439697
0,a qwen32b L32_mean,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.9215187,-0.14899786,-7.196169125584743,-9.548260737398207,-5.132135147324253
0,a qwen32b L32_mean,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.3848715,-0.18592505,-7.232195744425122,-9.994755110376609,-5.0512865236533
0,a qwen32b L32_mean,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.1253278,-0.21284577,-6.376114948925508,-8.820888764433976,-4.10893857857071
0,a qwen32b L32_mean,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.6046643,-0.13527158,-2.356673850317495,-3.5958925196926925,-1.2432103654452884
0,a qwen32b L32_last,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.5864112,0.18093793,44.623897002239254,35.493119711659034,54.51628406004736
0,a qwen32b L32_last,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.76533,0.106132746,16.10030114394916,12.563190197002797,20.12185812382665
0,a qwen32b L32_last,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.9649098,0.036545545,3.9365522535326294,0.4439724698990773,7.409030664574063
0,a qwen32b L32_last,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1043924,-0.015336969,-1.3697033027093666,-4.218403245540773,1.6918202843155805
0,a qwen32b L32_last,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.3481789,-0.04866493,-3.483920490466629,-6.036338242567406,-0.9447645812151917
0,a qwen32b L32_last,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.6181225,-0.07741502,-4.565809412381925,-6.738955117632843,-2.669466013987869
0,a qwen32b L32_last,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.927811,-0.1427055,-6.8922662828355525,-9.163380484685531,-4.75289967422459
0,a qwen32b L32_last,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.372464,-0.19833273,-7.71483504646284,-10.353830421193804,-5.442755740750663
0,a qwen32b L32_last,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.114437,-0.22373632,-6.702357543013463,-9.017919252139714,-4.4814001715827265
0,a qwen32b L32_last,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.5534096,-0.18652679,-3.249631682824343,-4.304065434596192,-2.302713241783945
0,a qwen32b L50_mean,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.54413366,0.13866042,34.1971862394272,26.433084915031138,42.34172163686128
0,a qwen32b L50_mean,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.7328136,0.07361636,11.167577045787352,7.976792757177445,14.656950672175741
0,a qwen32b L50_mean,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.9253776,-0.0029865995,-0.3217055559698493,-3.5585653163674347,3.0580787065858686
0,a qwen32b L50_mean,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.0719599,-0.04776941,-4.266156963665379,-6.998685763066567,-1.3312729135779418
0,a qwen32b L50_mean,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.3278935,-0.06895043,-4.936158510941171,-7.3779762299696605,-2.5683634923510197
0,a qwen32b L50_mean,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.6104398,-0.08509781,-5.018927789180509,-6.996598753862802,-3.174440441144745
0,a qwen32b L50_mean,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.9157549,-0.15476158,-7.474540482187837,-9.774141625601139,-5.40635496194313
0,a qwen32b L50_mean,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.371065,-0.1997316,-7.769249162292609,-10.310285505837582,-5.68816591215833
0,a qwen32b L50_mean,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.1125867,-0.22558679,-6.757791179456443,-8.855715524474675,-4.801906022358275
0,a qwen32b L50_mean,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.5901017,-0.1498342,-2.6103808745805512,-3.6961508484554098,-1.571951894456026
0,a qwen32b L50_last,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.4672536,0.061780404,15.236619452156647,10.410613050884425,21.18538600410749
0,a qwen32b L50_last,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.68548936,0.026292061,3.9884967057718277,1.72652691677097,6.438843253706064
0,a qwen32b L50_last,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.9233777,-0.0049865223,-0.5371299152450202,-2.808368787339173,1.6244702438305552
0,a qwen32b L50_last,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.0904915,-0.029237704,-2.6111404659548576,-4.205959888214591,-0.9080094555758548
0,a qwen32b L50_last,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.3601329,-0.036711033,-2.6281414240453826,-4.317936093587372,-1.15430137496817
0,a qwen32b L50_last,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.650781,-0.044756442,-2.6396607205368188,-3.957236980912115,-1.4732003458065324
0,a qwen32b L50_last,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.9901744,-0.08034207,-3.880291471752429,-5.215818456465047,-2.5524267740899274
0,a qwen32b L50_last,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.4819462,-0.08885043,-3.456143777214303,-4.631084432797402,-2.3640429438630552
0,a qwen32b L50_last,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.2420537,-0.09611985,-2.8794145678041363,-3.8695220521917877,-1.9144345262816322
0,a qwen32b L50_last,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.6705403,-0.06939613,-1.2090052308536337,-1.716580068520852,-0.7282480572760988
0,d vjepa2 mean,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.54462284,0.13914965,34.31784401836268,26.78068249444985,43.27641586115936
0,d vjepa2 mean,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.763827,0.10462974,15.872295706087845,11.375172062961893,20.251177228666087
0,d vjepa2 mean,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.9666999,0.038335674,4.129378355618949,1.3464772192445467,7.211137621617497
0,d vjepa2 mean,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1205529,0.00082358444,0.07355210386897063,-2.624806620893875,2.8947222878499788
0,d vjepa2 mean,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.3499819,-0.046862025,-3.3548504933955625,-5.871234282835032,-1.058060673526351
0,d vjepa2 mean,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.6147068,-0.08083078,-4.767265469988085,-6.706936802692729,-3.0031813463735832
0,d vjepa2 mean,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.9298381,-0.14067844,-6.794364879453041,-8.927623563462847,-4.910215161662995
0,d vjepa2 mean,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.393329,-0.17746805,-6.903231383633584,-9.49134422812252,-4.85565337892164
0,d vjepa2 mean,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.1102126,-0.22796065,-6.828903701466877,-8.609078443470631,-5.23734941437231
0,d vjepa2 mean,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.4671726,-0.27276355,-4.752030920989616,-5.529843460768633,-4.028181505225535
0,d vjepa2 last_mean,all,1,1002,0.017727196216583252,0.49299851059913635,0.40547317,0.55103606,0.14556283,35.899496538953365,28.43836432711844,45.367611619142906
0,d vjepa2 last_mean,all,2,1002,0.4933118224143982,0.7395411729812622,0.6591973,0.7730963,0.11389904,17.27844490186939,12.746054275539889,21.87713117071763
0,d vjepa2 last_mean,all,3,1003,0.7395424246788025,0.978277862071991,0.9283643,0.9737842,0.04541997,4.892472685075563,1.9827236516911748,7.951140243464003
0,d vjepa2 last_mean,all,4,1001,0.9788922071456909,1.2547475099563599,1.1197293,1.1257477,0.0060182526,0.5374738950379911,-2.1212201592172097,3.391457924881721
0,d vjepa2 last_mean,all,5,1002,1.2548574209213257,1.5644994974136353,1.3968439,1.3527842,-0.044059694,-3.154231728473534,-5.710280562908172,-0.8419075603563047
0,d vjepa2 last_mean,all,6,1003,1.5647472143173218,1.9282238483428955,1.6955377,1.613863,-0.08167447,-4.817024838501544,-6.704549721888795,-3.0858314757416685
0,d vjepa2 last_mean,all,7,1002,1.9283781051635742,2.4111974239349365,2.0705163,1.9273202,-0.14319624,-6.91596761424973,-9.007751795832567,-5.090163335314094
0,d vjepa2 last_mean,all,8,1001,2.4116320610046387,3.080390214920044,2.5707967,2.3878963,-0.1829003,-7.114537398461221,-9.681488325134868,-5.095093389743652
0,d vjepa2 last_mean,all,9,1002,3.080453634262085,4.129570007324219,3.3381734,3.1023846,-0.23578879,-7.063407584459573,-8.786174650798912,-5.529231268898166
0,d vjepa2 last_mean,all,10,1003,4.130326747894287,24.753894805908203,5.7399364,5.450589,-0.2893471,-5.040946352815726,-5.85869753126995,-4.309473919777418
0,A ridge_late pooled (qwen4b L18),straight_yaw,1,795,0.017727196216583252,0.49299851059913635,0.36830723,0.48679078,0.11848352,32.16975135819212,24.923174531158438,39.95229796575138
0,A ridge_late pooled (qwen4b L18),straight_yaw,2,676,0.49341973662376404,0.7394810318946838,0.6237536,0.6778892,0.054135617,8.679006620162411,4.808546685109545,12.485609629859184
0,A ridge_late pooled (qwen4b L18),straight_yaw,3,632,0.7409445643424988,0.9776418805122375,0.8499162,0.83061326,-0.01930289,-2.271152056759314,-6.626765012265628,1.931984117533764
0,A ridge_late pooled (qwen4b L18),straight_yaw,4,655,0.9788922071456909,1.2545045614242554,1.0878241,1.0198164,-0.068007596,-6.25170884231036,-9.362446312899758,-2.967285382417414
0,A ridge_late pooled (qwen4b L18),straight_yaw,5,580,1.2548574209213257,1.5644994974136353,1.3832325,1.2785865,-0.10464591,-7.565316013115127,-10.849464935879551,-4.5369448657310985
0,A ridge_late pooled (qwen4b L18),straight_yaw,6,564,1.5647472143173218,1.9270597696304321,1.6656022,1.5472152,-0.11838689,-7.107752769737141,-9.566689064724125,-4.548067569378289
0,A ridge_late pooled (qwen4b L18),straight_yaw,7,518,1.929962396621704,2.4111974239349365,2.087106,1.8986567,-0.1884489,-9.029196739257458,-11.753121628036842,-6.576217188072455
0,A ridge_late pooled (qwen4b L18),straight_yaw,8,525,2.4121007919311523,3.080390214920044,2.6119545,2.386663,-0.22529165,-8.62540517945099,-11.706261336992698,-5.939645042720142
0,A ridge_late pooled (qwen4b L18),straight_yaw,9,465,3.0807607173919678,4.129570007324219,3.421023,3.1403735,-0.28064942,-8.203669851367465,-10.952559620154732,-5.382392775224346
0,A ridge_late pooled (qwen4b L18),straight_yaw,10,445,4.134521961212158,14.229001998901367,5.8768277,5.7159333,-0.16089399,-2.7377694113586313,-4.031506489445574,-1.4362405993516296
0,a qwen32b L32_mean,straight_yaw,1,795,0.017727196216583252,0.49299851059913635,0.36830723,0.5179039,0.14959668,40.617360422192625,31.396953753069507,51.29090557250538
0,a qwen32b L32_mean,straight_yaw,2,676,0.49341973662376404,0.7394810318946838,0.6237536,0.69544035,0.07168673,11.492796026010504,7.160222039224201,15.87220800747693
0,a qwen32b L32_mean,straight_yaw,3,632,0.7409445643424988,0.9776418805122375,0.8499162,0.82753164,-0.022384422,-2.6337209928195273,-7.585648283072436,2.6123628805759105
0,a qwen32b L32_mean,straight_yaw,4,655,0.9788922071456909,1.2545045614242554,1.0878241,1.0167987,-0.07102527,-6.529113193714638,-10.13911754414235,-2.917198112247171
0,a qwen32b L32_mean,straight_yaw,5,580,1.2548574209213257,1.5644994974136353,1.3832325,1.2572852,-0.1259472,-9.105281256046183,-13.150635975905619,-5.424449528294696
0,a qwen32b L32_mean,straight_yaw,6,564,1.5647472143173218,1.9270597696304321,1.6656022,1.5205172,-0.14508489,-8.710656549159022,-11.71758605686601,-5.709840958909549
0,a qwen32b L32_mean,straight_yaw,7,518,1.929962396621704,2.4111974239349365,2.087106,1.8489177,-0.23818792,-11.412354007450574,-15.19561618761301,-8.25276117847185
0,a qwen32b L32_mean,straight_yaw,8,525,2.4121007919311523,3.080390214920044,2.6119545,2.3242798,-0.28767467,-11.01377037352865,-14.838973951105128,-7.6823730787128275
0,a qwen32b L32_mean,straight_yaw,9,465,3.0807607173919678,4.129570007324219,3.421023,3.0438192,-0.3772036,-11.026047630430677,-14.837409656225446,-7.186429951316552
0,a qwen32b L32_mean,straight_yaw,10,445,4.134521961212158,14.229001998901367,5.8768277,5.666027,-0.21080008,-3.586970584280984,-5.361450663209596,-1.8959455824955063
0,a qwen32b L32_last,straight_yaw,1,795,0.017727196216583252,0.49299851059913635,0.36830723,0.563947,0.19563973,53.11862272764789,41.19888564604203,66.4227176339315
0,a qwen32b L32_last,straight_yaw,2,676,0.49341973662376404,0.7394810318946838,0.6237536,0.72303385,0.09928017,15.91656864805216,11.075972077933391,20.701521003051923
0,a qwen32b L32_last,straight_yaw,3,632,0.7409445643424988,0.9776418805122375,0.8499162,0.85761243,0.0076963115,0.9055376608572357,-3.614200145429067,6.121091126995082
0,a qwen32b L32_last,straight_yaw,4,655,0.9788922071456909,1.2545045614242554,1.0878241,1.0508189,-0.037005115,-3.4017554022703838,-7.469995459057695,0.6724852660771399
0,a qwen32b L32_last,straight_yaw,5,580,1.2548574209213257,1.5644994974136353,1.3832325,1.2819934,-0.101239175,-7.319028180976344,-11.577327130261835,-3.9797228157838753
0,a qwen32b L32_last,straight_yaw,6,564,1.5647472143173218,1.9270597696304321,1.6656022,1.5295681,-0.13603407,-8.167260517471838,-11.09354523163716,-5.447279973984414
0,a qwen32b L32_last,straight_yaw,7,518,1.929962396621704,2.4111974239349365,2.087106,1.8646713,-0.2224343,-10.657546781415537,-14.275723351932502,-7.629600385739199
0,a qwen32b L32_last,straight_yaw,8,525,2.4121007919311523,3.080390214920044,2.6119545,2.3075807,-0.30437383,-11.653106373508933,-15.047126859591657,-8.218968795636888
0,a qwen32b L32_last,straight_yaw,9,465,3.0807607173919678,4.129570007324219,3.421023,3.029005,-0.39201772,-11.45907918496377,-14.758104632982693,-7.830124879881086
0,a qwen32b L32_last,straight_yaw,10,445,4.134521961212158,14.229001998901367,5.8768277,5.5788617,-0.29796574,-5.070179858155246,-6.541755289398883,-3.608131180727629
0,a qwen32b L50_mean,straight_yaw,1,795,0.017727196216583252,0.49299851059913635,0.36830723,0.51641786,0.14811064,40.2138839035016,30.169985807556106,50.655759309885894
0,a qwen32b L50_mean,straight_yaw,2,676,0.49341973662376404,0.7394810318946838,0.6237536,0.6901549,0.06640132,10.645440273433472,6.176783057183501,14.969115537641443
0,a qwen32b L50_mean,straight_yaw,3,632,0.7409445643424988,0.9776418805122375,0.8499162,0.8232082,-0.026707975,-3.1424244618993398,-7.9119345963880985,1.6766246198956063
0,a qwen32b L50_mean,straight_yaw,4,655,0.9788922071456909,1.2545045614242554,1.0878241,1.0056424,-0.08218157,-7.5546747350506775,-10.8750239587855,-4.184817471722284
0,a qwen32b L50_mean,straight_yaw,5,580,1.2548574209213257,1.5644994974136353,1.3832325,1.2648659,-0.11836657,-8.557243375753389,-12.222954897015075,-5.145571499584367
0,a qwen32b L50_mean,straight_yaw,6,564,1.5647472143173218,1.9270597696304321,1.6656022,1.5144863,-0.15111582,-9.072743729568188,-11.736131026355025,-6.165960298370189
0,a qwen32b L50_mean,straight_yaw,7,518,1.929962396621704,2.4111974239349365,2.087106,1.8365645,-0.2505411,-12.004234199459741,-15.55654276706998,-8.892209573711904
0,a qwen32b L50_mean,straight_yaw,8,525,2.4121007919311523,3.080390214920044,2.6119545,2.3045332,-0.30742124,-11.769777882566943,-15.425082634636082,-8.433250269806583
0,a qwen32b L50_mean,straight_yaw,9,465,3.0807607173919678,4.129570007324219,3.421023,3.0285192,-0.39250383,-11.47328855145479,-14.736834109275577,-8.11162836267369
0,a qwen32b L50_mean,straight_yaw,10,445,4.134521961212158,14.229001998901367,5.8768277,5.645345,-0.23148221,-3.9388972916851426,-5.590331990437255,-2.2794033811161096
0,a qwen32b L50_last,straight_yaw,1,795,0.017727196216583252,0.49299851059913635,0.36830723,0.43405724,0.065749966,17.851934402193177,11.54695804998716,25.7394089045271
0,a qwen32b L50_last,straight_yaw,2,676,0.49341973662376404,0.7394810318946838,0.6237536,0.643662,0.019908298,3.1916926130515595,-0.09101027367083293,6.3043315719576425
0,a qwen32b L50_last,straight_yaw,3,632,0.7409445643424988,0.9776418805122375,0.8499162,0.83414197,-0.015774198,-1.855970919323262,-4.961765836561665,1.4181317292289146
0,a qwen32b L50_last,straight_yaw,4,655,0.9788922071456909,1.2545045614242554,1.0878241,1.0435524,-0.044271495,-4.069729190615572,-6.513150719124389,-1.7480753183485658
0,a qwen32b L50_last,straight_yaw,5,580,1.2548574209213257,1.5644994974136353,1.3832325,1.3122237,-0.07100882,-5.133541734983598,-7.743505972216007,-3.0057071573972287
0,a qwen32b L50_last,straight_yaw,6,564,1.5647472143173218,1.9270597696304321,1.6656022,1.5784518,-0.08715034,-5.232362348379812,-6.858592091752193,-3.5397744287561586
0,a qwen32b L50_last,straight_yaw,7,518,1.929962396621704,2.4111974239349365,2.087106,1.9592139,-0.12789178,-6.1277088749693425,-8.009854196736233,-4.392695330772814
0,a qwen32b L50_last,straight_yaw,8,525,2.4121007919311523,3.080390214920044,2.6119545,2.4950287,-0.116925456,-4.4765503319799285,-6.12373802317782,-2.832505686215269
0,a qwen32b L50_last,straight_yaw,9,465,3.0807607173919678,4.129570007324219,3.421023,3.2676122,-0.15341057,-4.484347918050347,-6.078673794189386,-2.9829864215546418
0,a qwen32b L50_last,straight_yaw,10,445,4.134521961212158,14.229001998901367,5.8768277,5.759498,-0.117329456,-1.9964760167489397,-2.6689455476795003,-1.3443241273333808
0,d vjepa2 mean,straight_yaw,1,795,0.017727196216583252,0.49299851059913635,0.36830723,0.5032552,0.13494797,36.640054408601806,27.36018518692068,48.72719672483862
0,d vjepa2 mean,straight_yaw,2,676,0.49341973662376404,0.7394810318946838,0.6237536,0.6916827,0.06792906,10.890367362204653,6.439853166817434,15.741717876767884
0,d vjepa2 mean,straight_yaw,3,632,0.7409445643424988,0.9776418805122375,0.8499162,0.8544165,0.0045003174,0.5295012947054357,-3.643191889801225,4.820501789276241
0,d vjepa2 mean,straight_yaw,4,655,0.9788922071456909,1.2545045614242554,1.0878241,1.0655568,-0.022267198,-2.0469484048796045,-5.337200588275112,1.3786677305196788
0,d vjepa2 mean,straight_yaw,5,580,1.2548574209213257,1.5644994974136353,1.3832325,1.301501,-0.08173137,-5.908722727270769,-9.844901189533477,-2.6082788047416154
0,d vjepa2 mean,straight_yaw,6,564,1.5647472143173218,1.9270597696304321,1.6656022,1.5546283,-0.110973984,-6.662694341087557,-9.457000761672974,-3.6969974668090186
