direction,arm,subset,n,ade_base,ade_arm,dade,lo,hi,halfwidth,meets_threshold
1,a qwen32b L32_last,straight_yaw,5742,1.8540347,1.8191515,-0.03488309,-0.0664942249554165,-0.006888905507776339,0.029802659723820082,False
1,a qwen32b L32_last,turn_yaw,2041,2.2858224,2.2776518,-0.008170277,-0.03882866686097004,0.024318467924183084,0.031573567392576565,False
1,a qwen32b L50_mean,all,9642,1.9891535,1.9449533,-0.04420023,-0.07717905399520165,-0.011538200109061475,0.03282042694307009,False
1,a qwen32b L50_mean,pre_onset,706,2.0492735,2.0164602,-0.032813575,-0.0970670562364068,0.03961610973013816,0.06834158298327248,False
1,a qwen32b L50_mean,straight_yaw,5742,1.8540347,1.7758,-0.078234605,-0.1299328199257217,-0.030289155179655483,0.04982183237303311,True
1,a qwen32b L50_mean,turn_yaw,2041,2.2858224,2.286074,0.00025182514,-0.0415274145626865,0.0447236812625642,0.04312554791262535,False
1,a qwen32b L50_last,all,9642,1.9891535,1.9600879,-0.029065816,-0.06026385029951402,-0.0013944568466747814,0.02943469672641962,False
1,a qwen32b L50_last,pre_onset,706,2.0492735,2.023765,-0.025508378,-0.08072166655849328,0.036494131739390846,0.05860789914894206,False
1,a qwen32b L50_last,straight_yaw,5742,1.8540347,1.8014377,-0.05259693,-0.09749911188274013,-0.012235195852539137,0.042631958015100495,True
1,a qwen32b L50_last,turn_yaw,2041,2.2858224,2.2910156,0.005193497,-0.028816490502447258,0.04095527334712211,0.03488588192478469,False
1,d vjepa2 mean,all,9642,1.9891535,1.9362584,-0.05289514,-0.0809524831957905,-0.02439024933177351,0.028281116932008493,True
1,d vjepa2 mean,pre_onset,706,2.0492735,1.9344244,-0.1148493,-0.18974581123034087,-0.02721295916654918,0.08126642603189585,True
1,d vjepa2 mean,straight_yaw,5742,1.8540347,1.7956967,-0.05833788,-0.09613268847637227,-0.020285508262423785,0.03792359010697424,True
1,d vjepa2 mean,turn_yaw,2041,2.2858224,2.245685,-0.040137045,-0.0783120158516291,-0.004408071747329326,0.03695197205214989,False
1,d vjepa2 last_mean,all,9642,1.9891535,1.9355086,-0.053644978,-0.08169381068819175,-0.023836157603895736,0.028928826542148005,True
1,d vjepa2 last_mean,pre_onset,706,2.0492735,1.9367319,-0.112541676,-0.1903728045084297,-0.023300606094584696,0.0835360992069225,True
1,d vjepa2 last_mean,straight_yaw,5742,1.8540347,1.7921994,-0.061835278,-0.10042641101479612,-0.024307584190080295,0.03805941341235791,True
1,d vjepa2 last_mean,turn_yaw,2041,2.2858224,2.2444265,-0.04139581,-0.08120346649614837,-0.004941845366985226,0.03813081056458158,False
