direction,arm,lam,sel_ade,d
0,ridge ego,9.999999999999999e-06,1.684459924697876,
0,A ridge_late pooled (qwen4b L18),0.31622776601683794,1.7348557114601135,2560.0
0,d vjepa2 (train fit),0.01,1.6905154883861542,1024.0
0,d4 vjepa2 vitg (train fit),0.03162277660168379,1.669461339712143,1408.0
0,d5 late fusion vjepa2 + qwen,0.09999999999999999,1.6783168613910675,3584.0
