direction,domain,subset,arm,n,groups,ade,delta_vs_ego,lo,hi,ade_reweighted_to_carla,carla_mass_unmatched,ratio_vs_waymo_matched
0,CARLA,pre_onset_start,ego clipped | ridge_late L18_last (per-domain std),225,62,6.379627704620361,-0.15660139918327332,-0.20440322159919436,-0.1163837153246947,,,1.6341007822073104
0,CARLA,pre_onset_start,ego clipped | ridge_late L18_mean,225,62,6.243598461151123,-0.29263031482696533,-0.35757584844891704,-0.2293199853559266,,,1.5616114857580112
0,CARLA,pre_onset_start,ego clipped | ridge_late L18_mean (per-domain std),225,62,6.382603168487549,-0.15362559258937836,-0.20743739757681467,-0.10718628605393524,,,1.5963785113605788
0,CARLA,pre_onset_brake,CTRV,225,82,8.9473237991333,-9.554737091064453,-12.406433550110169,-7.172605750997547,,,1.474773090531283
0,CARLA,pre_onset_brake,ridge ego,225,82,18.50206184387207,0.0,0.0,0.0,,,4.252867676360152
0,CARLA,pre_onset_brake,ridge_late L18_last,225,82,18.743507385253906,0.2414444237947464,0.13077461364914045,0.34509301555108995,,,4.60831629582636
0,CARLA,pre_onset_brake,ridge_late L18_last (per-domain std),225,82,18.46952247619629,-0.03253840655088425,-0.07395991093971863,0.010078207673241232,,,4.540953816901308
0,CARLA,pre_onset_brake,cls ego K1024,225,82,12.888262748718262,-5.61379861831665,-8.293435211021963,-3.4661574788159992,,,3.1221221640344226
0,CARLA,pre_onset_brake,cls_late L18_last K1024,225,82,12.806682586669922,-5.69537878036499,-8.451631626008176,-3.46255554026059,,,3.0026878942856228
0,CARLA,pre_onset_brake,ridge_late L18_mean,225,82,18.55015754699707,0.04809579253196716,-0.035078954609463676,0.1325082977341883,,,4.620468759546177
0,CARLA,pre_onset_brake,ridge_late L18_mean (per-domain std),225,82,18.46185302734375,-0.040209196507930756,-0.10990957534421543,0.03173289678458655,,,4.598473891127879
0,CARLA,pre_onset_brake,ego clipped | ridge ego,225,82,10.576355934143066,0.0,0.0,0.0,,,2.4579112396558145
0,CARLA,pre_onset_brake,ego clipped | ridge_late L18_last,225,82,11.013457298278809,0.4371001720428467,0.3911701418598258,0.47931330580051434,,,2.665417144264809
0,CARLA,pre_onset_brake,ego clipped | ridge_late L18_last (per-domain std),225,82,10.515774726867676,-0.06058105453848839,-0.09607508590875533,-0.026780564288756088,,,2.5449707102056025
0,CARLA,pre_onset_brake,ego clipped | ridge_late L18_mean,225,82,10.678325653076172,0.10196884721517563,0.03455247173543076,0.1724432081900984,,,2.619642822404183
0,CARLA,pre_onset_brake,ego clipped | ridge_late L18_mean (per-domain std),225,82,10.47482681274414,-0.10153129696846008,-0.16573992094555914,-0.037125694320718744,,,2.5697198013461193
0,CARLA,in_turn,CTRV,750,114,6.796477317810059,-19.79121208190918,-24.43266139165538,-15.80402484295462,,,1.0930274882825264
0,CARLA,in_turn,ridge ego,750,114,26.587688446044922,0.0,0.0,0.0,,,11.915437130943118
0,CARLA,in_turn,ridge_late L18_last,750,114,26.513837814331055,-0.07384731620550156,-0.11930271316725614,-0.02650979791835776,,,11.938557259675019
0,CARLA,in_turn,ridge_late L18_last (per-domain std),750,114,26.622642517089844,0.034955572336912155,0.01400763548527415,0.05635678993543501,,,11.987549456998696
0,CARLA,in_turn,cls ego K1024,750,114,10.004329681396484,-16.583358764648438,-21.03719676721364,-12.676398039592334,,,2.273409150980052
0,CARLA,in_turn,cls_late L18_last K1024,750,114,10.062414169311523,-16.52527618408203,-20.95420422079333,-12.575885283443963,,,2.215465115571804
0,CARLA,in_turn,ridge_late L18_mean,750,114,26.594051361083984,0.006363024469465017,-0.01587510277054976,0.03304725304641372,,,11.940718965711547
0,CARLA,in_turn,ridge_late L18_mean (per-domain std),750,114,26.631160736083984,0.04347206652164459,0.01803405212691844,0.07349176493965867,,,11.95738106099939
0,CARLA,in_turn,ego clipped | ridge ego,750,114,7.604649543762207,0.0,0.0,0.0,,,3.2240768146494236
0,CARLA,in_turn,ego clipped | ridge_late L18_last,750,114,7.619850158691406,0.015200255438685417,-0.017567897101862632,0.05125964378782354,,,3.2146980250648856
0,CARLA,in_turn,ego clipped | ridge_late L18_last (per-domain std),750,114,7.590691566467285,-0.013958171010017395,-0.030750697215733414,0.0014423829131205586,,,3.20239646179469
0,CARLA,in_turn,ego clipped | ridge_late L18_mean,750,114,7.598568439483643,-0.006080984137952328,-0.023253678606054023,0.01256758389504315,,,3.2092038706755557
0,CARLA,in_turn,ego clipped | ridge_late L18_mean (per-domain std),750,114,7.59292459487915,-0.011725391261279583,-0.03128170681569506,0.006811056669056412,,,3.2068202311657616
0,CARLA,stop_queue,CTRV,300,64,0.160720095038414,-5.630946636199951,-7.9956214557796494,-3.7001820843811624,,,0.46998085869544565
0,CARLA,stop_queue,ridge ego,300,64,5.791666030883789,0.0,0.0,0.0,,,4.79364142184741
0,CARLA,stop_queue,ridge_late L18_last,300,64,6.3573503494262695,0.5656838417053223,0.4416021235918619,0.6789677361384633,,,4.434712843484656
0,CARLA,stop_queue,ridge_late L18_last (per-domain std),300,64,5.920727729797363,0.1290610134601593,0.07241009003579135,0.1803655983132967,,,4.130136906561662
0,CARLA,stop_queue,cls ego K1024,300,64,2.616609811782837,-3.1750571727752686,-5.383645398129136,-1.3872450165015175,,,2.8910798159168203
0,CARLA,stop_queue,cls_late L18_last K1024,300,64,2.632453203201294,-3.1592137813568115,-5.349694655098283,-1.357821741036398,,,2.804556686509389
0,CARLA,stop_queue,ridge_late L18_mean,300,64,6.178515911102295,0.3868492543697357,0.2877818055417176,0.48028201758131467,,,4.3760499568551365
0,CARLA,stop_queue,ridge_late L18_mean (per-domain std),300,64,6.026236534118652,0.23456954956054688,0.15709438513526372,0.30638766673421836,,,4.268195227553273
0,CARLA,stop_queue,ego clipped | ridge ego,300,64,1.8250430822372437,0.0,0.0,0.0,,,1.418118410740283
0,CARLA,stop_queue,ego clipped | ridge_late L18_last,300,64,2.343722105026245,0.5186788439750671,0.4112985902649608,0.6128032138050186,,,1.6813880236793508
0,CARLA,stop_queue,ego clipped | ridge_late L18_last (per-domain std),300,64,1.983518123626709,0.15847478806972504,0.10669232274415609,0.20500258376817113,,,1.4229774130067099
0,CARLA,stop_queue,ego clipped | ridge_late L18_mean,300,64,2.1687564849853516,0.34371331334114075,0.25002349284946407,0.42473758572573656,,,1.5850981234731443
0,CARLA,stop_queue,ego clipped | ridge_late L18_mean (per-domain std),300,64,2.0209786891937256,0.19593551754951477,0.12683676884802977,0.2583438747695787,,,1.477090466356266
0,CARLA,straight,CTRV,750,114,3.0898542404174805,-12.264243125915527,-13.230252844332194,-11.373529257582831,,,1.2435287132862154
0,CARLA,straight,ridge ego,750,114,15.354097366333008,0.0,0.0,0.0,,,9.78747497532105
0,CARLA,straight,ridge_late L18_last,750,114,15.189735412597656,-0.1643616110086441,-0.2371792001805025,-0.10025615421510664,,,9.714218265119559
0,CARLA,straight,ridge_late L18_last (per-domain std),750,114,15.351020812988281,-0.003076608758419752,-0.021829624437358922,0.017573753002153233,,,9.81736433974258
0,CARLA,straight,cls ego K1024,750,114,6.343342304229736,-9.01075553894043,-10.467520955462652,-7.905692370826578,,,2.6743292963950185
0,CARLA,straight,cls_late L18_last K1024,750,114,6.259154796600342,-9.094943046569824,-10.536104053995649,-7.9922054886498435,,,2.6049894744636553
0,CARLA,straight,ridge_late L18_mean,750,114,15.283817291259766,-0.07027959823608398,-0.11709308973787837,-0.02175296996232765,,,9.835159498448402
0,CARLA,straight,ridge_late L18_mean (per-domain std),750,114,15.342403411865234,-0.01169405598193407,-0.05278848021884664,0.03258477481334075,,,9.872859755496073
0,CARLA,straight,ego clipped | ridge ego,750,114,5.2152934074401855,0.0,0.0,0.0,,,3.380243935145633
0,CARLA,straight,ego clipped | ridge_late L18_last,750,114,5.251688003540039,0.0363948717713356,-0.011539191184581455,0.06877838569898635,,,3.4187803985854894
0,CARLA,straight,ego clipped | ridge_late L18_last (per-domain std),750,114,5.218525409698486,0.003232251852750778,-0.00850389217304073,0.0133307793280666,,,3.3971919824961616
0,CARLA,straight,ego clipped | ridge_late L18_mean,750,114,5.225255966186523,0.009962953627109528,-0.020643407863035212,0.034335136072322685,,,3.39955579327413
0,CARLA,straight,ego clipped | ridge_late L18_mean (per-domain std),750,114,5.214452743530273,-0.0008404020336456597,-0.022166002868639366,0.018278664662155622,,,3.392527207802959
0,CARLA,other,CTRV,150,77,5.632798194885254,-9.227659225463867,-10.820885601485768,-7.590081696085052,,,2.09089798589632
0,CARLA,other,ridge ego,150,77,14.860459327697754,0.0,0.0,0.0,,,8.642045413209992
0,CARLA,other,ridge_late L18_last,150,77,14.540294647216797,-0.32016521692276,-0.44697944935241535,-0.19602393250914082,,,8.739883600475386
0,CARLA,other,ridge_late L18_last (per-domain std),150,77,14.843952178955078,-0.01650763861835003,-0.0549046771637686,0.023218793437949244,,,8.92240613844254
0,CARLA,other,cls ego K1024,150,77,6.587604999542236,-8.272852897644043,-10.43772980478222,-6.544573002094407,,,2.4637509356249114
0,CARLA,other,cls_late L18_last K1024,150,77,6.919003963470459,-7.941454887390137,-10.181713080024595,-6.154136904093781,,,2.645297718717987
0,CARLA,other,ridge_late L18_mean,150,77,14.735512733459473,-0.12494634091854095,-0.21461652651546761,-0.04519699987833916,,,8.789327302451477
0,CARLA,other,ridge_late L18_mean (per-domain std),150,77,14.839781761169434,-0.020677216351032257,-0.09179284714902722,0.046313876046365436,,,8.851520904304927
0,CARLA,other,ego clipped | ridge ego,150,77,5.718843936920166,0.0,0.0,0.0,,,3.332752100136225
0,CARLA,other,ego clipped | ridge_late L18_last,150,77,5.755198955535889,0.036354925483465195,-0.04581439454631446,0.11933914614028882,,,3.4458338689109884
0,CARLA,other,ego clipped | ridge_late L18_last (per-domain std),150,77,5.720914840698242,0.0020712120458483696,-0.022795942361154797,0.027068348120294943,,,3.425306800257774
0,CARLA,other,ego clipped | ridge_late L18_mean,150,77,5.705770492553711,-0.013073527254164219,-0.07708065463584209,0.048763439318924004,,,3.373264707885676
0,CARLA,other,ego clipped | ridge_late L18_mean (per-domain std),150,77,5.697222709655762,-0.021621404215693474,-0.06738749765938658,0.019743521036276985,,,3.3682112388725165
1,Waymo eval half,all,CTRV,9642,241,3.133071184158325,1.1439175605773926,0.9950009023891044,1.2919701442752534,3.933289708654735,0.00033333333333340764,
1,Waymo eval half,all,ridge ego,9642,241,1.989153504371643,0.0,0.0,0.0,2.3293213295753734,0.00033333333333340764,
1,Waymo eval half,all,ridge_late L18_last,9642,241,1.9593684673309326,-0.029784997925162315,-0.04439690292070685,-0.014386883727455908,2.260138405764568,0.00033333333333340764,
1,Waymo eval half,all,ridge_late L18_last (per-domain std),9642,241,1.9593684673309326,-0.029784997925162315,-0.04439690292070685,-0.014386883727455908,2.260138405764568,0.00033333333333340764,
1,Waymo eval half,all,cls ego K1024,9642,241,3.1390416622161865,1.1498883962631226,0.9511011384754551,1.3773336662741522,3.2684612700286486,0.00033333333333340764,
1,Waymo eval half,all,cls_late L18_last K1024,9642,241,3.185622453689575,1.1964685916900635,0.9704076783346098,1.459255406234529,3.219158031575559,0.00033333333333340764,
1,Waymo eval half,all,ridge_late L18_mean,9642,241,1.9380837678909302,-0.05106980726122856,-0.08281287313444936,-0.019504932925242798,2.233215711720191,0.00033333333333340764,
1,Waymo eval half,all,ridge_late L18_mean (per-domain std),9642,241,1.9380837678909302,-0.05106980726122856,-0.08281287313444936,-0.019504932925242798,2.233215711720191,0.00033333333333340764,
1,Waymo eval half,all,ego clipped | ridge ego,9642,241,2.0024468898773193,0.0,0.0,0.0,2.35057170985738,0.00033333333333340764,
1,Waymo eval half,all,ego clipped | ridge_late L18_last,9642,241,1.9704580307006836,-0.03198889270424843,-0.047740755507224245,-0.016434489434169478,2.280442537884587,0.00033333333333340764,
1,Waymo eval half,all,ego clipped | ridge_late L18_last (per-domain std),9642,241,1.9704580307006836,-0.03198889270424843,-0.047740755507224245,-0.016434489434169478,2.280442537884587,0.00033333333333340764,
1,Waymo eval half,all,ego clipped | ridge_late L18_mean,9642,241,1.9539883136749268,-0.04845884069800377,-0.08310232183014718,-0.014825173135279405,2.2598767696360262,0.00033333333333340764,
1,Waymo eval half,all,ego clipped | ridge_late L18_mean (per-domain std),9642,241,1.9539883136749268,-0.04845884069800377,-0.08310232183014718,-0.014825173135279405,2.2598767696360262,0.00033333333333340764,
1,Waymo eval half,pre-onset (3 kinds),CTRV,1184,181,5.034949779510498,1.8041703701019287,1.5076973323124885,2.100222642740492,5.277519034658161,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),ridge ego,1184,181,3.2307791709899902,0.0,0.0,0.0,3.2416536658150816,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),ridge_late L18_last,1184,181,3.1162004470825195,-0.11457885056734085,-0.14079229649339858,-0.08637859160853459,3.024733953703018,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),ridge_late L18_last (per-domain std),1184,181,3.1162004470825195,-0.11457885056734085,-0.14079229649339858,-0.08637859160853459,3.024733953703018,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),cls ego K1024,1184,181,4.302288055419922,1.0715090036392212,0.6188913942649288,1.5751081752418907,4.173848730950129,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),cls_late L18_last K1024,1184,181,4.104727268218994,0.8739483952522278,0.4712998009185579,1.373201713259319,3.8547806916918086,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),ridge_late L18_mean,1184,181,3.0178215503692627,-0.21295763552188873,-0.26419564982122234,-0.1557586784875557,2.9034366612207325,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),ridge_late L18_mean (per-domain std),1184,181,3.0178215503692627,-0.21295763552188873,-0.26419564982122234,-0.1557586784875557,2.9034366612207325,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),ego clipped | ridge ego,1184,181,3.2375612258911133,0.0,0.0,0.0,3.2302517689977375,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),ego clipped | ridge_late L18_last,1184,181,3.1295509338378906,-0.10801041126251221,-0.13513458561988634,-0.08152749756736416,3.0289162793613618,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),ego clipped | ridge_late L18_last (per-domain std),1184,181,3.1295509338378906,-0.10801041126251221,-0.13513458561988634,-0.08152749756736416,3.0289162793613618,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),ego clipped | ridge_late L18_mean,1184,181,3.0320005416870117,-0.20556063950061798,-0.25889193106175795,-0.14946935884577284,2.9084227146421164,1.1102230246251565e-16,
1,Waymo eval half,pre-onset (3 kinds),ego clipped | ridge_late L18_mean (per-domain std),1184,181,3.0320005416870117,-0.20556063950061798,-0.25889193106175795,-0.14946935884577284,2.9084227146421164,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_lateral,CTRV,706,93,4.254044055938721,2.20477032661438,1.7633348851819173,2.643172090705322,4.7855337206522615,0.0,
1,Waymo eval half,pre_onset_lateral,ridge ego,706,93,2.0492734909057617,0.0,0.0,0.0,2.0811349844932554,0.0,
1,Waymo eval half,pre_onset_lateral,ridge_late L18_last,706,93,1.9972387552261353,-0.052034735679626465,-0.08467592839893066,-0.01951116300557663,1.9987202394008636,0.0,
1,Waymo eval half,pre_onset_lateral,ridge_late L18_last (per-domain std),706,93,1.9972387552261353,-0.052034735679626465,-0.08467592839893066,-0.01951116300557663,1.9987202394008636,0.0,
1,Waymo eval half,pre_onset_lateral,cls ego K1024,706,93,3.756460428237915,1.7071864604949951,1.0682083086172478,2.461412107652925,3.858617166280746,0.0,
1,Waymo eval half,pre_onset_lateral,cls_late L18_last K1024,706,93,3.4870193004608154,1.4377456903457642,0.8944274291022705,2.0827741561778788,3.436829636494319,0.0,
1,Waymo eval half,pre_onset_lateral,ridge_late L18_mean,706,93,1.961224913597107,-0.08804867416620255,-0.15531232729188477,-0.018907249000599383,1.952847964366277,0.0,
1,Waymo eval half,pre_onset_lateral,ridge_late L18_mean (per-domain std),706,93,1.961224913597107,-0.08804867416620255,-0.15531232729188477,-0.018907249000599383,1.952847964366277,0.0,
1,Waymo eval half,pre_onset_lateral,ego clipped | ridge ego,706,93,2.063217878341675,0.0,0.0,0.0,2.068327177564303,0.0,
1,Waymo eval half,pre_onset_lateral,ego clipped | ridge_late L18_last,706,93,2.019277811050415,-0.04394010826945305,-0.07486460738663799,-0.012653228391261265,2.0024753731489175,0.0,
1,Waymo eval half,pre_onset_lateral,ego clipped | ridge_late L18_last (per-domain std),706,93,2.019277811050415,-0.04394010826945305,-0.07486460738663799,-0.012653228391261265,2.0024753731489175,0.0,
1,Waymo eval half,pre_onset_lateral,ego clipped | ridge_late L18_mean,706,93,1.9897292852401733,-0.07348855584859848,-0.14277122010815002,-0.0009653035580006688,1.967088849544525,0.0,
1,Waymo eval half,pre_onset_lateral,ego clipped | ridge_late L18_mean (per-domain std),706,93,1.9897292852401733,-0.07348855584859848,-0.14277122010815002,-0.0009653035580006688,1.967088849544525,0.0,
1,Waymo eval half,pre_onset_start,CTRV,96,71,5.833551406860352,0.9160684943199158,0.4531684689693074,1.3528577254361216,5.833551406860352,0.0,
1,Waymo eval half,pre_onset_start,ridge ego,96,71,4.917482852935791,0.0,0.0,0.0,4.917482852935791,0.0,
1,Waymo eval half,pre_onset_start,ridge_late L18_last,96,71,4.287899017333984,-0.629584014415741,-0.6989814345123774,-0.5558904954076647,4.287899017333984,0.0,
1,Waymo eval half,pre_onset_start,ridge_late L18_last (per-domain std),96,71,4.287899017333984,-0.629584014415741,-0.6989814345123774,-0.5558904954076647,4.287899017333984,0.0,
1,Waymo eval half,pre_onset_start,cls ego K1024,96,71,4.634472370147705,-0.283010870218277,-0.7095529098808766,0.15403336137533183,4.634472370147705,0.0,
1,Waymo eval half,pre_onset_start,cls_late L18_last K1024,96,71,4.5098395347595215,-0.4076431095600128,-0.852336072905556,0.026333508490152056,4.50984001159668,0.0,
1,Waymo eval half,pre_onset_start,ridge_late L18_mean,96,71,4.1140666007995605,-0.8034162521362305,-0.9272940964676842,-0.6823849082826791,4.1140666007995605,0.0,
1,Waymo eval half,pre_onset_start,ridge_late L18_mean (per-domain std),96,71,4.1140666007995605,-0.8034162521362305,-0.9272940964676842,-0.6823849082826791,4.1140666007995605,0.0,
1,Waymo eval half,pre_onset_start,ego clipped | ridge ego,96,71,4.943172454833984,0.0,0.0,0.0,4.943172454833984,0.0,
1,Waymo eval half,pre_onset_start,ego clipped | ridge_late L18_last,96,71,4.337290287017822,-0.6058823466300964,-0.6808520718938426,-0.5263097059442239,4.337290287017822,0.0,
1,Waymo eval half,pre_onset_start,ego clipped | ridge_late L18_last (per-domain std),96,71,4.337290287017822,-0.6058823466300964,-0.6808520718938426,-0.5263097059442239,4.337290287017822,0.0,
1,Waymo eval half,pre_onset_start,ego clipped | ridge_late L18_mean,96,71,4.121030330657959,-0.8221423029899597,-0.9480319250456016,-0.6912922299597831,4.121030330657959,0.0,
1,Waymo eval half,pre_onset_start,ego clipped | ridge_late L18_mean (per-domain std),96,71,4.121030330657959,-0.8221423029899597,-0.9480319250456016,-0.6912922299597831,4.121030330657959,0.0,
1,Waymo eval half,pre_onset_brake,CTRV,382,101,6.277498245239258,1.2869824171066284,1.0189174078783285,1.5676955263887322,6.033447499805027,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,ridge ego,382,101,4.99051570892334,0.0,0.0,0.0,4.660540962219239,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,ridge_late L18_last,382,101,4.889770030975342,-0.10074547678232193,-0.14954290293832695,-0.04099977467139235,4.497605461544462,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,ridge_late L18_last (per-domain std),382,101,4.889770030975342,-0.10074547678232193,-0.14954290293832695,-0.04099977467139235,4.497605461544462,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,cls ego K1024,382,101,5.227588653564453,0.23707298934459686,-0.30209020069436404,0.8639391318409485,4.553842597537572,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,cls_late L18_last K1024,382,101,5.144547939300537,0.15403181314468384,-0.3728601263024917,0.7926068830335932,4.314257518980239,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,ridge_late L18_mean,382,101,4.695093154907227,-0.2954227924346924,-0.3854530212249902,-0.19634178608615488,4.2277099132537845,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,ridge_late L18_mean (per-domain std),382,101,4.695093154907227,-0.2954227924346924,-0.3854530212249902,-0.19634178608615488,4.2277099132537845,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,ego clipped | ridge ego,382,101,4.979308605194092,0.0,0.0,0.0,4.615796660317315,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,ego clipped | ridge_late L18_last,382,101,4.878005504608154,-0.10130339860916138,-0.14768912103441867,-0.045905607145582936,4.457718021604751,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,ego clipped | ridge_late L18_last (per-domain std),382,101,4.878005504608154,-0.10130339860916138,-0.14768912103441867,-0.045905607145582936,4.457718021604751,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,ego clipped | ridge_late L18_mean,382,101,4.684609413146973,-0.29469946026802063,-0.3838901005070784,-0.20360609792997358,4.206038738886516,1.1102230246251565e-16,
1,Waymo eval half,pre_onset_brake,ego clipped | ridge_late L18_mean (per-domain std),382,101,4.684609413146973,-0.29469946026802063,-0.3838901005070784,-0.20360609792997358,4.206038738886516,1.1102230246251565e-16,
1,Waymo eval half,in_turn,CTRV,1988,123,4.029245376586914,1.8389599323272705,1.3876102447083387,2.2755560518236435,4.905551418920703,0.0013333333333334085,
1,Waymo eval half,in_turn,ridge ego,1988,123,2.1902852058410645,0.0,0.0,0.0,2.0620724898632443,0.0013333333333334085,
1,Waymo eval half,in_turn,ridge_late L18_last,1988,123,2.180391311645508,-0.00989387184381485,-0.03324197011564757,0.010075864210696778,2.072153730927227,0.0013333333333334085,
1,Waymo eval half,in_turn,ridge_late L18_last (per-domain std),1988,123,2.180391311645508,-0.00989387184381485,-0.03324197011564757,0.010075864210696778,2.072153730927227,0.0013333333333334085,
1,Waymo eval half,in_turn,cls ego K1024,1988,123,3.785529851913452,1.5952444076538086,1.1361848199899502,2.119811166380613,4.140606590520556,0.0013333333333334085,
1,Waymo eval half,in_turn,cls_late L18_last K1024,1988,123,3.9502434730529785,1.759958267211914,1.2340393315271518,2.4412145778016265,4.387177696851928,0.0013333333333334085,
1,Waymo eval half,in_turn,ridge_late L18_mean,1988,123,2.1832985877990723,-0.00698666600510478,-0.04875898000611134,0.03726067450391248,2.1056903396970603,0.0013333333333334085,
1,Waymo eval half,in_turn,ridge_late L18_mean (per-domain std),1988,123,2.1832985877990723,-0.00698666600510478,-0.04875898000611134,0.03726067450391248,2.1056903396970603,0.0013333333333334085,
1,Waymo eval half,in_turn,ego clipped | ridge ego,1988,123,2.2882909774780273,0.0,0.0,0.0,2.2191739951338727,0.0013333333333334085,
1,Waymo eval half,in_turn,ego clipped | ridge_late L18_last,1988,123,2.27702260017395,-0.01126860547810793,-0.03195704323787673,0.006939358966232465,2.2222763998645325,0.0013333333333334085,
1,Waymo eval half,in_turn,ego clipped | ridge_late L18_last (per-domain std),1988,123,2.27702260017395,-0.01126860547810793,-0.03195704323787673,0.006939358966232465,2.2222763998645325,0.0013333333333334085,
1,Waymo eval half,in_turn,ego clipped | ridge_late L18_mean,1988,123,2.289921760559082,0.0016307014739140868,-0.03865242561984615,0.04553905323958932,2.269769679083525,0.0013333333333334085,
1,Waymo eval half,in_turn,ego clipped | ridge_late L18_mean (per-domain std),1988,123,2.289921760559082,0.0016307014739140868,-0.03865242561984615,0.04553905323958932,2.269769679083525,0.0013333333333334085,
1,Waymo eval half,stop_queue,CTRV,360,92,0.24502021074295044,-1.346078872680664,-1.5665778202869067,-1.1072673056787112,0.24502022564411163,0.0,
1,Waymo eval half,stop_queue,ridge ego,360,92,1.5910990238189697,0.0,0.0,0.0,1.5910990238189697,0.0,
1,Waymo eval half,stop_queue,ridge_late L18_last,360,92,1.7556654214859009,0.16456642746925354,0.10566142660839574,0.2285674954051674,1.7556654214859009,0.0,
1,Waymo eval half,stop_queue,ridge_late L18_last (per-domain std),360,92,1.7556654214859009,0.16456642746925354,0.10566142660839574,0.2285674954051674,1.7556654214859009,0.0,
1,Waymo eval half,stop_queue,cls ego K1024,360,92,0.6162133812904358,-0.9748855829238892,-1.2488918269022842,-0.6805306286332397,0.6162133812904358,0.0,
1,Waymo eval half,stop_queue,cls_late L18_last K1024,360,92,0.6368367671966553,-0.9542621970176697,-1.2326493335529025,-0.653933068734236,0.6368367671966553,0.0,
1,Waymo eval half,stop_queue,ridge_late L18_mean,360,92,1.8498791456222534,0.25878003239631653,0.1669366130835949,0.34839403084997145,1.8498791456222534,0.0,
1,Waymo eval half,stop_queue,ridge_late L18_mean (per-domain std),360,92,1.8498791456222534,0.25878003239631653,0.1669366130835949,0.34839403084997145,1.8498791456222534,0.0,
1,Waymo eval half,stop_queue,ego clipped | ridge ego,360,92,1.57997465133667,0.0,0.0,0.0,1.57997465133667,0.0,
1,Waymo eval half,stop_queue,ego clipped | ridge_late L18_last,360,92,1.6836446523666382,0.1036699190735817,0.04434309806017074,0.16580207166525107,1.6836446523666382,0.0,
1,Waymo eval half,stop_queue,ego clipped | ridge_late L18_last (per-domain std),360,92,1.6836446523666382,0.1036699190735817,0.04434309806017074,0.16580207166525107,1.6836446523666382,0.0,
1,Waymo eval half,stop_queue,ego clipped | ridge_late L18_mean,360,92,1.7861905097961426,0.20621569454669952,0.11502949378210388,0.29574408630439114,1.7861902713775635,0.0,
1,Waymo eval half,stop_queue,ego clipped | ridge_late L18_mean (per-domain std),360,92,1.7861905097961426,0.20621569454669952,0.11502949378210388,0.29574408630439114,1.7861902713775635,0.0,
1,Waymo eval half,straight,CTRV,5419,223,2.6137938499450684,0.9377118349075317,0.7785692462343315,1.0811926624311374,2.757691033999125,0.0,
1,Waymo eval half,straight,ridge ego,5419,223,1.6760820150375366,0.0,0.0,0.0,1.6989464863141377,0.0,
1,Waymo eval half,straight,ridge_late L18_last,5419,223,1.6503942012786865,-0.025687702000141144,-0.04622333593688675,-0.0038809703880709418,1.6625537927945455,0.0,
1,Waymo eval half,straight,ridge_late L18_last (per-domain std),5419,223,1.6503942012786865,-0.025687702000141144,-0.04622333593688675,-0.0038809703880709418,1.6625537927945455,0.0,
1,Waymo eval half,straight,cls ego K1024,5419,223,2.8737576007843018,1.1976755857467651,0.9892085457455221,1.4173216162895803,2.3326882832845053,0.0,
1,Waymo eval half,straight,cls_late L18_last K1024,5419,223,2.927044630050659,1.250962734222412,0.9831602243493891,1.566973031165324,2.320635177930196,0.0,
1,Waymo eval half,straight,ridge_late L18_mean,5419,223,1.6276880502700806,-0.04839383810758591,-0.1009343031801974,4.331086821792587e-05,1.6547521231969198,0.0,
1,Waymo eval half,straight,ridge_late L18_mean (per-domain std),5419,223,1.6276880502700806,-0.04839383810758591,-0.1009343031801974,4.331086821792587e-05,1.6547521231969198,0.0,
1,Waymo eval half,straight,ego clipped | ridge ego,5419,223,1.6595466136932373,0.0,0.0,0.0,1.6445156308809916,0.0,
1,Waymo eval half,straight,ego clipped | ridge_late L18_last,5419,223,1.6339669227600098,-0.025579525157809258,-0.04978834373773895,-0.0020339198396938543,1.6139577609697977,0.0,
1,Waymo eval half,straight,ego clipped | ridge_late L18_last (per-domain std),5419,223,1.6339669227600098,-0.025579525157809258,-0.04978834373773895,-0.0020339198396938543,1.6139577609697977,0.0,
