direction,arm,n_modes,pool,n_rater,minade1 [all],minade6 [all],minade20 [all],oracle_pool [all],minade1 [pre_onset dec1-9],minade6 [pre_onset dec1-9],minade20 [pre_onset dec1-9],oracle_pool [pre_onset dec1-9],minade1 [straight dec1-9],minade6 [straight dec1-9],minade20 [straight dec1-9],oracle_pool [straight dec1-9],rfs_top1,rfs_oracle_modes,uncovered_modes,uncovered_pool,oracle_modes - oracle_pool [all]
0,diff ego M20,20,anchors M20,237,2.1994963,1.2309905,1.2096959,1.8459656,2.4916184,1.694116,1.6845582,2.579713,1.6349888,0.9043209,0.90342194,1.3457941,7.442124766819484,8.62844701017295,0.16877637130801687,0.16033755274261605,-0.6362697
0,diff qwenvid L18_last,20,anchors M20,237,2.7732332,1.3908386,1.3591101,1.8459656,2.8421004,1.7664279,1.7480037,2.579713,2.323531,1.0649695,1.0546767,1.3457941,7.2788065223576845,8.693164867260636,0.14345991561181434,0.16033755274261605,-0.4868555
0,diff qwenvid L18_mean,20,anchors M20,237,2.8517861,1.3993253,1.3532035,1.8459656,2.739832,1.7099851,1.6745758,2.579713,2.3954425,1.0496185,1.0367235,1.3457941,7.270259358231572,8.798690749034458,0.12236286919831224,0.16033755274261605,-0.4927621
0,diff qwenvid L18_grid 4x4,20,anchors M20,237,3.2646163,1.6201854,1.5376061,1.8459656,3.7288835,2.2551246,2.1756165,2.579713,2.7503617,1.1548724,1.1210709,1.3457941,7.1511619267217315,8.528379953157055,0.18565400843881857,0.16033755274261605,-0.3083595
1,diff ego M20,20,anchors M20,241,2.1257875,1.1214584,1.1035584,1.8130487,2.4728324,1.5064886,1.498154,2.7051961,1.6156045,0.8604192,0.85598224,1.3367549,7.268862283190353,8.82296332965061,0.12863070539419086,0.1991701244813278,-0.7094903
1,diff qwenvid L18_last,20,anchors M20,241,2.6545067,1.3699121,1.3275434,1.8130487,2.8838267,1.8325195,1.8055722,2.7051961,2.2781186,1.059094,1.040015,1.3367549,7.165364579791188,8.690813522337175,0.16182572614107885,0.1991701244813278,-0.48550534
1,diff qwenvid L18_mean,20,anchors M20,241,2.772436,1.3915184,1.3448372,1.8130487,3.1553617,1.9214054,1.8259932,2.7051961,2.4332058,1.0490311,1.0329036,1.3367549,6.968788198830401,8.705402405951544,0.14937759336099585,0.1991701244813278,-0.46821153
1,diff qwenvid L18_grid 4x4,20,anchors M20,241,2.888608,1.5168447,1.4493017,1.8130487,3.4976947,2.1514163,2.0724957,2.7051961,2.426159,1.12239,1.0775683,1.3367549,6.886410682558486,8.63808440250305,0.1825726141078838,0.1991701244813278,-0.363747
