examinee,scope,tau_model,n_reactive,routes_reactive,pairs_reactive,flip_rate,flip_lo,flip_hi,any_direction_rate,wrong_direction_rate,n_nonreactive,false_flip_nonreactive,false_flip_null_insample,false_flip_null_oos,n_null,flip_rate_family_equal
G2 M-C pair s2 x g2 [cinque],oncoming,0.6866146564483641,657,60,60,0.649923896499239,0.5976154992548435,0.7038692206533776,0.7290715372907154,0.0791476407914764,558,0.06989247311827956,,,,
G2 M-C pair s2 x g2 [cinque],static,0.6866146564483641,959,65,65,0.7737226277372263,0.7222073518915061,0.8218065158795266,0.8613138686131386,0.08759124087591241,771,0.19455252918287938,,,,
G2 student A s2 x g2 [cinque],pooled,0.6760313034057616,1832,65,65,0.7156113537117904,0.6707101214244072,0.7594886480908153,0.8100436681222707,0.09443231441048035,1727,0.15981470758540822,0.050505050505050504,0.04924242424242424,792.0,0.6925662372034402
G2 student A s2 x g2 [cinque],cutin,0.6760313034057616,216,27,27,0.6574074074074074,0.5644264705882353,0.7453764619883041,0.8194444444444444,0.16203703703703703,398,0.17587939698492464,,,,
G2 student A s2 x g2 [cinque],oncoming,0.6760313034057616,657,60,60,0.639269406392694,0.584635914072562,0.6951984224043047,0.7184170471841704,0.0791476407914764,558,0.05913978494623656,,,,
G2 student A s2 x g2 [cinque],static,0.6760313034057616,959,65,65,0.781021897810219,0.7313255388720089,0.8298577779871059,0.8706986444212722,0.08967674661105318,771,0.2243839169909209,,,,
G1c g3 x M-C [cinque],pooled,0.5268521547317493,1832,65,65,0.6839519650655022,0.6393517184433123,0.7278725769056098,0.7740174672489083,0.09006550218340612,1727,0.157498552403011,0.050505050505050504,0.04419191919191919,792.0,0.6653044792522511
G1c g3 x M-C [cinque],cutin,0.5268521547317493,216,27,27,0.6435185185185185,0.5477357023211294,0.7333417085427135,0.7870370370370371,0.14351851851851852,398,0.12562814070351758,,,,
G1c g3 x M-C [cinque],oncoming,0.5268521547317493,657,60,60,0.6057838660578386,0.5471399444713266,0.6592809775777722,0.6818873668188736,0.076103500761035,558,0.07168458781362007,,,,
G1c g3 x M-C [cinque],static,0.5268521547317493,959,65,65,0.7466110531803962,0.6966841592238292,0.7923210661702925,0.8342022940563086,0.08759124087591241,771,0.23605706874189364,,,,
G1c g3 x const [cinque],pooled,0.5268516444992856,1832,65,65,0.6850436681222707,0.6404292571050267,0.7281701237263464,0.7745633187772926,0.08951965065502183,1727,0.1557614360162131,0.050505050505050504,0.04419191919191919,792.0,0.6616139091558216
G1c g3 x const [cinque],cutin,0.5268516444992856,216,27,27,0.6296296296296297,0.5299988479262673,0.7252293096205014,0.7731481481481481,0.14351851851851852,398,0.12311557788944724,,,,
