scope,judge,n,delta,lo,hi,model,arm
Cut_ins,ADE pre_onset dec1-9,16,0.07948016375303268,0.0,0.20079199263924047,cinque,g3 x const
FOD,RFS (rater),78,0.0,0.0,0.0,cinque,g3 x const
FOD,ADE dec1-9,3175,0.0003056374844163656,-0.001901871373774934,0.002739502011355762,cinque,g3 x const
FOD,ADE pre_onset dec1-9,252,-0.003424558322876692,-0.019919612821567467,0.005778012625416929,cinque,g3 x const
Intersections,RFS (rater),116,-0.028490434012671362,-0.08447203576963049,0.000622985441978723,cinque,g3 x const
Intersections,ADE dec1-9,4299,0.004079069476574659,0.00040736323379232144,0.008626409604661335,cinque,g3 x const
Intersections,ADE pre_onset dec1-9,301,-0.0010517807677388191,-0.02103509016943522,0.020267124842473984,cinque,g3 x const
all,RFS (rater),478,-0.023042925735108636,-0.05069526089353708,0.00024181752565766683,cinque,g3 x const2d
all,ADE dec1-9,17389,0.0028795981779694557,0.0008496909538347134,0.005039900273127498,cinque,g3 x const2d
all,ADE pre_onset dec1-9,1245,0.004539179615676403,-0.0031939006082753567,0.013259160416742074,cinque,g3 x const2d
Pedestrians,RFS (rater),52,0.0,0.0,0.0,cinque,g3 x const2d
Pedestrians,ADE dec1-9,1637,0.004030831623822451,-0.0048740916532957,0.014195121260812502,cinque,g3 x const2d
Pedestrians,ADE pre_onset dec1-9,83,0.0012553661363199353,-0.0032291970506020174,0.0063104269872079665,cinque,g3 x const2d
Cyclists,RFS (rater),71,0.0273859750094663,0.0,0.0821579250283989,cinque,g3 x const2d
Cyclists,ADE dec1-9,2326,0.003528854576870799,-0.003108807121194066,0.011478081856272939,cinque,g3 x const2d
Cyclists,ADE pre_onset dec1-9,206,0.004463321063667536,-0.00024644365892723694,0.012681066602244407,cinque,g3 x const2d
Cut_ins,RFS (rater),20,0.0,0.0,0.0,cinque,g3 x const2d
Cut_ins,ADE dec1-9,724,0.007564023602753878,-0.0005592233669410805,0.02177557636995853,cinque,g3 x const2d
Cut_ins,ADE pre_onset dec1-9,16,0.07981431484222412,0.0,0.2016361638119346,cinque,g3 x const2d
FOD,RFS (rater),78,0.0,0.0,0.0,cinque,g3 x const2d
FOD,ADE dec1-9,3175,0.00030888666515238583,-0.0018972513259354203,0.002740634305558013,cinque,g3 x const2d
FOD,ADE pre_onset dec1-9,252,-0.003302094293758273,-0.01952591816165249,0.0058257268243398636,cinque,g3 x const2d
Intersections,RFS (rater),116,-0.028463287996574944,-0.0842855871477211,0.0006178083471743136,cinque,g3 x const2d
Intersections,ADE dec1-9,4299,0.004082915373146534,0.00040104493696100035,0.008643915881923817,cinque,g3 x const2d
Intersections,ADE pre_onset dec1-9,301,-0.001109608798287809,-0.02123731064073393,0.020318365380760057,cinque,g3 x const2d
all,RFS (rater),478,0.010598100595124041,-2.1552695183029218e-05,0.025302756623259863,cinque,M-C - const (paired)
all,ADE dec1-9,17389,0.0015924908220767975,7.811887870826411e-05,0.0031765565833964515,cinque,M-C - const (paired)
all,ADE pre_onset dec1-9,1245,0.0047318837605416775,-0.00014150610098772985,0.01079154820420682,cinque,M-C - const (paired)
Pedestrians,RFS (rater),52,0.0,0.0,0.0,cinque,M-C - const (paired)
Pedestrians,ADE dec1-9,1637,0.004277912899851799,0.0003497880484382641,0.009640709151263804,cinque,M-C - const (paired)
Pedestrians,ADE pre_onset dec1-9,83,0.0002486307348590344,-0.00015405594627428934,0.0008285672785908942,cinque,M-C - const (paired)
Cyclists,RFS (rater),71,0.034814088097693006,0.0,0.10444226429307903,cinque,M-C - const (paired)
Cyclists,ADE dec1-9,2326,-0.000999228097498417,-0.006900346150788933,0.0038263945377648343,cinque,M-C - const (paired)
Cyclists,ADE pre_onset dec1-9,206,0.014893821440637112,-9.158872208505306e-06,0.04430095188280675,cinque,M-C - const (paired)
Cut_ins,RFS (rater),20,0.0,0.0,0.0,cinque,M-C - const (paired)
Cut_ins,ADE dec1-9,724,-0.0010511131258681417,-0.00843734318167781,0.004578255800032486,cinque,M-C - const (paired)
Cut_ins,ADE pre_onset dec1-9,16,-0.03041759878396988,-0.07684446008581865,0.0,cinque,M-C - const (paired)
FOD,RFS (rater),78,0.0,0.0,0.0,cinque,M-C - const (paired)
FOD,ADE dec1-9,3175,0.000175098713953048,-0.001937321539787252,0.0024380127421222446,cinque,M-C - const (paired)
FOD,ADE pre_onset dec1-9,252,0.00960115808993578,-1.078596352862629e-05,0.025070785263259718,cinque,M-C - const (paired)
Intersections,RFS (rater),116,-0.0015879768928856166,-0.01294726409311309,0.008174804124916044,cinque,M-C - const (paired)
Intersections,ADE dec1-9,4299,0.003183195134624839,0.0005447295168953869,0.006770493281600085,cinque,M-C - const (paired)
Intersections,ADE pre_onset dec1-9,301,0.003451470984145999,-0.001615279713246467,0.013968208052527225,cinque,M-C - const (paired)
all,RFS (rater),478,-0.013945339366435565,-0.05607064506848419,0.02262584600269253,lebowski,g3 x M-C
all,ADE dec1-9,17389,0.012810423970222473,0.007687146650153015,0.018437115046860363,lebowski,g3 x M-C
all,ADE pre_onset dec1-9,1245,0.025076892226934433,-0.007441662976474099,0.06384446738532804,lebowski,g3 x M-C
Pedestrians,RFS (rater),52,0.016729591002303208,-0.0077130499894763,0.058247262132155156,lebowski,g3 x M-C
Pedestrians,ADE dec1-9,1637,0.009029608219861984,-0.007555760160066507,0.027420115956529455,lebowski,g3 x M-C
Pedestrians,ADE pre_onset dec1-9,83,-0.01398551743477583,-0.06602586910174871,0.011436001250618383,lebowski,g3 x M-C
Cyclists,RFS (rater),71,0.021392702745704918,-0.0036061461428077814,0.06778425437992253,lebowski,g3 x M-C
Cyclists,ADE dec1-9,2326,0.01232885755598545,0.0008754710451368175,0.025815542121527514,lebowski,g3 x M-C
Cyclists,ADE pre_onset dec1-9,206,0.02216758020222187,0.0012054276845976414,0.06378709905422078,lebowski,g3 x M-C
Cut_ins,RFS (rater),20,0.0,0.0,0.0,lebowski,g3 x M-C
Cut_ins,ADE dec1-9,724,0.016180260106921196,0.00041253612127010515,0.04430002736261725,lebowski,g3 x M-C
Cut_ins,ADE pre_onset dec1-9,16,0.11193579435348511,0.0,0.28278517409374837,lebowski,g3 x M-C
FOD,RFS (rater),78,0.057515466163881965,0.0,0.16558935420508542,lebowski,g3 x M-C
FOD,ADE dec1-9,3175,0.009929027408361435,0.001451718388655609,0.019694638062054754,lebowski,g3 x M-C
FOD,ADE pre_onset dec1-9,252,0.036806561052799225,-0.0020787136422263253,0.09941769856000837,lebowski,g3 x M-C
Intersections,RFS (rater),116,-0.05311400280501714,-0.15795214354106873,0.0,lebowski,g3 x M-C
Intersections,ADE dec1-9,4299,0.01074840035289526,-0.000760019204233056,0.023959572683350548,lebowski,g3 x M-C
Intersections,ADE pre_onset dec1-9,301,-0.023529546335339546,-0.09614572820507668,0.0453286698083095,lebowski,g3 x M-C
all,RFS (rater),478,-0.0347895655533544,-0.07957507227958006,0.0016278611420963301,lebowski,g3 x const
all,ADE dec1-9,17389,0.009847349487245083,0.005476254902735179,0.014525719967987268,lebowski,g3 x const
all,ADE pre_onset dec1-9,1245,0.021407868713140488,-0.0051898073303500375,0.050365485335143866,lebowski,g3 x const
Pedestrians,RFS (rater),52,0.010791298097911137,-0.024829532217524878,0.05774073018988031,lebowski,g3 x const
Pedestrians,ADE dec1-9,1637,0.004133261740207672,-0.010447591779362936,0.018254451581671584,lebowski,g3 x const
Pedestrians,ADE pre_onset dec1-9,83,-0.017933733761310577,-0.06605251504635384,0.01023244857788086,lebowski,g3 x const
Cyclists,RFS (rater),71,0.0018340802979080605,-0.0036061461428077814,0.009108387036531964,lebowski,g3 x const
Cyclists,ADE dec1-9,2326,0.009267941117286682,-0.0008381804051436775,0.02178078505886996,lebowski,g3 x const
Cyclists,ADE pre_onset dec1-9,206,0.01504526287317276,0.00032805715106654906,0.04156407027922828,lebowski,g3 x const
Cut_ins,RFS (rater),20,0.0,0.0,0.0,lebowski,g3 x const
Cut_ins,ADE dec1-9,724,0.018852951005101204,0.002034637407903812,0.045486599988396714,lebowski,g3 x const
Cut_ins,ADE pre_onset dec1-9,16,0.08734653145074844,0.0,0.22066493097104525,lebowski,g3 x const
FOD,RFS (rater),78,0.041019939251468025,0.0,0.11369741106006241,lebowski,g3 x const
FOD,ADE dec1-9,3175,0.0062745437026023865,-0.00035285656081103983,0.013473220988932376,lebowski,g3 x const
FOD,ADE pre_onset dec1-9,252,0.03897640481591225,0.007178460197442252,0.09191405382707843,lebowski,g3 x const
Intersections,RFS (rater),116,-0.05262097335617504,-0.15696608464338457,0.0,lebowski,g3 x const
Intersections,ADE dec1-9,4299,0.008567585609853268,-0.00020628381678571432,0.018493999717304827,lebowski,g3 x const
Intersections,ADE pre_onset dec1-9,301,-0.017390139400959015,-0.08281606245179074,0.047076622829642166,lebowski,g3 x const
all,RFS (rater),478,-0.03468412030468042,-0.07959714300515285,0.0017092115219774487,lebowski,g3 x const2d
all,ADE dec1-9,17389,0.009866059757769108,0.005492502698583164,0.014558177215357957,lebowski,g3 x const2d
all,ADE pre_onset dec1-9,1245,0.02138081006705761,-0.0052084408567076,0.05021013474367325,lebowski,g3 x const2d
Pedestrians,RFS (rater),52,0.00968062074455442,-0.028195919549954082,0.057540788895287416,lebowski,g3 x const2d
Pedestrians,ADE dec1-9,1637,0.004178074188530445,-0.010417478088997028,0.018269441882032514,lebowski,g3 x const2d
Pedestrians,ADE pre_onset dec1-9,83,-0.01782316155731678,-0.06644624459021019,0.01044717160138217,lebowski,g3 x const2d
Cyclists,RFS (rater),71,0.0018317242722470724,-0.0036061461428077814,0.009101318959548998,lebowski,g3 x const2d
Cyclists,ADE dec1-9,2326,0.009323712438344955,-0.0007803515709466243,0.02182986338648399,lebowski,g3 x const2d
Cyclists,ADE pre_onset dec1-9,206,0.015215263701975346,0.00037097561280654553,0.04199052152908432,lebowski,g3 x const2d
Cut_ins,RFS (rater),20,0.0,0.0,0.0,lebowski,g3 x const2d
Cut_ins,ADE dec1-9,724,0.018787480890750885,0.002040182635292834,0.045275440647124965,lebowski,g3 x const2d
Cut_ins,ADE pre_onset dec1-9,16,0.08502644300460815,0.0,0.21480362666280647,lebowski,g3 x const2d
FOD,RFS (rater),78,0.04102233101331974,0.0,0.11370458634561754,lebowski,g3 x const2d
FOD,ADE dec1-9,3175,0.00631947023794055,-0.0003247872917621259,0.013535653851493537,lebowski,g3 x const2d
FOD,ADE pre_onset dec1-9,252,0.03922918811440468,0.007181692659981888,0.09242518224461813,lebowski,g3 x const2d
Intersections,RFS (rater),116,-0.05238912381108882,-0.1565023855532121,0.0,lebowski,g3 x const2d
Intersections,ADE dec1-9,4299,0.008554414846003056,-0.00024207234937835277,0.01849757499696185,lebowski,g3 x const2d
Intersections,ADE pre_onset dec1-9,301,-0.017542311921715736,-0.08324713862356765,0.047006308274373014,lebowski,g3 x const2d
all,RFS (rater),478,0.020844232435740663,0.0040987406173486575,0.0446578580963049,lebowski,M-C - const (paired)
all,ADE dec1-9,17389,0.0029630735516548157,0.0006787386610132097,0.005346126181731637,lebowski,M-C - const (paired)
all,ADE pre_onset dec1-9,1245,0.003669023746624589,-0.005897996338272825,0.01641086402168414,lebowski,M-C - const (paired)
Pedestrians,RFS (rater),52,0.005938292904392073,0.0,0.017608552206336604,lebowski,M-C - const (paired)
Pedestrians,ADE dec1-9,1637,0.0048963469453155994,7.091334328512822e-05,0.010889015253961855,lebowski,M-C - const (paired)
Pedestrians,ADE pre_onset dec1-9,83,0.003948207478970289,-0.009978310952917869,0.020639410917309746,lebowski,M-C - const (paired)
Cyclists,RFS (rater),71,0.019558622447796856,0.0,0.05867586734339057,lebowski,M-C - const (paired)
Cyclists,ADE dec1-9,2326,0.0030609171371906996,-0.0005613883008023802,0.006964980042421261,lebowski,M-C - const (paired)
Cyclists,ADE pre_onset dec1-9,206,0.007122322916984558,0.00019566781586761417,0.02290928391301193,lebowski,M-C - const (paired)
Cut_ins,RFS (rater),20,0.0,0.0,0.0,lebowski,M-C - const (paired)
Cut_ins,ADE dec1-9,724,-0.0026726936921477318,-0.009162650155147556,0.0018509710372874371,lebowski,M-C - const (paired)
Cut_ins,ADE pre_onset dec1-9,16,0.024589255452156067,0.0,0.06212022430018375,lebowski,M-C - const (paired)
FOD,RFS (rater),78,0.016495546227366036,-0.007216087223343565,0.05670272590544167,lebowski,M-C - const (paired)
FOD,ADE dec1-9,3175,0.0036544841714203358,0.0005700268482856843,0.0072937773077261054,lebowski,M-C - const (paired)
FOD,ADE pre_onset dec1-9,252,-0.0021698446944355965,-0.022652286026212904,0.01456413587461118,lebowski,M-C - const (paired)
Intersections,RFS (rater),116,-0.0004930363731738524,-0.0014791091195215569,0.0,lebowski,M-C - const (paired)
Intersections,ADE dec1-9,4299,0.0021808152087032795,-0.0027865932703881476,0.008122280572960482,lebowski,M-C - const (paired)
Intersections,ADE pre_onset dec1-9,301,-0.006139407400041819,-0.02075376046943912,0.006045844770406559,lebowski,M-C - const (paired)
