route,variant,segment,start_m,end_m,n,actor_interval_right_mps_mean,actor_interval_right_mps_rms,rear_interval_right_mps_mean,rear_interval_right_mps_rms,rear_omega_right_mps_mean,rear_omega_right_mps_rms,omega_vs_rear_fd_right_mps_mean,omega_vs_rear_fd_right_mps_rms,actor_interval_forward_mps_mean,actor_interval_forward_mps_rms,rear_interval_forward_mps_mean,rear_interval_forward_mps_rms,actor_fd_norm_minus_endpoint_mean_speed_mps_mean,actor_fd_norm_minus_endpoint_mean_speed_mps_rms,prediction_minus_rear_right_mps_mean,prediction_minus_rear_right_mps_rms,prediction_minus_rear_left_m_mean,prediction_minus_rear_left_m_rms,true_heading_model_minus_rear_right_mps_mean,true_heading_model_minus_rear_right_mps_rms,true_heading_model_minus_rear_forward_mps_mean,true_heading_model_minus_rear_forward_mps_rms,true_heading_model_minus_rear_right_m_mean,true_heading_model_minus_rear_right_m_rms,true_heading_noslip_minus_rear_left_m_mean,true_heading_noslip_minus_rear_left_m_rms,pose_error_left_m_mean,pose_error_left_m_rms,raw_pose_error_left_m_mean,raw_pose_error_left_m_rms,model_history_error_left_m_mean,model_history_error_left_m_rms,gnss_history_error_left_m_mean,gnss_history_error_left_m_rms,initial_history_error_left_m_mean,initial_history_error_left_m_rms,model_pose_left_sign_agreement_fraction,model_pose_left_correlation,constant_forcing_lag_scale_s
26966,baseline-max,1,24.0,51.0,70,0.3539836241137379,0.46673707690990507,-0.2963369324817207,0.38631358411429617,-0.2965470867868456,0.38701188814922066,-0.0002101543051249162,0.009121927446333129,7.851219110908642,7.851934381576351,7.8512190788302245,7.851934344904433,-0.018347292484777584,0.02609509339966224,0.2973527614611808,0.39954012591891763,-0.014851076294690325,0.019946745293176672,0.29633693248172904,0.38631358411430544,0.011667881087147938,0.0165859213269826,0.014816846844874675,0.019315679493541325,-0.014784586091211081,0.019264902851097592,-0.2881257365798634,0.3299819770195487,-0.15965188929909205,0.5235304925379503,-0.19537450982672672,0.23627897152346886,-0.09219769082906096,0.10941527456258418,-0.0005535359240820637,0.0009811417360113487,0.8571428571428571,0.9382064181776492,0.9500000141561029
26966,short-max,1,24.0,51.0,71,0.3452671234289421,0.4770902625192418,-0.2886214827676153,0.39268341853499694,-0.28936763783436403,0.39386131698327437,-0.000746155066748747,0.009526162957365662,7.85204195743446,7.8529441065924415,7.852041956578282,7.852944101752137,-0.018794728784479155,0.027647856543144125,0.29010490908361175,0.40945678447929673,-0.01449769791103053,0.02045699690478462,0.2886214827676127,0.3926834185349857,0.011863729681287998,0.017404469614164527,0.014431074353420396,0.01963417121932123,-0.014406751433302717,0.019595818957872577,-0.2889339356787771,0.3323338632421211,-0.17111945573309378,0.5355725296203482,-0.1944435313946046,0.23814606115795203,-0.09394387170140087,0.11181177666956894,-0.0005465325827854401,0.0009744959612860276,0.8309859154929577,0.9354659803262992,0.9500000141561029
24240,baseline-max,1,18.0,64.0,117,-0.12895346773492966,0.13623794464572478,0.10502154055178235,0.11169327294178963,0.10461856385910513,0.1116906200069019,-0.0004029766926772322,0.0027491282907453275,7.8782013895187,7.878822702951805,7.878201338749328,7.878822653302621,-0.0016171317238847518,0.0025597313336771076,-0.10624626334126795,0.11316490661901976,0.0053121477895275255,0.0056580979730105644,-0.10502154055178502,0.11169327294179181,0.0010393436138941157,0.0021853236902668483,-0.005251077105836396,0.005584663730307564,0.005250631294054296,0.005584217873648983,0.008395509190632722,0.072689642229547,-0.07735527912449223,0.5584822899970273,0.08431002586394823,0.09250488867738023,-0.07633123220283837,0.11546303822907597,0.0004167155295306174,0.0008805394209726692,0.6923076923076923,-0.16313450709319513,0.9500000141561029
24240,short-max,1,18.0,64.0,117,-0.12865450715279808,0.13679710803305306,0.10479619641242421,0.11201180347664011,0.10439409185721842,0.11206152311195533,-0.0004021045552058098,0.003101315665593101,7.878232182711766,7.878855596805849,7.878232150169334,7.87885556520657,-0.0015964487874255478,0.002548280135915813,-0.10598725571972357,0.11360633837489033,0.0052991752904028135,0.005680163644218949,-0.1047961964124307,0.11201180347664082,0.0010157525921282273,0.0021794337951895186,-0.005239809898700785,0.005600590257287338,0.005239342681337328,0.005600137657999586,0.008321841203129671,0.07288933164922969,-0.07735578478208056,0.5584832362202051,0.08423693748872192,0.09248701228613392,-0.07633181181511853,0.11546416970494575,0.0004167155295306174,0.0008805394209726692,0.6666666666666666,-0.15508101036044095,0.9500000141561029
17563,baseline-max,1,27.5,48.5,70,-0.0006483276837626213,0.45266510590580805,-0.0034547302127475843,0.18893737849924355,-0.003596467611676266,0.19070674315451405,-0.00014173739892865645,0.021286045228714155,5.936308325074946,5.938062688346973,5.936308307301206,5.938062666188435,-0.011888004352333783,0.019305997393073312,0.006172624551989869,0.2151176713847145,-0.000299602061691119,0.01055381326798915,0.003454730212483457,0.1889373784991929,0.005099765051512706,0.011811529731203745,0.0001727365131981474,0.009446869065728962,-0.0001675425357602063,0.009267702718473476,0.04793497250396551,0.09002367053978863,0.004200413134319519,0.5033511269551337,0.011527706822013198,0.08035488104933068,0.036241903214981115,0.06270658896715706,0.00016536246651067122,0.0002219057642023883,0.8428571428571429,0.7848520408244414,0.9500000141561029
17563,baseline-max,2,73.5,95.0,71,0.007895414952348967,0.4741963877303731,-0.005252763925466384,0.19574472735798804,-0.0053646681834997765,0.19765351148324015,-0.00011190425803337798,0.0212546416865049,5.968683127908798,5.971339896649957,5.968683051727133,5.971339807974101,-0.013283327900037153,0.021617279369566103,0.007254858747534022,0.2231696730882593,-0.0003376066317602858,0.010958227156091887,0.005252763925194299,0.19574472735774498,0.005853590215612323,0.013441201157237044,0.00026263820017332896,0.009787236513728436,-0.0002418417109500058,0.009612839081310035,0.043046983689832875,0.09781837818799041,0.0036316745231865883,0.5215400806871838,0.01150199939382163,0.08475065614759857,0.03154492053226999,0.06563158539829779,6.37631700122317e-08,8.606241605984734e-08,0.704225352112676,0.7764567235430042,0.9500000141561029
17563,short-max,1,27.5,48.5,70,-4.654622964798286e-05,0.4477528117347362,-0.0028956752020470504,0.19608581078830042,-0.003066847512520031,0.198317207716199,-0.00017117231047297267,0.014063105563698382,5.9369745705124926,5.938611621319464,5.936974557907579,5.938611607014813,-0.011748361536566458,0.018894297299414154,0.005640354713941455,0.223287975221282,-0.0002742066479196779,0.01094990598978256,0.002895675202507283,0.19608581078838258,0.0049576864129083405,0.01115704321884518,0.00014478376228281014,0.009804290685514442,-0.00014067395838883686,0.00961227772022723,0.048732699839312346,0.09224721653101388,0.00415245960556031,0.5033162697507533,0.012339810317316194,0.08335002690977622,0.03622736679497082,0.06269151576689443,0.00016552272765049818,0.0002220969961267286,0.8428571428571429,0.7985853480065257,0.9500000141561029
17563,short-max,2,73.5,95.0,71,0.004566588839887158,0.45483320121035453,-0.005070047276758467,0.1994887831548931,-0.004710076619817568,0.20172545270703995,0.0003599706569409068,0.014074836984622573,5.970994351482275,5.972971242432587,5.970994300703875,5.97297118463265,-0.01240627023463687,0.020505819737064092,0.0067701486732216895,0.2270352366176562,-0.0003229136827301977,0.011152804568498055,0.005070047277305535,0.1994887831547768,0.005444328312794457,0.01264120781024425,0.0002535023676427564,0.009974439306369568,-0.00024138198159001723,0.009797333144007983,0.04312258490842672,0.09597757894838876,0.003614389269202412,0.5215298205023653,0.011597687409169357,0.08528942077361479,0.0315248336738171,0.06562838580110834,6.382509481729145e-08,8.61369671147983e-08,0.676056338028169,0.7714540698170382,0.9500000141561029
