frame_name,sequence,cluster,intent,speed,max_rater,rfs_native,rfs_cls_late,loss_native,loss_cls_late,loss,judged_model,category,native_dlon2,native_dlon5,native_dlat5,native_dhead,native_both,native_direction,native_lateral_class,cls_late_dlon2,cls_late_dlon5,cls_late_dlat5,cls_late_dhead,cls_late_both,cls_late_direction,cls_late_lateral_class,log_dlon2,log_dlon5,log_dlat5,log_dhead,log_direction,log_lateral_class,q2b_cause_object,q2b_cause_class,q2b_probe_op,q2b_probe_qwen,q2b_category
0f71456c67c9eeff7b8cea4e979e0393-148,0f71456c67c9eeff7b8cea4e979e0393,Interections,GO_STRAIGHT,0.48381174,8.0,8.0,5.164177598682055,False,True,True,cls_late,longitudinal go,-0.2136353836859664,1.6385720194828213,0.09220527551863507,0.3049084641292268,False,none,,0.18431594826318065,-5.529746711060741,0.04540428029613158,2.1925801731898957,False,longitudinal go,,0.15906707689039506,0.4365271187031015,0.0965094069200701,0.10247583168293772,none,,,,,,
0f76f9048ab4644c00643b06e7649595-148,0f76f9048ab4644c00643b06e7649595,Cut_ins,GO_STRAIGHT,6.0847573,10.0,10.0,9.0,False,True,True,cls_late,longitudinal go,0.12414646703479083,-2.920569793409667,-0.14858668745002526,0.5029932375320527,False,none,,-1.553363647128104,-12.10437084497995,-0.5502642075237699,3.763055730915937,False,longitudinal go,,-8.559728761041791,-30.54046177938037,0.6574976416460281,3.2912212725051972,longitudinal go,,,,,,
0ff0c31f2673c84d4b2d5f60fcc55f11-149,0ff0c31f2673c84d4b2d5f60fcc55f11,Interections,GO_STRAIGHT,0.32734427,10.0,4.0,4.0,True,True,True,native,longitudinal stop,2.2133736955724874,15.574929515829508,0.4166512415296082,2.1733570497675885,False,longitudinal stop,,2.625552689900748,17.099506847051074,0.2653779576023285,1.4366208713694562,False,longitudinal stop,,1.0214897189254522,3.5192087612071266,0.16271529412381042,5.075609485451793,longitudinal stop,,,,,,
0fff5ea6ebf1edce430191415bb02953-148,0fff5ea6ebf1edce430191415bb02953,Cyclist,GO_STRAIGHT,0.9914334,10.0,8.0,9.0,True,True,True,native,longitudinal go,-1.0257801384347758,-4.091328383315843,0.12656065674803973,,False,longitudinal go,,-0.6565549128281664,-4.055105295382386,-0.7685339047794018,,False,longitudinal go,,0.7166732438033926,0.7279232646330083,0.24278654641226483,,none,,,,,,
101593606ff680773376c83e67dfd085-149,101593606ff680773376c83e67dfd085,Special Vehicles,GO_STRAIGHT,2.5358658,8.0,8.0,8.0,False,False,False,,,0.9954785951257428,1.6669659314229466,0.11951820863171468,0.80143598990594,False,none,,0.4173272153212223,-2.652300614608129,-0.2634381415544959,1.18371777014886,False,none,,1.2103172158526216,2.3623960816408736,0.008780926871231727,0.34417440218771844,none,,,,,,
106e85c9ce96a5f81a10717d7cfc8fed-150,106e85c9ce96a5f81a10717d7cfc8fed,Others,GO_STRAIGHT,17.385891,10.0,10.0,10.0,False,False,False,,,2.8216130769806513,4.860685479750649,0.07109366288866802,0.19671916199033035,False,longitudinal stop,,-0.30462425311732605,-1.0363744000645132,0.04383063266122339,0.359565285790012,False,none,,4.066005953181686,3.10449468482202,-0.009079959439129304,0.04384996759588944,longitudinal stop,,,,,,
10bb8abfbe70eb12ab188d994f4e6150-150,10bb8abfbe70eb12ab188d994f4e6150,Single-Lane Maneuvers,GO_STRAIGHT,1.953173,9.0,4.707725259999815,4.0,True,True,True,native,longitudinal stop,-0.10719141636382534,8.89312569455825,0.3290216562072591,,False,longitudinal stop,,1.2102986211527202,12.156820049903997,0.46700526610922644,,False,longitudinal stop,,-0.11036161205196932,-3.057836954234984,-0.0014266137346684998,,longitudinal go,,,,,,
11d68b183960928432c0ab7af24ac86d-148,11d68b183960928432c0ab7af24ac86d,Interections,GO_STRAIGHT,12.39095,10.0,10.0,10.0,False,False,False,,,-0.2061919460104548,-1.6929183958121685,-0.09589601576601156,0.3638732130712867,False,none,,-1.5010739718256885,-5.850624875227137,-0.6813560289001798,0.7019557063394188,False,longitudinal go,,0.9519258074841924,0.9831867401910609,0.011298738255733578,0.0035637910551429286,none,,,,,,
1255b8ea284e133ab8e6336a225e659f-148,1255b8ea284e133ab8e6336a225e659f,Others,GO_STRAIGHT,0.40197358,10.0,10.0,10.0,False,False,False,,,0.15742040643399413,0.9149528165218246,-0.6720127799563561,,False,none,,0.03567734348984821,1.2169991504026187,-0.8200763779121545,,False,none,,0.22701709321557742,0.7067211793014578,-0.4883482553729802,,none,,,,,,
12a6bf38f129fd612291f2fe25113cad-148,12a6bf38f129fd612291f2fe25113cad,Interections,GO_STRAIGHT,0.0111123165,10.0,6.0,6.0,True,True,True,native,longitudinal go,-1.7688607661636215,-15.565710322337791,-0.034031238534498714,,False,longitudinal go,,-1.7696475319487157,-15.969408273002173,-0.0471562456109958,,False,longitudinal go,,0.26242996985442124,0.5965941031092895,0.004505467889312809,0.04367479433508947,none,,,,,,
14422f0ae5fd5f08c4be6039493da2d8-147,14422f0ae5fd5f08c4be6039493da2d8,Single-Lane Maneuvers,GO_STRAIGHT,2.7769322,10.0,5.0,4.117802346447355,True,True,True,native,longitudinal stop,4.316398240691863,14.819257046501635,-0.25659682915245297,0.17664619784051183,False,longitudinal stop,,4.281203148126817,9.502104780407667,-1.1291533103148539,7.770819341138065,False,longitudinal stop,,0.025283809101381855,0.44716869478775745,-0.026812014480557367,0.09146329264336828,none,,,,,,
14f0b68cf50bad87e90a490a70109cad-149,14f0b68cf50bad87e90a490a70109cad,Construction,GO_STRAIGHT,6.572365,10.0,10.0,10.0,False,False,False,,,-0.74050917004261,-2.210921802316742,0.2848887232402638,0.14668971028334,False,none,,0.18508273115366747,0.6976047991911829,-0.7028376291039111,3.356721105909287,False,none,,0.4815160420063183,0.4890930808338826,0.15908041615541657,0.30569142374986313,none,,,,,,
155c466015696f7d5b11cf838422f5a9-148,155c466015696f7d5b11cf838422f5a9,Cyclist,GO_STRAIGHT,1.8324119,10.0,10.0,5.001293860710337,False,True,True,cls_late,lateral: route ambiguity,0.325438503026231,1.0719009684,-0.4001734519875305,4.474859191177643,False,none,,-1.3044360355705098,-6.786766247188735,-4.314328198362437,79.4149846565707,True,lateral,route ambiguity,-2.4028685165762256,-8.037039495918135,5.590336155634296,,lateral,route ambiguity,,,,,
15ae1d98c512c1d6e8e1b71c57da8a97-148,15ae1d98c512c1d6e8e1b71c57da8a97,Interections,GO_STRAIGHT,1.8942478,10.0,10.0,10.0,False,False,False,,,-0.5228761319645425,-2.7613439099360337,0.050359312628926664,,False,none,,-0.14035484391431302,-2.4081431582511876,0.011719724496930442,,False,none,,0.12837877748942503,0.241875504743707,0.013584430106871164,0.5886787217904725,none,,,,,,
15fd18190eab4e2b20c45153a7781017-150,15fd18190eab4e2b20c45153a7781017,Special Vehicles,GO_STRAIGHT,0.0,10.0,8.0,9.0,True,True,True,native,longitudinal go,-1.192686157584283,-4.817266254127968,0.23319455672147493,3.0134903986337633,False,longitudinal go,,-1.1016708850467722,-3.2552252925985714,0.4990421536043995,4.127885033595845,False,longitudinal go,,-1.2784361137403264,-6.465470373810977,-0.06466970162082275,2.6355961758974047,longitudinal go,,,,,,
183fa0374e66a39d551e6336115aedf6-149,183fa0374e66a39d551e6336115aedf6,Multi-Lane Maneuvers,GO_STRAIGHT,12.032999,10.0,10.0,10.0,False,False,False,,,-0.8870923550313727,-3.415231354807929,0.587948084014208,1.0352623637788838,False,longitudinal go,,-0.28106753275684304,-1.9913307971580576,0.38679112418026557,0.18473549448185622,False,none,,-0.2922439735222763,-4.874022198789172,2.25706975434216,3.6310810025804585,lateral,route ambiguity,,,,,
18ddb334fa62343aff3482fe401f908b-149,18ddb334fa62343aff3482fe401f908b,Single-Lane Maneuvers,GO_STRAIGHT,1.4464594,10.0,10.0,10.0,False,False,False,,,-0.6820954782112688,-2.1869238688845347,-0.36032556648864816,3.0772170365636384,False,none,,0.122976896916981,1.2982476453813934,-0.7884926724186955,22.154846125919107,False,lateral,route ambiguity,0.16724583211280158,0.3084019144758565,-0.4768052669103623,1.6919249833409822,none,,,,,,
1999b9e4fa6865bcc0a3d320cd4384ba-149,1999b9e4fa6865bcc0a3d320cd4384ba,Interections,GO_STRAIGHT,0.3166309,10.0,9.98179362257043,10.0,False,False,False,,,0.6061360173027106,3.6057033791628106,-0.6184061747404638,13.10700774301759,False,longitudinal stop,,-0.46068679167251125,-2.071193634744745,-0.6588804157921262,14.690065280692494,False,none,,-0.12453849861027579,0.46396507279657195,-0.017725664608028727,8.30130410303346,none,,,,,,
