route,variant,preset,segment,kind,band,subset,count,low_speed_count,saturated_fraction,limited_fraction,cte_m_n,cte_m_rms,cte_m_p95_abs,cte_m_max_abs,heading_deg_n,heading_deg_rms,heading_deg_p95_abs,heading_deg_max_abs,steer_rate_per_s_n,steer_rate_per_s_rms,steer_rate_per_s_p95_abs,steer_rate_per_s_max_abs,steer_n,steer_rms,steer_p95_abs,steer_max_abs,sensor_speed_mps_n,sensor_speed_mps_rms,sensor_speed_mps_p95_abs,sensor_speed_mps_max_abs,raw_steer_n,raw_steer_rms,raw_steer_p95_abs,raw_steer_max_abs,raw_steer_rate_per_s_n,raw_steer_rate_per_s_rms,raw_steer_rate_per_s_p95_abs,raw_steer_rate_per_s_max_abs,actual_speed_mps_n,actual_speed_mps_rms,actual_speed_mps_p95_abs,actual_speed_mps_max_abs,reference_speed_mps_n,reference_speed_mps_rms,reference_speed_mps_p95_abs,reference_speed_mps_max_abs,speed_error_mps_n,speed_error_mps_rms,speed_error_mps_p95_abs,speed_error_mps_max_abs,lateral_accel_mps2_n,lateral_accel_mps2_rms,lateral_accel_mps2_p95_abs,lateral_accel_mps2_max_abs,longitudinal_accel_mps2_n,longitudinal_accel_mps2_rms,longitudinal_accel_mps2_p95_abs,longitudinal_accel_mps2_max_abs,lateral_jerk_mps3_n,lateral_jerk_mps3_rms,lateral_jerk_mps3_p95_abs,lateral_jerk_mps3_max_abs,longitudinal_jerk_mps3_n,longitudinal_jerk_mps3_rms,longitudinal_jerk_mps3_p95_abs,longitudinal_jerk_mps3_max_abs,actual_speed_mean_mps,reference_speed_mean_mps,slew_clipped_count,slew_clipped_known_count,slew_clipped_fraction,amplitude_clipped_count,amplitude_clipped_known_count,amplitude_clipped_fraction,rejoin_concern_count,coverage_complete,cte_left_positive_mean_m,heading_right_positive_mean_deg,peak_cte_left_positive_m,peak_cte_frame,peak_cte_station_m,first_frame,last_frame
26966,short-max,pursuit,1,right-sharp,window,all,71,0,0.0,0.014084507042253521,71,0.5164470635353623,0.7850252369821791,0.789405290497388,71,2.7722444246467988,4.672709579465755,5.00726223616782,71,0.4767922146439862,1.0797112162864542,1.9999999999999996,71,0.23189219137438757,0.4203363957816329,0.42960262189904314,71,7.8662201751935035,7.999345782336228,8.01347675678047,71,0.23212167779978496,0.4203363957816329,0.42960262189904314,71,0.48909529641765026,1.0797112162864542,2.255358930648647,71,7.887642451089084,8.012331905512431,8.024668575437412,71,8.0,8.0,8.0,71,0.1552490945120819,0.2917215317083586,0.3194643065947087,71,4.975644036821067,9.197800085900095,9.806592616733118,71,0.472776445525057,0.8469641443697797,1.3187963019117803,71,21.970023181265233,39.541702283971304,63.17059260762515,71,12.033967592680735,16.973682120254665,18.757666216671137,7.886925072179737,8.0,1,71,0.014084507042253521,0,71,0.0,0,True,0.3968347367931799,1.1510288896125402,0.789405290497388,1897,40.886272393610206,1853,1923
26966,short-max,pursuit,1,right-sharp,window,moving_ge_2mps,71,0,0.0,0.014084507042253521,71,0.5164470635353623,0.7850252369821791,0.789405290497388,71,2.7722444246467988,4.672709579465755,5.00726223616782,71,0.4767922146439862,1.0797112162864542,1.9999999999999996,71,0.23189219137438757,0.4203363957816329,0.42960262189904314,71,7.8662201751935035,7.999345782336228,8.01347675678047,71,0.23212167779978496,0.4203363957816329,0.42960262189904314,71,0.48909529641765026,1.0797112162864542,2.255358930648647,71,7.887642451089084,8.012331905512431,8.024668575437412,71,8.0,8.0,8.0,71,0.1552490945120819,0.2917215317083586,0.3194643065947087,71,4.975644036821067,9.197800085900095,9.806592616733118,71,0.472776445525057,0.8469641443697797,1.3187963019117803,71,21.970023181265233,39.541702283971304,63.17059260762515,71,12.033967592680735,16.973682120254665,18.757666216671137,7.886925072179737,8.0,1,71,0.014084507042253521,0,71,0.0,0,True,0.3968347367931799,1.1510288896125402,0.789405290497388,1897,40.886272393610206,1853,1923
26966,short-max,pursuit,1,right-sharp,entry,all,13,0,0.0,0.0,13,0.061979224273891124,0.067154841117525,0.06789937544251307,13,0.16961056060086208,0.28663868540755016,0.35518736001167106,13,0.1243247647933953,0.27455265008803487,0.3676474874372054,13,0.009177249497034688,0.014111368564837383,0.014342319395806411,13,7.699256805766503,7.743283912857308,7.752717277804595,13,0.009177249497034688,0.014111368564837383,0.014342319395806411,13,0.1243247647933953,0.27455265008803487,0.3676474874372054,13,7.699290665884626,7.743330792495305,7.7528057988673345,13,8.0,8.0,8.0,13,0.3021564253298441,0.33857350602470465,0.3450319391785417,13,0.29891431735382806,0.5203557583864264,0.677130656197256,13,0.35930076326465504,0.47909757558530175,0.4825007134037323,13,5.506593733680381,11.202523654467388,15.983275560001697,13,12.801354809441355,13.074300508456217,13.096958727295782,7.699236140775626,8.0,0,13,0.0,0,13,0.0,0,True,-0.06184103727605084,0.14863648612312097,-0.06789937544251307,1852,23.827583973204003,1840,1852
26966,short-max,pursuit,1,right-sharp,entry,moving_ge_2mps,13,0,0.0,0.0,13,0.061979224273891124,0.067154841117525,0.06789937544251307,13,0.16961056060086208,0.28663868540755016,0.35518736001167106,13,0.1243247647933953,0.27455265008803487,0.3676474874372054,13,0.009177249497034688,0.014111368564837383,0.014342319395806411,13,7.699256805766503,7.743283912857308,7.752717277804595,13,0.009177249497034688,0.014111368564837383,0.014342319395806411,13,0.1243247647933953,0.27455265008803487,0.3676474874372054,13,7.699290665884626,7.743330792495305,7.7528057988673345,13,8.0,8.0,8.0,13,0.3021564253298441,0.33857350602470465,0.3450319391785417,13,0.29891431735382806,0.5203557583864264,0.677130656197256,13,0.35930076326465504,0.47909757558530175,0.4825007134037323,13,5.506593733680381,11.202523654467388,15.983275560001697,13,12.801354809441355,13.074300508456217,13.096958727295782,7.699236140775626,8.0,0,13,0.0,0,13,0.0,0,True,-0.06184103727605084,0.14863648612312097,-0.06789937544251307,1852,23.827583973204003,1840,1852
26966,short-max,pursuit,1,right-sharp,core,all,45,0,0.0,0.022222222222222223,45,0.5802357728583032,0.7880633555680004,0.789405290497388,45,2.947468786490945,4.822716010833103,5.00726223616782,45,0.5234421367078693,1.15944826605123,1.9999999999999996,45,0.29053922272802124,0.42162781438444075,0.42960262189904314,45,7.854232725445438,7.996933817279496,8.01347675678047,45,0.2908282129149748,0.42162781438444075,0.42960262189904314,45,0.5410554721403116,1.15944826605123,2.255358930648647,45,7.887997047196623,8.013954924010555,8.024668575437412,45,8.0,8.0,8.0,45,0.15758847102515183,0.30094037342794644,0.3194643065947087,45,6.2410246173015,9.492217034863282,9.806592616733118,45,0.5395412632666582,0.9387578740770292,1.3187963019117803,45,27.22075849044605,54.82416514659309,63.17059260762515,45,11.614862215039937,17.87450565231831,18.757666216671137,7.8872289556489115,8.0,1,45,0.022222222222222223,0,45,0.0,0,True,0.4905204536364368,0.9976792645364235,0.789405290497388,1897,40.886272393610206,1866,1910
26966,short-max,pursuit,1,right-sharp,core,moving_ge_2mps,45,0,0.0,0.022222222222222223,45,0.5802357728583032,0.7880633555680004,0.789405290497388,45,2.947468786490945,4.822716010833103,5.00726223616782,45,0.5234421367078693,1.15944826605123,1.9999999999999996,45,0.29053922272802124,0.42162781438444075,0.42960262189904314,45,7.854232725445438,7.996933817279496,8.01347675678047,45,0.2908282129149748,0.42162781438444075,0.42960262189904314,45,0.5410554721403116,1.15944826605123,2.255358930648647,45,7.887997047196623,8.013954924010555,8.024668575437412,45,8.0,8.0,8.0,45,0.15758847102515183,0.30094037342794644,0.3194643065947087,45,6.2410246173015,9.492217034863282,9.806592616733118,45,0.5395412632666582,0.9387578740770292,1.3187963019117803,45,27.22075849044605,54.82416514659309,63.17059260762515,45,11.614862215039937,17.87450565231831,18.757666216671137,7.8872289556489115,8.0,1,45,0.022222222222222223,0,45,0.0,0,True,0.4905204536364368,0.9976792645364235,0.789405290497388,1897,40.886272393610206,1866,1910
26966,short-max,pursuit,1,right-sharp,exit,all,13,0,0.0,0.0,13,0.5362903090135122,0.6523132534272661,0.6632350804731643,13,3.391886007318708,4.054728076289512,4.1286830991440535,13,0.11317812765800393,0.2294857493496137,0.2812314151670516,13,0.019320838288383057,0.026784457292899144,0.0272720365939974,13,7.984008548056845,8.008078690074871,8.013045393720718,13,0.019320838288383057,0.026784457292899144,0.0272720365939974,13,0.11317812765800393,0.2294857493496137,0.2812314151670516,13,7.984176851625467,8.008193643399974,8.013307474878264,13,8.0,8.0,8.0,13,0.022284374294784033,0.03763290060602848,0.038099777231310306,13,0.4990477024803448,0.8153984740656538,0.9326228790328488,13,0.32140367778089923,0.4176020575175702,0.42298095829677795,13,4.403167205104384,8.561704886609114,12.94047833819946,13,12.69686717125582,13.597028884052296,13.997861715913164,7.984161462793391,8.0,0,13,0.0,0,13,0.0,0,True,0.5293043314779959,3.3469135608753118,0.6632350804731643,1911,46.189462710106675,1911,1923
26966,short-max,pursuit,1,right-sharp,exit,moving_ge_2mps,13,0,0.0,0.0,13,0.5362903090135122,0.6523132534272661,0.6632350804731643,13,3.391886007318708,4.054728076289512,4.1286830991440535,13,0.11317812765800393,0.2294857493496137,0.2812314151670516,13,0.019320838288383057,0.026784457292899144,0.0272720365939974,13,7.984008548056845,8.008078690074871,8.013045393720718,13,0.019320838288383057,0.026784457292899144,0.0272720365939974,13,0.11317812765800393,0.2294857493496137,0.2812314151670516,13,7.984176851625467,8.008193643399974,8.013307474878264,13,8.0,8.0,8.0,13,0.022284374294784033,0.03763290060602848,0.038099777231310306,13,0.4990477024803448,0.8153984740656538,0.9326228790328488,13,0.32140367778089923,0.4176020575175702,0.42298095829677795,13,4.403167205104384,8.561704886609114,12.94047833819946,13,12.69686717125582,13.597028884052296,13.997861715913164,7.984161462793391,8.0,0,13,0.0,0,13,0.0,0,True,0.5293043314779959,3.3469135608753118,0.6632350804731643,1911,46.189462710106675,1911,1923
26966,short-max,pursuit,1,right-sharp,post10m,all,25,0,0.0,0.0,25,0.2856098851589848,0.3578461075926987,0.3772127147213073,25,0.9975976864496291,1.8715568490980428,2.115649313545052,25,0.1218692596409607,0.2868664026869179,0.3851822478154799,25,0.016261107683210017,0.025454686916486516,0.025623225823867384,25,7.98605445882089,7.997427584107624,7.99801777340576,25,0.016261107683210017,0.025454686916486516,0.025623225823867384,25,0.1218692596409607,0.2868664026869179,0.3851822478154799,25,7.986172168015632,7.997463085241318,7.998023924838675,25,8.0,8.0,8.0,25,0.01664257922019165,0.02860793250393473,0.033871329940999395,25,0.44721019120970795,0.7290627916983423,0.8255268791852026,25,0.3159205928826984,0.3541520107679663,0.3555082151847213,25,5.642645658296044,13.337440978642606,17.420686672122592,25,12.591379808904021,12.766125594385741,12.838147297544717,7.986166807609026,8.0,0,25,0.0,0,25,0.0,0,True,0.2830164117894146,0.8486021229610521,0.3772127147213073,1924,51.370549672181234,1924,1948
26966,short-max,pursuit,1,right-sharp,post10m,moving_ge_2mps,25,0,0.0,0.0,25,0.2856098851589848,0.3578461075926987,0.3772127147213073,25,0.9975976864496291,1.8715568490980428,2.115649313545052,25,0.1218692596409607,0.2868664026869179,0.3851822478154799,25,0.016261107683210017,0.025454686916486516,0.025623225823867384,25,7.98605445882089,7.997427584107624,7.99801777340576,25,0.016261107683210017,0.025454686916486516,0.025623225823867384,25,0.1218692596409607,0.2868664026869179,0.3851822478154799,25,7.986172168015632,7.997463085241318,7.998023924838675,25,8.0,8.0,8.0,25,0.01664257922019165,0.02860793250393473,0.033871329940999395,25,0.44721019120970795,0.7290627916983423,0.8255268791852026,25,0.3159205928826984,0.3541520107679663,0.3555082151847213,25,5.642645658296044,13.337440978642606,17.420686672122592,25,12.591379808904021,12.766125594385741,12.838147297544717,7.986166807609026,8.0,0,25,0.0,0,25,0.0,0,True,0.2830164117894146,0.8486021229610521,0.3772127147213073,1924,51.370549672181234,1924,1948
17563,baseline-max,pursuit,1,S,window,all,70,0,0.0,0.07142857142857142,70,0.22524996129433336,0.4670307119640378,0.5862662292077391,70,1.762584415402698,3.8667923747290076,5.62250222644804,70,0.8517467443194553,2.0,2.0000000000000004,70,0.23005708885225418,0.43924025139834055,0.4976910215972984,70,5.943368242332383,6.154628956879761,6.19431729294098,70,0.22936380607943305,0.4406689852279914,0.5076548198740535,70,0.9284599070715683,2.196655075585987,3.0751642784679896,70,5.967308071317116,6.165403592904418,6.199217410116114,70,6.0,6.0,6.0,70,0.12433694973141789,0.22188170066836904,0.23707315235565396,70,3.1636186902137493,5.8278060058439305,6.863808827100818,70,0.7673117902278831,1.588625711272227,2.1585317332441667,70,18.54165206328517,41.173538197837885,47.29071124306131,70,7.963279066021221,16.67344643447253,26.166600003875754,5.966108828411489,6.0,5,70,0.07142857142857142,0,70,0.0,0,True,-0.10298711369306159,-0.5202077842113284,-0.5862662292077391,2373,41.297914477142434,2328,2397
17563,baseline-max,pursuit,1,S,window,moving_ge_2mps,70,0,0.0,0.07142857142857142,70,0.22524996129433336,0.4670307119640378,0.5862662292077391,70,1.762584415402698,3.8667923747290076,5.62250222644804,70,0.8517467443194553,2.0,2.0000000000000004,70,0.23005708885225418,0.43924025139834055,0.4976910215972984,70,5.943368242332383,6.154628956879761,6.19431729294098,70,0.22936380607943305,0.4406689852279914,0.5076548198740535,70,0.9284599070715683,2.196655075585987,3.0751642784679896,70,5.967308071317116,6.165403592904418,6.199217410116114,70,6.0,6.0,6.0,70,0.12433694973141789,0.22188170066836904,0.23707315235565396,70,3.1636186902137493,5.8278060058439305,6.863808827100818,70,0.7673117902278831,1.588625711272227,2.1585317332441667,70,18.54165206328517,41.173538197837885,47.29071124306131,70,7.963279066021221,16.67344643447253,26.166600003875754,5.966108828411489,6.0,5,70,0.07142857142857142,0,70,0.0,0,True,-0.10298711369306159,-0.5202077842113284,-0.5862662292077391,2373,41.297914477142434,2328,2397
17563,baseline-max,pursuit,1,S,entry,all,17,0,0.0,0.0,17,0.035265192581975684,0.05651647332073583,0.06038324311057991,17,1.2329922711826087,1.5186180110303094,1.52360629598185,17,0.20138171860426757,0.38390324865728526,0.6082550393147531,17,0.014526819082511135,0.02740154740682613,0.031003225519646335,17,5.909095563207193,5.920673777819748,5.921502611937276,17,0.014526819082511135,0.02740154740682613,0.031003225519646335,17,0.20138171860426757,0.38390324865728526,0.6082550393147531,17,5.909233493151182,5.920703293967267,5.92152798236625,17,6.0,6.0,6.0,17,0.0912158569614837,0.10687398421226603,0.11082962193984258,17,0.3478680718950112,0.6792035435568479,0.6842997227445463,17,0.05109771238454317,0.09528438729995269,0.10052086467138321,17,8.414355229995563,14.601443251261646,22.3133607386632,17,0.6640342218475085,1.220800230746964,1.3889976109407944,5.909226678668208,6.0,0,17,0.0,0,17,0.0,0,True,-0.0112455755136298,1.1949430275630983,-0.06038324311057991,2327,27.330515825708435,2311,2327
17563,baseline-max,pursuit,1,S,entry,moving_ge_2mps,17,0,0.0,0.0,17,0.035265192581975684,0.05651647332073583,0.06038324311057991,17,1.2329922711826087,1.5186180110303094,1.52360629598185,17,0.20138171860426757,0.38390324865728526,0.6082550393147531,17,0.014526819082511135,0.02740154740682613,0.031003225519646335,17,5.909095563207193,5.920673777819748,5.921502611937276,17,0.014526819082511135,0.02740154740682613,0.031003225519646335,17,0.20138171860426757,0.38390324865728526,0.6082550393147531,17,5.909233493151182,5.920703293967267,5.92152798236625,17,6.0,6.0,6.0,17,0.0912158569614837,0.10687398421226603,0.11082962193984258,17,0.3478680718950112,0.6792035435568479,0.6842997227445463,17,0.05109771238454317,0.09528438729995269,0.10052086467138321,17,8.414355229995563,14.601443251261646,22.3133607386632,17,0.6640342218475085,1.220800230746964,1.3889976109407944,5.909226678668208,6.0,0,17,0.0,0,17,0.0,0,True,-0.0112455755136298,1.1949430275630983,-0.06038324311057991,2327,27.330515825708435,2311,2327
