route,variant,preset,status,directory,source_rows,truth_rows,steer_limit,config_json,cruise_mps,complete_frames_and_truth,invalid_control_count,validation_trace_count,reason_counts,validation_json,g2_gates
26966,baseline-max,pursuit,read,/data/runs/b2d/controller/turns-v1/26966/baseline-max/pursuit,387,387,0.8,"{""longitudinal_mode"": ""pi"", ""lookahead"": ""max"", ""max_lookahead_time_s"": 0.5, ""max_steer_deg"": 69.99999237060547, ""pi_ki"": 0.25, ""pi_kp"": 0.5, ""rear_axle_offset_m"": -1.388633220199954, ""steering_curve"": [[0.0, 1.0], [20.0, 0.8999999761581421], [60.0, 0.800000011920929], [120.0, 0.699999988079071]], ""wheelbase"": 2.8604714913890885}",8.0,True,0,387,"{'tracking': 285, 'trajectory_behind': 3, 'stationary_trajectory': 99}","{""archived_controller_config"": ""/data/runs/b2d/controller/turns-v1/inputs/controller-baseline-max.json"", ""cleanup_errors"": [], ""collisions"": [], ""command_speed_all"": {""count"": 387, ""max"": 7.999649242741492, ""median"": 0.18819735603940924, ""p90"": 2.835540937570821, ""p95"": 6.479599526095915, ""rms"": 2.0982621662392518}, ""controller_config"": ""/data/worktrees/jev-drive-controller-turns/todos/2026-09-23-tcp-controller/turns/configs/baseline-max.json"", ""controller_config_sha256"": ""9431873074a120acc7caa49da3baf2d5f3c071d5a4663bd44639ead09fd4de32"", ""cross_track_full"": {""count"": 387, ""max"": 0.8564581647616083, ""median"": 0.07437474981675656, ""p90"": 0.4595960090620644, ""p95"": 0.7731778129873292, ""rms"": 0.25778302408416864}, ""cross_track_p95_m"": 0.7731778129873292, ""cross_track_rms_m"": 0.25778302408416864, ""cross_track_steady"": {""count"": 347, ""max"": 0.8564581647616083, ""median"": 0.0744031883419119, ""p90"": 0.5304058631439775, ""p95"": 0.7903701558346139, ""rms"": 0.27217284077834397}, ""cruise_mps"": 8.0, ""cruise_speed_after_5s"": {""count"": 105, ""max"": 0.27326909861233695, ""median"": 0.03346531802804087, ""p90"": 0.23167410820005224, ""p95"": 0.25853624601911773, ""rms"": 0.12304086941809668}, ""cruise_speed_all"": {""count"": 205, ""max"": 8.0, ""median"": 0.25999692807708286, ""p90"": 6.3528051915702655, ""p95"": 7.9987375373971235, ""rms"": 2.8754670433521894}, ""endpoint_error_m"": 0.09592589397145515, ""exception"": null, ""final_pitch_deg"": -0.03390505537390709, ""fused_pose"": {""count"": 387, ""max"": 0.5837417317134121, ""median"": 0.11819780601275612, ""p90"": 0.39805620840934297, ""p95"": 0.45426684639729653, ""rms"": 0.21172411451095458}, ""gate_pass"": true, ""gates"": {""completed"": true, ""cruise_speed"": true, ""endpoint"": true, ""full_lateral_p95"": true, ""full_lateral_rms"": true, ""heading"": true, ""hold_displacement"": true, ""hold_duration"": true, ""hold_speed"": true, ""no_collision"": true, ""pose"": true, ""telemetry_complete"": true}, ""hold_pitch_deg"": {""count"": 101, ""max"": 0.19049397110939026, ""median"": 0.03390505537390709, ""p90"": 0.042606718838214874, ""p95"": 0.12509490549564362, ""rms"": 0.05335731412355973}, ""metric_protocol"": {""cruise_reference"": ""truth_remaining_distance_constant_deceleration"", ""cruise_startup_allowance_s"": 5.0, ""lateral_gate"": ""full_route_independent_truth_projection"", ""lateral_steady_warmup_s"": 2.0, ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement"": ""maximum_pairwise_rear_axle_distance""}, ""pose_heading_deg"": {""count"": 387, ""max"": 0.4794499569374615, ""median"": 0.014893682850010102, ""p90"": 0.19915538044696426, ""p95"": 0.30848583346856057, ""rms"": 0.11623218806659151}, ""pose_p90_m"": 0.39805620840934297, ""preset"": ""pursuit"", ""projection_distance_full"": {""count"": 387, ""max"": 1.3886332408656976, ""median"": 0.07440318834191191, ""p90"": 0.7937169871847383, ""p95"": 1.0133707459751715, ""rms"": 0.40928085024080424}, ""raw_pose"": {""count"": 387, ""max"": 1.8772338669397628, ""median"": 0.6586340315072434, ""p90"": 1.1643997912259583, ""p95"": 1.2919957533702007, ""rms"": 0.7736659069623135}, ""rear_axle_offset_m"": -1.388633220199954, ""reference_speed_all"": {""count"": 387, ""max"": 8.0, ""median"": 0.39599881557741146, ""p90"": 2.8354327770802072, ""p95"": 6.479366619814351, ""rms"": 2.1119858715613233}, ""route_id"": ""26966"", ""speed_rms_mps"": 0.12304086941809668, ""status"": ""completed"", ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement_m"": 0.0010135440029954443, ""stop_hold_max_speed_mps"": 0.020546598105439757, ""stop_hold_s"": 5.000000074505806, ""telemetry_count"": 387, ""telemetry_frames_monotonic"": true, ""telemetry_parse_errors"": [], ""ticks"": 387, ""town"": ""Town05"", ""truth_aligned_count"": 387, ""variant"": ""baseline-max"", ""wall_s"": 1.2075205850051134}","{'completed': True, 'no_collision': True, 'full_lateral_rms': True, 'full_lateral_p95': True, 'cruise_speed': True, 'pose': True, 'heading': True, 'endpoint': True, 'hold_duration': True, 'hold_displacement': True, 'hold_speed': True, 'telemetry_complete': True}"
26966,short-max,pursuit,read,/data/runs/b2d/controller/turns-v1/26966/short-max/pursuit,388,388,0.8,"{""longitudinal_mode"": ""pi"", ""lookahead"": ""max"", ""max_lookahead_time_s"": 0.375, ""max_steer_deg"": 69.99999237060547, ""pi_ki"": 0.25, ""pi_kp"": 0.5, ""rear_axle_offset_m"": -1.388633220199954, ""steering_curve"": [[0.0, 1.0], [20.0, 0.8999999761581421], [60.0, 0.800000011920929], [120.0, 0.699999988079071]], ""wheelbase"": 2.8604714913890885}",8.0,True,0,388,"{'tracking': 286, 'trajectory_behind': 2, 'stationary_trajectory': 100}","{""archived_controller_config"": ""/data/runs/b2d/controller/turns-v1/inputs/controller-short-max.json"", ""cleanup_errors"": [], ""collisions"": [], ""command_speed_all"": {""count"": 388, ""max"": 7.999649242741492, ""median"": 0.18666052374073416, ""p90"": 2.83024743244216, ""p95"": 6.474245453472027, ""rms"": 2.0956562394282177}, ""controller_config"": ""/data/worktrees/jev-drive-controller-turns/todos/2026-09-23-tcp-controller/turns/configs/short-max.json"", ""controller_config_sha256"": ""bffb11cbb54faad09ab612983d2c089d96eae3903cdce8658a393d99d23ac7b9"", ""cross_track_full"": {""count"": 388, ""max"": 0.7894053405776369, ""median"": 0.07855892220380524, ""p90"": 0.4229617165756704, ""p95"": 0.7011177732401549, ""rms"": 0.23978665176381378}, ""cross_track_p95_m"": 0.7011177732401549, ""cross_track_rms_m"": 0.23978665176381378, ""cross_track_steady"": {""count"": 348, ""max"": 0.7894053405776369, ""median"": 0.0786270423230569, ""p90"": 0.48770903996122583, ""p95"": 0.7197937600504855, ""rms"": 0.2531253550856533}, ""cruise_mps"": 8.0, ""cruise_speed_after_5s"": {""count"": 105, ""max"": 0.3194643065947087, ""median"": 0.02897554569105054, ""p90"": 0.2374211572162479, ""p95"": 0.28729626457758745, ""rms"": 0.128208097586764}, ""cruise_speed_all"": {""count"": 205, ""max"": 8.0, ""median"": 0.2791593158188288, ""p90"": 6.3528051915702655, ""p95"": 7.9987375373971235, ""rms"": 2.8755832813542135}, ""endpoint_error_m"": 0.0892562334021789, ""exception"": null, ""final_pitch_deg"": -0.032313622534275055, ""fused_pose"": {""count"": 388, ""max"": 0.5991305966643178, ""median"": 0.11820033311818665, ""p90"": 0.39130650705341585, ""p95"": 0.452437397776004, ""rms"": 0.21196046464352328}, ""gate_pass"": true, ""gates"": {""completed"": true, ""cruise_speed"": true, ""endpoint"": true, ""full_lateral_p95"": true, ""full_lateral_rms"": true, ""heading"": true, ""hold_displacement"": true, ""hold_duration"": true, ""hold_speed"": true, ""no_collision"": true, ""pose"": true, ""telemetry_complete"": true}, ""hold_pitch_deg"": {""count"": 101, ""max"": 0.1833495944738388, ""median"": 0.032313622534275055, ""p90"": 0.0406191311776638, ""p95"": 0.11935754865407944, ""rms"": 0.05127847879785975}, ""metric_protocol"": {""cruise_reference"": ""truth_remaining_distance_constant_deceleration"", ""cruise_startup_allowance_s"": 5.0, ""lateral_gate"": ""full_route_independent_truth_projection"", ""lateral_steady_warmup_s"": 2.0, ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement"": ""maximum_pairwise_rear_axle_distance""}, ""pose_heading_deg"": {""count"": 388, ""max"": 0.6042980195592773, ""median"": 0.01377169966993192, ""p90"": 0.17942734868593793, ""p95"": 0.32833214283891277, ""rms"": 0.1274653187131505}, ""pose_p90_m"": 0.39130650705341585, ""preset"": ""pursuit"", ""projection_distance_full"": {""count"": 388, ""max"": 1.3886332408656976, ""median"": 0.07862704232305691, ""p90"": 0.7245881978020334, ""p95"": 1.0094956974795843, ""rms"": 0.3978340638915345}, ""raw_pose"": {""count"": 388, ""max"": 1.8772369755076874, ""median"": 0.6584037996045984, ""p90"": 1.1625381176747422, ""p95"": 1.2914973244953694, ""rms"": 0.772872429542362}, ""rear_axle_offset_m"": -1.388633220199954, ""reference_speed_all"": {""count"": 388, ""max"": 8.0, ""median"": 0.3967422778759677, ""p90"": 2.830145558471652, ""p95"": 6.474006793619461, ""rms"": 2.104742080315494}, ""route_id"": ""26966"", ""speed_rms_mps"": 0.128208097586764, ""status"": ""completed"", ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement_m"": 0.0009813471514082983, ""stop_hold_max_speed_mps"": 0.01578992199339776, ""stop_hold_s"": 5.000000074505806, ""telemetry_count"": 388, ""telemetry_frames_monotonic"": true, ""telemetry_parse_errors"": [], ""ticks"": 388, ""town"": ""Town05"", ""truth_aligned_count"": 388, ""variant"": ""short-max"", ""wall_s"": 1.1590655480031273}","{'completed': True, 'no_collision': True, 'full_lateral_rms': True, 'full_lateral_p95': True, 'cruise_speed': True, 'pose': True, 'heading': True, 'endpoint': True, 'hold_duration': True, 'hold_displacement': True, 'hold_speed': True, 'telemetry_complete': True}"
17563,baseline-max,pursuit,read,/data/runs/b2d/controller/turns-v1/17563/baseline-max/pursuit,559,559,0.8,"{""longitudinal_mode"": ""pi"", ""lookahead"": ""max"", ""max_lookahead_time_s"": 0.5, ""max_steer_deg"": 69.99999237060547, ""pi_ki"": 0.25, ""pi_kp"": 0.5, ""rear_axle_offset_m"": -1.388633220199954, ""steering_curve"": [[0.0, 1.0], [20.0, 0.8999999761581421], [60.0, 0.800000011920929], [120.0, 0.699999988079071]], ""wheelbase"": 2.8604714913890885}",6.0,True,0,559,"{'tracking': 457, 'trajectory_behind': 3, 'stationary_trajectory': 99}","{""archived_controller_config"": ""/data/runs/b2d/controller/turns-v1/inputs/controller-baseline-max.json"", ""cleanup_errors"": [], ""collisions"": [], ""command_speed_all"": {""count"": 559, ""max"": 5.999682804120824, ""median"": 0.04945809143276314, ""p90"": 0.6933853095867843, ""p95"": 3.029224287328316, ""rms"": 1.2178774789101383}, ""controller_config"": ""/data/worktrees/jev-drive-controller-turns/todos/2026-09-23-tcp-controller/turns/configs/baseline-max.json"", ""controller_config_sha256"": ""9431873074a120acc7caa49da3baf2d5f3c071d5a4663bd44639ead09fd4de32"", ""cross_track_full"": {""count"": 559, ""max"": 0.5894936944623607, ""median"": 0.07910451846878874, ""p90"": 0.20402352220577546, ""p95"": 0.36005079314011373, ""rms"": 0.1432356402647123}, ""cross_track_p95_m"": 0.36005079314011373, ""cross_track_rms_m"": 0.1432356402647123, ""cross_track_steady"": {""count"": 519, ""max"": 0.5894936944623607, ""median"": 0.08834440229530811, ""p90"": 0.2240449195992161, ""p95"": 0.37020961849944184, ""rms"": 0.14850901110020281}, ""cruise_mps"": 6.0, ""cruise_speed_after_5s"": {""count"": 301, ""max"": 0.3242607337822685, ""median"": 0.02658363508456585, ""p90"": 0.1836786547687188, ""p95"": 0.22698307084981995, ""rms"": 0.10086177385806569}, ""cruise_speed_all"": {""count"": 401, ""max"": 6.0, ""median"": 0.07890410123969982, ""p90"": 0.9493112048829015, ""p95"": 4.357944072383515, ""rms"": 1.4306454794246637}, ""endpoint_error_m"": 0.11450337487159773, ""exception"": null, ""final_pitch_deg"": 0.001017698086798191, ""fused_pose"": {""count"": 559, ""max"": 0.5071539982707352, ""median"": 0.10950187842813955, ""p90"": 0.2185395620807283, ""p95"": 0.2690062781668043, ""rms"": 0.14582806318672997}, ""gate_pass"": true, ""gates"": {""completed"": true, ""cruise_speed"": true, ""endpoint"": true, ""full_lateral_p95"": true, ""full_lateral_rms"": true, ""heading"": true, ""hold_displacement"": true, ""hold_duration"": true, ""hold_speed"": true, ""no_collision"": true, ""pose"": true, ""telemetry_complete"": true}, ""hold_pitch_deg"": {""count"": 101, ""max"": 0.12041623145341873, ""median"": 0.001017698086798191, ""p90"": 0.001017698086798191, ""p95"": 0.037750452756881714, ""rms"": 0.022283047937859984}, ""metric_protocol"": {""cruise_reference"": ""truth_remaining_distance_constant_deceleration"", ""cruise_startup_allowance_s"": 5.0, ""lateral_gate"": ""full_route_independent_truth_projection"", ""lateral_steady_warmup_s"": 2.0, ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement"": ""maximum_pairwise_rear_axle_distance""}, ""pose_heading_deg"": {""count"": 559, ""max"": 0.8557066616418751, ""median"": 0.05365239799714242, ""p90"": 0.2417954021607979, ""p95"": 0.4717203046843876, ""rms"": 0.18357803470991857}, ""pose_p90_m"": 0.2185395620807283, ""preset"": ""pursuit"", ""projection_distance_full"": {""count"": 559, ""max"": 1.388591973675244, ""median"": 0.09037472982656955, ""p90"": 0.34594026978690684, ""p95"": 0.5289364182730115, ""rms"": 0.30045931865031744}, ""raw_pose"": {""count"": 559, ""max"": 1.8775865314162588, ""median"": 0.6612131063869936, ""p90"": 1.1767290911460826, ""p95"": 1.3115778700012461, ""rms"": 0.7787256728249349}, ""rear_axle_offset_m"": -1.388633220199954, ""reference_speed_all"": {""count"": 559, ""max"": 6.0, ""median"": 0.1453004134733984, ""p90"": 0.587614151522688, ""p95"": 3.0289872177921615, ""rms"": 1.2231758114929026}, ""route_id"": ""17563"", ""speed_rms_mps"": 0.10086177385806569, ""status"": ""completed"", ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement_m"": 0.0012257000753407637, ""stop_hold_max_speed_mps"": 0.014036761666279271, ""stop_hold_s"": 5.000000074505806, ""telemetry_count"": 559, ""telemetry_frames_monotonic"": true, ""telemetry_parse_errors"": [], ""ticks"": 559, ""town"": ""Town12"", ""truth_aligned_count"": 559, ""variant"": ""baseline-max"", ""wall_s"": 7.644422320998274}","{'completed': True, 'no_collision': True, 'full_lateral_rms': True, 'full_lateral_p95': True, 'cruise_speed': True, 'pose': True, 'heading': True, 'endpoint': True, 'hold_duration': True, 'hold_displacement': True, 'hold_speed': True, 'telemetry_complete': True}"
17563,short-max,pursuit,read,/data/runs/b2d/controller/turns-v1/17563/short-max/pursuit,559,559,0.8,"{""longitudinal_mode"": ""pi"", ""lookahead"": ""max"", ""max_lookahead_time_s"": 0.375, ""max_steer_deg"": 69.99999237060547, ""pi_ki"": 0.25, ""pi_kp"": 0.5, ""rear_axle_offset_m"": -1.388633220199954, ""steering_curve"": [[0.0, 1.0], [20.0, 0.8999999761581421], [60.0, 0.800000011920929], [120.0, 0.699999988079071]], ""wheelbase"": 2.8604714913890885}",6.0,True,0,559,"{'tracking': 457, 'trajectory_behind': 3, 'stationary_trajectory': 99}","{""archived_controller_config"": ""/data/runs/b2d/controller/turns-v1/inputs/controller-short-max.json"", ""cleanup_errors"": [], ""collisions"": [], ""command_speed_all"": {""count"": 559, ""max"": 5.999682342103826, ""median"": 0.04636337250673517, ""p90"": 0.6774584612325044, ""p95"": 3.0314320631150142, ""rms"": 1.2169395669588539}, ""controller_config"": ""/data/worktrees/jev-drive-controller-turns/todos/2026-09-23-tcp-controller/turns/configs/short-max.json"", ""controller_config_sha256"": ""bffb11cbb54faad09ab612983d2c089d96eae3903cdce8658a393d99d23ac7b9"", ""cross_track_full"": {""count"": 559, ""max"": 0.5985107983156024, ""median"": 0.07684360902070238, ""p90"": 0.18346965207656085, ""p95"": 0.3551668548413802, ""rms"": 0.13998503082892164}, ""cross_track_p95_m"": 0.3551668548413802, ""cross_track_rms_m"": 0.13998503082892164, ""cross_track_steady"": {""count"": 519, ""max"": 0.5985107983156024, ""median"": 0.08667193250615775, ""p90"": 0.2107307312206211, ""p95"": 0.3705650149573914, ""rms"": 0.14513684267886529}, ""cruise_mps"": 6.0, ""cruise_speed_after_5s"": {""count"": 301, ""max"": 0.2656491797868048, ""median"": 0.023493560824403126, ""p90"": 0.1762763829237084, ""p95"": 0.2148963711066818, ""rms"": 0.09306946755066026}, ""cruise_speed_all"": {""count"": 401, ""max"": 6.0, ""median"": 0.07429269628937973, ""p90"": 0.9391081759827715, ""p95"": 4.366259496224659, ""rms"": 1.4300542034554728}, ""endpoint_error_m"": 0.10759543531742759, ""exception"": null, ""final_pitch_deg"": 0.0002117358526447788, ""fused_pose"": {""count"": 559, ""max"": 0.5080358556848821, ""median"": 0.1109938343147982, ""p90"": 0.2182282092449733, ""p95"": 0.26881006655163897, ""rms"": 0.14619650362271253}, ""gate_pass"": true, ""gates"": {""completed"": true, ""cruise_speed"": true, ""endpoint"": true, ""full_lateral_p95"": true, ""full_lateral_rms"": true, ""heading"": true, ""hold_displacement"": true, ""hold_duration"": true, ""hold_speed"": true, ""no_collision"": true, ""pose"": true, ""telemetry_complete"": true}, ""hold_pitch_deg"": {""count"": 101, ""max"": 0.1174587532877922, ""median"": 0.0002117358526447788, ""p90"": 0.0002117358526447788, ""p95"": 0.03912332281470299, ""rms"": 0.021810036207801184}, ""metric_protocol"": {""cruise_reference"": ""truth_remaining_distance_constant_deceleration"", ""cruise_startup_allowance_s"": 5.0, ""lateral_gate"": ""full_route_independent_truth_projection"", ""lateral_steady_warmup_s"": 2.0, ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement"": ""maximum_pairwise_rear_axle_distance""}, ""pose_heading_deg"": {""count"": 559, ""max"": 0.7850089890425433, ""median"": 0.026149463398025798, ""p90"": 0.23111098509534256, ""p95"": 0.5023823448352154, ""rms"": 0.1748318173408258}, ""pose_p90_m"": 0.2182282092449733, ""preset"": ""pursuit"", ""projection_distance_full"": {""count"": 559, ""max"": 1.388591973675244, ""median"": 0.08923846572903715, ""p90"": 0.34268083541035227, ""p95"": 0.5249640256822173, ""rms"": 0.29897984392478494}, ""raw_pose"": {""count"": 559, ""max"": 1.877176631743271, ""median"": 0.6611383425043574, ""p90"": 1.1766968929844994, ""p95"": 1.3116299117068462, ""rms"": 0.7787292032205779}, ""rear_axle_offset_m"": -1.388633220199954, ""reference_speed_all"": {""count"": 559, ""max"": 6.0, ""median"": 0.1314887177587325, ""p90"": 0.6759066076471602, ""p95"": 3.0312046399743457, ""rms"": 1.2221526708079975}, ""route_id"": ""17563"", ""speed_rms_mps"": 0.09306946755066026, ""status"": ""completed"", ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement_m"": 0.0015432012288227063, ""stop_hold_max_speed_mps"": 0.014992862609723722, ""stop_hold_s"": 5.000000074505806, ""telemetry_count"": 559, ""telemetry_frames_monotonic"": true, ""telemetry_parse_errors"": [], ""ticks"": 559, ""town"": ""Town12"", ""truth_aligned_count"": 559, ""variant"": ""short-max"", ""wall_s"": 6.602327345004596}","{'completed': True, 'no_collision': True, 'full_lateral_rms': True, 'full_lateral_p95': True, 'cruise_speed': True, 'pose': True, 'heading': True, 'endpoint': True, 'hold_duration': True, 'hold_displacement': True, 'hold_speed': True, 'telemetry_complete': True}"
24240,baseline-max,pursuit,read,/data/runs/b2d/controller/turns-v1/24240/baseline-max/pursuit,434,434,0.8,"{""longitudinal_mode"": ""pi"", ""lookahead"": ""max"", ""max_lookahead_time_s"": 0.5, ""max_steer_deg"": 69.99999237060547, ""pi_ki"": 0.25, ""pi_kp"": 0.5, ""rear_axle_offset_m"": -1.388633220199954, ""steering_curve"": [[0.0, 1.0], [20.0, 0.8999999761581421], [60.0, 0.800000011920929], [120.0, 0.699999988079071]], ""wheelbase"": 2.8604714913890885}",8.0,True,0,434,"{'tracking': 333, 'stop_hold': 3, 'stationary_trajectory': 98}","{""archived_controller_config"": ""/data/runs/b2d/controller/turns-v1/inputs/controller-baseline-max.json"", ""cleanup_errors"": [], ""collisions"": [], ""command_speed_all"": {""count"": 434, ""max"": 7.999981443731669, ""median"": 0.07857405267183726, ""p90"": 2.7666067626578226, ""p95"": 6.1052345288473076, ""rms"": 1.9804202612419441}, ""controller_config"": ""/data/worktrees/jev-drive-controller-turns/todos/2026-09-23-tcp-controller/turns/configs/baseline-max.json"", ""controller_config_sha256"": ""9431873074a120acc7caa49da3baf2d5f3c071d5a4663bd44639ead09fd4de32"", ""cross_track_full"": {""count"": 434, ""max"": 0.18263325602164757, ""median"": 0.047949826705517604, ""p90"": 0.13395498192549976, ""p95"": 0.15803259145371723, ""rms"": 0.08123006582300672}, ""cross_track_p95_m"": 0.15803259145371723, ""cross_track_rms_m"": 0.08123006582300672, ""cross_track_steady"": {""count"": 394, ""max"": 0.18263325602164757, ""median"": 0.059445596482493666, ""p90"": 0.13693408373874125, ""p95"": 0.1644155759727165, ""rms"": 0.08525141932836178}, ""cruise_mps"": 8.0, ""cruise_speed_after_5s"": {""count"": 161, ""max"": 0.2622640188796561, ""median"": 0.028142561378542652, ""p90"": 0.1606613464410982, ""p95"": 0.19859206669390161, ""rms"": 0.08694422589262668}, ""cruise_speed_all"": {""count"": 261, ""max"": 8.0, ""median"": 0.11042237049858183, ""p90"": 5.426719916148865, ""p95"": 7.485665411915034, ""rms"": 2.548069818509485}, ""endpoint_error_m"": 0.10550771329927837, ""exception"": null, ""final_pitch_deg"": -0.01571626402437687, ""fused_pose"": {""count"": 434, ""max"": 0.5075688839609119, ""median"": 0.09164873382202667, ""p90"": 0.1670413125971177, ""p95"": 0.20651329281139177, ""rms"": 0.128299881863485}, ""gate_pass"": true, ""gates"": {""completed"": true, ""cruise_speed"": true, ""endpoint"": true, ""full_lateral_p95"": true, ""full_lateral_rms"": true, ""heading"": true, ""hold_displacement"": true, ""hold_duration"": true, ""hold_speed"": true, ""no_collision"": true, ""pose"": true, ""telemetry_complete"": true}, ""hold_pitch_deg"": {""count"": 101, ""max"": 0.3663303554058075, ""median"": 0.01571626402437687, ""p90"": 0.07943509519100189, ""p95"": 0.2349243462085724, ""rms"": 0.08431604771031874}, ""metric_protocol"": {""cruise_reference"": ""truth_remaining_distance_constant_deceleration"", ""cruise_startup_allowance_s"": 5.0, ""lateral_gate"": ""full_route_independent_truth_projection"", ""lateral_steady_warmup_s"": 2.0, ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement"": ""maximum_pairwise_rear_axle_distance""}, ""pose_heading_deg"": {""count"": 434, ""max"": 0.25502976244648373, ""median"": 0.01984689232027744, ""p90"": 0.06570567581149502, ""p95"": 0.09629942140299665, ""rms"": 0.04873984137881588}, ""pose_p90_m"": 0.1670413125971177, ""preset"": ""pursuit"", ""projection_distance_full"": {""count"": 434, ""max"": 1.388633253108599, ""median"": 0.06209070272414019, ""p90"": 0.17172090901046808, ""p95"": 0.8050507115702981, ""rms"": 0.31055693782001365}, ""raw_pose"": {""count"": 434, ""max"": 1.8772359835561072, ""median"": 0.6588189297988752, ""p90"": 1.176256996141849, ""p95"": 1.3007382471363564, ""rms"": 0.7785574766265012}, ""rear_axle_offset_m"": -1.388633220199954, ""reference_speed_all"": {""count"": 434, ""max"": 8.0, ""median"": 0.2249847847290054, ""p90"": 2.766530839730387, ""p95"": 6.105194667515986, ""rms"": 2.002002480824063}, ""route_id"": ""24240"", ""speed_rms_mps"": 0.08694422589262668, ""status"": ""completed"", ""stop_deceleration_mps2"": 2.0, ""stop_hold_displacement_m"": 0.0022842675037165003, ""stop_hold_max_speed_mps"": 0.046795685587507393, ""stop_hold_s"": 5.000000074505806, ""telemetry_count"": 434, ""telemetry_frames_monotonic"": true, ""telemetry_parse_errors"": [], ""ticks"": 434, ""town"": ""Town10HD"", ""truth_aligned_count"": 434, ""variant"": ""baseline-max"", ""wall_s"": 1.5579923350014724}","{'completed': True, 'no_collision': True, 'full_lateral_rms': True, 'full_lateral_p95': True, 'cruise_speed': True, 'pose': True, 'heading': True, 'endpoint': True, 'hold_duration': True, 'hold_displacement': True, 'hold_speed': True, 'telemetry_complete': True}"
